ลำดับที่,รหัสสถานี,ที่ตั้งสถานี,จังหวัด,วันที่ตรวจวัดสภาพอากาศ,ค่าตรวจวัด,ประเภทข้อมูล
258,552301,นครศรีธรรมราช,นครศรีธรรมราช,23/4/2018,0.00,ปริมาณฝน
259,552301,นครศรีธรรมราช,นครศรีธรรมราช,24/2/2018,83.00,ความชื้นสัมพัทธ์
260,552301,นครศรีธรรมราช,นครศรีธรรมราช,24/2/2018,6.00,ความเร็วลมสุงสุด
261,552301,นครศรีธรรมราช,นครศรีธรรมราช,24/2/2018,0.00,ปริมาณฝน
262,552301,นครศรีธรรมราช,นครศรีธรรมราช,24/3/2018,86.00,ความชื้นสัมพัทธ์
263,552301,นครศรีธรรมราช,นครศรีธรรมราช,24/3/2018,8.00,ความเร็วลมสุงสุด
264,552301,นครศรีธรรมราช,นครศรีธรรมราช,24/3/2018,17.70,ปริมาณฝน
265,552301,นครศรีธรรมราช,นครศรีธรรมราช,24/4/2018,80.00,ความชื้นสัมพัทธ์
266,552301,นครศรีธรรมราช,นครศรีธรรมราช,24/4/2018,6.00,ความเร็วลมสุงสุด
267,552301,นครศรีธรรมราช,นครศรีธรรมราช,24/4/2018,0.00,ปริมาณฝน
268,552301,นครศรีธรรมราช,นครศรีธรรมราช,25/2/2018,81.00,ความชื้นสัมพัทธ์
269,552301,นครศรีธรรมราช,นครศรีธรรมราช,25/2/2018,6.00,ความเร็วลมสุงสุด
270,552301,นครศรีธรรมราช,นครศรีธรรมราช,25/2/2018,0.00,ปริมาณฝน
271,552301,นครศรีธรรมราช,นครศรีธรรมราช,25/3/2018,84.00,ความชื้นสัมพัทธ์
272,552301,นครศรีธรรมราช,นครศรีธรรมราช,25/3/2018,6.00,ความเร็วลมสุงสุด
273,552301,นครศรีธรรมราช,นครศรีธรรมราช,25/3/2018,0.00,ปริมาณฝน
274,552301,นครศรีธรรมราช,นครศรีธรรมราช,25/4/2018,83.00,ความชื้นสัมพัทธ์
275,552301,นครศรีธรรมราช,นครศรีธรรมราช,25/4/2018,12.00,ความเร็วลมสุงสุด
276,552301,นครศรีธรรมราช,นครศรีธรรมราช,25/4/2018,0.00,ปริมาณฝน
277,552301,นครศรีธรรมราช,นครศรีธรรมราช,26/1/2018,87.00,ความชื้นสัมพัทธ์
278,552301,นครศรีธรรมราช,นครศรีธรรมราช,26/1/2018,6.00,ความเร็วลมสุงสุด
279,552301,นครศรีธรรมราช,นครศรีธรรมราช,26/1/2018,0.00,ปริมาณฝน
280,552301,นครศรีธรรมราช,นครศรีธรรมราช,26/2/2018,83.00,ความชื้นสัมพัทธ์
281,552301,นครศรีธรรมราช,นครศรีธรรมราช,26/2/2018,8.00,ความเร็วลมสุงสุด
282,552301,นครศรีธรรมราช,นครศรีธรรมราช,26/2/2018,0.00,ปริมาณฝน
283,552301,นครศรีธรรมราช,นครศรีธรรมราช,26/3/2018,84.00,ความชื้นสัมพัทธ์
284,552301,นครศรีธรรมราช,นครศรีธรรมราช,26/3/2018,10.00,ความเร็วลมสุงสุด
285,552301,นครศรีธรรมราช,นครศรีธรรมราช,26/3/2018,0.00,ปริมาณฝน
286,552301,นครศรีธรรมราช,นครศรีธรรมราช,26/4/2018,89.00,ความชื้นสัมพัทธ์
287,552301,นครศรีธรรมราช,นครศรีธรรมราช,26/4/2018,8.00,ความเร็วลมสุงสุด
288,552301,นครศรีธรรมราช,นครศรีธรรมราช,26/4/2018,16.40,ปริมาณฝน
289,552301,นครศรีธรรมราช,นครศรีธรรมราช,27/1/2018,87.00,ความชื้นสัมพัทธ์
290,552301,นครศรีธรรมราช,นครศรีธรรมราช,27/1/2018,8.00,ความเร็วลมสุงสุด
291,552301,นครศรีธรรมราช,นครศรีธรรมราช,27/1/2018,0.00,ปริมาณฝน
292,552301,นครศรีธรรมราช,นครศรีธรรมราช,27/3/2018,83.00,ความชื้นสัมพัทธ์
293,552301,นครศรีธรรมราช,นครศรีธรรมราช,27/3/2018,8.00,ความเร็วลมสุงสุด
294,552301,นครศรีธรรมราช,นครศรีธรรมราช,27/3/2018,0.00,ปริมาณฝน
295,552301,นครศรีธรรมราช,นครศรีธรรมราช,27/4/2018,88.00,ความชื้นสัมพัทธ์
296,552301,นครศรีธรรมราช,นครศรีธรรมราช,27/4/2018,15.00,ความเร็วลมสุงสุด
297,552301,นครศรีธรรมราช,นครศรีธรรมราช,27/4/2018,0.00,ปริมาณฝน
298,552301,นครศรีธรรมราช,นครศรีธรรมราช,28/1/2018,85.00,ความชื้นสัมพัทธ์
299,552301,นครศรีธรรมราช,นครศรีธรรมราช,28/1/2018,6.00,ความเร็วลมสุงสุด
300,552301,นครศรีธรรมราช,นครศรีธรรมราช,28/1/2018,0.00,ปริมาณฝน
301,552301,นครศรีธรรมราช,นครศรีธรรมราช,28/2/2018,84.00,ความชื้นสัมพัทธ์
302,552301,นครศรีธรรมราช,นครศรีธรรมราช,28/2/2018,12.00,ความเร็วลมสุงสุด
303,552301,นครศรีธรรมราช,นครศรีธรรมราช,28/2/2018,0.00,ปริมาณฝน
304,552301,นครศรีธรรมราช,นครศรีธรรมราช,28/3/2018,83.00,ความชื้นสัมพัทธ์
305,552301,นครศรีธรรมราช,นครศรีธรรมราช,28/3/2018,13.00,ความเร็วลมสุงสุด
306,552301,นครศรีธรรมราช,นครศรีธรรมราช,28/3/2018,0.00,ปริมาณฝน
307,552301,นครศรีธรรมราช,นครศรีธรรมราช,28/4/2018,84.00,ความชื้นสัมพัทธ์
308,552301,นครศรีธรรมราช,นครศรีธรรมราช,28/4/2018,13.00,ความเร็วลมสุงสุด
309,552301,นครศรีธรรมราช,นครศรีธรรมราช,28/4/2018,0.00,ปริมาณฝน
310,552301,นครศรีธรรมราช,นครศรีธรรมราช,29/1/2018,83.00,ความชื้นสัมพัทธ์
311,552301,นครศรีธรรมราช,นครศรีธรรมราช,29/1/2018,6.00,ความเร็วลมสุงสุด
312,552301,นครศรีธรรมราช,นครศรีธรรมราช,29/1/2018,0.00,ปริมาณฝน
313,552301,นครศรีธรรมราช,นครศรีธรรมราช,29/3/2018,83.00,ความชื้นสัมพัทธ์
314,552301,นครศรีธรรมราช,นครศรีธรรมราช,29/3/2018,13.00,ความเร็วลมสุงสุด
315,552301,นครศรีธรรมราช,นครศรีธรรมราช,29/3/2018,0.00,ปริมาณฝน
316,552301,นครศรีธรรมราช,นครศรีธรรมราช,29/4/2018,92.00,ความชื้นสัมพัทธ์
317,552301,นครศรีธรรมราช,นครศรีธรรมราช,29/4/2018,4.00,ความเร็วลมสุงสุด
318,552301,นครศรีธรรมราช,นครศรีธรรมราช,29/4/2018,21.30,ปริมาณฝน
319,552301,นครศรีธรรมราช,นครศรีธรรมราช,30/1/2018,87.00,ความชื้นสัมพัทธ์
320,552301,นครศรีธรรมราช,นครศรีธรรมราช,30/1/2018,6.00,ความเร็วลมสุงสุด
321,552301,นครศรีธรรมราช,นครศรีธรรมราช,30/1/2018,26.80,ปริมาณฝน
322,552301,นครศรีธรรมราช,นครศรีธรรมราช,30/3/2018,85.00,ความชื้นสัมพัทธ์
323,552301,นครศรีธรรมราช,นครศรีธรรมราช,30/3/2018,10.00,ความเร็วลมสุงสุด
324,552301,นครศรีธรรมราช,นครศรีธรรมราช,30/3/2018,0.00,ปริมาณฝน
325,552301,นครศรีธรรมราช,นครศรีธรรมราช,30/4/2018,98.00,ความชื้นสัมพัทธ์
326,552301,นครศรีธรรมราช,นครศรีธรรมราช,30/4/2018,0.00,ความเร็วลมสุงสุด
327,552301,นครศรีธรรมราช,นครศรีธรรมราช,30/4/2018,0.00,ปริมาณฝน
328,552301,นครศรีธรรมราช,นครศรีธรรมราช,31/1/2018,87.00,ความชื้นสัมพัทธ์
329,552301,นครศรีธรรมราช,นครศรีธรรมราช,31/1/2018,4.00,ความเร็วลมสุงสุด
330,552301,นครศรีธรรมราช,นครศรีธรรมราช,31/1/2018,0.00,ปริมาณฝน
331,552301,นครศรีธรรมราช,นครศรีธรรมราช,31/3/2018,88.00,ความชื้นสัมพัทธ์
332,552301,นครศรีธรรมราช,นครศรีธรรมราช,31/3/2018,8.00,ความเร็วลมสุงสุด
333,552301,นครศรีธรรมราช,นครศรีธรรมราช,31/3/2018,6.80,ปริมาณฝน
334,552301,นครศรีธรรมราช,นครศรีธรรมราช,31/2/2018,0.00,ความชื้นสัมพัทธ์
335,552301,นครศรีธรรมราช,นครศรีธรรมราช,31/2/2018,0.00,ความเร็วลมสุงสุด
336,552301,นครศรีธรรมราช,นครศรีธรรมราช,31/2/2018,0.00,ปริมาณฝน
337,552301,นครศรีธรรมราช,นครศรีธรรมราช,17/2/2018,83.00,ความชื้นสัมพัทธ์
338,552301,นครศรีธรรมราช,นครศรีธรรมราช,17/2/2018,6.00,ความเร็วลมสุงสุด
339,552301,นครศรีธรรมราช,นครศรีธรรมราช,17/2/2018,0.00,ปริมาณฝน
340,552301,นครศรีธรรมราช,นครศรีธรรมราช,12/1/2018,93.00,ความชื้นสัมพัทธ์
341,552301,นครศรีธรรมราช,นครศรีธรรมราช,12/1/2018,8.00,ความเร็วลมสุงสุด
342,552301,นครศรีธรรมราช,นครศรีธรรมราช,12/1/2018,25.50,ปริมาณฝน
343,552301,นครศรีธรรมราช,นครศรีธรรมราช,4/4/2018,83.00,ความชื้นสัมพัทธ์
344,552301,นครศรีธรรมราช,นครศรีธรรมราช,4/4/2018,13.00,ความเร็วลมสุงสุด
345,552301,นครศรีธรรมราช,นครศรีธรรมราช,4/4/2018,0.00,ปริมาณฝน
346,552301,นครศรีธรรมราช,นครศรีธรรมราช,10/4/2018,85.00,ความชื้นสัมพัทธ์
347,552301,นครศรีธรรมราช,นครศรีธรรมราช,10/4/2018,15.00,ความเร็วลมสุงสุด
348,552301,นครศรีธรรมราช,นครศรีธรรมราช,10/4/2018,24.40,ปริมาณฝน
349,552301,นครศรีธรรมราช,นครศรีธรรมราช,30/2/2018,0.00,ความชื้นสัมพัทธ์
350,552301,นครศรีธรรมราช,นครศรีธรรมราช,30/2/2018,0.00,ความเร็วลมสุงสุด
351,552301,นครศรีธรรมราช,นครศรีธรรมราช,30/2/2018,0.00,ปริมาณฝน
352,552301,นครศรีธรรมราช,นครศรีธรรมราช,31/4/2018,0.00,ความชื้นสัมพัทธ์
353,552301,นครศรีธรรมราช,นครศรีธรรมราช,31/4/2018,0.00,ความเร็วลมสุงสุด
354,552301,นครศรีธรรมราช,นครศรีธรรมราช,31/4/2018,0.00,ปริมาณฝน
355,552301,นครศรีธรรมราช,นครศรีธรรมราช,13/2/2018,84.00,ความชื้นสัมพัทธ์
356,552301,นครศรีธรรมราช,นครศรีธรรมราช,13/2/2018,8.00,ความเร็วลมสุงสุด
357,552301,นครศรีธรรมราช,นครศรีธรรมราช,13/2/2018,0.00,ปริมาณฝน
358,552301,นครศรีธรรมราช,นครศรีธรรมราช,27/2/2018,82.00,ความชื้นสัมพัทธ์
359,552301,นครศรีธรรมราช,นครศรีธรรมราช,27/2/2018,10.00,ความเร็วลมสุงสุด
360,552301,นครศรีธรรมราช,นครศรีธรรมราช,27/2/2018,0.00,ปริมาณฝน
361,552301,นครศรีธรรมราช,นครศรีธรรมราช,1/1/2018,97.00,ความชื้นสัมพัทธ์
362,552301,นครศรีธรรมราช,นครศรีธรรมราช,1/1/2018,8.00,ความเร็วลมสุงสุด
363,552301,นครศรีธรรมราช,นครศรีธรรมราช,1/1/2018,12.10,ปริมาณฝน
364,552301,นครศรีธรรมราช,นครศรีธรรมราช,11/4/2018,87.00,ความชื้นสัมพัทธ์
365,552301,นครศรีธรรมราช,นครศรีธรรมราช,11/4/2018,8.00,ความเร็วลมสุงสุด
366,552301,นครศรีธรรมราช,นครศรีธรรมราช,11/4/2018,0.00,ปริมาณฝน
367,552301,นครศรีธรรมราช,นครศรีธรรมราช,12/4/2018,83.00,ความชื้นสัมพัทธ์
368,552301,นครศรีธรรมราช,นครศรีธรรมราช,12/4/2018,6.00,ความเร็วลมสุงสุด
369,552301,นครศรีธรรมราช,นครศรีธรรมราช,12/4/2018,0.00,ปริมาณฝน
370,552301,นครศรีธรรมราช,นครศรีธรรมราช,29/2/2018,0.00,ความชื้นสัมพัทธ์
371,552301,นครศรีธรรมราช,นครศรีธรรมราช,29/2/2018,0.00,ความเร็วลมสุงสุด
372,552301,นครศรีธรรมราช,นครศรีธรรมราช,29/2/2018,0.00,ปริมาณฝน
373,552301,นครศรีธรรมราช,นครศรีธรรมราช,28/5/2018,0.00,ปริมาณฝน
374,552301,นครศรีธรรมราช,นครศรีธรรมราช,28/5/2018,95.00,ความชื้นสัมพัทธ์
375,552301,นครศรีธรรมราช,นครศรีธรรมราช,28/5/2018,0.00,ความเร็วลมสุงสุด
376,552301,นครศรีธรรมราช,นครศรีธรรมราช,30/5/2018,3.50,ปริมาณฝน
377,552301,นครศรีธรรมราช,นครศรีธรรมราช,30/5/2018,0.00,ความเร็วลมสุงสุด
378,552301,นครศรีธรรมราช,นครศรีธรรมราช,30/5/2018,96.00,ความชื้นสัมพัทธ์
379,552301,นครศรีธรรมราช,นครศรีธรรมราช,31/5/2018,0.00,ปริมาณฝน
380,552301,นครศรีธรรมราช,นครศรีธรรมราช,31/5/2018,0.00,ความเร็วลมสุงสุด
381,552301,นครศรีธรรมราช,นครศรีธรรมราช,31/5/2018,96.00,ความชื้นสัมพัทธ์
382,552301,นครศรีธรรมราช,นครศรีธรรมราช,1/6/2018,0.00,ปริมาณฝน
383,552301,นครศรีธรรมราช,นครศรีธรรมราช,1/6/2018,0.00,ความเร็วลมสุงสุด
384,552301,นครศรีธรรมราช,นครศรีธรรมราช,1/6/2018,97.00,ความชื้นสัมพัทธ์
385,552301,นครศรีธรรมราช,นครศรีธรรมราช,2/6/2018,24.20,ปริมาณฝน
386,552301,นครศรีธรรมราช,นครศรีธรรมราช,2/6/2018,0.00,ความเร็วลมสุงสุด
387,552301,นครศรีธรรมราช,นครศรีธรรมราช,2/6/2018,97.00,ความชื้นสัมพัทธ์
388,552301,นครศรีธรรมราช,นครศรีธรรมราช,3/6/2018,0.00,ปริมาณฝน
389,552301,นครศรีธรรมราช,นครศรีธรรมราช,3/6/2018,0.00,ความเร็วลมสุงสุด
390,552301,นครศรีธรรมราช,นครศรีธรรมราช,3/6/2018,96.00,ความชื้นสัมพัทธ์
391,552301,นครศรีธรรมราช,นครศรีธรรมราช,4/6/2018,0.00,ปริมาณฝน
392,552301,นครศรีธรรมราช,นครศรีธรรมราช,4/6/2018,0.00,ความเร็วลมสุงสุด
393,552301,นครศรีธรรมราช,นครศรีธรรมราช,4/6/2018,96.00,ความชื้นสัมพัทธ์
394,552301,นครศรีธรรมราช,นครศรีธรรมราช,5/6/2018,0.00,ปริมาณฝน
395,552301,นครศรีธรรมราช,นครศรีธรรมราช,5/6/2018,0.00,ความเร็วลมสุงสุด
396,552301,นครศรีธรรมราช,นครศรีธรรมราช,5/6/2018,96.00,ความชื้นสัมพัทธ์
397,552301,นครศรีธรรมราช,นครศรีธรรมราช,6/6/2018,0.01,ปริมาณฝน
398,552301,นครศรีธรรมราช,นครศรีธรรมราช,6/6/2018,0.00,ความเร็วลมสุงสุด
399,552301,นครศรีธรรมราช,นครศรีธรรมราช,6/6/2018,96.00,ความชื้นสัมพัทธ์
400,552301,นครศรีธรรมราช,นครศรีธรรมราช,7/6/2018,0.00,ปริมาณฝน
401,552301,นครศรีธรรมราช,นครศรีธรรมราช,7/6/2018,0.00,ความเร็วลมสุงสุด
402,552301,นครศรีธรรมราช,นครศรีธรรมราช,7/6/2018,97.00,ความชื้นสัมพัทธ์
