ลำดับที่,รหัสสถานี,ที่ตั้งสถานี,จังหวัด,วันที่ตรวจวัดสภาพอากาศ,ค่าตรวจวัด,ประเภทข้อมูล
258,552201,นครศรีธรรมราช,นครศรีธรรมราช,23/4/2018,0.00,ปริมาณฝน
259,552201,นครศรีธรรมราช,นครศรีธรรมราช,24/2/2018,83.00,ความชื้นสัมพัทธ์
260,552201,นครศรีธรรมราช,นครศรีธรรมราช,24/2/2018,17.00,ความเร็วลมสุงสุด
261,552201,นครศรีธรรมราช,นครศรีธรรมราช,24/2/2018,0.00,ปริมาณฝน
262,552201,นครศรีธรรมราช,นครศรีธรรมราช,24/3/2018,83.00,ความชื้นสัมพัทธ์
263,552201,นครศรีธรรมราช,นครศรีธรรมราช,24/3/2018,16.00,ความเร็วลมสุงสุด
264,552201,นครศรีธรรมราช,นครศรีธรรมราช,24/3/2018,8.80,ปริมาณฝน
265,552201,นครศรีธรรมราช,นครศรีธรรมราช,24/4/2018,79.00,ความชื้นสัมพัทธ์
266,552201,นครศรีธรรมราช,นครศรีธรรมราช,24/4/2018,11.00,ความเร็วลมสุงสุด
267,552201,นครศรีธรรมราช,นครศรีธรรมราช,24/4/2018,0.00,ปริมาณฝน
268,552201,นครศรีธรรมราช,นครศรีธรรมราช,25/2/2018,79.00,ความชื้นสัมพัทธ์
269,552201,นครศรีธรรมราช,นครศรีธรรมราช,25/2/2018,15.00,ความเร็วลมสุงสุด
270,552201,นครศรีธรรมราช,นครศรีธรรมราช,25/2/2018,0.00,ปริมาณฝน
271,552201,นครศรีธรรมราช,นครศรีธรรมราช,25/3/2018,81.00,ความชื้นสัมพัทธ์
272,552201,นครศรีธรรมราช,นครศรีธรรมราช,25/3/2018,14.00,ความเร็วลมสุงสุด
273,552201,นครศรีธรรมราช,นครศรีธรรมราช,25/3/2018,0.00,ปริมาณฝน
274,552201,นครศรีธรรมราช,นครศรีธรรมราช,25/4/2018,79.00,ความชื้นสัมพัทธ์
275,552201,นครศรีธรรมราช,นครศรีธรรมราช,25/4/2018,12.00,ความเร็วลมสุงสุด
276,552201,นครศรีธรรมราช,นครศรีธรรมราช,25/4/2018,0.00,ปริมาณฝน
277,552201,นครศรีธรรมราช,นครศรีธรรมราช,26/1/2018,85.00,ความชื้นสัมพัทธ์
278,552201,นครศรีธรรมราช,นครศรีธรรมราช,26/1/2018,12.00,ความเร็วลมสุงสุด
279,552201,นครศรีธรรมราช,นครศรีธรรมราช,26/1/2018,0.30,ปริมาณฝน
280,552201,นครศรีธรรมราช,นครศรีธรรมราช,26/2/2018,80.00,ความชื้นสัมพัทธ์
281,552201,นครศรีธรรมราช,นครศรีธรรมราช,26/2/2018,18.00,ความเร็วลมสุงสุด
282,552201,นครศรีธรรมราช,นครศรีธรรมราช,26/2/2018,0.00,ปริมาณฝน
283,552201,นครศรีธรรมราช,นครศรีธรรมราช,26/3/2018,81.00,ความชื้นสัมพัทธ์
284,552201,นครศรีธรรมราช,นครศรีธรรมราช,26/3/2018,11.00,ความเร็วลมสุงสุด
285,552201,นครศรีธรรมราช,นครศรีธรรมราช,26/3/2018,0.00,ปริมาณฝน
286,552201,นครศรีธรรมราช,นครศรีธรรมราช,26/4/2018,81.00,ความชื้นสัมพัทธ์
287,552201,นครศรีธรรมราช,นครศรีธรรมราช,26/4/2018,10.00,ความเร็วลมสุงสุด
288,552201,นครศรีธรรมราช,นครศรีธรรมราช,26/4/2018,0.20,ปริมาณฝน
289,552201,นครศรีธรรมราช,นครศรีธรรมราช,27/1/2018,87.00,ความชื้นสัมพัทธ์
290,552201,นครศรีธรรมราช,นครศรีธรรมราช,27/1/2018,15.00,ความเร็วลมสุงสุด
291,552201,นครศรีธรรมราช,นครศรีธรรมราช,27/1/2018,0.00,ปริมาณฝน
292,552201,นครศรีธรรมราช,นครศรีธรรมราช,27/3/2018,79.00,ความชื้นสัมพัทธ์
293,552201,นครศรีธรรมราช,นครศรีธรรมราช,27/3/2018,13.00,ความเร็วลมสุงสุด
294,552201,นครศรีธรรมราช,นครศรีธรรมราช,27/3/2018,0.00,ปริมาณฝน
295,552201,นครศรีธรรมราช,นครศรีธรรมราช,27/4/2018,86.00,ความชื้นสัมพัทธ์
296,552201,นครศรีธรรมราช,นครศรีธรรมราช,27/4/2018,15.00,ความเร็วลมสุงสุด
297,552201,นครศรีธรรมราช,นครศรีธรรมราช,27/4/2018,5.30,ปริมาณฝน
298,552201,นครศรีธรรมราช,นครศรีธรรมราช,28/1/2018,87.00,ความชื้นสัมพัทธ์
299,552201,นครศรีธรรมราช,นครศรีธรรมราช,28/1/2018,13.00,ความเร็วลมสุงสุด
300,552201,นครศรีธรรมราช,นครศรีธรรมราช,28/1/2018,0.00,ปริมาณฝน
301,552201,นครศรีธรรมราช,นครศรีธรรมราช,28/2/2018,82.00,ความชื้นสัมพัทธ์
302,552201,นครศรีธรรมราช,นครศรีธรรมราช,28/2/2018,16.00,ความเร็วลมสุงสุด
303,552201,นครศรีธรรมราช,นครศรีธรรมราช,28/2/2018,0.00,ปริมาณฝน
304,552201,นครศรีธรรมราช,นครศรีธรรมราช,28/3/2018,80.00,ความชื้นสัมพัทธ์
305,552201,นครศรีธรรมราช,นครศรีธรรมราช,28/3/2018,14.00,ความเร็วลมสุงสุด
306,552201,นครศรีธรรมราช,นครศรีธรรมราช,28/3/2018,0.00,ปริมาณฝน
307,552201,นครศรีธรรมราช,นครศรีธรรมราช,28/4/2018,80.00,ความชื้นสัมพัทธ์
308,552201,นครศรีธรรมราช,นครศรีธรรมราช,28/4/2018,17.00,ความเร็วลมสุงสุด
309,552201,นครศรีธรรมราช,นครศรีธรรมราช,28/4/2018,1.40,ปริมาณฝน
310,552201,นครศรีธรรมราช,นครศรีธรรมราช,29/1/2018,84.00,ความชื้นสัมพัทธ์
311,552201,นครศรีธรรมราช,นครศรีธรรมราช,29/1/2018,12.00,ความเร็วลมสุงสุด
312,552201,นครศรีธรรมราช,นครศรีธรรมราช,29/1/2018,0.00,ปริมาณฝน
313,552201,นครศรีธรรมราช,นครศรีธรรมราช,29/3/2018,79.00,ความชื้นสัมพัทธ์
314,552201,นครศรีธรรมราช,นครศรีธรรมราช,29/3/2018,13.00,ความเร็วลมสุงสุด
315,552201,นครศรีธรรมราช,นครศรีธรรมราช,29/3/2018,0.00,ปริมาณฝน
316,552201,นครศรีธรรมราช,นครศรีธรรมราช,29/4/2018,90.00,ความชื้นสัมพัทธ์
317,552201,นครศรีธรรมราช,นครศรีธรรมราช,29/4/2018,20.00,ความเร็วลมสุงสุด
318,552201,นครศรีธรรมราช,นครศรีธรรมราช,29/4/2018,17.90,ปริมาณฝน
319,552201,นครศรีธรรมราช,นครศรีธรรมราช,30/1/2018,85.00,ความชื้นสัมพัทธ์
320,552201,นครศรีธรรมราช,นครศรีธรรมราช,30/1/2018,14.00,ความเร็วลมสุงสุด
321,552201,นครศรีธรรมราช,นครศรีธรรมราช,30/1/2018,0.00,ปริมาณฝน
322,552201,นครศรีธรรมราช,นครศรีธรรมราช,30/3/2018,83.00,ความชื้นสัมพัทธ์
323,552201,นครศรีธรรมราช,นครศรีธรรมราช,30/3/2018,13.00,ความเร็วลมสุงสุด
324,552201,นครศรีธรรมราช,นครศรีธรรมราช,30/3/2018,0.00,ปริมาณฝน
325,552201,นครศรีธรรมราช,นครศรีธรรมราช,30/4/2018,98.00,ความชื้นสัมพัทธ์
326,552201,นครศรีธรรมราช,นครศรีธรรมราช,30/4/2018,0.00,ความเร็วลมสุงสุด
327,552201,นครศรีธรรมราช,นครศรีธรรมราช,30/4/2018,0.00,ปริมาณฝน
328,552201,นครศรีธรรมราช,นครศรีธรรมราช,31/1/2018,84.00,ความชื้นสัมพัทธ์
329,552201,นครศรีธรรมราช,นครศรีธรรมราช,31/1/2018,16.00,ความเร็วลมสุงสุด
330,552201,นครศรีธรรมราช,นครศรีธรรมราช,31/1/2018,0.00,ปริมาณฝน
331,552201,นครศรีธรรมราช,นครศรีธรรมราช,31/3/2018,82.00,ความชื้นสัมพัทธ์
332,552201,นครศรีธรรมราช,นครศรีธรรมราช,31/3/2018,19.00,ความเร็วลมสุงสุด
333,552201,นครศรีธรรมราช,นครศรีธรรมราช,31/3/2018,0.00,ปริมาณฝน
334,552201,นครศรีธรรมราช,นครศรีธรรมราช,31/2/2018,0.00,ความชื้นสัมพัทธ์
335,552201,นครศรีธรรมราช,นครศรีธรรมราช,31/2/2018,0.00,ความเร็วลมสุงสุด
336,552201,นครศรีธรรมราช,นครศรีธรรมราช,31/2/2018,0.00,ปริมาณฝน
337,552201,นครศรีธรรมราช,นครศรีธรรมราช,17/2/2018,82.00,ความชื้นสัมพัทธ์
338,552201,นครศรีธรรมราช,นครศรีธรรมราช,17/2/2018,10.00,ความเร็วลมสุงสุด
339,552201,นครศรีธรรมราช,นครศรีธรรมราช,17/2/2018,0.00,ปริมาณฝน
340,552201,นครศรีธรรมราช,นครศรีธรรมราช,12/1/2018,89.00,ความชื้นสัมพัทธ์
341,552201,นครศรีธรรมราช,นครศรีธรรมราช,12/1/2018,18.00,ความเร็วลมสุงสุด
342,552201,นครศรีธรรมราช,นครศรีธรรมราช,12/1/2018,4.40,ปริมาณฝน
343,552201,นครศรีธรรมราช,นครศรีธรรมราช,4/4/2018,82.00,ความชื้นสัมพัทธ์
344,552201,นครศรีธรรมราช,นครศรีธรรมราช,4/4/2018,15.00,ความเร็วลมสุงสุด
345,552201,นครศรีธรรมราช,นครศรีธรรมราช,4/4/2018,0.00,ปริมาณฝน
346,552201,นครศรีธรรมราช,นครศรีธรรมราช,10/4/2018,87.00,ความชื้นสัมพัทธ์
347,552201,นครศรีธรรมราช,นครศรีธรรมราช,10/4/2018,17.00,ความเร็วลมสุงสุด
348,552201,นครศรีธรรมราช,นครศรีธรรมราช,10/4/2018,8.20,ปริมาณฝน
349,552201,นครศรีธรรมราช,นครศรีธรรมราช,30/2/2018,0.00,ความชื้นสัมพัทธ์
350,552201,นครศรีธรรมราช,นครศรีธรรมราช,30/2/2018,0.00,ความเร็วลมสุงสุด
351,552201,นครศรีธรรมราช,นครศรีธรรมราช,30/2/2018,0.00,ปริมาณฝน
352,552201,นครศรีธรรมราช,นครศรีธรรมราช,31/4/2018,0.00,ความชื้นสัมพัทธ์
353,552201,นครศรีธรรมราช,นครศรีธรรมราช,31/4/2018,0.00,ความเร็วลมสุงสุด
354,552201,นครศรีธรรมราช,นครศรีธรรมราช,31/4/2018,0.00,ปริมาณฝน
355,552201,นครศรีธรรมราช,นครศรีธรรมราช,13/2/2018,81.00,ความชื้นสัมพัทธ์
356,552201,นครศรีธรรมราช,นครศรีธรรมราช,13/2/2018,17.00,ความเร็วลมสุงสุด
357,552201,นครศรีธรรมราช,นครศรีธรรมราช,13/2/2018,0.50,ปริมาณฝน
358,552201,นครศรีธรรมราช,นครศรีธรรมราช,27/2/2018,80.00,ความชื้นสัมพัทธ์
359,552201,นครศรีธรรมราช,นครศรีธรรมราช,27/2/2018,13.00,ความเร็วลมสุงสุด
360,552201,นครศรีธรรมราช,นครศรีธรรมราช,27/2/2018,0.00,ปริมาณฝน
361,552201,นครศรีธรรมราช,นครศรีธรรมราช,1/1/2018,94.00,ความชื้นสัมพัทธ์
362,552201,นครศรีธรรมราช,นครศรีธรรมราช,1/1/2018,16.00,ความเร็วลมสุงสุด
363,552201,นครศรีธรรมราช,นครศรีธรรมราช,1/1/2018,5.00,ปริมาณฝน
364,552201,นครศรีธรรมราช,นครศรีธรรมราช,11/4/2018,83.00,ความชื้นสัมพัทธ์
365,552201,นครศรีธรรมราช,นครศรีธรรมราช,11/4/2018,13.00,ความเร็วลมสุงสุด
366,552201,นครศรีธรรมราช,นครศรีธรรมราช,11/4/2018,0.00,ปริมาณฝน
367,552201,นครศรีธรรมราช,นครศรีธรรมราช,12/4/2018,81.00,ความชื้นสัมพัทธ์
368,552201,นครศรีธรรมราช,นครศรีธรรมราช,12/4/2018,12.00,ความเร็วลมสุงสุด
369,552201,นครศรีธรรมราช,นครศรีธรรมราช,12/4/2018,0.00,ปริมาณฝน
370,552201,นครศรีธรรมราช,นครศรีธรรมราช,29/2/2018,0.00,ความชื้นสัมพัทธ์
371,552201,นครศรีธรรมราช,นครศรีธรรมราช,29/2/2018,0.00,ความเร็วลมสุงสุด
372,552201,นครศรีธรรมราช,นครศรีธรรมราช,29/2/2018,0.00,ปริมาณฝน
373,552201,นครศรีธรรมราช,นครศรีธรรมราช,28/5/2018,0.60,ปริมาณฝน
374,552201,นครศรีธรรมราช,นครศรีธรรมราช,28/5/2018,88.00,ความชื้นสัมพัทธ์
375,552201,นครศรีธรรมราช,นครศรีธรรมราช,28/5/2018,0.00,ความเร็วลมสุงสุด
376,552201,นครศรีธรรมราช,นครศรีธรรมราช,30/5/2018,4.80,ปริมาณฝน
377,552201,นครศรีธรรมราช,นครศรีธรรมราช,30/5/2018,0.00,ความเร็วลมสุงสุด
378,552201,นครศรีธรรมราช,นครศรีธรรมราช,30/5/2018,96.00,ความชื้นสัมพัทธ์
379,552201,นครศรีธรรมราช,นครศรีธรรมราช,31/5/2018,0.00,ปริมาณฝน
380,552201,นครศรีธรรมราช,นครศรีธรรมราช,31/5/2018,0.00,ความเร็วลมสุงสุด
381,552201,นครศรีธรรมราช,นครศรีธรรมราช,31/5/2018,96.00,ความชื้นสัมพัทธ์
382,552201,นครศรีธรรมราช,นครศรีธรรมราช,1/6/2018,0.00,ปริมาณฝน
383,552201,นครศรีธรรมราช,นครศรีธรรมราช,1/6/2018,0.00,ความเร็วลมสุงสุด
384,552201,นครศรีธรรมราช,นครศรีธรรมราช,1/6/2018,93.00,ความชื้นสัมพัทธ์
385,552201,นครศรีธรรมราช,นครศรีธรรมราช,2/6/2018,2.20,ปริมาณฝน
386,552201,นครศรีธรรมราช,นครศรีธรรมราช,2/6/2018,2.00,ความเร็วลมสุงสุด
387,552201,นครศรีธรรมราช,นครศรีธรรมราช,2/6/2018,97.00,ความชื้นสัมพัทธ์
388,552201,นครศรีธรรมราช,นครศรีธรรมราช,3/6/2018,0.00,ปริมาณฝน
389,552201,นครศรีธรรมราช,นครศรีธรรมราช,3/6/2018,0.00,ความเร็วลมสุงสุด
390,552201,นครศรีธรรมราช,นครศรีธรรมราช,3/6/2018,97.00,ความชื้นสัมพัทธ์
391,552201,นครศรีธรรมราช,นครศรีธรรมราช,4/6/2018,0.00,ปริมาณฝน
392,552201,นครศรีธรรมราช,นครศรีธรรมราช,4/6/2018,0.00,ความเร็วลมสุงสุด
393,552201,นครศรีธรรมราช,นครศรีธรรมราช,4/6/2018,94.00,ความชื้นสัมพัทธ์
394,552201,นครศรีธรรมราช,นครศรีธรรมราช,5/6/2018,1.40,ปริมาณฝน
395,552201,นครศรีธรรมราช,นครศรีธรรมราช,5/6/2018,0.00,ความเร็วลมสุงสุด
396,552201,นครศรีธรรมราช,นครศรีธรรมราช,5/6/2018,96.00,ความชื้นสัมพัทธ์
397,552201,นครศรีธรรมราช,นครศรีธรรมราช,6/6/2018,8.60,ปริมาณฝน
398,552201,นครศรีธรรมราช,นครศรีธรรมราช,6/6/2018,0.00,ความเร็วลมสุงสุด
399,552201,นครศรีธรรมราช,นครศรีธรรมราช,6/6/2018,94.00,ความชื้นสัมพัทธ์
400,552201,นครศรีธรรมราช,นครศรีธรรมราช,7/6/2018,0.00,ปริมาณฝน
401,552201,นครศรีธรรมราช,นครศรีธรรมราช,7/6/2018,0.00,ความเร็วลมสุงสุด
402,552201,นครศรีธรรมราช,นครศรีธรรมราช,7/6/2018,95.00,ความชื้นสัมพัทธ์
