"","TAM_NAME","Year","Humidity","Rainfall","Temperature","Wind_Speed"
"142","โพธิ์ทอง","2018",84.0615384615385,3.29538461538462,27.2680769230769,12.9692307692308
"143","โมคลาน","2018",84.0615384615385,3.29538461538462,27.2680769230769,12.9692307692308
"144","ทอนหงส์","2018",84.0615384615385,3.29538461538462,27.2680769230769,12.9692307692308
"145","ปากพูน","2018",84.0615384615385,3.29538461538462,27.2680769230769,12.9692307692308
"146","ดอนตะโก","2018",84.0615384615385,3.29538461538462,27.2680769230769,12.9692307692308
"147","อินคีรี","2018",84.0615384615385,3.29538461538462,27.2680769230769,12.9692307692308
"148","บ้านเกาะ","2018",84.0615384615385,3.29538461538462,27.2680769230769,12.9692307692308
"149","พรหมโลก","2018",84.0615384615385,3.29538461538462,27.2680769230769,12.9692307692308
"150","นาเรียง","2018",84.0615384615385,3.29538461538462,27.2680769230769,12.9692307692308
"151","ท่าซัก","2018",84.0615384615385,3.29538461538462,27.2680769230769,12.9692307692308
"152","ท่างิ้ว","2018",84.0615384615385,3.29538461538462,27.2680769230769,12.9692307692308
"153","นาทราย","2018",84.0615384615385,3.29538461538462,27.2680769230769,12.9692307692308
"154","นาเคียน","2018",84.0615384615385,3.29538461538462,27.2680769230769,12.9692307692308
"155","กำโลน","2018",84.0615384615385,3.29538461538462,27.2680769230769,12.9692307692308
"156","โพธิ์เสด็จ","2018",84.0615384615385,3.29538461538462,27.2680769230769,12.9692307692308
"157","กำแพงเซา","2018",84.0615384615385,3.29538461538462,27.2680769230769,12.9692307692308
"158","ท่าดี","2018",84.0615384615385,3.29538461538462,27.2680769230769,12.9692307692308
"159","เขาแก้ว","2018",84.0615384615385,3.29538461538462,27.2680769230769,12.9692307692308
"160","ลานสกา","2018",84.0615384615385,3.29538461538462,27.2680769230769,12.9692307692308
"161","","2015",85.6657534246575,3.7027397260274,27.4169863013699,8.24657534246575
"162","แหลมตะลุมพุก","2015",85.6657534246575,3.7027397260274,27.4169863013699,8.24657534246575
"163","ปากนคร","2015",85.6657534246575,3.7027397260274,27.4169863013699,8.24657534246575
"164","ท่าไร่","2015",85.6657534246575,3.7027397260274,27.4169863013699,8.24657534246575
"165","ไชยมนตรี","2015",85.6657534246575,3.7027397260274,27.4169863013699,8.24657534246575
"166","ปากพนังฝั่งฯออก","2015",85.6657534246575,3.7027397260274,27.4169863013699,8.24657534246575
"167","มะม่วงสองต้น","2015",85.6657534246575,3.7027397260274,27.4169863013699,8.24657534246575
"168","บางจาก","2015",85.6657534246575,3.7027397260274,27.4169863013699,8.24657534246575
"169","คลองน้อย","2015",85.6657534246575,3.7027397260274,27.4169863013699,8.24657534246575
"170","นาสาร","2015",85.6657534246575,3.7027397260274,27.4169863013699,8.24657534246575
"171","ขุนทะเล","2015",85.6657534246575,3.7027397260274,27.4169863013699,8.24657534246575
"172","ช้างซ้าย","2015",85.6657534246575,3.7027397260274,27.4169863013699,8.24657534246575
"173","ปากพนังฝั่งฯตก","2015",85.6657534246575,3.7027397260274,27.4169863013699,8.24657534246575
"174","ท่าเรือ","2015",85.6657534246575,3.7027397260274,27.4169863013699,8.24657534246575
"175","บางพระ","2015",85.6657534246575,3.7027397260274,27.4169863013699,8.24657534246575
"176","คลองกระบือ","2015",85.6657534246575,3.7027397260274,27.4169863013699,8.24657534246575
"177","หูล่อง","2015",85.6657534246575,3.7027397260274,27.4169863013699,8.24657534246575
"178","ชะเมา","2015",85.6657534246575,3.7027397260274,27.4169863013699,8.24657534246575
"179","นาพรุ","2015",85.6657534246575,3.7027397260274,27.4169863013699,8.24657534246575
"180","บ้านเพิง","2015",85.6657534246575,3.7027397260274,27.4169863013699,8.24657534246575
"181","ท้ายสำเภา","2015",85.6657534246575,3.7027397260274,27.4169863013699,8.24657534246575
"182","เกาะทวด","2015",85.6657534246575,3.7027397260274,27.4169863013699,8.24657534246575
"183","หินตก","2015",85.6657534246575,3.7027397260274,27.4169863013699,8.24657534246575
"184","ท่าพญา","2015",85.6657534246575,3.7027397260274,27.4169863013699,8.24657534246575
"185","บ้านใหม่","2015",85.6657534246575,3.7027397260274,27.4169863013699,8.24657534246575
"186","ปากแพรก","2015",85.6657534246575,3.7027397260274,27.4169863013699,8.24657534246575
"187","เสาธง","2015",85.6657534246575,3.7027397260274,27.4169863013699,8.24657534246575
"188","ป่าระกำ","2015",85.6657534246575,3.7027397260274,27.4169863013699,8.24657534246575
"189","บางศาลา","2015",85.6657534246575,3.7027397260274,27.4169863013699,8.24657534246575
"190","ทางพูน","2015",85.6657534246575,3.7027397260274,27.4169863013699,8.24657534246575
"191","ร่อนพิบูลย์","2015",85.6657534246575,3.7027397260274,27.4169863013699,8.24657534246575
"192","ขนาบนาก","2015",85.6657534246575,3.7027397260274,27.4169863013699,8.24657534246575
"193","บางตะพง","2015",85.6657534246575,3.7027397260274,27.4169863013699,8.24657534246575
"194","ควนชุม","2015",85.6657534246575,3.7027397260274,27.4169863013699,8.24657534246575
"195","เชียรเขา","2015",85.6657534246575,3.7027397260274,27.4169863013699,8.24657534246575
"196","ดอนตรอ","2015",85.6657534246575,3.7027397260274,27.4169863013699,8.24657534246575
"197","บ้านเนิน","2015",85.6657534246575,3.7027397260274,27.4169863013699,8.24657534246575
"198","เชียรใหญ่","2015",85.6657534246575,3.7027397260274,27.4169863013699,8.24657534246575
"199","ไสหมาก","2015",85.6657534246575,3.7027397260274,27.4169863013699,8.24657534246575
"200","เสือหึง","2015",85.6657534246575,3.7027397260274,27.4169863013699,8.24657534246575
"201","สวนหลวง","2015",85.6657534246575,3.7027397260274,27.4169863013699,8.24657534246575
"202","ท้องลำเจียก","2015",85.6657534246575,3.7027397260274,27.4169863013699,8.24657534246575
"203","บ้านกลาง","2015",85.6657534246575,3.7027397260274,27.4169863013699,8.24657534246575
"204","ควนพัง","2015",85.6657534246575,3.7027397260274,27.4169863013699,8.24657534246575
"205","ท่าขนาน","2015",85.6657534246575,3.7027397260274,27.4169863013699,8.24657534246575
"206","ท่าซอม","2015",85.6657534246575,3.7027397260274,27.4169863013699,8.24657534246575
"207","ควนเกย","2015",85.6657534246575,3.7027397260274,27.4169863013699,8.24657534246575
"208","เกาะเพชร","2015",85.6657534246575,3.7027397260274,27.4169863013699,8.24657534246575
"209","บางนบ","2015",85.6657534246575,3.7027397260274,27.4169863013699,8.24657534246575
"210","การะเกด","2015",85.6657534246575,3.7027397260274,27.4169863013699,8.24657534246575
"211","ทุ่งโพธิ์","2015",85.6657534246575,3.7027397260274,27.4169863013699,8.24657534246575
"212","ควนหนองหว้า","2015",85.6657534246575,3.7027397260274,27.4169863013699,8.24657534246575
"213","เขาพระบาท","2015",85.6657534246575,3.7027397260274,27.4169863013699,8.24657534246575
"214","แม่เจ้าอยู่หัว","2015",85.6657534246575,3.7027397260274,27.4169863013699,8.24657534246575
"215","หน้าสตน","2015",85.6657534246575,3.7027397260274,27.4169863013699,8.24657534246575
"216","บ้านราม","2015",85.6657534246575,3.7027397260274,27.4169863013699,8.24657534246575
"217","สามตำบล","2015",85.6657534246575,3.7027397260274,27.4169863013699,8.24657534246575
"218","หัวไทร","2015",85.6657534246575,3.7027397260274,27.4169863013699,8.24657534246575
"219","นาหมอบุญ","2015",85.6657534246575,3.7027397260274,27.4169863013699,8.24657534246575
"220","บ้านตูล","2015",85.6657534246575,3.7027397260274,27.4169863013699,8.24657534246575
"221","ทรายขาว","2015",85.6657534246575,3.7027397260274,27.4169863013699,8.24657534246575
"222","บ้านชะอวด","2015",85.6657534246575,3.7027397260274,27.4169863013699,8.24657534246575
"223","บ้านควนมุด","2015",85.6657534246575,3.7027397260274,27.4169863013699,8.24657534246575
"224","ควนหนองหงษ์","2015",85.6657534246575,3.7027397260274,27.4169863013699,8.24657534246575
"225","น้ำตก","2015",85.6657534246575,3.7027397260274,27.4169863013699,8.24657534246575
"226","ชะอวด","2015",85.6657534246575,3.7027397260274,27.4169863013699,8.24657534246575
"227","ท่าประจะ","2015",85.6657534246575,3.7027397260274,27.4169863013699,8.24657534246575
"228","แหลม","2015",85.6657534246575,3.7027397260274,27.4169863013699,8.24657534246575
"229","เขาพระทอง","2015",85.6657534246575,3.7027397260274,27.4169863013699,8.24657534246575
"230","เคร็ง","2015",85.6657534246575,3.7027397260274,27.4169863013699,8.24657534246575
"231","เขาพังไกร","2015",85.6657534246575,3.7027397260274,27.4169863013699,8.24657534246575
"232","ท่าเสม็ด","2015",85.6657534246575,3.7027397260274,27.4169863013699,8.24657534246575
"233","วังอ่าง","2015",85.6657534246575,3.7027397260274,27.4169863013699,8.24657534246575
"234","รามแก้ว","2015",85.6657534246575,3.7027397260274,27.4169863013699,8.24657534246575
"235","เกาะขันธ์","2015",85.6657534246575,3.7027397260274,27.4169863013699,8.24657534246575
"236","ควนชะลิก","2015",85.6657534246575,3.7027397260274,27.4169863013699,8.24657534246575
"237","นางหลง","2015",85.6657534246575,3.7027397260274,27.4169863013699,8.24657534246575
"238","ขอนหาด","2015",85.6657534246575,3.7027397260274,27.4169863013699,8.24657534246575
"239","","2016",84.9754098360656,2.44262295081967,27.844262295082,8.90710382513661
"240","แหลมตะลุมพุก","2016",84.9754098360656,2.44262295081967,27.844262295082,8.90710382513661
"241","ปากนคร","2016",84.9754098360656,2.44262295081967,27.844262295082,8.90710382513661
"242","ท่าไร่","2016",84.9754098360656,2.44262295081967,27.844262295082,8.90710382513661
"243","ไชยมนตรี","2016",84.9754098360656,2.44262295081967,27.844262295082,8.90710382513661
"244","ปากพนังฝั่งฯออก","2016",84.9754098360656,2.44262295081967,27.844262295082,8.90710382513661
"245","มะม่วงสองต้น","2016",84.9754098360656,2.44262295081967,27.844262295082,8.90710382513661
"246","บางจาก","2016",84.9754098360656,2.44262295081967,27.844262295082,8.90710382513661
"247","คลองน้อย","2016",84.9754098360656,2.44262295081967,27.844262295082,8.90710382513661
"248","นาสาร","2016",84.9754098360656,2.44262295081967,27.844262295082,8.90710382513661
"249","ขุนทะเล","2016",84.9754098360656,2.44262295081967,27.844262295082,8.90710382513661
"250","ช้างซ้าย","2016",84.9754098360656,2.44262295081967,27.844262295082,8.90710382513661
"251","ปากพนังฝั่งฯตก","2016",84.9754098360656,2.44262295081967,27.844262295082,8.90710382513661
"252","ท่าเรือ","2016",84.9754098360656,2.44262295081967,27.844262295082,8.90710382513661
"253","บางพระ","2016",84.9754098360656,2.44262295081967,27.844262295082,8.90710382513661
"254","คลองกระบือ","2016",84.9754098360656,2.44262295081967,27.844262295082,8.90710382513661
"255","หูล่อง","2016",84.9754098360656,2.44262295081967,27.844262295082,8.90710382513661
"256","ชะเมา","2016",84.9754098360656,2.44262295081967,27.844262295082,8.90710382513661
"257","นาพรุ","2016",84.9754098360656,2.44262295081967,27.844262295082,8.90710382513661
"258","บ้านเพิง","2016",84.9754098360656,2.44262295081967,27.844262295082,8.90710382513661
"259","ท้ายสำเภา","2016",84.9754098360656,2.44262295081967,27.844262295082,8.90710382513661
"260","เกาะทวด","2016",84.9754098360656,2.44262295081967,27.844262295082,8.90710382513661
"261","หินตก","2016",84.9754098360656,2.44262295081967,27.844262295082,8.90710382513661
"262","ท่าพญา","2016",84.9754098360656,2.44262295081967,27.844262295082,8.90710382513661
"263","บ้านใหม่","2016",84.9754098360656,2.44262295081967,27.844262295082,8.90710382513661
"264","ปากแพรก","2016",84.9754098360656,2.44262295081967,27.844262295082,8.90710382513661
"265","เสาธง","2016",84.9754098360656,2.44262295081967,27.844262295082,8.90710382513661
"266","ป่าระกำ","2016",84.9754098360656,2.44262295081967,27.844262295082,8.90710382513661
"267","บางศาลา","2016",84.9754098360656,2.44262295081967,27.844262295082,8.90710382513661
"268","ทางพูน","2016",84.9754098360656,2.44262295081967,27.844262295082,8.90710382513661
"269","ร่อนพิบูลย์","2016",84.9754098360656,2.44262295081967,27.844262295082,8.90710382513661
"270","ขนาบนาก","2016",84.9754098360656,2.44262295081967,27.844262295082,8.90710382513661
"271","บางตะพง","2016",84.9754098360656,2.44262295081967,27.844262295082,8.90710382513661
"272","ควนชุม","2016",84.9754098360656,2.44262295081967,27.844262295082,8.90710382513661
"273","เชียรเขา","2016",84.9754098360656,2.44262295081967,27.844262295082,8.90710382513661
"274","ดอนตรอ","2016",84.9754098360656,2.44262295081967,27.844262295082,8.90710382513661
"275","บ้านเนิน","2016",84.9754098360656,2.44262295081967,27.844262295082,8.90710382513661
"276","เชียรใหญ่","2016",84.9754098360656,2.44262295081967,27.844262295082,8.90710382513661
"277","ไสหมาก","2016",84.9754098360656,2.44262295081967,27.844262295082,8.90710382513661
"278","เสือหึง","2016",84.9754098360656,2.44262295081967,27.844262295082,8.90710382513661
"279","สวนหลวง","2016",84.9754098360656,2.44262295081967,27.844262295082,8.90710382513661
"280","ท้องลำเจียก","2016",84.9754098360656,2.44262295081967,27.844262295082,8.90710382513661
"281","บ้านกลาง","2016",84.9754098360656,2.44262295081967,27.844262295082,8.90710382513661
"282","ควนพัง","2016",84.9754098360656,2.44262295081967,27.844262295082,8.90710382513661
"283","ท่าขนาน","2016",84.9754098360656,2.44262295081967,27.844262295082,8.90710382513661
"284","ท่าซอม","2016",84.9754098360656,2.44262295081967,27.844262295082,8.90710382513661
"285","ควนเกย","2016",84.9754098360656,2.44262295081967,27.844262295082,8.90710382513661
"286","เกาะเพชร","2016",84.9754098360656,2.44262295081967,27.844262295082,8.90710382513661
"287","บางนบ","2016",84.9754098360656,2.44262295081967,27.844262295082,8.90710382513661
"288","การะเกด","2016",84.9754098360656,2.44262295081967,27.844262295082,8.90710382513661
"289","ทุ่งโพธิ์","2016",84.9754098360656,2.44262295081967,27.844262295082,8.90710382513661
"290","ควนหนองหว้า","2016",84.9754098360656,2.44262295081967,27.844262295082,8.90710382513661
"291","เขาพระบาท","2016",84.9754098360656,2.44262295081967,27.844262295082,8.90710382513661
"292","แม่เจ้าอยู่หัว","2016",84.9754098360656,2.44262295081967,27.844262295082,8.90710382513661
"293","หน้าสตน","2016",84.9754098360656,2.44262295081967,27.844262295082,8.90710382513661
"294","บ้านราม","2016",84.9754098360656,2.44262295081967,27.844262295082,8.90710382513661
"295","สามตำบล","2016",84.9754098360656,2.44262295081967,27.844262295082,8.90710382513661
"296","หัวไทร","2016",84.9754098360656,2.44262295081967,27.844262295082,8.90710382513661
"297","นาหมอบุญ","2016",84.9754098360656,2.44262295081967,27.844262295082,8.90710382513661
"298","บ้านตูล","2016",84.9754098360656,2.44262295081967,27.844262295082,8.90710382513661
"299","ทรายขาว","2016",84.9754098360656,2.44262295081967,27.844262295082,8.90710382513661
"300","บ้านชะอวด","2016",84.9754098360656,2.44262295081967,27.844262295082,8.90710382513661
"301","บ้านควนมุด","2016",84.9754098360656,2.44262295081967,27.844262295082,8.90710382513661
"302","ควนหนองหงษ์","2016",84.9754098360656,2.44262295081967,27.844262295082,8.90710382513661
