ลำดับที่,รหัสสถานี,ที่ตั้งสถานี,จังหวัด,วันที่ตรวจวัดสภาพอากาศ,ค่าตรวจวัด,ประเภทข้อมูล
285,552401,ฉวาง,นครศรีธรรมราช,5/12/2016,0.00,ปริมาณฝน
286,552401,ฉวาง,นครศรีธรรมราช,6/1/2016,82.00,ความชื้นสัมพัทธ์
287,552401,ฉวาง,นครศรีธรรมราช,6/1/2016,5.00,ความเร็วลมสุงสุด
288,552401,ฉวาง,นครศรีธรรมราช,6/1/2016,0.00,ปริมาณฝน
289,552401,ฉวาง,นครศรีธรรมราช,6/5/2016,73.00,ความชื้นสัมพัทธ์
290,552401,ฉวาง,นครศรีธรรมราช,6/5/2016,7.00,ความเร็วลมสุงสุด
291,552401,ฉวาง,นครศรีธรรมราช,6/5/2016,0.00,ปริมาณฝน
292,552401,ฉวาง,นครศรีธรรมราช,6/6/2016,77.00,ความชื้นสัมพัทธ์
293,552401,ฉวาง,นครศรีธรรมราช,6/6/2016,6.00,ความเร็วลมสุงสุด
294,552401,ฉวาง,นครศรีธรรมราช,6/6/2016,0.00,ปริมาณฝน
295,552401,ฉวาง,นครศรีธรรมราช,6/10/2016,84.00,ความชื้นสัมพัทธ์
296,552401,ฉวาง,นครศรีธรรมราช,6/10/2016,18.00,ความเร็วลมสุงสุด
297,552401,ฉวาง,นครศรีธรรมราช,6/10/2016,0.00,ปริมาณฝน
298,552401,ฉวาง,นครศรีธรรมราช,6/12/2016,88.00,ความชื้นสัมพัทธ์
299,552401,ฉวาง,นครศรีธรรมราช,6/12/2016,8.00,ความเร็วลมสุงสุด
300,552401,ฉวาง,นครศรีธรรมราช,6/12/2016,0.00,ปริมาณฝน
301,552401,ฉวาง,นครศรีธรรมราช,7/5/2016,77.00,ความชื้นสัมพัทธ์
302,552401,ฉวาง,นครศรีธรรมราช,7/5/2016,10.00,ความเร็วลมสุงสุด
303,552401,ฉวาง,นครศรีธรรมราช,7/5/2016,0.00,ปริมาณฝน
304,552401,ฉวาง,นครศรีธรรมราช,7/8/2016,87.00,ความชื้นสัมพัทธ์
305,552401,ฉวาง,นครศรีธรรมราช,7/8/2016,6.00,ความเร็วลมสุงสุด
306,552401,ฉวาง,นครศรีธรรมราช,7/8/2016,0.00,ปริมาณฝน
307,552401,ฉวาง,นครศรีธรรมราช,7/10/2016,91.00,ความชื้นสัมพัทธ์
308,552401,ฉวาง,นครศรีธรรมราช,7/10/2016,9.00,ความเร็วลมสุงสุด
309,552401,ฉวาง,นครศรีธรรมราช,7/10/2016,0.00,ปริมาณฝน
310,552401,ฉวาง,นครศรีธรรมราช,7/11/2016,91.00,ความชื้นสัมพัทธ์
311,552401,ฉวาง,นครศรีธรรมราช,7/11/2016,5.00,ความเร็วลมสุงสุด
312,552401,ฉวาง,นครศรีธรรมราช,7/11/2016,0.00,ปริมาณฝน
313,552401,ฉวาง,นครศรีธรรมราช,7/12/2016,88.00,ความชื้นสัมพัทธ์
314,552401,ฉวาง,นครศรีธรรมราช,7/12/2016,5.00,ความเร็วลมสุงสุด
315,552401,ฉวาง,นครศรีธรรมราช,7/12/2016,0.00,ปริมาณฝน
316,552401,ฉวาง,นครศรีธรรมราช,8/3/2016,72.00,ความชื้นสัมพัทธ์
317,552401,ฉวาง,นครศรีธรรมราช,8/3/2016,9.00,ความเร็วลมสุงสุด
318,552401,ฉวาง,นครศรีธรรมราช,8/3/2016,0.00,ปริมาณฝน
319,552401,ฉวาง,นครศรีธรรมราช,8/5/2016,81.00,ความชื้นสัมพัทธ์
320,552401,ฉวาง,นครศรีธรรมราช,8/5/2016,7.00,ความเร็วลมสุงสุด
321,552401,ฉวาง,นครศรีธรรมราช,8/5/2016,0.00,ปริมาณฝน
322,552401,ฉวาง,นครศรีธรรมราช,8/8/2016,86.00,ความชื้นสัมพัทธ์
323,552401,ฉวาง,นครศรีธรรมราช,8/8/2016,17.00,ความเร็วลมสุงสุด
324,552401,ฉวาง,นครศรีธรรมราช,8/8/2016,15.20,ปริมาณฝน
325,552401,ฉวาง,นครศรีธรรมราช,9/1/2016,79.00,ความชื้นสัมพัทธ์
326,552401,ฉวาง,นครศรีธรรมราช,9/1/2016,7.00,ความเร็วลมสุงสุด
327,552401,ฉวาง,นครศรีธรรมราช,9/1/2016,0.00,ปริมาณฝน
328,552401,ฉวาง,นครศรีธรรมราช,9/11/2016,88.00,ความชื้นสัมพัทธ์
329,552401,ฉวาง,นครศรีธรรมราช,9/11/2016,10.00,ความเร็วลมสุงสุด
330,552401,ฉวาง,นครศรีธรรมราช,9/11/2016,0.60,ปริมาณฝน
331,552401,ฉวาง,นครศรีธรรมราช,10/1/2016,76.00,ความชื้นสัมพัทธ์
332,552401,ฉวาง,นครศรีธรรมราช,10/1/2016,9.00,ความเร็วลมสุงสุด
333,552401,ฉวาง,นครศรีธรรมราช,10/1/2016,0.00,ปริมาณฝน
334,552401,ฉวาง,นครศรีธรรมราช,10/2/2016,77.00,ความชื้นสัมพัทธ์
335,552401,ฉวาง,นครศรีธรรมราช,10/2/2016,9.00,ความเร็วลมสุงสุด
336,552401,ฉวาง,นครศรีธรรมราช,10/2/2016,0.00,ปริมาณฝน
337,552401,ฉวาง,นครศรีธรรมราช,10/3/2016,70.00,ความชื้นสัมพัทธ์
338,552401,ฉวาง,นครศรีธรรมราช,10/3/2016,6.00,ความเร็วลมสุงสุด
339,552401,ฉวาง,นครศรีธรรมราช,10/3/2016,0.00,ปริมาณฝน
340,552401,ฉวาง,นครศรีธรรมราช,10/9/2016,93.00,ความชื้นสัมพัทธ์
341,552401,ฉวาง,นครศรีธรรมราช,10/9/2016,20.00,ความเร็วลมสุงสุด
342,552401,ฉวาง,นครศรีธรรมราช,10/9/2016,19.00,ปริมาณฝน
343,552401,ฉวาง,นครศรีธรรมราช,10/11/2016,83.00,ความชื้นสัมพัทธ์
344,552401,ฉวาง,นครศรีธรรมราช,10/11/2016,10.00,ความเร็วลมสุงสุด
345,552401,ฉวาง,นครศรีธรรมราช,10/11/2016,0.00,ปริมาณฝน
346,552401,ฉวาง,นครศรีธรรมราช,11/7/2016,93.00,ความชื้นสัมพัทธ์
347,552401,ฉวาง,นครศรีธรรมราช,11/7/2016,13.00,ความเร็วลมสุงสุด
348,552401,ฉวาง,นครศรีธรรมราช,11/7/2016,76.30,ปริมาณฝน
349,552401,ฉวาง,นครศรีธรรมราช,11/8/2016,90.00,ความชื้นสัมพัทธ์
350,552401,ฉวาง,นครศรีธรรมราช,11/8/2016,11.00,ความเร็วลมสุงสุด
351,552401,ฉวาง,นครศรีธรรมราช,11/8/2016,6.00,ปริมาณฝน
352,552401,ฉวาง,นครศรีธรรมราช,11/9/2016,89.00,ความชื้นสัมพัทธ์
353,552401,ฉวาง,นครศรีธรรมราช,11/9/2016,4.00,ความเร็วลมสุงสุด
354,552401,ฉวาง,นครศรีธรรมราช,11/9/2016,0.40,ปริมาณฝน
355,552401,ฉวาง,นครศรีธรรมราช,12/7/2016,89.00,ความชื้นสัมพัทธ์
356,552401,ฉวาง,นครศรีธรรมราช,12/7/2016,13.00,ความเร็วลมสุงสุด
357,552401,ฉวาง,นครศรีธรรมราช,12/7/2016,32.10,ปริมาณฝน
358,552401,ฉวาง,นครศรีธรรมราช,12/10/2016,83.00,ความชื้นสัมพัทธ์
359,552401,ฉวาง,นครศรีธรรมราช,12/10/2016,20.00,ความเร็วลมสุงสุด
360,552401,ฉวาง,นครศรีธรรมราช,12/10/2016,36.30,ปริมาณฝน
361,552401,ฉวาง,นครศรีธรรมราช,13/5/2016,67.00,ความชื้นสัมพัทธ์
362,552401,ฉวาง,นครศรีธรรมราช,13/5/2016,7.00,ความเร็วลมสุงสุด
363,552401,ฉวาง,นครศรีธรรมราช,13/5/2016,0.00,ปริมาณฝน
364,552401,ฉวาง,นครศรีธรรมราช,13/8/2016,91.00,ความชื้นสัมพัทธ์
365,552401,ฉวาง,นครศรีธรรมราช,13/8/2016,5.00,ความเร็วลมสุงสุด
366,552401,ฉวาง,นครศรีธรรมราช,13/8/2016,0.00,ปริมาณฝน
367,552401,ฉวาง,นครศรีธรรมราช,13/11/2016,86.00,ความชื้นสัมพัทธ์
368,552401,ฉวาง,นครศรีธรรมราช,13/11/2016,8.00,ความเร็วลมสุงสุด
369,552401,ฉวาง,นครศรีธรรมราช,13/11/2016,0.00,ปริมาณฝน
370,552401,ฉวาง,นครศรีธรรมราช,14/7/2016,88.00,ความชื้นสัมพัทธ์
371,552401,ฉวาง,นครศรีธรรมราช,14/7/2016,18.00,ความเร็วลมสุงสุด
372,552401,ฉวาง,นครศรีธรรมราช,14/7/2016,0.00,ปริมาณฝน
373,552401,ฉวาง,นครศรีธรรมราช,15/12/2016,88.00,ความชื้นสัมพัทธ์
374,552401,ฉวาง,นครศรีธรรมราช,15/12/2016,8.00,ความเร็วลมสุงสุด
375,552401,ฉวาง,นครศรีธรรมราช,15/12/2016,0.00,ปริมาณฝน
376,552401,ฉวาง,นครศรีธรรมราช,16/12/2016,83.00,ความชื้นสัมพัทธ์
377,552401,ฉวาง,นครศรีธรรมราช,16/12/2016,10.00,ความเร็วลมสุงสุด
378,552401,ฉวาง,นครศรีธรรมราช,16/12/2016,0.00,ปริมาณฝน
379,552401,ฉวาง,นครศรีธรรมราช,17/2/2016,74.00,ความชื้นสัมพัทธ์
380,552401,ฉวาง,นครศรีธรรมราช,17/2/2016,17.00,ความเร็วลมสุงสุด
381,552401,ฉวาง,นครศรีธรรมราช,17/2/2016,0.00,ปริมาณฝน
382,552401,ฉวาง,นครศรีธรรมราช,17/8/2016,83.00,ความชื้นสัมพัทธ์
383,552401,ฉวาง,นครศรีธรรมราช,17/8/2016,17.00,ความเร็วลมสุงสุด
384,552401,ฉวาง,นครศรีธรรมราช,17/8/2016,0.00,ปริมาณฝน
385,552401,ฉวาง,นครศรีธรรมราช,17/11/2016,82.00,ความชื้นสัมพัทธ์
386,552401,ฉวาง,นครศรีธรรมราช,17/11/2016,14.00,ความเร็วลมสุงสุด
387,552401,ฉวาง,นครศรีธรรมราช,17/11/2016,0.00,ปริมาณฝน
388,552401,ฉวาง,นครศรีธรรมราช,18/6/2016,84.00,ความชื้นสัมพัทธ์
389,552401,ฉวาง,นครศรีธรรมราช,18/6/2016,12.00,ความเร็วลมสุงสุด
390,552401,ฉวาง,นครศรีธรรมราช,18/6/2016,17.80,ปริมาณฝน
391,552401,ฉวาง,นครศรีธรรมราช,18/8/2016,85.00,ความชื้นสัมพัทธ์
392,552401,ฉวาง,นครศรีธรรมราช,18/8/2016,4.00,ความเร็วลมสุงสุด
393,552401,ฉวาง,นครศรีธรรมราช,18/8/2016,5.90,ปริมาณฝน
394,552401,ฉวาง,นครศรีธรรมราช,19/5/2016,86.00,ความชื้นสัมพัทธ์
395,552401,ฉวาง,นครศรีธรรมราช,19/5/2016,8.00,ความเร็วลมสุงสุด
396,552401,ฉวาง,นครศรีธรรมราช,19/5/2016,0.00,ปริมาณฝน
397,552401,ฉวาง,นครศรีธรรมราช,19/9/2016,87.00,ความชื้นสัมพัทธ์
398,552401,ฉวาง,นครศรีธรรมราช,19/9/2016,9.00,ความเร็วลมสุงสุด
399,552401,ฉวาง,นครศรีธรรมราช,19/9/2016,0.00,ปริมาณฝน
400,552401,ฉวาง,นครศรีธรรมราช,19/11/2016,84.00,ความชื้นสัมพัทธ์
401,552401,ฉวาง,นครศรีธรรมราช,19/11/2016,5.00,ความเร็วลมสุงสุด
402,552401,ฉวาง,นครศรีธรรมราช,19/11/2016,0.00,ปริมาณฝน
403,552401,ฉวาง,นครศรีธรรมราช,20/1/2016,77.00,ความชื้นสัมพัทธ์
404,552401,ฉวาง,นครศรีธรรมราช,20/1/2016,8.00,ความเร็วลมสุงสุด
405,552401,ฉวาง,นครศรีธรรมราช,20/1/2016,0.00,ปริมาณฝน
406,552401,ฉวาง,นครศรีธรรมราช,20/2/2016,73.00,ความชื้นสัมพัทธ์
407,552401,ฉวาง,นครศรีธรรมราช,20/2/2016,11.00,ความเร็วลมสุงสุด
408,552401,ฉวาง,นครศรีธรรมราช,20/2/2016,0.00,ปริมาณฝน
409,552401,ฉวาง,นครศรีธรรมราช,20/5/2016,85.00,ความชื้นสัมพัทธ์
410,552401,ฉวาง,นครศรีธรรมราช,20/5/2016,6.00,ความเร็วลมสุงสุด
411,552401,ฉวาง,นครศรีธรรมราช,20/5/2016,0.00,ปริมาณฝน
412,552401,ฉวาง,นครศรีธรรมราช,20/6/2016,87.00,ความชื้นสัมพัทธ์
413,552401,ฉวาง,นครศรีธรรมราช,20/6/2016,14.00,ความเร็วลมสุงสุด
414,552401,ฉวาง,นครศรีธรรมราช,20/6/2016,0.00,ปริมาณฝน
415,552401,ฉวาง,นครศรีธรรมราช,20/7/2016,90.00,ความชื้นสัมพัทธ์
416,552401,ฉวาง,นครศรีธรรมราช,20/7/2016,14.00,ความเร็วลมสุงสุด
417,552401,ฉวาง,นครศรีธรรมราช,20/7/2016,0.00,ปริมาณฝน
418,552401,ฉวาง,นครศรีธรรมราช,20/11/2016,86.00,ความชื้นสัมพัทธ์
419,552401,ฉวาง,นครศรีธรรมราช,20/11/2016,5.00,ความเร็วลมสุงสุด
420,552401,ฉวาง,นครศรีธรรมราช,20/11/2016,0.00,ปริมาณฝน
421,552401,ฉวาง,นครศรีธรรมราช,21/9/2016,93.00,ความชื้นสัมพัทธ์
422,552401,ฉวาง,นครศรีธรรมราช,21/9/2016,18.00,ความเร็วลมสุงสุด
423,552401,ฉวาง,นครศรีธรรมราช,21/9/2016,0.00,ปริมาณฝน
424,552401,ฉวาง,นครศรีธรรมราช,21/10/2016,87.00,ความชื้นสัมพัทธ์
425,552401,ฉวาง,นครศรีธรรมราช,21/10/2016,8.00,ความเร็วลมสุงสุด
426,552401,ฉวาง,นครศรีธรรมราช,21/10/2016,0.00,ปริมาณฝน
427,552401,ฉวาง,นครศรีธรรมราช,21/12/2016,93.00,ความชื้นสัมพัทธ์
428,552401,ฉวาง,นครศรีธรรมราช,21/12/2016,5.00,ความเร็วลมสุงสุด
429,552401,ฉวาง,นครศรีธรรมราช,21/12/2016,0.00,ปริมาณฝน
430,552401,ฉวาง,นครศรีธรรมราช,22/2/2016,68.00,ความชื้นสัมพัทธ์
431,552401,ฉวาง,นครศรีธรรมราช,22/2/2016,11.00,ความเร็วลมสุงสุด
432,552401,ฉวาง,นครศรีธรรมราช,22/2/2016,0.00,ปริมาณฝน
433,552401,ฉวาง,นครศรีธรรมราช,23/6/2016,87.00,ความชื้นสัมพัทธ์
434,552401,ฉวาง,นครศรีธรรมราช,23/6/2016,22.00,ความเร็วลมสุงสุด
435,552401,ฉวาง,นครศรีธรรมราช,23/6/2016,10.60,ปริมาณฝน
436,552401,ฉวาง,นครศรีธรรมราช,23/7/2016,88.00,ความชื้นสัมพัทธ์
437,552401,ฉวาง,นครศรีธรรมราช,23/7/2016,9.00,ความเร็วลมสุงสุด
438,552401,ฉวาง,นครศรีธรรมราช,23/7/2016,0.00,ปริมาณฝน
439,552401,ฉวาง,นครศรีธรรมราช,23/10/2016,87.00,ความชื้นสัมพัทธ์
440,552401,ฉวาง,นครศรีธรรมราช,23/10/2016,22.00,ความเร็วลมสุงสุด
441,552401,ฉวาง,นครศรีธรรมราช,23/10/2016,4.30,ปริมาณฝน
442,552401,ฉวาง,นครศรีธรรมราช,24/1/2016,77.00,ความชื้นสัมพัทธ์
443,552401,ฉวาง,นครศรีธรรมราช,24/1/2016,14.00,ความเร็วลมสุงสุด
444,552401,ฉวาง,นครศรีธรรมราช,24/1/2016,0.00,ปริมาณฝน
445,552401,ฉวาง,นครศรีธรรมราช,24/2/2016,74.00,ความชื้นสัมพัทธ์
446,552401,ฉวาง,นครศรีธรรมราช,24/2/2016,12.00,ความเร็วลมสุงสุด
447,552401,ฉวาง,นครศรีธรรมราช,24/2/2016,0.00,ปริมาณฝน
448,552401,ฉวาง,นครศรีธรรมราช,24/3/2016,73.00,ความชื้นสัมพัทธ์
449,552401,ฉวาง,นครศรีธรรมราช,24/3/2016,11.00,ความเร็วลมสุงสุด
450,552401,ฉวาง,นครศรีธรรมราช,24/3/2016,0.00,ปริมาณฝน
451,552401,ฉวาง,นครศรีธรรมราช,24/5/2016,95.00,ความชื้นสัมพัทธ์
452,552401,ฉวาง,นครศรีธรรมราช,24/5/2016,6.00,ความเร็วลมสุงสุด
453,552401,ฉวาง,นครศรีธรรมราช,24/5/2016,24.20,ปริมาณฝน
454,552401,ฉวาง,นครศรีธรรมราช,24/11/2016,88.00,ความชื้นสัมพัทธ์
455,552401,ฉวาง,นครศรีธรรมราช,24/11/2016,11.00,ความเร็วลมสุงสุด
456,552401,ฉวาง,นครศรีธรรมราช,24/11/2016,0.00,ปริมาณฝน
457,552401,ฉวาง,นครศรีธรรมราช,25/1/2016,78.00,ความชื้นสัมพัทธ์
458,552401,ฉวาง,นครศรีธรรมราช,25/1/2016,13.00,ความเร็วลมสุงสุด
459,552401,ฉวาง,นครศรีธรรมราช,25/1/2016,0.80,ปริมาณฝน
460,552401,ฉวาง,นครศรีธรรมราช,25/6/2016,79.00,ความชื้นสัมพัทธ์
461,552401,ฉวาง,นครศรีธรรมราช,25/6/2016,10.00,ความเร็วลมสุงสุด
462,552401,ฉวาง,นครศรีธรรมราช,25/6/2016,0.00,ปริมาณฝน
463,552401,ฉวาง,นครศรีธรรมราช,25/12/2016,83.00,ความชื้นสัมพัทธ์
464,552401,ฉวาง,นครศรีธรรมราช,25/12/2016,6.00,ความเร็วลมสุงสุด
465,552401,ฉวาง,นครศรีธรรมราช,25/12/2016,0.00,ปริมาณฝน
466,552401,ฉวาง,นครศรีธรรมราช,26/5/2016,93.00,ความชื้นสัมพัทธ์
467,552401,ฉวาง,นครศรีธรรมราช,26/5/2016,5.00,ความเร็วลมสุงสุด
468,552401,ฉวาง,นครศรีธรรมราช,26/5/2016,0.00,ปริมาณฝน
469,552401,ฉวาง,นครศรีธรรมราช,26/7/2016,90.00,ความชื้นสัมพัทธ์
470,552401,ฉวาง,นครศรีธรรมราช,26/7/2016,14.00,ความเร็วลมสุงสุด
471,552401,ฉวาง,นครศรีธรรมราช,26/7/2016,0.00,ปริมาณฝน
472,552401,ฉวาง,นครศรีธรรมราช,27/5/2016,89.00,ความชื้นสัมพัทธ์
473,552401,ฉวาง,นครศรีธรรมราช,27/5/2016,5.00,ความเร็วลมสุงสุด
474,552401,ฉวาง,นครศรีธรรมราช,27/5/2016,3.70,ปริมาณฝน
475,552401,ฉวาง,นครศรีธรรมราช,27/9/2016,83.00,ความชื้นสัมพัทธ์
476,552401,ฉวาง,นครศรีธรรมราช,27/9/2016,9.00,ความเร็วลมสุงสุด
477,552401,ฉวาง,นครศรีธรรมราช,27/9/2016,0.00,ปริมาณฝน
478,552401,ฉวาง,นครศรีธรรมราช,27/10/2016,83.00,ความชื้นสัมพัทธ์
479,552401,ฉวาง,นครศรีธรรมราช,27/10/2016,5.00,ความเร็วลมสุงสุด
480,552401,ฉวาง,นครศรีธรรมราช,27/10/2016,0.00,ปริมาณฝน
481,552401,ฉวาง,นครศรีธรรมราช,28/2/2016,84.00,ความชื้นสัมพัทธ์
482,552401,ฉวาง,นครศรีธรรมราช,28/2/2016,10.00,ความเร็วลมสุงสุด
483,552401,ฉวาง,นครศรีธรรมราช,28/2/2016,4.70,ปริมาณฝน
484,552401,ฉวาง,นครศรีธรรมราช,28/5/2016,91.00,ความชื้นสัมพัทธ์
485,552401,ฉวาง,นครศรีธรรมราช,28/5/2016,5.00,ความเร็วลมสุงสุด
486,552401,ฉวาง,นครศรีธรรมราช,28/5/2016,18.60,ปริมาณฝน
487,552401,ฉวาง,นครศรีธรรมราช,28/7/2016,92.00,ความชื้นสัมพัทธ์
488,552401,ฉวาง,นครศรีธรรมราช,28/7/2016,15.00,ความเร็วลมสุงสุด
489,552401,ฉวาง,นครศรีธรรมราช,28/7/2016,83.30,ปริมาณฝน
490,552401,ฉวาง,นครศรีธรรมราช,29/1/2016,84.00,ความชื้นสัมพัทธ์
491,552401,ฉวาง,นครศรีธรรมราช,29/1/2016,6.00,ความเร็วลมสุงสุด
492,552401,ฉวาง,นครศรีธรรมราช,29/1/2016,0.00,ปริมาณฝน
493,552401,ฉวาง,นครศรีธรรมราช,29/4/2016,74.00,ความชื้นสัมพัทธ์
494,552401,ฉวาง,นครศรีธรรมราช,29/4/2016,12.00,ความเร็วลมสุงสุด
495,552401,ฉวาง,นครศรีธรรมราช,29/4/2016,0.00,ปริมาณฝน
496,552401,ฉวาง,นครศรีธรรมราช,29/5/2016,88.00,ความชื้นสัมพัทธ์
497,552401,ฉวาง,นครศรีธรรมราช,29/5/2016,13.00,ความเร็วลมสุงสุด
498,552401,ฉวาง,นครศรีธรรมราช,29/5/2016,0.00,ปริมาณฝน
499,552401,ฉวาง,นครศรีธรรมราช,29/10/2016,88.00,ความชื้นสัมพัทธ์
500,552401,ฉวาง,นครศรีธรรมราช,29/10/2016,8.00,ความเร็วลมสุงสุด
501,552401,ฉวาง,นครศรีธรรมราช,29/10/2016,0.00,ปริมาณฝน
502,552401,ฉวาง,นครศรีธรรมราช,14/8/2016,85.00,ความชื้นสัมพัทธ์
503,552401,ฉวาง,นครศรีธรรมราช,14/8/2016,9.00,ความเร็วลมสุงสุด
504,552401,ฉวาง,นครศรีธรรมราช,14/8/2016,0.00,ปริมาณฝน
505,552401,ฉวาง,นครศรีธรรมราช,16/2/2016,75.00,ความชื้นสัมพัทธ์
506,552401,ฉวาง,นครศรีธรรมราช,16/2/2016,12.00,ความเร็วลมสุงสุด
507,552401,ฉวาง,นครศรีธรรมราช,16/2/2016,0.00,ปริมาณฝน
508,552401,ฉวาง,นครศรีธรรมราช,16/8/2016,90.00,ความชื้นสัมพัทธ์
509,552401,ฉวาง,นครศรีธรรมราช,16/8/2016,16.00,ความเร็วลมสุงสุด
510,552401,ฉวาง,นครศรีธรรมราช,16/8/2016,0.00,ปริมาณฝน
511,552401,ฉวาง,นครศรีธรรมราช,17/5/2016,84.00,ความชื้นสัมพัทธ์
512,552401,ฉวาง,นครศรีธรรมราช,17/5/2016,16.00,ความเร็วลมสุงสุด
513,552401,ฉวาง,นครศรีธรรมราช,17/5/2016,44.90,ปริมาณฝน
514,552401,ฉวาง,นครศรีธรรมราช,17/7/2016,82.00,ความชื้นสัมพัทธ์
515,552401,ฉวาง,นครศรีธรรมราช,17/7/2016,11.00,ความเร็วลมสุงสุด
516,552401,ฉวาง,นครศรีธรรมราช,17/7/2016,0.00,ปริมาณฝน
517,552401,ฉวาง,นครศรีธรรมราช,17/9/2016,90.00,ความชื้นสัมพัทธ์
518,552401,ฉวาง,นครศรีธรรมราช,17/9/2016,18.00,ความเร็วลมสุงสุด
519,552401,ฉวาง,นครศรีธรรมราช,17/9/2016,14.20,ปริมาณฝน
520,552401,ฉวาง,นครศรีธรรมราช,18/4/2016,70.00,ความชื้นสัมพัทธ์
521,552401,ฉวาง,นครศรีธรรมราช,18/4/2016,8.00,ความเร็วลมสุงสุด
522,552401,ฉวาง,นครศรีธรรมราช,18/4/2016,0.00,ปริมาณฝน
523,552401,ฉวาง,นครศรีธรรมราช,18/12/2016,86.00,ความชื้นสัมพัทธ์
524,552401,ฉวาง,นครศรีธรรมราช,18/12/2016,10.00,ความเร็วลมสุงสุด
525,552401,ฉวาง,นครศรีธรรมราช,18/12/2016,0.00,ปริมาณฝน
526,552401,ฉวาง,นครศรีธรรมราช,19/3/2016,70.00,ความชื้นสัมพัทธ์
527,552401,ฉวาง,นครศรีธรรมราช,19/3/2016,5.00,ความเร็วลมสุงสุด
528,552401,ฉวาง,นครศรีธรรมราช,19/3/2016,0.00,ปริมาณฝน
529,552401,ฉวาง,นครศรีธรรมราช,19/4/2016,69.00,ความชื้นสัมพัทธ์
530,552401,ฉวาง,นครศรีธรรมราช,19/4/2016,10.00,ความเร็วลมสุงสุด
531,552401,ฉวาง,นครศรีธรรมราช,19/4/2016,0.00,ปริมาณฝน
532,552401,ฉวาง,นครศรีธรรมราช,20/3/2016,70.00,ความชื้นสัมพัทธ์
533,552401,ฉวาง,นครศรีธรรมราช,20/3/2016,8.00,ความเร็วลมสุงสุด
534,552401,ฉวาง,นครศรีธรรมราช,20/3/2016,0.00,ปริมาณฝน
535,552401,ฉวาง,นครศรีธรรมราช,20/8/2016,86.00,ความชื้นสัมพัทธ์
536,552401,ฉวาง,นครศรีธรรมราช,20/8/2016,10.00,ความเร็วลมสุงสุด
537,552401,ฉวาง,นครศรีธรรมราช,20/8/2016,0.00,ปริมาณฝน
538,552401,ฉวาง,นครศรีธรรมราช,20/9/2016,89.00,ความชื้นสัมพัทธ์
539,552401,ฉวาง,นครศรีธรรมราช,20/9/2016,15.00,ความเร็วลมสุงสุด
540,552401,ฉวาง,นครศรีธรรมราช,20/9/2016,0.00,ปริมาณฝน
541,552401,ฉวาง,นครศรีธรรมราช,20/10/2016,89.00,ความชื้นสัมพัทธ์
542,552401,ฉวาง,นครศรีธรรมราช,20/10/2016,8.00,ความเร็วลมสุงสุด
543,552401,ฉวาง,นครศรีธรรมราช,20/10/2016,0.00,ปริมาณฝน
544,552401,ฉวาง,นครศรีธรรมราช,21/5/2016,81.00,ความชื้นสัมพัทธ์
545,552401,ฉวาง,นครศรีธรรมราช,21/5/2016,7.00,ความเร็วลมสุงสุด
546,552401,ฉวาง,นครศรีธรรมราช,21/5/2016,0.00,ปริมาณฝน
547,552401,ฉวาง,นครศรีธรรมราช,21/7/2016,82.00,ความชื้นสัมพัทธ์
548,552401,ฉวาง,นครศรีธรรมราช,21/7/2016,5.00,ความเร็วลมสุงสุด
549,552401,ฉวาง,นครศรีธรรมราช,21/7/2016,0.00,ปริมาณฝน
550,552401,ฉวาง,นครศรีธรรมราช,21/8/2016,81.00,ความชื้นสัมพัทธ์
551,552401,ฉวาง,นครศรีธรรมราช,21/8/2016,14.00,ความเร็วลมสุงสุด
552,552401,ฉวาง,นครศรีธรรมราช,21/8/2016,0.00,ปริมาณฝน
553,552401,ฉวาง,นครศรีธรรมราช,22/7/2016,85.00,ความชื้นสัมพัทธ์
554,552401,ฉวาง,นครศรีธรรมราช,22/7/2016,22.00,ความเร็วลมสุงสุด
555,552401,ฉวาง,นครศรีธรรมราช,22/7/2016,69.70,ปริมาณฝน
556,552401,ฉวาง,นครศรีธรรมราช,22/8/2016,85.00,ความชื้นสัมพัทธ์
557,552401,ฉวาง,นครศรีธรรมราช,22/8/2016,12.00,ความเร็วลมสุงสุด
558,552401,ฉวาง,นครศรีธรรมราช,22/8/2016,1.60,ปริมาณฝน
559,552401,ฉวาง,นครศรีธรรมราช,22/12/2016,89.00,ความชื้นสัมพัทธ์
560,552401,ฉวาง,นครศรีธรรมราช,22/12/2016,7.00,ความเร็วลมสุงสุด
561,552401,ฉวาง,นครศรีธรรมราช,22/12/2016,5.90,ปริมาณฝน
562,552401,ฉวาง,นครศรีธรรมราช,23/2/2016,73.00,ความชื้นสัมพัทธ์
563,552401,ฉวาง,นครศรีธรรมราช,23/2/2016,14.00,ความเร็วลมสุงสุด
564,552401,ฉวาง,นครศรีธรรมราช,23/2/2016,0.00,ปริมาณฝน
565,552401,ฉวาง,นครศรีธรรมราช,23/4/2016,71.00,ความชื้นสัมพัทธ์
566,552401,ฉวาง,นครศรีธรรมราช,23/4/2016,9.00,ความเร็วลมสุงสุด
567,552401,ฉวาง,นครศรีธรรมราช,23/4/2016,0.20,ปริมาณฝน
568,552401,ฉวาง,นครศรีธรรมราช,23/9/2016,89.00,ความชื้นสัมพัทธ์
569,552401,ฉวาง,นครศรีธรรมราช,23/9/2016,9.00,ความเร็วลมสุงสุด
570,552401,ฉวาง,นครศรีธรรมราช,23/9/2016,13.00,ปริมาณฝน
