addrcode,SMAPE without CD,SMAPE with CD,% improve SMAPE,RMSE without CD,RMSE with CD,% improvve RMSE,MAE without CD,MAE with CD,% improve MAE
1042,68.16156686,69.37944536,-0.017867525,0.120243177,0.147031001,-0.222780415,0.088127469,0.10174655,-0.154538434
1043,69.44848153,62.68888409,0.097332545,0.301142976,0.328257048,-0.090037206,0.21903859,0.237772207,-0.085526558
1044,64.44069135,69.69242545,-0.081497172,0.522043234,0.445569629,0.146489027,0.341698599,0.288349303,0.15612969
1045,89.35987968,81.02092829,0.09331874,0.649784078,0.674880997,-0.038623475,0.490005728,0.501844564,-0.024160607
1046,73.86925593,69.97523912,0.052714986,0.598388723,0.383770726,0.35865983,0.396173337,0.290020383,0.267945731
1047,63.93391994,58.45019879,0.085771702,0.171053255,0.144020158,0.158039069,0.130729676,0.111176275,0.149571251
1048,88.7670221,89.65976977,-0.0100572,0.641059788,0.563238064,0.121395423,0.413885095,0.387344563,0.064125365
1049,61.37909943,55.63522475,0.093580302,0.167639946,0.126980248,0.242541825,0.12549661,0.106022449,0.15517679
1050,74.85750848,65.92791523,0.119287877,0.316878976,0.306313112,0.03334353,0.241305113,0.226051424,0.063213287
,69.34,66.31,4%,0.38,0.38,-1%,0.27,0.27,-1%
