,addrcode,Week,Year,DF_6,DF_5,DF_4,DF_3,DF_2,DF_1,DF_0,DF_wm1,DF_wm2,DF_wm3,DFma_6,DFma_5,DFma_4,DFma_3,DFma_2,DFma_1,DFma_0,DFma_wm1,DFma_wm2,DFma_wm3,RF_wm6,LST_wm4,bin,bowl,bucket,misc_short,jar,pottedplant,tire,misc_tall,total
4005,1031,47,2014,0.0,0.0,0.0,0.705749506,1.764373765,0.823374424,1.058624259,1.176249177,0.352874753,0.470499671,0.0,0.0,0.352874753,1.235061635,1.293874094,0.940999341,1.117436718,0.764561965,0.411687212,0.470499671,0.7675168179999999,4.254683033,34.854,5.96,94.066,4.146,3.11,199.015,26.561,1.166,368.87800000000004
4006,1031,48,2014,1.058624259,0.0,0.0,0.0,0.705749506,1.764373765,0.823374424,1.058624259,1.176249177,0.352874753,0.529312129,0.0,0.0,0.352874753,1.235061635,1.293874094,0.940999341,1.117436718,0.764561965,0.411687212,0.03350978,4.266680273,34.854,5.96,94.066,4.146,3.11,199.015,26.561,1.166,368.87800000000004
4007,1031,49,2014,1.058624259,1.058624259,0.0,0.0,0.0,0.705749506,1.764373765,0.823374424,1.058624259,1.176249177,1.058624259,0.529312129,0.0,0.0,0.352874753,1.235061635,1.293874094,0.940999341,1.117436718,0.764561965,0.275196247,4.2499776780000005,34.854,5.96,94.066,4.146,3.11,199.015,26.561,1.166,368.87800000000004
4008,1031,50,2014,0.470499671,1.058624259,1.058624259,0.0,0.0,0.0,0.705749506,1.764373765,0.823374424,1.058624259,0.764561965,1.058624259,0.529312129,0.0,0.0,0.352874753,1.235061635,1.293874094,0.940999341,1.117436718,0.115918273,4.174132167,34.854,5.96,94.066,4.146,3.11,199.015,26.561,1.166,368.87800000000004
4009,1031,51,2014,1.176249177,0.470499671,1.058624259,1.058624259,0.0,0.0,0.0,0.705749506,1.764373765,0.823374424,0.823374424,0.764561965,1.058624259,0.529312129,0.0,0.0,0.352874753,1.235061635,1.293874094,0.940999341,0.060102058,4.0967985160000016,34.854,5.96,94.066,4.146,3.11,199.015,26.561,1.166,368.87800000000004
4010,1031,52,2014,0.470499671,1.176249177,0.470499671,1.058624259,1.058624259,0.0,0.0,0.0,0.705749506,1.764373765,0.823374424,0.823374424,0.764561965,1.058624259,0.529312129,0.0,0.0,0.352874753,1.235061635,1.293874094,0.14073105,4.013165074,34.854,5.96,94.066,4.146,3.11,199.015,26.561,1.166,368.87800000000004
4011,1031,1,2015,0.940999341,0.470499671,1.176249177,0.470499671,1.058624259,1.058624259,0.0,0.0,0.0,0.705749506,0.705749506,0.823374424,0.823374424,0.764561965,1.058624259,0.529312129,0.0,0.0,0.352874753,1.235061635,0.050728343,3.874888567,34.854,5.96,94.066,4.146,3.11,199.015,26.561,1.166,368.87800000000004
4012,1031,2,2015,0.588124588,0.940999341,0.470499671,1.176249177,0.470499671,1.058624259,1.058624259,0.0,0.0,0.0,0.764561965,0.705749506,0.823374424,0.823374424,0.764561965,1.058624259,0.529312129,0.0,0.0,0.352874753,0.016566914,3.795974653,34.854,5.96,94.066,4.146,3.11,199.015,26.561,1.166,368.87800000000004
4013,1031,3,2015,0.705749506,0.588124588,0.940999341,0.470499671,1.176249177,0.470499671,1.058624259,1.058624259,0.0,0.0,0.646937047,0.764561965,0.705749506,0.823374424,0.823374424,0.764561965,1.058624259,0.529312129,0.0,0.0,0.244267998,3.824150095,34.854,5.96,94.066,4.146,3.11,199.015,26.561,1.166,368.87800000000004
4014,1031,4,2015,0.235249835,0.705749506,0.588124588,0.940999341,0.470499671,1.176249177,0.470499671,1.058624259,1.058624259,0.0,0.470499671,0.646937047,0.764561965,0.705749506,0.823374424,0.823374424,0.764561965,1.058624259,0.529312129,0.0,0.0,3.866951823,34.854,5.96,94.066,4.146,3.11,199.015,26.561,1.166,368.87800000000004
