,Day,Year,addrcode,temperature
8057,337,2017,810118,28.0
8058,337,2017,810804,27.87
8059,337,2017,810807,27.49
8060,337,2017,810204,26.93
8061,337,2017,810203,27.66
8062,337,2017,810201,27.34
8063,337,2017,810111,27.17
8064,337,2017,810506,26.74
8065,337,2017,810508,26.59
8066,337,2017,810509,27.51
8067,337,2017,810501,27.1
8068,337,2017,810202,26.55
8069,337,2017,810502,25.99
8070,337,2017,810505,26.13
8071,337,2017,810504,26.21
8072,337,2017,810105,27.4
8073,337,2017,810407,27.31
8074,337,2017,810103,27.96
8075,337,2017,810206,26.85
8076,337,2017,810808,27.79
8077,337,2017,810507,27.44
8078,337,2017,810503,27.67
8079,337,2017,810205,26.33
8080,337,2017,810604,27.02
8081,337,2017,802303,27.08
8082,337,2017,800904,30.07
8083,337,2017,800607,26.85
8084,337,2017,801611,27.83
8085,337,2017,801608,27.47
8086,337,2017,800606,27.91
8087,337,2017,800913,28.08
8088,337,2017,800601,27.41
8089,337,2017,800903,28.81
8090,337,2017,801305,27.32
8091,337,2017,801306,27.09
8092,337,2017,800902,28.93
8093,337,2017,800605,28.71
8094,337,2017,800612,26.74
8095,337,2017,801906,25.75
8096,337,2017,800613,26.97
8097,337,2017,801606,26.63
8098,337,2017,800706,26.42
8099,337,2017,800907,29.38
8100,337,2017,801601,28.29
8101,337,2017,801201,
8102,337,2017,810102,
8103,145,2014,801304,30.85
8104,145,2014,800603,31.43
8105,145,2014,801904,30.93
8106,145,2014,800905,27.91
8107,145,2014,800909,29.49
8108,145,2014,801701,28.6
8109,145,2014,801903,31.17
8110,145,2014,800611,30.56
8111,145,2014,801204,32.81
8112,145,2014,801101,29.37
8113,145,2014,801302,29.8
8114,145,2014,802003,33.71
8115,145,2014,801215,32.51
8116,145,2014,801206,32.44
8117,145,2014,801207,32.87
8118,145,2014,801217,31.35
8119,145,2014,802001,32.71
8120,145,2014,800305,32.25
8121,145,2014,801105,28.26
8122,145,2014,801212,32.25
8123,145,2014,801003,28.75
8124,145,2014,800302,28.26
8125,145,2014,801208,32.89
8126,145,2014,800911,27.89
8127,145,2014,801107,28.93
8128,145,2014,801213,32.07
8129,145,2014,800912,26.65
8130,145,2014,801218,30.87
8131,145,2014,802301,31.77
8132,145,2014,801301,30.71
8133,145,2014,800906,28.58
8134,145,2014,801216,31.35
8135,145,2014,801001,28.58
8136,145,2014,801303,32.55
8137,145,2014,802304,32.79
8138,145,2014,801203,32.35
8139,145,2014,801104,29.61
8140,145,2014,801214,30.09
8141,145,2014,800407,27.73
8142,145,2014,800112,31.01
8143,145,2014,800304,27.68
8144,145,2014,800106,32.14
8145,145,2014,800405,28.85
8146,145,2014,800115,37.39
8147,145,2014,801801,28.43
8148,145,2014,800303,30.55
8149,145,2014,801106,29.22
8150,145,2014,801103,28.54
8151,145,2014,800122,32.39
8152,145,2014,802202,28.77
8153,145,2014,801210,33.15
8154,145,2014,801002,28.37
8155,145,2014,802004,32.69
8156,145,2014,802201,25.67
8157,145,2014,801102,29.55
8158,145,2014,800301,27.95
8159,145,2014,800101,31.87
8160,145,2014,800119,31.99
8161,145,2014,800416,27.9
8162,145,2014,800113,32.43
8163,145,2014,801202,31.68
8164,145,2014,810602,26.97
8165,145,2014,810601,27.36
8166,145,2014,800807,29.73
8167,145,2014,800204,27.2
8168,145,2014,800501,25.26
8169,145,2014,800120,31.81
8170,145,2014,810301,26.94
8171,145,2014,810603,25.97
8172,145,2014,800201,29.16
8173,145,2014,800205,30.65
8174,145,2014,800403,26.86
8175,145,2014,801209,30.07
8176,145,2014,800116,31.44
8177,145,2014,801803,28.71
8178,145,2014,800410,30.21
8179,145,2014,800406,30.1
8180,145,2014,800505,29.41
8181,145,2014,800504,27.68
8182,145,2014,800121,31.32
8183,145,2014,801802,28.22
8184,145,2014,800203,30.67
8185,145,2014,800404,29.97
8186,145,2014,800202,30.05
8187,145,2014,800806,29.35
8188,145,2014,802101,29.0
8189,145,2014,802103,30.24
8190,145,2014,800803,29.44
8191,145,2014,800503,28.17
8192,145,2014,800502,27.96
8193,145,2014,800801,29.69
8194,145,2014,802104,29.07
8195,145,2014,801403,30.39
8196,145,2014,801408,28.35
8197,145,2014,802102,27.87
8198,145,2014,801404,30.49
8199,145,2014,800802,28.89
8200,145,2014,801407,29.18
8201,145,2014,800811,29.55
8202,145,2014,801405,30.62
8203,145,2014,800813,30.21
8204,145,2014,800804,31.03
8205,145,2014,800409,29.01
8206,145,2014,801604,31.05
8207,145,2014,800704,30.5
8208,145,2014,801605,32.33
8209,145,2014,801602,32.23
8210,145,2014,801704,28.58
8211,145,2014,801702,28.08
8212,145,2014,801902,28.69
8213,145,2014,801703,28.98
8214,145,2014,801603,31.73
8215,145,2014,800910,29.48
8216,145,2014,801905,30.46
8217,145,2014,800701,30.54
8218,145,2014,800908,29.3
8219,145,2014,801503,30.38
8220,145,2014,801501,29.4
8221,145,2014,801502,29.7
8222,145,2014,801406,29.98
8223,145,2014,801409,27.83
8224,145,2014,801402,30.6
8225,145,2014,801610,33.11
8226,145,2014,800710,29.76
8227,145,2014,800702,31.09
8228,145,2014,800705,30.05
8229,145,2014,801609,31.53
8230,145,2014,800708,30.57
8231,145,2014,800707,28.46
8232,145,2014,800711,30.61
8233,145,2014,810304,30.04
8234,145,2014,810405,29.16
8235,145,2014,810803,30.85
8236,145,2014,810403,27.95
8237,145,2014,810302,26.93
8238,145,2014,810305,28.51
8239,145,2014,810303,30.35
8240,145,2014,810404,28.08
8241,145,2014,810106,29.45
8242,145,2014,810801,31.15
8243,145,2014,810115,30.43
8244,145,2014,810406,29.11
8245,145,2014,810805,29.63
8246,145,2014,810701,27.5
8247,145,2014,810702,29.53
8248,145,2014,810703,29.2
8249,145,2014,810117,30.84
8250,145,2014,810704,28.75
8251,145,2014,810402,28.81
8252,145,2014,810401,31.89
8253,145,2014,810806,32.75
8254,145,2014,810116,30.89
8255,145,2014,810118,31.4
8256,145,2014,810804,31.27
8257,145,2014,810807,29.34
8258,145,2014,810204,29.02
8259,145,2014,810203,29.57
8260,145,2014,810201,29.56
8261,145,2014,810111,29.02
8262,145,2014,810506,26.5
8263,145,2014,810508,26.95
8264,145,2014,810509,27.81
8265,145,2014,810501,26.7
8266,145,2014,810202,28.24
8267,145,2014,810502,26.81
8268,145,2014,810505,27.58
8269,145,2014,810504,27.41
8270,145,2014,810105,29.25
8271,145,2014,810407,29.35
8272,145,2014,810103,29.81
8273,145,2014,810206,29.23
8274,145,2014,810808,29.63
8275,145,2014,810507,26.36
8276,145,2014,810503,25.44
8277,145,2014,810205,28.08
8278,145,2014,810604,27.25
8279,145,2014,802303,31.24
8280,145,2014,800904,28.51
8281,145,2014,800607,31.03
8282,145,2014,801611,30.61
8283,145,2014,801608,30.61
8284,145,2014,800606,31.15
8285,145,2014,800913,27.86
8286,145,2014,800601,30.81
8287,145,2014,800903,28.75
8288,145,2014,801305,31.49
8289,145,2014,801306,32.69
8290,145,2014,800902,29.61
8291,145,2014,800605,30.77
8292,145,2014,800612,29.83
8293,145,2014,801906,29.39
8294,145,2014,801606,31.45
8295,145,2014,800706,29.21
8296,145,2014,800907,29.63
8297,145,2014,801601,31.8
8298,145,2014,800613,
8299,145,2014,801201,
8300,145,2014,810102,
8301,241,2014,801904,30.0
8302,241,2014,800905,27.24
8303,241,2014,800909,27.95
8304,241,2014,801701,25.47
8305,241,2014,801903,29.51
8306,241,2014,801204,26.41
8307,241,2014,801101,29.19
8308,241,2014,801302,28.55
8309,241,2014,801206,27.98
8310,241,2014,801207,28.49
8311,241,2014,801105,27.89
8312,241,2014,801003,24.09
8313,241,2014,800302,29.09
8314,241,2014,800911,27.72
8315,241,2014,801107,25.67
8316,241,2014,800912,24.89
8317,241,2014,801301,28.48
8318,241,2014,801001,24.91
8319,241,2014,801303,28.97
8320,241,2014,801203,27.47
8321,241,2014,801104,27.3
8322,241,2014,801214,28.1
8323,241,2014,800407,27.89
8324,241,2014,800304,30.33
8325,241,2014,800106,31.27
8326,241,2014,800405,28.29
8327,241,2014,801801,28.93
8328,241,2014,801106,27.11
8329,241,2014,801103,28.44
8330,241,2014,800122,29.59
8331,241,2014,802202,27.5
8332,241,2014,801210,31.95
8333,241,2014,802004,30.91
8334,241,2014,802201,29.91
8335,241,2014,801102,28.9
8336,241,2014,800119,31.75
8337,241,2014,800416,27.96
8338,241,2014,801202,30.86
8339,241,2014,810602,27.37
8340,241,2014,810601,26.7
8341,241,2014,800807,28.27
8342,241,2014,800204,29.46
8343,241,2014,800201,32.77
8344,241,2014,800205,33.41
8345,241,2014,800403,23.85
8346,241,2014,801209,28.27
8347,241,2014,800116,33.91
8348,241,2014,801803,27.78
8349,241,2014,800410,26.87
8350,241,2014,800406,26.73
8351,241,2014,801802,28.22
8352,241,2014,800404,26.73
8353,241,2014,800806,31.01
8354,241,2014,802101,28.72
8355,241,2014,802103,30.56
8356,241,2014,800803,28.44
8357,241,2014,800801,31.39
8358,241,2014,802104,29.61
8359,241,2014,801403,31.39
8360,241,2014,801408,29.08
8361,241,2014,802102,26.85
8362,241,2014,801404,31.27
8363,241,2014,800802,28.27
8364,241,2014,801407,29.06
8365,241,2014,800811,30.28
8366,241,2014,801405,29.17
8367,241,2014,800813,27.88
8368,241,2014,800804,28.99
8369,241,2014,800704,30.02
8370,241,2014,801704,27.26
8371,241,2014,801702,25.54
8372,241,2014,801902,29.67
8373,241,2014,801703,27.29
8374,241,2014,800910,27.62
8375,241,2014,801905,29.93
8376,241,2014,800701,31.53
8377,241,2014,800908,27.27
8378,241,2014,801503,26.41
8379,241,2014,801501,26.69
8380,241,2014,801502,31.07
8381,241,2014,801406,29.27
8382,241,2014,801409,27.71
8383,241,2014,801402,31.78
8384,241,2014,800710,29.5
8385,241,2014,800702,30.47
8386,241,2014,800705,29.65
8387,241,2014,800708,29.77
8388,241,2014,800707,29.47
8389,241,2014,800711,29.47
8390,241,2014,810304,26.86
8391,241,2014,810405,26.07
8392,241,2014,810803,26.81
8393,241,2014,810403,27.45
8394,241,2014,810303,26.61
8395,241,2014,810404,27.48
8396,241,2014,810106,26.16
8397,241,2014,810801,26.19
8398,241,2014,810115,27.65
8399,241,2014,810406,27.0
8400,241,2014,810805,27.2
8401,241,2014,810701,22.95
8402,241,2014,810702,27.07
8403,241,2014,810703,25.52
8404,241,2014,810117,27.51
8405,241,2014,810704,25.59
8406,241,2014,810402,24.96
8407,241,2014,810401,25.79
8408,241,2014,810806,24.37
8409,241,2014,810116,29.97
8410,241,2014,810118,26.85
8411,241,2014,810804,27.83
8412,241,2014,810807,27.54
8413,241,2014,810204,27.49
8414,241,2014,810203,28.57
8415,241,2014,810201,27.5
8416,241,2014,810111,27.46
8417,241,2014,810506,25.37
8418,241,2014,810508,24.99
8419,241,2014,810509,28.47
8420,241,2014,810501,28.1
8421,241,2014,810202,26.78
8422,241,2014,810505,25.65
8423,241,2014,810504,27.15
8424,241,2014,810105,26.22
8425,241,2014,810407,27.33
8426,241,2014,810103,26.98
8427,241,2014,810206,27.12
8428,241,2014,810808,27.74
8429,241,2014,810205,28.46
8430,241,2014,810604,26.17
8431,241,2014,800913,25.8
8432,241,2014,800903,24.89
8433,241,2014,801906,27.91
8434,241,2014,800907,25.91
8435,241,2014,801304,
8436,241,2014,800603,
8437,241,2014,800611,
8438,241,2014,802003,
8439,241,2014,801215,
8440,241,2014,801217,
8441,241,2014,802001,
8442,241,2014,800305,
8443,241,2014,801212,
8444,241,2014,801208,
8445,241,2014,801213,
8446,241,2014,801218,
8447,241,2014,802301,
8448,241,2014,800906,
8449,241,2014,801216,
8450,241,2014,802304,
8451,241,2014,800112,
8452,241,2014,800115,
8453,241,2014,800303,
8454,241,2014,801002,
8455,241,2014,800301,
8456,241,2014,800101,
8457,241,2014,800113,
8458,241,2014,800501,
8459,241,2014,800120,
8460,241,2014,810301,
8461,241,2014,810603,
8462,241,2014,800505,
8463,241,2014,800504,
8464,241,2014,800121,
8465,241,2014,800203,
8466,241,2014,800202,
8467,241,2014,800503,
8468,241,2014,800502,
8469,241,2014,800409,
8470,241,2014,801604,
8471,241,2014,801605,
8472,241,2014,801602,
8473,241,2014,801603,
8474,241,2014,801610,
8475,241,2014,801609,
8476,241,2014,810302,
8477,241,2014,810305,
8478,241,2014,810502,
8479,241,2014,810507,
8480,241,2014,810503,
8481,241,2014,802303,
8482,241,2014,800904,
8483,241,2014,800607,
8484,241,2014,801611,
8485,241,2014,801608,
8486,241,2014,800606,
8487,241,2014,800601,
8488,241,2014,801305,
8489,241,2014,801306,
8490,241,2014,800902,
8491,241,2014,800605,
8492,241,2014,800612,
8493,241,2014,800613,
8494,241,2014,801606,
8495,241,2014,800706,
8496,241,2014,801601,
8497,241,2014,801201,
8498,241,2014,810102,
8499,033,2017,801304,26.96
8500,033,2017,800905,27.7
8501,033,2017,800909,27.25
8502,033,2017,801701,27.11
8503,033,2017,801204,28.93
8504,033,2017,801101,28.77
8505,033,2017,801302,24.28
8506,033,2017,802003,25.61
8507,033,2017,801215,25.29
8508,033,2017,801206,29.99
8509,033,2017,801207,25.45
8510,033,2017,801217,25.17
8511,033,2017,802001,28.25
8512,033,2017,800305,27.52
8513,033,2017,801105,29.18
8514,033,2017,801212,25.41
8515,033,2017,801003,27.56
8516,033,2017,800302,24.04
8517,033,2017,801208,25.69
8518,033,2017,800911,25.7
8519,033,2017,801107,27.43
8520,033,2017,801213,25.67
8521,033,2017,800912,28.05
8522,033,2017,801218,24.93
8523,033,2017,802301,27.73
8524,033,2017,801301,24.73
8525,033,2017,800906,26.32
8526,033,2017,801216,24.57
8527,033,2017,801001,26.53
8528,033,2017,801303,25.73
8529,033,2017,802304,27.69
8530,033,2017,801203,28.37
8531,033,2017,801104,28.07
8532,033,2017,801214,23.66
8533,033,2017,800407,30.17
8534,033,2017,800112,27.49
8535,033,2017,800304,25.24
8536,033,2017,800106,28.55
8537,033,2017,800405,29.93
8538,033,2017,800115,30.05
8539,033,2017,801801,29.23
8540,033,2017,800303,26.49
8541,033,2017,801106,29.31
8542,033,2017,801103,29.72
8543,033,2017,800122,28.81
8544,033,2017,802202,28.77
8545,033,2017,801210,25.57
8546,033,2017,801002,27.21
8547,033,2017,802004,28.17
8548,033,2017,802201,26.32
8549,033,2017,801102,29.39
8550,033,2017,800301,25.53
8551,033,2017,800101,29.21
8552,033,2017,800119,28.19
8553,033,2017,800416,30.17
8554,033,2017,800113,28.87
8555,033,2017,801202,26.94
8556,033,2017,810602,27.77
8557,033,2017,810601,27.54
8558,033,2017,800807,27.86
8559,033,2017,800204,24.5
8560,033,2017,800501,25.06
8561,033,2017,800120,28.46
8562,033,2017,810301,26.3
8563,033,2017,810603,27.3
8564,033,2017,800201,26.39
8565,033,2017,800205,28.49
8566,033,2017,800403,25.53
8567,033,2017,801209,24.59
8568,033,2017,800116,28.09
8569,033,2017,801803,28.94
8570,033,2017,800410,30.35
8571,033,2017,800406,28.66
8572,033,2017,800505,27.48
8573,033,2017,800504,27.08
8574,033,2017,800121,27.82
8575,033,2017,801802,28.97
8576,033,2017,800203,28.61
8577,033,2017,800404,29.13
8578,033,2017,800202,28.59
8579,033,2017,800806,28.85
8580,033,2017,802101,26.63
8581,033,2017,802103,28.85
8582,033,2017,800803,28.57
8583,033,2017,800503,25.83
8584,033,2017,800502,25.4
8585,033,2017,800801,28.53
8586,033,2017,802104,26.92
8587,033,2017,801403,28.23
8588,033,2017,801408,25.7
8589,033,2017,802102,24.81
8590,033,2017,801404,27.57
8591,033,2017,800802,27.51
8592,033,2017,801407,26.36
8593,033,2017,800811,28.13
8594,033,2017,801405,28.64
8595,033,2017,800813,27.77
8596,033,2017,800804,28.79
8597,033,2017,800409,27.73
8598,033,2017,801604,25.45
8599,033,2017,800704,25.92
8600,033,2017,801605,27.57
8601,033,2017,801602,26.23
8602,033,2017,801702,26.1
8603,033,2017,801703,25.86
8604,033,2017,800910,21.99
8605,033,2017,800908,26.49
8606,033,2017,801503,28.44
8607,033,2017,801501,26.9
8608,033,2017,801502,28.0
8609,033,2017,801406,27.05
8610,033,2017,801409,26.78
8611,033,2017,801402,27.92
8612,033,2017,801610,27.13
8613,033,2017,800702,24.75
8614,033,2017,800705,23.67
8615,033,2017,801609,26.38
8616,033,2017,800708,27.35
8617,033,2017,800711,27.35
8618,033,2017,810304,26.47
8619,033,2017,810405,26.46
8620,033,2017,810803,26.02
8621,033,2017,810403,26.86
8622,033,2017,810302,27.69
8623,033,2017,810305,27.58
8624,033,2017,810303,26.98
8625,033,2017,810404,27.29
8626,033,2017,810106,27.34
8627,033,2017,810801,27.17
8628,033,2017,810115,26.02
8629,033,2017,810406,26.93
8630,033,2017,810805,26.5
8631,033,2017,810701,26.86
8632,033,2017,810702,27.19
8633,033,2017,810703,27.14
8634,033,2017,810117,27.15
8635,033,2017,810704,26.38
8636,033,2017,810402,26.57
8637,033,2017,810401,26.97
8638,033,2017,810806,26.31
8639,033,2017,810116,26.05
8640,033,2017,810118,25.54
8641,033,2017,810804,27.41
8642,033,2017,810807,26.17
8643,033,2017,810204,28.03
8644,033,2017,810203,28.03
8645,033,2017,810201,27.4
8646,033,2017,810111,27.83
8647,033,2017,810506,27.44
8648,033,2017,810508,27.59
8649,033,2017,810509,28.27
8650,033,2017,810501,28.1
8651,033,2017,810202,27.76
8652,033,2017,810502,27.28
8653,033,2017,810505,26.96
8654,033,2017,810504,27.94
8655,033,2017,810105,28.41
8656,033,2017,810407,27.16
8657,033,2017,810103,27.36
8658,033,2017,810206,27.62
8659,033,2017,810808,26.94
8660,033,2017,810507,28.6
8661,033,2017,810503,28.08
8662,033,2017,810205,27.35
8663,033,2017,810604,27.91
8664,033,2017,802303,26.8
8665,033,2017,800904,27.81
8666,033,2017,801611,25.11
8667,033,2017,801608,24.95
8668,033,2017,800606,24.95
8669,033,2017,800913,27.6
8670,033,2017,800601,28.33
8671,033,2017,800903,28.85
8672,033,2017,801305,26.81
8673,033,2017,801306,28.01
8674,033,2017,800902,27.23
8675,033,2017,800605,25.15
8676,033,2017,800907,26.5
8677,033,2017,800603,
8678,033,2017,801904,
8679,033,2017,801903,
8680,033,2017,800611,
8681,033,2017,801704,
8682,033,2017,801902,
8683,033,2017,801603,
8684,033,2017,801905,
8685,033,2017,800701,
8686,033,2017,800710,
8687,033,2017,800707,
8688,033,2017,800607,
8689,033,2017,800612,
8690,033,2017,801906,
8691,033,2017,800613,
8692,033,2017,801606,
8693,033,2017,800706,
8694,033,2017,801601,
8695,033,2017,801201,
8696,033,2017,810102,
8697,129,2017,801205,24.55
8698,129,2017,802302,32.37
8699,129,2017,801211,32.41
8700,129,2017,800102,32.31
8701,129,2017,802203,26.55
8702,129,2017,800103,32.31
8703,129,2017,800118,32.17
8704,129,2017,800401,29.85
8705,129,2017,800108,31.77
8706,129,2017,800114,34.35
8707,129,2017,802002,
8708,129,2017,800415,23.23
8709,129,2017,800810,30.95
8710,129,2017,800107,32.73
8711,129,2017,800809,32.35
8712,129,2017,800709,28.75
8713,129,2017,801901,28.47
8714,129,2017,800703,
8715,129,2017,801401,29.81
8716,129,2017,810802,27.65
8717,129,2017,810101,28.31
8718,129,2017,800610,28.47
8719,129,2017,800901,26.75
8720,129,2017,800604,28.99
8721,129,2017,801607,26.65
8722,001,2018,801205,27.01
8723,001,2018,802302,26.87
8724,001,2018,801211,24.01
8725,001,2018,800102,27.51
8726,001,2018,802203,25.19
8727,001,2018,800103,27.51
8728,001,2018,800118,26.77
8729,001,2018,800401,28.79
8730,001,2018,800108,26.47
8731,001,2018,800114,26.59
8732,001,2018,802002,26.19
8733,001,2018,800415,26.99
8734,001,2018,800810,25.47
8735,001,2018,800107,27.01
8736,001,2018,800809,25.03
8737,001,2018,800709,25.23
8738,001,2018,801901,25.35
8739,001,2018,800703,25.17
8740,001,2018,801401,25.55
8741,001,2018,810802,22.23
8742,001,2018,810101,26.23
8743,001,2018,800610,25.95
8744,001,2018,800901,27.03
8745,001,2018,800604,25.27
8746,001,2018,801607,25.29
8747,273,2018,801205,
8748,273,2018,802302,26.83
8749,273,2018,801211,
8750,273,2018,800102,
8751,273,2018,802203,
8752,273,2018,800103,
8753,273,2018,800118,27.91
8754,273,2018,800401,28.45
8755,273,2018,800108,
8756,273,2018,800114,
8757,273,2018,802002,
8758,273,2018,800415,28.29
8759,273,2018,800810,
8760,273,2018,800107,27.75
8761,273,2018,800809,27.53
8762,273,2018,800709,29.13
8763,273,2018,801901,29.01
8764,273,2018,800703,27.95
8765,273,2018,801401,25.75
8766,273,2018,810802,24.03
8767,273,2018,810101,26.01
8768,273,2018,800610,29.27
8769,273,2018,800901,26.91
8770,273,2018,800604,27.69
8771,273,2018,801607,30.87
8772,177,2018,801205,28.59
8773,177,2018,802302,29.63
8774,177,2018,801211,29.17
8775,177,2018,800102,31.11
8776,177,2018,802203,
8777,177,2018,800103,31.11
8778,177,2018,800118,29.73
8779,177,2018,800401,
8780,177,2018,800108,32.75
8781,177,2018,800114,31.39
8782,177,2018,802002,31.29
8783,177,2018,800415,
8784,177,2018,800810,28.79
8785,177,2018,800107,31.25
8786,177,2018,800809,29.51
8787,177,2018,800709,
8788,177,2018,801901,
8789,177,2018,800703,
8790,177,2018,801401,25.73
8791,177,2018,810802,26.07
8792,177,2018,810101,16.59
8793,177,2018,800610,31.47
8794,177,2018,800901,
8795,177,2018,800604,31.57
8796,177,2018,801607,28.53
8797,153,2015,801205,
8798,153,2015,802302,
8799,153,2015,801211,
8800,153,2015,800102,
8801,153,2015,802203,28.11
8802,153,2015,800103,
8803,153,2015,800118,
8804,153,2015,800401,29.49
8805,153,2015,800108,
8806,153,2015,800114,
8807,153,2015,802002,
8808,153,2015,800415,26.63
8809,153,2015,800810,28.11
8810,153,2015,800107,
8811,153,2015,800809,
8812,153,2015,800709,
8813,153,2015,801901,
8814,153,2015,800703,30.27
8815,153,2015,801401,29.53
8816,153,2015,810802,28.75
8817,153,2015,810101,30.37
8818,153,2015,800610,
8819,153,2015,800901,
8820,153,2015,800604,
8821,153,2015,801607,
8822,321,2016,801205,26.21
8823,321,2016,802302,26.75
8824,321,2016,801211,25.25
8825,321,2016,800102,24.67
8826,321,2016,802203,24.75
8827,321,2016,800103,24.67
8828,321,2016,800118,
8829,321,2016,800401,28.65
8830,321,2016,800108,27.03
8831,321,2016,800114,
8832,321,2016,802002,
8833,321,2016,800415,27.11
8834,321,2016,800810,26.53
8835,321,2016,800107,24.61
8836,321,2016,800809,25.15
8837,321,2016,800709,25.81
8838,321,2016,801901,24.57
8839,321,2016,800703,23.31
8840,321,2016,801401,24.31
8841,321,2016,810802,24.75
8842,321,2016,810101,27.47
8843,321,2016,800610,26.67
8844,321,2016,800901,29.09
8845,321,2016,800604,25.41
8846,321,2016,801607,26.31
8847,049,2015,801304,32.23
8848,049,2015,800603,31.89
8849,049,2015,801904,31.9
8850,049,2015,800905,32.14
8851,049,2015,800909,32.29
8852,049,2015,801701,31.23
8853,049,2015,801903,31.93
8854,049,2015,800611,30.98
8855,049,2015,801204,30.33
8856,049,2015,801101,32.81
8857,049,2015,801302,29.99
8858,049,2015,802003,32.05
8859,049,2015,801215,31.55
8860,049,2015,801206,30.2
8861,049,2015,801207,30.65
8862,049,2015,801217,31.01
8863,049,2015,802001,32.57
8864,049,2015,800305,31.8
8865,049,2015,801105,32.62
8866,049,2015,801212,30.57
8867,049,2015,801003,32.5
8868,049,2015,800302,29.22
8869,049,2015,801208,31.91
8870,049,2015,800911,30.12
8871,049,2015,801107,31.5
8872,049,2015,801213,31.53
8873,049,2015,800912,32.09
8874,049,2015,801218,30.71
8875,049,2015,802301,30.33
8876,049,2015,801301,31.72
8877,049,2015,800906,31.06
8878,049,2015,801216,30.23
8879,049,2015,801001,32.12
8880,049,2015,801303,32.28
8881,049,2015,802304,31.81
8882,049,2015,801203,30.31
8883,049,2015,801104,31.83
8884,049,2015,801214,28.63
8885,049,2015,800407,32.37
8886,049,2015,800112,31.77
8887,049,2015,800304,29.32
8888,049,2015,800106,31.43
8889,049,2015,800405,32.21
8890,049,2015,800115,33.99
8891,049,2015,801801,32.17
8892,049,2015,800303,32.29
8893,049,2015,801106,32.42
8894,049,2015,801103,32.91
8895,049,2015,800122,30.77
8896,049,2015,802202,31.85
8897,049,2015,801210,31.61
8898,049,2015,801002,31.85
8899,049,2015,802004,31.25
8900,049,2015,802201,29.72
8901,049,2015,801102,32.78
8902,049,2015,800301,30.0
8903,049,2015,800101,32.79
8904,049,2015,800119,30.07
8905,049,2015,800416,32.51
8906,049,2015,800113,32.89
8907,049,2015,801202,30.5
8908,049,2015,810602,31.01
8909,049,2015,810601,30.04
8910,049,2015,800807,31.72
8911,049,2015,800204,29.98
8912,049,2015,800501,27.78
8913,049,2015,800120,31.6
8914,049,2015,810301,27.21
8915,049,2015,810603,30.78
8916,049,2015,800201,30.45
8917,049,2015,800205,32.45
8918,049,2015,800403,28.41
8919,049,2015,801209,26.97
8920,049,2015,800116,32.09
8921,049,2015,801803,31.86
8922,049,2015,800410,31.97
8923,049,2015,800406,31.62
8924,049,2015,800505,31.22
8925,049,2015,800504,29.76
8926,049,2015,800121,31.32
8927,049,2015,801802,32.06
8928,049,2015,800203,32.17
8929,049,2015,800404,31.23
8930,049,2015,800202,31.75
8931,049,2015,800806,31.85
8932,049,2015,802101,30.17
8933,049,2015,802103,32.22
8934,049,2015,800803,32.07
8935,049,2015,800503,29.1
8936,049,2015,800502,28.84
8937,049,2015,800801,32.83
8938,049,2015,802104,30.49
8939,049,2015,801403,30.93
8940,049,2015,801408,29.23
8941,049,2015,802102,28.89
8942,049,2015,801404,29.51
8943,049,2015,800802,30.85
8944,049,2015,801407,29.74
8945,049,2015,800811,31.18
8946,049,2015,801405,30.43
8947,049,2015,800813,31.77
8948,049,2015,800804,33.09
8949,049,2015,800409,30.74
8950,049,2015,801604,29.9
8951,049,2015,800704,29.69
8952,049,2015,801605,32.07
8953,049,2015,801602,29.99
8954,049,2015,801704,32.79
8955,049,2015,801702,30.74
8956,049,2015,801902,31.99
8957,049,2015,801703,32.42
8958,049,2015,801603,30.77
8959,049,2015,800910,30.18
8960,049,2015,801905,31.86
8961,049,2015,800701,31.55
8962,049,2015,800908,31.5
8963,049,2015,801503,30.06
8964,049,2015,801501,28.96
8965,049,2015,801502,30.77
8966,049,2015,801406,30.73
8967,049,2015,801409,28.8
8968,049,2015,801402,30.88
8969,049,2015,801610,29.75
8970,049,2015,800710,31.45
8971,049,2015,800702,32.21
8972,049,2015,800705,31.44
8973,049,2015,801609,29.96
8974,049,2015,800708,32.29
8975,049,2015,800707,30.63
8976,049,2015,800711,32.15
8977,049,2015,810304,30.72
8978,049,2015,810405,30.61
8979,049,2015,810803,30.33
8980,049,2015,810403,29.96
8981,049,2015,810302,29.03
8982,049,2015,810305,29.45
8983,049,2015,810303,29.48
8984,049,2015,810404,29.57
8985,049,2015,810106,30.53
8986,049,2015,810801,34.43
8987,049,2015,810115,31.08
8988,049,2015,810406,30.7
8989,049,2015,810805,31.44
8990,049,2015,810701,30.15
8991,049,2015,810702,31.82
8992,049,2015,810703,31.14
8993,049,2015,810117,30.66
8994,049,2015,810704,30.86
8995,049,2015,810402,28.97
8996,049,2015,810401,30.02
8997,049,2015,810806,31.01
8998,049,2015,810116,30.85
8999,049,2015,810118,32.07
9000,049,2015,810804,33.57
9001,049,2015,810807,32.33
9002,049,2015,810204,31.31
9003,049,2015,810203,32.38
9004,049,2015,810201,30.97
9005,049,2015,810111,31.07
9006,049,2015,810506,30.43
9007,049,2015,810508,30.67
9008,049,2015,810509,30.97
9009,049,2015,810501,31.05
9010,049,2015,810202,31.16
9011,049,2015,810502,30.01
9012,049,2015,810505,29.53
9013,049,2015,810504,29.92
