Subdistrict_Code,Subdistrict_Name,District_Code,District_Name,Province_Code,Province_Name
220209,วังสรรพรส,2202,ขลุง,22,จันทบุรี
220210,ตรอกนอง,2202,ขลุง,22,จันทบุรี
220211,ตกพรม,2202,ขลุง,22,จันทบุรี
220212,บ่อเวฬุ,2202,ขลุง,22,จันทบุรี
220301,ท่าใหม่,2203,ท่าใหม่,22,จันทบุรี
220302,ยายร้า,2203,ท่าใหม่,22,จันทบุรี
220303,สีพยา,2203,ท่าใหม่,22,จันทบุรี
220304,บ่อพุ,2203,ท่าใหม่,22,จันทบุรี
220305,พลอยแหวน,2203,ท่าใหม่,22,จันทบุรี
220306,เขาวัว,2203,ท่าใหม่,22,จันทบุรี
220307,เขาบายศรี,2203,ท่าใหม่,22,จันทบุรี
220308,สองพี่น้อง,2203,ท่าใหม่,22,จันทบุรี
220309,ทุ่งเบญจา,2203,ท่าใหม่,22,จันทบุรี
220311,รำพัน,2203,ท่าใหม่,22,จันทบุรี
220312,โขมง,2203,ท่าใหม่,22,จันทบุรี
220313,ตะกาดเง้า,2203,ท่าใหม่,22,จันทบุรี
220314,คลองขุด,2203,ท่าใหม่,22,จันทบุรี
220324,เขาแก้ว,2203,ท่าใหม่,22,จันทบุรี
220401,ทับไทร,2204,โป่งน้ำร้อน,22,จันทบุรี
220402,โป่งน้ำร้อน,2204,โป่งน้ำร้อน,22,จันทบุรี
220404,หนองตาคง,2204,โป่งน้ำร้อน,22,จันทบุรี
220409,เทพนิมิต,2204,โป่งน้ำร้อน,22,จันทบุรี
220410,คลองใหญ่,2204,โป่งน้ำร้อน,22,จันทบุรี
220501,มะขาม,2205,มะขาม,22,จันทบุรี
220502,ท่าหลวง,2205,มะขาม,22,จันทบุรี
220503,ปัถวี,2205,มะขาม,22,จันทบุรี
220504,วังแซ้ม,2205,มะขาม,22,จันทบุรี
220506,ฉมัน,2205,มะขาม,22,จันทบุรี
220508,อ่างคีรี,2205,มะขาม,22,จันทบุรี
220601,ปากน้ำแหลมสิงห์,2206,แหลมสิงห์,22,จันทบุรี
220602,เกาะเปริด,2206,แหลมสิงห์,22,จันทบุรี
220603,หนองชิ่ม,2206,แหลมสิงห์,22,จันทบุรี
220604,พลิ้ว,2206,แหลมสิงห์,22,จันทบุรี
220605,คลองน้ำเค็ม,2206,แหลมสิงห์,22,จันทบุรี
220606,บางสระเก้า,2206,แหลมสิงห์,22,จันทบุรี
220607,บางกะไชย,2206,แหลมสิงห์,22,จันทบุรี
220701,ปะตง,2207,สอยดาว,22,จันทบุรี
220702,ทุ่งขนาน,2207,สอยดาว,22,จันทบุรี
220703,ทับช้าง,2207,สอยดาว,22,จันทบุรี
220704,ทรายขาว,2207,สอยดาว,22,จันทบุรี
220705,สะตอน,2207,สอยดาว,22,จันทบุรี
220801,แก่งหางแมว,2208,แก่งหางแมว,22,จันทบุรี
220802,ขุนซ่อง,2208,แก่งหางแมว,22,จันทบุรี
220803,สามพี่น้อง,2208,แก่งหางแมว,22,จันทบุรี
220804,พวา,2208,แก่งหางแมว,22,จันทบุรี
220805,เขาวงกต,2208,แก่งหางแมว,22,จันทบุรี
220901,นายายอาม,2209,นายายอาม,22,จันทบุรี
220902,วังโตนด,2209,นายายอาม,22,จันทบุรี
220903,กระแจะ,2209,นายายอาม,22,จันทบุรี
220904,สนามไชย,2209,นายายอาม,22,จันทบุรี
220905,ช้างข้าม,2209,นายายอาม,22,จันทบุรี
220906,วังใหม่,2209,นายายอาม,22,จันทบุรี
221001,ชากไทย,2210,เขาคิชฌกูฏ,22,จันทบุรี
221002,พลวง,2210,เขาคิชฌกูฏ,22,จันทบุรี
221003,ตะเคียนทอง,2210,เขาคิชฌกูฏ,22,จันทบุรี
221004,คลองพลู,2210,เขาคิชฌกูฏ,22,จันทบุรี
221005,จันทเขลม,2210,เขาคิชฌกูฏ,22,จันทบุรี
230101,บางพระ,2301,เมืองตราด,23,ตราด
230102,หนองเสม็ด,2301,เมืองตราด,23,ตราด
230103,หนองโสน,2301,เมืองตราด,23,ตราด
230104,หนองคันทรง,2301,เมืองตราด,23,ตราด
230105,ห้วงน้ำขาว,2301,เมืองตราด,23,ตราด
230106,อ่าวใหญ่,2301,เมืองตราด,23,ตราด
230107,วังกระแจะ,2301,เมืองตราด,23,ตราด
230108,ห้วยแร้ง,2301,เมืองตราด,23,ตราด
230109,เนินทราย,2301,เมืองตราด,23,ตราด
230110,ท่าพริก,2301,เมืองตราด,23,ตราด
230111,ท่ากุ่ม,2301,เมืองตราด,23,ตราด
230112,ตะกาง,2301,เมืองตราด,23,ตราด
230113,ชำราก,2301,เมืองตราด,23,ตราด
230114,แหลมกลัด,2301,เมืองตราด,23,ตราด
230201,คลองใหญ่,2302,คลองใหญ่,23,ตราด
230202,ไม้รูด,2302,คลองใหญ่,23,ตราด
230203,หาดเล็ก,2302,คลองใหญ่,23,ตราด
230301,เขาสมิง,2303,เขาสมิง,23,ตราด
230302,แสนตุ้ง,2303,เขาสมิง,23,ตราด
230303,วังตะเคียน,2303,เขาสมิง,23,ตราด
230304,ท่าโสม,2303,เขาสมิง,23,ตราด
230305,สะตอ,2303,เขาสมิง,23,ตราด
230306,ประณีต,2303,เขาสมิง,23,ตราด
230307,เทพนิมิต,2303,เขาสมิง,23,ตราด
230308,ทุ่งนนทรี,2303,เขาสมิง,23,ตราด
230401,บ่อพลอย,2304,บ่อไร่,23,ตราด
230402,ช้างทูน,2304,บ่อไร่,23,ตราด
230403,ด่านชุมพล,2304,บ่อไร่,23,ตราด
230404,หนองบอน,2304,บ่อไร่,23,ตราด
230405,นนทรีย์,2304,บ่อไร่,23,ตราด
230501,แหลมงอบ,2305,แหลมงอบ,23,ตราด
230502,น้ำเชี่ยว,2305,แหลมงอบ,23,ตราด
230503,บางปิด,2305,แหลมงอบ,23,ตราด
230507,คลองใหญ่,2305,แหลมงอบ,23,ตราด
230601,เกาะหมาก,2306,เกาะกูด,23,ตราด
230602,เกาะกูด,2306,เกาะกูด,23,ตราด
230701,เกาะช้าง,2307,เกาะช้าง,23,ตราด
230702,เกาะช้างใต้,2307,เกาะช้าง,23,ตราด
240101,หน้าเมือง,2401,เมืองฉะเชิงเทรา,24,ฉะเชิงเทรา
240102,ท่าไข่,2401,เมืองฉะเชิงเทรา,24,ฉะเชิงเทรา
240103,บ้านใหม่,2401,เมืองฉะเชิงเทรา,24,ฉะเชิงเทรา
240104,คลองนา,2401,เมืองฉะเชิงเทรา,24,ฉะเชิงเทรา
240105,บางตีนเป็ด,2401,เมืองฉะเชิงเทรา,24,ฉะเชิงเทรา
240106,บางไผ่,2401,เมืองฉะเชิงเทรา,24,ฉะเชิงเทรา
240107,คลองจุกกระเฌอ,2401,เมืองฉะเชิงเทรา,24,ฉะเชิงเทรา
240108,บางแก้ว,2401,เมืองฉะเชิงเทรา,24,ฉะเชิงเทรา
240109,บางขวัญ,2401,เมืองฉะเชิงเทรา,24,ฉะเชิงเทรา
240110,คลองนครเนื่องเขต,2401,เมืองฉะเชิงเทรา,24,ฉะเชิงเทรา
240111,วังตะเคียน,2401,เมืองฉะเชิงเทรา,24,ฉะเชิงเทรา
240112,โสธร,2401,เมืองฉะเชิงเทรา,24,ฉะเชิงเทรา
240113,บางพระ,2401,เมืองฉะเชิงเทรา,24,ฉะเชิงเทรา
240114,บางกะไห,2401,เมืองฉะเชิงเทรา,24,ฉะเชิงเทรา
240115,หนามแดง,2401,เมืองฉะเชิงเทรา,24,ฉะเชิงเทรา
240116,คลองเปรง,2401,เมืองฉะเชิงเทรา,24,ฉะเชิงเทรา
240117,คลองอุดมชลจร,2401,เมืองฉะเชิงเทรา,24,ฉะเชิงเทรา
240118,คลองหลวงแพ่ง,2401,เมืองฉะเชิงเทรา,24,ฉะเชิงเทรา
240119,บางเตย,2401,เมืองฉะเชิงเทรา,24,ฉะเชิงเทรา
240201,บางคล้า,2402,บางคล้า,24,ฉะเชิงเทรา
240204,บางสวน,2402,บางคล้า,24,ฉะเชิงเทรา
240208,บางกระเจ็ด,2402,บางคล้า,24,ฉะเชิงเทรา
240209,ปากน้ำ,2402,บางคล้า,24,ฉะเชิงเทรา
240210,ท่าทองหลาง,2402,บางคล้า,24,ฉะเชิงเทรา
240211,สาวชะโงก,2402,บางคล้า,24,ฉะเชิงเทรา
240212,เสม็ดเหนือ,2402,บางคล้า,24,ฉะเชิงเทรา
240213,เสม็ดใต้,2402,บางคล้า,24,ฉะเชิงเทรา
240214,หัวไทร,2402,บางคล้า,24,ฉะเชิงเทรา
240301,บางน้ำเปรี้ยว,2403,บางน้ำเปรี้ยว,24,ฉะเชิงเทรา
240302,บางขนาก,2403,บางน้ำเปรี้ยว,24,ฉะเชิงเทรา
240303,สิงโตทอง,2403,บางน้ำเปรี้ยว,24,ฉะเชิงเทรา
240304,หมอนทอง,2403,บางน้ำเปรี้ยว,24,ฉะเชิงเทรา
240305,บึงน้ำรักษ์,2403,บางน้ำเปรี้ยว,24,ฉะเชิงเทรา
240306,ดอนเกาะกา,2403,บางน้ำเปรี้ยว,24,ฉะเชิงเทรา
240307,โยธะกา,2403,บางน้ำเปรี้ยว,24,ฉะเชิงเทรา
240308,ดอนฉิมพลี,2403,บางน้ำเปรี้ยว,24,ฉะเชิงเทรา
240309,ศาลาแดง,2403,บางน้ำเปรี้ยว,24,ฉะเชิงเทรา
240310,โพรงอากาศ,2403,บางน้ำเปรี้ยว,24,ฉะเชิงเทรา
240401,บางปะกง,2404,บางปะกง,24,ฉะเชิงเทรา
240402,ท่าสะอ้าน,2404,บางปะกง,24,ฉะเชิงเทรา
240403,บางวัว,2404,บางปะกง,24,ฉะเชิงเทรา
240404,บางสมัคร,2404,บางปะกง,24,ฉะเชิงเทรา
240405,บางผึ้ง,2404,บางปะกง,24,ฉะเชิงเทรา
240406,บางเกลือ,2404,บางปะกง,24,ฉะเชิงเทรา
240407,สองคลอง,2404,บางปะกง,24,ฉะเชิงเทรา
240408,หนองจอก,2404,บางปะกง,24,ฉะเชิงเทรา
240409,พิมพา,2404,บางปะกง,24,ฉะเชิงเทรา
240410,ท่าข้าม,2404,บางปะกง,24,ฉะเชิงเทรา
240411,หอมศีล,2404,บางปะกง,24,ฉะเชิงเทรา
240412,เขาดิน,2404,บางปะกง,24,ฉะเชิงเทรา
240501,บ้านโพธิ์,2405,บ้านโพธิ์,24,ฉะเชิงเทรา
240502,เกาะไร่,2405,บ้านโพธิ์,24,ฉะเชิงเทรา
240503,คลองขุด,2405,บ้านโพธิ์,24,ฉะเชิงเทรา
240504,คลองบ้านโพธิ์,2405,บ้านโพธิ์,24,ฉะเชิงเทรา
240505,คลองประเวศ,2405,บ้านโพธิ์,24,ฉะเชิงเทรา
240506,ดอนทราย,2405,บ้านโพธิ์,24,ฉะเชิงเทรา
240507,เทพราช,2405,บ้านโพธิ์,24,ฉะเชิงเทรา
240508,ท่าพลับ,2405,บ้านโพธิ์,24,ฉะเชิงเทรา
240509,หนองตีนนก,2405,บ้านโพธิ์,24,ฉะเชิงเทรา
240510,หนองบัว,2405,บ้านโพธิ์,24,ฉะเชิงเทรา
240511,บางซ่อน,2405,บ้านโพธิ์,24,ฉะเชิงเทรา
240512,บางกรูด,2405,บ้านโพธิ์,24,ฉะเชิงเทรา
240513,แหลมประดู่,2405,บ้านโพธิ์,24,ฉะเชิงเทรา
240514,ลาดขวาง,2405,บ้านโพธิ์,24,ฉะเชิงเทรา
240515,สนามจันทร์,2405,บ้านโพธิ์,24,ฉะเชิงเทรา
240516,แสนภูดาษ,2405,บ้านโพธิ์,24,ฉะเชิงเทรา
240517,สิบเอ็ดศอก,2405,บ้านโพธิ์,24,ฉะเชิงเทรา
240601,เกาะขนุน,2406,พนมสารคาม,24,ฉะเชิงเทรา
240602,บ้านซ่อง,2406,พนมสารคาม,24,ฉะเชิงเทรา
240603,พนมสารคาม,2406,พนมสารคาม,24,ฉะเชิงเทรา
240604,เมืองเก่า,2406,พนมสารคาม,24,ฉะเชิงเทรา
240605,หนองยาว,2406,พนมสารคาม,24,ฉะเชิงเทรา
240606,ท่าถ่าน,2406,พนมสารคาม,24,ฉะเชิงเทรา
240607,หนองแหน,2406,พนมสารคาม,24,ฉะเชิงเทรา
240608,เขาหินซ้อน,2406,พนมสารคาม,24,ฉะเชิงเทรา
240701,บางคา,2407,ราชสาส์น,24,ฉะเชิงเทรา
240702,เมืองใหม่,2407,ราชสาส์น,24,ฉะเชิงเทรา
240703,ดงน้อย,2407,ราชสาส์น,24,ฉะเชิงเทรา
240801,คู้ยายหมี,2408,สนามชัยเขต,24,ฉะเชิงเทรา
240802,ท่ากระดาน,2408,สนามชัยเขต,24,ฉะเชิงเทรา
240803,ทุ่งพระยา,2408,สนามชัยเขต,24,ฉะเชิงเทรา
240805,ลาดกระทิง,2408,สนามชัยเขต,24,ฉะเชิงเทรา
240901,แปลงยาว,2409,แปลงยาว,24,ฉะเชิงเทรา
240902,วังเย็น,2409,แปลงยาว,24,ฉะเชิงเทรา
240903,หัวสำโรง,2409,แปลงยาว,24,ฉะเชิงเทรา
240904,หนองไม้แก่น,2409,แปลงยาว,24,ฉะเชิงเทรา
241001,ท่าตะเกียบ,2410,ท่าตะเกียบ,24,ฉะเชิงเทรา
241002,คลองตะเกรา,2410,ท่าตะเกียบ,24,ฉะเชิงเทรา
241101,ก้อนแก้ว,2411,คลองเขื่อน,24,ฉะเชิงเทรา
241102,คลองเขื่อน,2411,คลองเขื่อน,24,ฉะเชิงเทรา
241103,บางเล่า,2411,คลองเขื่อน,24,ฉะเชิงเทรา
241104,บางโรง,2411,คลองเขื่อน,24,ฉะเชิงเทรา
241105,บางตลาด,2411,คลองเขื่อน,24,ฉะเชิงเทรา
250101,หน้าเมือง,2501,เมืองปราจีนบุรี,25,ปราจีนบุรี
250102,รอบเมือง,2501,เมืองปราจีนบุรี,25,ปราจีนบุรี
250103,วัดโบสถ์,2501,เมืองปราจีนบุรี,25,ปราจีนบุรี
250104,บางเดชะ,2501,เมืองปราจีนบุรี,25,ปราจีนบุรี
250105,ท่างาม,2501,เมืองปราจีนบุรี,25,ปราจีนบุรี
250106,บางบริบูรณ์,2501,เมืองปราจีนบุรี,25,ปราจีนบุรี
250107,ดงพระราม,2501,เมืองปราจีนบุรี,25,ปราจีนบุรี
250108,บ้านพระ,2501,เมืองปราจีนบุรี,25,ปราจีนบุรี
250109,โคกไม้ลาย,2501,เมืองปราจีนบุรี,25,ปราจีนบุรี
250110,ไม้เค็ด,2501,เมืองปราจีนบุรี,25,ปราจีนบุรี
250111,ดงขี้เหล็ก,2501,เมืองปราจีนบุรี,25,ปราจีนบุรี
250112,เนินหอม,2501,เมืองปราจีนบุรี,25,ปราจีนบุรี
250113,โนนห้อม,2501,เมืองปราจีนบุรี,25,ปราจีนบุรี
250201,กบินทร์,2502,กบินทร์บุรี,25,ปราจีนบุรี
250202,เมืองเก่า,2502,กบินทร์บุรี,25,ปราจีนบุรี
250203,วังดาล,2502,กบินทร์บุรี,25,ปราจีนบุรี
250204,นนทรี,2502,กบินทร์บุรี,25,ปราจีนบุรี
250205,ย่านรี,2502,กบินทร์บุรี,25,ปราจีนบุรี
250206,วังตะเคียน,2502,กบินทร์บุรี,25,ปราจีนบุรี
250207,หาดนางแก้ว,2502,กบินทร์บุรี,25,ปราจีนบุรี
250208,ลาดตะเคียน,2502,กบินทร์บุรี,25,ปราจีนบุรี
250209,บ้านนา,2502,กบินทร์บุรี,25,ปราจีนบุรี
250210,บ่อทอง,2502,กบินทร์บุรี,25,ปราจีนบุรี
250211,หนองกี่,2502,กบินทร์บุรี,25,ปราจีนบุรี
250212,นาแขม,2502,กบินทร์บุรี,25,ปราจีนบุรี
250213,เขาไม้แก้ว,2502,กบินทร์บุรี,25,ปราจีนบุรี
250214,วังท่าช้าง,2502,กบินทร์บุรี,25,ปราจีนบุรี
250301,นาดี,2503,นาดี,25,ปราจีนบุรี
250302,สำพันตา,2503,นาดี,25,ปราจีนบุรี
250303,สะพานหิน,2503,นาดี,25,ปราจีนบุรี
250304,ทุ่งโพธิ์,2503,นาดี,25,ปราจีนบุรี
250305,แก่งดินสอ,2503,นาดี,25,ปราจีนบุรี
250306,บุพราหมณ์,2503,นาดี,25,ปราจีนบุรี
250601,บ้านสร้าง,2506,บ้านสร้าง,25,ปราจีนบุรี
250602,บางกระเบา,2506,บ้านสร้าง,25,ปราจีนบุรี
250603,บางเตย,2506,บ้านสร้าง,25,ปราจีนบุรี
250604,บางยาง,2506,บ้านสร้าง,25,ปราจีนบุรี
250605,บางแตน,2506,บ้านสร้าง,25,ปราจีนบุรี
250606,บางพลวง,2506,บ้านสร้าง,25,ปราจีนบุรี
250607,บางปลาร้า,2506,บ้านสร้าง,25,ปราจีนบุรี
250608,บางขาม,2506,บ้านสร้าง,25,ปราจีนบุรี
250609,กระทุ่มแพ้ว,2506,บ้านสร้าง,25,ปราจีนบุรี
250701,ประจันตคาม,2507,ประจันตคาม,25,ปราจีนบุรี
250702,เกาะลอย,2507,ประจันตคาม,25,ปราจีนบุรี
250703,บ้านหอย,2507,ประจันตคาม,25,ปราจีนบุรี
250704,หนองแสง,2507,ประจันตคาม,25,ปราจีนบุรี
250705,ดงบัง,2507,ประจันตคาม,25,ปราจีนบุรี
250706,คำโตนด,2507,ประจันตคาม,25,ปราจีนบุรี
250707,บุฝ้าย,2507,ประจันตคาม,25,ปราจีนบุรี
250708,หนองแก้ว,2507,ประจันตคาม,25,ปราจีนบุรี
250709,โพธิ์งาม,2507,ประจันตคาม,25,ปราจีนบุรี
250801,ศรีมหาโพธิ,2508,ศรีมหาโพธิ,25,ปราจีนบุรี
250802,สัมพันธ์,2508,ศรีมหาโพธิ,25,ปราจีนบุรี
250803,บ้านทาม,2508,ศรีมหาโพธิ,25,ปราจีนบุรี
250804,ท่าตูม,2508,ศรีมหาโพธิ,25,ปราจีนบุรี
250805,บางกุ้ง,2508,ศรีมหาโพธิ,25,ปราจีนบุรี
250806,ดงกระทงยาม,2508,ศรีมหาโพธิ,25,ปราจีนบุรี
250807,หนองโพรง,2508,ศรีมหาโพธิ,25,ปราจีนบุรี
250808,หัวหว้า,2508,ศรีมหาโพธิ,25,ปราจีนบุรี
250809,หาดยาง,2508,ศรีมหาโพธิ,25,ปราจีนบุรี
250810,กรอกสมบูรณ์,2508,ศรีมหาโพธิ,25,ปราจีนบุรี
250901,โคกปีบ,2509,ศรีมโหสถ,25,ปราจีนบุรี
250902,โคกไทย,2509,ศรีมโหสถ,25,ปราจีนบุรี
250903,คู้ลำพัน,2509,ศรีมโหสถ,25,ปราจีนบุรี
250904,ไผ่ชะเลือด,2509,ศรีมโหสถ,25,ปราจีนบุรี
260101,นครนายก,2601,เมืองนครนายก,26,นครนายก
260102,ท่าช้าง,2601,เมืองนครนายก,26,นครนายก
260103,บ้านใหญ่,2601,เมืองนครนายก,26,นครนายก
260104,วังกระโจม,2601,เมืองนครนายก,26,นครนายก
260105,ท่าทราย,2601,เมืองนครนายก,26,นครนายก
260106,ดอนยอ,2601,เมืองนครนายก,26,นครนายก
260107,ศรีจุฬา,2601,เมืองนครนายก,26,นครนายก
260108,ดงละคร,2601,เมืองนครนายก,26,นครนายก
260109,ศรีนาวา,2601,เมืองนครนายก,26,นครนายก
260110,สาริกา,2601,เมืองนครนายก,26,นครนายก
260111,หินตั้ง,2601,เมืองนครนายก,26,นครนายก
260112,เขาพระ,2601,เมืองนครนายก,26,นครนายก
260113,พรหมณี,2601,เมืองนครนายก,26,นครนายก
260201,เกาะหวาย,2602,ปากพลี,26,นครนายก
260202,เกาะโพธิ์,2602,ปากพลี,26,นครนายก
260203,ปากพลี,2602,ปากพลี,26,นครนายก
260204,โคกกรวด,2602,ปากพลี,26,นครนายก
260205,ท่าเรือ,2602,ปากพลี,26,นครนายก
260206,หนองแสง,2602,ปากพลี,26,นครนายก
260207,นาหินลาด,2602,ปากพลี,26,นครนายก
260301,บ้านนา,2603,บ้านนา,26,นครนายก
260302,บ้านพร้าว,2603,บ้านนา,26,นครนายก
260303,บ้านพริก,2603,บ้านนา,26,นครนายก
260304,อาษา,2603,บ้านนา,26,นครนายก
260305,ทองหลาง,2603,บ้านนา,26,นครนายก
260306,บางอ้อ,2603,บ้านนา,26,นครนายก
260307,พิกุลออก,2603,บ้านนา,26,นครนายก
260308,ป่าขะ,2603,บ้านนา,26,นครนายก
260309,เขาเพิ่ม,2603,บ้านนา,26,นครนายก
260310,ศรีกะอาง,2603,บ้านนา,26,นครนายก
260401,พระอาจารย์,2604,องครักษ์,26,นครนายก
260402,บึงศาล,2604,องครักษ์,26,นครนายก
260403,ศีรษะกระบือ,2604,องครักษ์,26,นครนายก
260404,โพธิ์แทน,2604,องครักษ์,26,นครนายก
260405,บางสมบูรณ์,2604,องครักษ์,26,นครนายก
260406,ทรายมูล,2604,องครักษ์,26,นครนายก
260407,บางปลากด,2604,องครักษ์,26,นครนายก
260408,บางลูกเสือ,2604,องครักษ์,26,นครนายก
260409,องครักษ์,2604,องครักษ์,26,นครนายก
260410,ชุมพล,2604,องครักษ์,26,นครนายก
260411,คลองใหญ่,2604,องครักษ์,26,นครนายก
270101,สระแก้ว,2701,เมืองสระแก้ว,27,สระแก้ว
270102,บ้านแก้ง,2701,เมืองสระแก้ว,27,สระแก้ว
270103,ศาลาลำดวน,2701,เมืองสระแก้ว,27,สระแก้ว
270104,โคกปี่ฆ้อง,2701,เมืองสระแก้ว,27,สระแก้ว
270105,ท่าแยก,2701,เมืองสระแก้ว,27,สระแก้ว
270106,ท่าเกษม,2701,เมืองสระแก้ว,27,สระแก้ว
270108,สระขวัญ,2701,เมืองสระแก้ว,27,สระแก้ว
270111,หนองบอน,2701,เมืองสระแก้ว,27,สระแก้ว
270201,คลองหาด,2702,คลองหาด,27,สระแก้ว
270202,ไทยอุดม,2702,คลองหาด,27,สระแก้ว
270203,ซับมะกรูด,2702,คลองหาด,27,สระแก้ว
270204,ไทรเดี่ยว,2702,คลองหาด,27,สระแก้ว
270205,คลองไก่เถื่อน,2702,คลองหาด,27,สระแก้ว
270206,เบญจขร,2702,คลองหาด,27,สระแก้ว
270207,ไทรทอง,2702,คลองหาด,27,สระแก้ว
270301,ตาพระยา,2703,ตาพระยา,27,สระแก้ว
270302,ทัพเสด็จ,2703,ตาพระยา,27,สระแก้ว
270306,ทัพราช,2703,ตาพระยา,27,สระแก้ว
270307,ทัพไทย,2703,ตาพระยา,27,สระแก้ว
270309,โคคลาน,2703,ตาพระยา,27,สระแก้ว
270401,วังน้ำเย็น,2704,วังน้ำเย็น,27,สระแก้ว
270403,ตาหลังใน,2704,วังน้ำเย็น,27,สระแก้ว
270405,คลองหินปูน,2704,วังน้ำเย็น,27,สระแก้ว
270406,ทุ่งมหาเจริญ,2704,วังน้ำเย็น,27,สระแก้ว
270501,วัฒนานคร,2705,วัฒนานคร,27,สระแก้ว
270502,ท่าเกวียน,2705,วัฒนานคร,27,สระแก้ว
270503,ผักขะ,2705,วัฒนานคร,27,สระแก้ว
270504,โนนหมากเค็ง,2705,วัฒนานคร,27,สระแก้ว
270505,หนองน้ำใส,2705,วัฒนานคร,27,สระแก้ว
270506,ช่องกุ่ม,2705,วัฒนานคร,27,สระแก้ว
270507,หนองแวง,2705,วัฒนานคร,27,สระแก้ว
270508,แซร์ออ,2705,วัฒนานคร,27,สระแก้ว
270509,หนองหมากฝ้าย,2705,วัฒนานคร,27,สระแก้ว
270510,หนองตะเคียนบอน,2705,วัฒนานคร,27,สระแก้ว
270511,ห้วยโจด,2705,วัฒนานคร,27,สระแก้ว
270601,อรัญประเทศ,2706,อรัญประเทศ,27,สระแก้ว
270602,เมืองไผ่,2706,อรัญประเทศ,27,สระแก้ว
270603,หันทราย,2706,อรัญประเทศ,27,สระแก้ว
270604,คลองน้ำใส,2706,อรัญประเทศ,27,สระแก้ว
270605,ท่าข้าม,2706,อรัญประเทศ,27,สระแก้ว
270606,ป่าไร่,2706,อรัญประเทศ,27,สระแก้ว
270607,ทับพริก,2706,อรัญประเทศ,27,สระแก้ว
270608,บ้านใหม่หนองไทร,2706,อรัญประเทศ,27,สระแก้ว
270609,ผ่านศึก,2706,อรัญประเทศ,27,สระแก้ว
270610,หนองสังข์,2706,อรัญประเทศ,27,สระแก้ว
270611,คลองทับจันทร์,2706,อรัญประเทศ,27,สระแก้ว
270612,ฟากห้วย,2706,อรัญประเทศ,27,สระแก้ว
270613,บ้านด่าน,2706,อรัญประเทศ,27,สระแก้ว
270701,เขาฉกรรจ์,2707,เขาฉกรรจ์,27,สระแก้ว
270702,หนองหว้า,2707,เขาฉกรรจ์,27,สระแก้ว
270703,พระเพลิง,2707,เขาฉกรรจ์,27,สระแก้ว
270704,เขาสามสิบ,2707,เขาฉกรรจ์,27,สระแก้ว
270801,โคกสูง,2708,โคกสูง,27,สระแก้ว
270802,หนองม่วง,2708,โคกสูง,27,สระแก้ว
270803,หนองแวง,2708,โคกสูง,27,สระแก้ว
270804,โนนหมากมุ่น,2708,โคกสูง,27,สระแก้ว
270901,วังสมบูรณ์,2709,วังสมบูรณ์,27,สระแก้ว
270902,วังใหม่,2709,วังสมบูรณ์,27,สระแก้ว
270903,วังทอง,2709,วังสมบูรณ์,27,สระแก้ว
300101,ในเมือง,3001,เมืองนครราชสีมา,30,นครราชสีมา
300102,โพธิ์กลาง,3001,เมืองนครราชสีมา,30,นครราชสีมา
300103,หนองจะบก,3001,เมืองนครราชสีมา,30,นครราชสีมา
300104,โคกสูง,3001,เมืองนครราชสีมา,30,นครราชสีมา
300105,มะเริง,3001,เมืองนครราชสีมา,30,นครราชสีมา
300106,หนองระเวียง,3001,เมืองนครราชสีมา,30,นครราชสีมา
300107,ปรุใหญ่,3001,เมืองนครราชสีมา,30,นครราชสีมา
300108,หมื่นไวย,3001,เมืองนครราชสีมา,30,นครราชสีมา
300109,พลกรัง,3001,เมืองนครราชสีมา,30,นครราชสีมา
300110,หนองไผ่ล้อม,3001,เมืองนครราชสีมา,30,นครราชสีมา
300111,หัวทะเล,3001,เมืองนครราชสีมา,30,นครราชสีมา
300112,บ้านเกาะ,3001,เมืองนครราชสีมา,30,นครราชสีมา
300113,บ้านใหม่,3001,เมืองนครราชสีมา,30,นครราชสีมา
300114,พุดซา,3001,เมืองนครราชสีมา,30,นครราชสีมา
300115,บ้านโพธิ์,3001,เมืองนครราชสีมา,30,นครราชสีมา
300116,จอหอ,3001,เมืองนครราชสีมา,30,นครราชสีมา
300117,โคกกรวด,3001,เมืองนครราชสีมา,30,นครราชสีมา
300118,ไชยมงคล,3001,เมืองนครราชสีมา,30,นครราชสีมา
300119,หนองบัวศาลา,3001,เมืองนครราชสีมา,30,นครราชสีมา
300120,สุรนารี,3001,เมืองนครราชสีมา,30,นครราชสีมา
300121,สีมุม,3001,เมืองนครราชสีมา,30,นครราชสีมา
300122,ตลาด,3001,เมืองนครราชสีมา,30,นครราชสีมา
300123,พะเนา,3001,เมืองนครราชสีมา,30,นครราชสีมา
300124,หนองกระทุ่ม,3001,เมืองนครราชสีมา,30,นครราชสีมา
300125,หนองไข่น้ำ,3001,เมืองนครราชสีมา,30,นครราชสีมา
300201,แชะ,3002,ครบุรี,30,นครราชสีมา
300202,เฉลียง,3002,ครบุรี,30,นครราชสีมา
300203,ครบุรี,3002,ครบุรี,30,นครราชสีมา
300204,โคกกระชาย,3002,ครบุรี,30,นครราชสีมา
300205,จระเข้หิน,3002,ครบุรี,30,นครราชสีมา
300206,มาบตะโกเอน,3002,ครบุรี,30,นครราชสีมา
300207,อรพิมพ์,3002,ครบุรี,30,นครราชสีมา
300208,บ้านใหม่,3002,ครบุรี,30,นครราชสีมา
300209,ลำเพียก,3002,ครบุรี,30,นครราชสีมา
