AD_LEVEL,TA_ID,TAMBON_T,TAMBON_E,AM_ID,AMPHOE_T,AMPHOE_E,CH_ID,CHANGWAT_T,CHANGWAT_E,LAT,LONG
4,401707,นางาม,Na Ngam,4017,มัญจาคีรี,Mancha Khiri,40,ขอนแก่น,Khon Kaen,16.196,102.419
4,420503,นาดี,Na Di,4205,ด่านซ้าย,Dan Sai,42,เลย,Loei,17.420,101.154
4,700204,ด่านทับตะโก,Dan Thap Tako,7002,จอมบึง,Chom Bueng,70,ราชบุรี,Ratchaburi,13.663,99.426
4,540702,สรอย,Soi,5407,วังชิ้น,Wang Chin,54,แพร่,Phrae,17.759,99.425
4,411908,จอมศรี,Chom Si,4119,เพ็ญ,Phen,41,อุดรธานี,Udon Thani,17.845,102.899
4,670712,ยางงาม,Yang Ngam,6707,หนองไผ่,Nong Phai,67,เพชรบูรณ์,Phetchabun,16.101,100.951
4,302110,หนองน้ำแดง,Nong Nam Daeng,3021,ปากช่อง,Pak Chong,30,นครราชสีมา,Nakhon Ratchasima,14.613,101.398
4,770304,เขาล้าน,Khao Lan,7703,ทับสะแก,Thap Sakae,77,ประจวบคีรีขันธ์,Prachuap Khiri Khan,11.606,99.501
4,430501,จุมพล,Chum Phon,4305,โพนพิสัย,Phon Phisai,43,หนองคาย,Nong Khai,18.027,103.146
4,341912,ไร่ใต้,Rai Tai,3419,พิบูลมังสาหาร,Phibun Mangsahan,34,อุบลราชธานี,Ubon Ratchathani,15.136,105.122
4,931003,เกาะเต่า,Ko Tao,9310,ป่าพยอม,Pa Phayom,93,พัทลุง,Phatthalung,7.783,99.799
4,551201,บ่อเกลือเหนือ,Bo Kluea Nuea,5512,บ่อเกลือ,Bo Kluea,55,น่าน,Nan,19.297,101.176
4,570803,บ้านแซว,Ban Saeo,5708,เชียงแสน,Chiang Saen,57,เชียงราย,Chiang Rai,20.212,100.265
4,800502,กะทูน,Kathun,8005,พิปูน,Phipun,80,นครศรีธรรมราช,Nakhon Si Thammarat,8.638,99.530
4,401705,คำแคน,Kham Khaen,4017,มัญจาคีรี,Mancha Khiri,40,ขอนแก่น,Khon Kaen,16.323,102.476
4,901118,พะตง,Pha Tong,9011,หาดใหญ่,Hat Yai,90,สงขลา,Songkhla,6.837,100.558
4,601003,นิคมเขาบ่อแก้ว,Nikhom Khao Bo Kaeo,6010,พยุหะคีรี,Phayuha Hkiri,60,นครสวรรค์,Nakhon Sawan,15.471,100.245
4,550703,ไหล่น่าน,Lai Nan,5507,เวียงสา,Wiang Sa,55,น่าน,Nan,18.590,100.930
4,501005,ท่าตอน,Tha Ton,5010,แม่อาย,Mae Ai,50,เชียงใหม่,Chiang Mai,20.066,99.387
4,640203,วังตะคร้อ,Wang Takhro,6402,บ้านด่านลานหอย,Ban Dan Lan Hoi,64,สุโขทัย,Sukhothai,16.948,99.500
4,460508,นาขาม,Nakham,4605,กุฉินารายณ์,Kuchinarai,46,กาฬสินธุ์,Kalasin,16.508,103.905
4,930502,ทะเลน้อย,Thale Noi,9305,ควนขนุน,Khuan Khanun,93,พัทลุง,Phatthalung,7.824,100.145
4,500613,อินทขิล,Inthakhin,5006,แม่แตง,Mae Taeng,50,เชียงใหม่,Chiang Mai,19.200,98.953
4,670206,บ้านกล้วย,Ban Kluai,6702,ชนแดน,Chon Daen,67,เพชรบูรณ์,Phetchabun,16.050,100.744
4,501702,ท่าเดื่อ,Tha Duea,5017,ดอยเต่า,Doi Tao,50,เชียงใหม่,Chiang Mai,17.959,98.676
4,480106,บ้านผึ้ง,Ban Phueng,4801,เมืองนครพนม,Mueang Nakhon Phanom,48,นครพนม,Nakhon Phanom,17.336,104.631
4,841211,เพิ่มพูนทรัพย์,Phoem Phun Sap,8412,บ้านนาสาร,Ban Na San,84,สุราษฎร์ธานี,Surat Thani,8.746,99.462
4,801301,ร่อนพิบูลย์,Ron Phibun,8013,ร่อนพิบูลย์,Ron Phibun,80,นครศรีธรรมราช,Nakhon Si Thammarat,8.189,99.832
4,420602,แสงภา,Saeng Pha,4206,นาแห้ว,Na Haeo,42,เลย,Loei,17.507,100.965
4,410504,ทมนางาม,Thom Na Ngam,4105,โนนสะอาด,Non Sa-at,41,อุดรธานี,Udon Thani,16.888,102.956
4,160306,คลองเกตุ,Khlong Ket,1603,โคกสำโรง,Khok Samrong,16,ลพบุรี,Lop Buri,14.967,100.802
4,610614,เจ้าวัด,Chao Wat,6106,บ้านไร่,Ban Rai,61,อุทัยธานี,Uthai Thani,15.132,99.431
4,361602,ท่ากูบ,Tha Kup,3616,ซับใหญ่,Sap Yai,36,ชัยภูมิ,Chaiyaphum,15.623,101.708
4,670501,ท่าโรง,Tha Rong,6705,วิเชียรบุรี,Wichian Buri,67,เพชรบูรณ์,Phetchabun,15.660,101.141
4,270102,บ้านแก้ง,Ban Kaeng,2701,เมืองสระแก้ว,Mueang Sa Kaeo,27,สระแก้ว,Sa kaeo,13.984,101.990
4,350503,โคกนาโก,Khok Na Ko,3505,ป่าติ้ว,Pa Tio,35,ยโสธร,Yasothon,15.925,104.430
4,860413,หาดยาย,Hat Yai,8604,หลังสวน,Lang Suan,86,ชุมพร,Chumphon,9.960,98.956
4,840803,น้ำหัก,Nam Hak,8408,คีรีรัฐนิคม,Khiri Rat Nikhom,84,สุราษฎร์ธานี,Surat Thani,9.157,98.824
4,480807,นาคำ,Na Kham,4808,ศรีสงคราม,Si Songkhram,48,นครพนม,Nakhon Phanom,17.619,104.354
4,900407,สะท้อน,Sa Thon,9004,นาทวี,Na Thawi,90,สงขลา,Songkhla,6.622,100.673
4,420113,ศรีสองรัก,Si Song Rak,4201,เมืองเลย,Mueang Loei,42,เลย,Loei,17.642,101.769
4,520604,แม่สุก,Mae Suk,5206,แจ้ห่ม,Chae Hom,52,ลำปาง,Lampang,18.836,99.578
4,380301,โซ่,,3803,โซ่พิสัย,So Phisai,38,บึงกาฬ,Bueng Kan,18.039,103.391
4,950402,บ้านแหร,Ban Rae,9504,ธารโต,Than To,95,ยะลา,Yala,6.105,101.204
4,820104,บางเตย,Bang Toei,8201,เมืองพังงา,Mueang Phang-nga,82,พังงา,Phang-nga,8.407,98.575
4,342506,คำเขื่อนแก้ว,Kham Khuean Kaeo,3425,สิรินธร,Sirindhorn,34,อุบลราชธานี,Ubon Ratchathani,15.240,105.507
4,410803,คำเลาะ,Kham Lo,4108,ไชยวาน,Chai Wan,41,อุดรธานี,Udon Thani,17.212,103.345
4,600112,พระนอน,Phra Non,6001,เมืองนครสวรรค์,Mueang Nakhon Sawan,60,นครสวรรค์,Nakhon Sawan,15.663,100.216
4,760506,ท่าไม้รวก,Tha Mai Ruak,7605,ท่ายาง,Tha Yang,76,เพชรบุรี,Phetchaburi,12.847,99.814
4,820507,คึกคัก,Khuek Khak,8205,ตะกั่วป่า,Takua Pa,82,พังงา,Phang-nga,8.698,98.280
4,240801,คู้ยายหมี,Khu Yai Mi,2408,สนามชัยเขต,Sanam Chai Khet,24,ฉะเชิงเทรา,Chachoengsao,13.644,101.461
4,711302,วังไผ่,Wang Phai,7113,ห้วยกระเจา,Huai Krachao,71,กาญจนบุรี,Kanchanaburi,14.434,99.597
4,600510,หนองกรด,Nong Krot,6005,บรรพตพิสัย,Banphot Phisai,60,นครสวรรค์,Nakhon Sawan,15.997,100.095
4,270103,ศาลาลำดวน,Sala Lamduan,2701,เมืองสระแก้ว,Mueang Sa Kaeo,27,สระแก้ว,Sa kaeo,13.838,101.964
4,670904,โคกมน,Khok Mon,6709,น้ำหนาว,Nam Nao,67,เพชรบูรณ์,Phetchabun,16.709,101.710
4,841605,สินเจริญ,Sin Charoen,8416,พระแสง,Phrasaeng,84,สุราษฎร์ธานี,Surat Thani,8.339,99.245
4,210606,หนองไร่,Nong Rai,2106,ปลวกแดง,Pluak Daeng,21,ระยอง,Rayong,13.039,101.338
4,480804,สามผง,Sam Phong,4808,ศรีสงคราม,Si Songkhram,48,นครพนม,Nakhon Phanom,17.730,104.164
4,810202,เขาดิน,Khao Din,8102,เขาพนม,Khao Phanom,81,กระบี่,Krabi,8.342,99.167
4,360509,ท่าใหญ่,Tha Yai,3605,หนองบัวแดง,Nong Bua Daeng,36,ชัยภูมิ,Chaiyaphum,16.028,101.624
4,900602,ทุ่งพอ,Thung Pho,9006,สะบ้าย้อย,Saba Yoi,90,สงขลา,Songkhla,6.553,100.910
4,361010,ธาตุทอง,That Thong,3610,ภูเขียว,Phu Khiao,36,ชัยภูมิ,Chaiyaphum,16.235,102.160
4,480404,หนองแวง,Nong Waeng,4804,บ้านแพง,Ban Phaeng,48,นครพนม,Nakhon Phanom,17.785,104.233
4,331707,ไพรพัฒนา,Phrai Phatthana,3317,ภูสิงห์,Phu Sing,33,ศรีสะเกษ,Si Sa Ket,14.426,104.085
4,670606,หนองย่างทอย,Nong Yang Thoi,6706,ศรีเทพ,Si Thep,67,เพชรบูรณ์,Phetchabun,15.402,101.252
4,330812,ห้วยจันทร์,Huai Chan,3308,ขุนหาญ,Khun Han,33,ศรีสะเกษ,Si Sa Ket,14.465,104.353
4,551205,ดงพญา,Dong Phaya,5512,บ่อเกลือ,Bo Kluea,55,น่าน,Nan,19.220,101.198
4,420504,โคกงาม,Khok Ngam,4205,ด่านซ้าย,Dan Sai,42,เลย,Loei,17.385,101.233
4,301703,ท่าลาด,Tha Lat,3017,ชุมพวง,Chum Phuang,30,นครราชสีมา,Nakhon Ratchasima,15.243,102.720
4,601301,แม่วงก์,Mae Wong,6013,แม่วงก์,Mae Wong,60,นครสวรรค์,Nakhon Sawan,15.781,99.570
4,420904,หนองงิ้ว,Nong Ngio,4209,วังสะพุง,Wang Saphung,42,เลย,Loei,17.374,101.571
4,580506,แม่นาจาง,Mae Na Chang,5805,แม่ลาน้อย,Mae La Noi,58,แม่ฮ่องสอน,Mae Hong Son,18.529,98.093
4,671101,ทุ่งสมอ,Thung Samo,6711,เขาค้อ,Khao kho,67,เพชรบูรณ์,Phetchabun,16.717,100.962
4,670808,สระแก้ว,Sa Kaeo,6708,บึงสามพัน,Bueng Sam Phan,67,เพชรบูรณ์,Phetchabun,15.894,101.324
4,200207,หนองอิรุณ,Nong I Run,2002,บ้านบึง,Ban Bueng,20,ชลบุรี,Chon Buri,13.280,101.247
4,500514,เทพเสด็จ,Thep Sadet,5005,ดอยสะเก็ด,Doi Saket,50,เชียงใหม่,Chiang Mai,18.956,99.326
4,671104,ริมสีม่วง,Rim Si Muang,6711,เขาค้อ,Khao kho,67,เพชรบูรณ์,Phetchabun,16.520,101.042
4,900401,นาทวี,Na Thawi,9004,นาทวี,Na Thawi,90,สงขลา,Songkhla,6.693,100.777
4,801408,เขาน้อย,Khao Noi,8014,สิชล,Sichon,80,นครศรีธรรมราช,Nakhon Si Thammarat,8.945,99.787
4,420501,ด่านซ้าย,Dan Sai,4205,ด่านซ้าย,Dan Sai,42,เลย,Loei,17.267,101.155
4,402004,วังสวาบ,Wang Sawap,4020,ภูผาม่าน,Phu Phaman,40,ขอนแก่น,Khon Kaen,16.714,101.817
4,520115,บ้านค่า,Ban Kha,5201,เมืองลำปาง,Mueang Lampang,52,ลำปาง,Lampang,18.520,99.414
4,960904,ภูเขาทอง,Phu Khao Thong,9609,สุคิริน,Sukhirin,96,นราธิวาส,Narathiwat,5.796,101.700
4,360511,วังชมภู,Wang Chomphu,3605,หนองบัวแดง,Nong Bua Daeng,36,ชัยภูมิ,Chaiyaphum,16.119,101.578
4,400110,บ้านค้อ,Ban Kho,4001,เมืองขอนแก่น,Mueang Khon Kaen,40,ขอนแก่น,Khon Kaen,16.569,102.753
4,800705,วังอ่าง,Wang Ang,8007,ชะอวด,Cha-uat,80,นครศรีธรรมราช,Nakhon Si Thammarat,7.927,99.886
4,540403,หัวฝาย,Hua Fai,5404,สูงเม่น,Sung Men,54,แพร่,Phrae,17.961,100.188
4,361004,บ้านแก้ง,Ban Kaeng,3610,ภูเขียว,Phu Khiao,36,ชัยภูมิ,Chaiyaphum,16.420,102.049
4,340711,กลาง,Klang,3407,เดชอุดม,Det Udom,34,อุบลราชธานี,Ubon Ratchathani,14.797,105.141
4,420903,หนองหญ้าปล้อง,Nong Ya Plong,4209,วังสะพุง,Wang Saphung,42,เลย,Loei,17.234,101.926
4,841502,บ้านส้อง,Ban Song,8415,เวียงสระ,Wiang Sa,84,สุราษฎร์ธานี,Surat Thani,8.645,99.420
4,410105,บ้านตาด,Ban Tat,4101,เมืองอุดรธานี,Mueang Udon Thani,41,อุดรธานี,Udon Thani,17.292,102.762
4,720301,หนองมะค่าโมง,Nong Makha Mong,7203,ด่านช้าง,Dan Chang,72,สุพรรณบุรี,Suphan Buri,14.882,99.737
4,302111,วังไทร,Wang Sai,3021,ปากช่อง,Pak Chong,30,นครราชสีมา,Nakhon Ratchasima,14.706,101.573
4,302804,ทัพรั้ง,Thap Rang,3028,พระทองคำ,Phra Thong Kham,30,นครราชสีมา,Nakhon Ratchasima,15.406,101.976
4,300805,ตะเคียน,Takhian,3008,ด่านขุนทด,Dan Khun Thot,30,นครราชสีมา,Nakhon Ratchasima,15.124,101.724
4,510206,ทาแม่ลอบ,Tha Mae Lop,5102,แม่ทา,Mae Tha,51,ลำพูน,Lamphun,18.241,98.970
4,470113,พังขว้าง,Phang Khwang,4701,เมืองสกลนคร,Mueang Sakon Nakhon,47,สกลนคร,Sakon Nakhon,17.177,104.017
4,470305,กุดไห,Kut Hai,4703,กุดบาก,Kut Bak,47,สกลนคร,Sakon Nakhon,17.100,103.696
4,300305,สุขไพบูลย์,Suk Phaibun,3003,เสิงสาง,Soeng Sang,30,นครราชสีมา,Nakhon Ratchasima,14.526,102.448
4,770406,ทองมงคล,Thong Mongkhon,7704,บางสะพาน,Bang Saphan,77,ประจวบคีรีขันธ์,Prachuap Khiri Khan,11.204,99.369
4,670308,ท่าอิบุญ,Tha I Bun,6703,หล่มสัก,Lom Sak,67,เพชรบูรณ์,Phetchabun,16.889,101.346
4,600114,หนองกรด,Nong Krot,6001,เมืองนครสวรรค์,Mueang Nakhon Sawan,60,นครสวรรค์,Nakhon Sawan,15.724,99.997
4,230701,เกาะช้าง,Ko Chang,2307,เกาะช้าง,Ko Chang,23,ตราด,Trat,12.070,102.321
4,820108,เกาะปันหยี,Ko Panyi,8201,เมืองพังงา,Mueang Phang-nga,82,พังงา,Phang-nga,8.317,98.539
4,302005,หนองหญ้าขาว,Nong Ya Khao,3020,สีคิ้ว,Si Khio,30,นครราชสีมา,Nakhon Ratchasima,14.959,101.574
4,860707,ครน,Khron,8607,สวี,Sawi,86,ชุมพร,Chumphon,10.311,99.063
4,931102,บ้านนา,Ban Na,9311,ศรีนครินทร์,Srinagarindra,93,พัทลุง,Phatthalung,7.559,99.868
4,610609,หนองจอก,Nong Chok,6106,บ้านไร่,Ban Rai,61,อุทัยธานี,Uthai Thani,15.047,99.685
4,270502,ท่าเกวียน,Tha Kwian,2705,วัฒนานคร,Watthana Nakhon,27,สระแก้ว,Sa kaeo,13.666,102.251
4,600408,ทุ่งทอง,Thung Thong,6004,หนองบัว,Nong Bua,60,นครสวรรค์,Nakhon Sawan,15.937,100.713
4,650208,ยางโกลน,Yang Klon,6502,นครไทย,Nakhon Thai,65,พิษณุโลก,Phitsanulok,17.207,100.950
4,530711,นายาง,Na Yang,5307,พิชัย,Phichai,53,อุตรดิตถ์,Uttaradit,17.318,100.210
4,311204,โคกมะม่วง,Khok Mamuang,3112,ปะคำ,Pakham,31,บุรีรัมย์,Buri Ram,14.402,102.612
4,920211,บางสัก,Bang Sak,9202,กันตัง,Kantang,92,ตรัง,Trang,7.397,99.383
4,810405,ห้วยน้ำขาว,Huai Nam Khao,8104,คลองท่อม,Khlong Thom,81,กระบี่,Krabi,7.866,99.126
4,320201,ชุมพลบุรี,Chumphon Buri,3202,ชุมพลบุรี,Chumphon Buri,32,สุรินทร์,Surin,15.377,103.411
4,302102,กลางดง,Klang Dong,3021,ปากช่อง,Pak Chong,30,นครราชสีมา,Nakhon Ratchasima,14.650,101.283
4,802101,นบพิตำ,Nopphitam,8021,นบพิตำ,Nopphitam,80,นครศรีธรรมราช,Nakhon Si Thammarat,8.744,99.772
4,770503,ทรายทอง,Sai Thong,7705,บางสะพานน้อย,Bang Saphan Noi,77,ประจวบคีรีขันธ์,Prachuap Khiri Khan,11.011,99.424
4,711303,ดอนแสลบ,Don Salaep,7113,ห้วยกระเจา,Huai Krachao,71,กาญจนบุรี,Kanchanaburi,14.292,99.701
4,180606,หนองแซง,Nong Saeng,1806,หันคา,Hankha,18,ชัยนาท,Chai Nat,15.107,99.973
4,451104,หินกอง,Hin Kong,4511,สุวรรณภูมิ,Suwannaphum,45,ร้อยเอ็ด,Roi Et,15.599,103.730
4,501001,แม่อาย,Mae Ai,5010,แม่อาย,Mae Ai,50,เชียงใหม่,Chiang Mai,20.065,99.262
4,160201,พัฒนานิคม,Phatthana Nikhom,1602,พัฒนานิคม,Phatthana Nikhom,16,ลพบุรี,Lop Buri,14.896,100.966
4,411702,หายโศก,Hai Sok,4117,บ้านผือ,Ban Phue,41,อุดรธานี,Udon Thani,17.692,102.531
4,220701,ปะตง,Patong,2207,สอยดาว,Soi Dao,22,จันทบุรี,Chanthaburi,13.170,102.194
4,300813,หินดาด,Hin Dat,3008,ด่านขุนทด,Dan Khun Thot,30,นครราชสีมา,Nakhon Ratchasima,15.149,101.618
4,770707,บึงนคร,Bueng Nakhon,7707,หัวหิน,Hua Hin,77,ประจวบคีรีขันธ์,Prachuap Khiri Khan,12.403,99.655
4,810203,สินปุน,Sin Pun,8102,เขาพนม,Khao Phanom,81,กระบี่,Krabi,8.277,99.295
4,900410,คลองกวาง,Khlong Kwang,9004,นาทวี,Na Thawi,90,สงขลา,Songkhla,6.636,100.610
4,570308,ศรีดอนชัย,ศรีดอนชัย,5703,เชียงของ,Chiang Khong,57,เชียงราย,Chiang Rai,20.150,100.324
4,490304,เหล่าหมี,Lao Mi,4903,ดอนตาล,Don Tan,49,มุกดาหาร,Mukdahan,16.346,104.781
4,670804,กันจุ,Kan Chu,6708,บึงสามพัน,Bueng Sam Phan,67,เพชรบูรณ์,Phetchabun,15.817,101.075
4,950301,บันนังสตา,Bannang Sata,9503,บันนังสตา,Bannang Sata,95,ยะลา,Yala,6.250,101.233
4,670514,ซับน้อย,Sap Noi,6705,วิเชียรบุรี,Wichian Buri,67,เพชรบูรณ์,Phetchabun,15.657,100.858
4,910701,ปาล์มพัฒนา,Pam Phatthana,9107,มะนัง,Manang,91,สตูล,Satun,7.038,99.934
4,670113,วังชมภู,Wang Chomphu,6701,เมืองเพชรบูรณ์,Mueang Phetchabun,67,เพชรบูรณ์,Phetchabun,16.266,101.027
4,710107,ลาดหญ้า,Lat Ya,7101,เมืองกาญจนบุรี,Mueang Kanchanaburi,71,กาญจนบุรี,Kanchanaburi,14.138,99.419
4,510611,นครเจดีย์,Nakhon Chedi,5106,ป่าซาง,Pa Sang,51,ลำพูน,Lamphun,18.371,98.898
4,470112,ห้วยยาง,Huai Yang,4701,เมืองสกลนคร,Mueang Sakon Nakhon,47,สกลนคร,Sakon Nakhon,17.095,104.033
4,220404,หนองตาคง,Nong Ta Khong,2204,โป่งน้ำร้อน,Pong Nam Ron,22,จันทบุรี,Chanthaburi,13.067,102.381
4,930109,ลำปำ,Lam Pam,9301,เมืองพัทลุง,Mueang Phatthalung,93,พัทลุง,Phatthalung,7.648,100.188
4,520205,สบป้าน,Sop Pat,5202,แม่เมาะ,Mae Mo,52,ลำปาง,Lampang,18.250,99.807
4,390308,โคกม่วง,Khok Muang,3903,โนนสัง,Non Sang,39,หนองบัวลำภู,Nong Bua Lam Phu,16.892,102.400
4,420403,หาดคัมภีร์,Hat Khamphi,4204,ปากชม,Pak Chom,42,เลย,Loei,18.111,102.010
4,580503,ท่าผาปุ้ม,Tha Pha Pum,5805,แม่ลาน้อย,Mae La Noi,58,แม่ฮ่องสอน,Mae Hong Son,18.315,97.991
4,470405,ไร่,Rai,4704,พรรณานิคม,Phanna Nikhom,47,สกลนคร,Sakon Nakhon,17.274,103.846
4,520701,ทุ่งฮั้ว,Thung Hua,5207,วังเหนือ,Wang Nuea,52,ลำปาง,Lampang,19.229,99.631
4,340710,ตบหู,Top Hu,3407,เดชอุดม,Det Udom,34,อุบลราชธานี,Ubon Ratchathani,14.702,105.090
4,670107,ท่าพล,Tha Phon,6701,เมืองเพชรบูรณ์,Mueang Phetchabun,67,เพชรบูรณ์,Phetchabun,16.590,101.134
4,800911,ถ้ำใหญ่,Tham Yai,8009,ทุ่งสง,Thung Song,80,นครศรีธรรมราช,Nakhon Si Thammarat,8.164,99.742
4,840208,ป่าร่อน,Pa Ron,8402,กาญจนดิษฐ์,Kanchanadit,84,สุราษฎร์ธานี,Surat Thani,8.970,99.521
4,600409,วังบ่อ,Wang Bo,6004,หนองบัว,Nong Bua,60,นครสวรรค์,Nakhon Sawan,15.783,100.649
4,711005,หนองนกแก้ว,Nong Nok Kaeo,7110,เลาขวัญ,Lao Khwan,71,กาญจนบุรี,Kanchanaburi,14.516,99.655
4,360403,บ้านเดื่อ,Ban Duea,3604,เกษตรสมบูรณ์,Kaset Sombun,36,ชัยภูมิ,Chaiyaphum,16.089,101.908
4,530802,แม่พูล,Mae Phun,5308,ลับแล,Laplae,53,อุตรดิตถ์,Uttaradit,17.746,99.968
4,420109,นาดินดำ,Na Din Dam,4201,เมืองเลย,Mueang Loei,42,เลย,Loei,17.455,101.842
4,801406,สีขีด,Si Khit,8014,สิชล,Sichon,80,นครศรีธรรมราช,Nakhon Si Thammarat,9.023,99.786
4,160419,บ้านใหม่สามัคคี,Ban Mai Samakkhi,1604,ชัยบาดาล,Chai Badan,16,ลพบุรี,Lop Buri,15.258,101.022
4,910108,เจ๊ะบิลัง,Che Bi Lang,9101,เมืองสตูล,Mueang Satun,91,สตูล,Satun,6.687,99.965
4,160805,นิยมชัย,Niyom Chai,1608,สระโบสถ์,Sa Bot,16,ลพบุรี,Lop Buri,15.183,100.904
4,270106,ท่าเกษม,Tha Kasem,2701,เมืองสระแก้ว,Mueang Sa Kaeo,27,สระแก้ว,Sa kaeo,13.766,102.164
4,560603,ออย,Oi,5606,ปง,Mueang Phayao,56,พะเยา,Phayao,19.211,100.329
4,510501,ทุ่งหัวช้าง,Thung Hua Chang,5105,ทุ่งหัวช้าง,Thung Hua Chang,51,ลำพูน,Lamphun,17.983,99.048
4,810502,แหลมสัก,Laem Sak,8105,อ่าวลึก,Ao Luek,81,กระบี่,Krabi,8.304,98.650
4,160406,บัวชุม,Bua Chum,1604,ชัยบาดาล,Chai Badan,16,ลพบุรี,Lop Buri,15.176,101.238
4,521301,เมืองปาน,Mueang Pan,5213,เมืองปาน,Mueang Pan,52,ลำปาง,Lampang,18.797,99.446
4,330419,เสาธงชัย,Sao Thong Chai,3304,กันทรลักษ์,Kantharalak,33,ศรีสะเกษ,Si Sa Ket,14.447,104.685
4,312001,โนนดินแดง,Non Din Daeng,3120,โนนดินแดง,Non Din Daeng,31,บุรีรัมย์,Buri Ram,14.316,102.721
4,240904,หนองไม้แก่น,Nong Mai Kaen,2409,แปลงยาว,Pleang Yao,24,ฉะเชิงเทรา,Chachoengsao,13.504,101.404
4,302010,คลองไผ่,Khlong Phai,3020,สีคิ้ว,Si Khio,30,นครราชสีมา,Nakhon Ratchasima,14.883,101.515
4,430508,นาหนัง,Na Nang,4305,โพนพิสัย,Phon Phisai,43,หนองคาย,Nong Khai,17.888,103.136
4,360104,นาฝาย,Na Fai,3601,เมืองชัยภูมิ,Mueang Chaiyaphum,36,ชัยภูมิ,Chaiyaphum,15.919,101.982
4,520507,บ้านอ้อน,Ban On,5205,งาว,Ngao,52,ลำปาง,Lampang,18.788,99.852
4,550405,สันทะ,Santha,5504,นาน้อย,Na Noi,55,น่าน,Nan,18.276,100.567
4,471601,บ้านเหล่า,Ban Lao,4716,เจริญศิลป์,Charoen Sin,47,สกลนคร,Sakon Nakhon,17.699,103.524
4,950205,ธารน้ำทิพย์,Than Nam Thip,9502,เบตง,Betong,95,ยะลา,Yala,5.686,101.141
4,470407,นาใน,Na Nai,4704,พรรณานิคม,Phanna Nikhom,47,สกลนคร,Sakon Nakhon,17.207,103.821
4,600402,หนองกลับ,Nong Klap,6004,หนองบัว,Nong Bua,60,นครสวรรค์,Nakhon Sawan,15.924,100.614
4,302602,หนองแวง,Nong Waeng,3026,เทพารักษ์,Thepharak,30,นครราชสีมา,Nakhon Ratchasima,15.256,101.436
4,490507,บ้านเหล่า,Ban Lao,4905,คำชะอี,Khamcha-i,49,มุกดาหาร,Mukdahan,16.686,104.282
4,550304,บ้านพี้,Ban Phi,5503,บ้านหลวง,Ban Luang,55,น่าน,Nan,18.907,100.425
4,220702,ทุ่งขนาน,Thung Khanan,2207,สอยดาว,Soi Dao,22,จันทบุรี,Chanthaburi,13.232,102.319
4,210402,ชุมแสง,Chum Saeng,2104,วังจันทร์,Wang Chan,21,ระยอง,Rayong,12.956,101.526
4,710902,หนองโรง,Nong Rong,7109,พนมทวน,Phanom Thuan,71,กาญจนบุรี,Kanchanaburi,14.162,99.622
4,510408,ป่าไผ่,Pa Phai,5104,ลี้,Li,51,ลำพูน,Lamphun,17.855,98.936
4,430804,นางิ้ว,Na Ngio,4308,สังคม,Sangkhom,43,หนองคาย,Nong Khai,18.092,102.125
4,620509,วังไทร,Wang Sai,6205,คลองขลุง,Khlong Khlung,62,กำแพงเพชร,Kamphaeng Phet,16.200,99.631
4,660802,เขาทราย,Khao Sai,6608,ทับคล้อ,Tap Khlo,66,พิจิตร,Phichit,16.193,100.637
4,820403,กะไหล,Kalai,8204,ตะกั่วทุ่ง,Takua Thung,82,พังงา,Phang-nga,8.285,98.477
4,820107,ทุ่งคาโงก,Thung Kha Ngok,8201,เมืองพังงา,Mueang Phang-nga,82,พังงา,Phang-nga,8.554,98.438
4,670111,นาป่า,Na Pa,6701,เมืองเพชรบูรณ์,Mueang Phetchabun,67,เพชรบูรณ์,Phetchabun,16.390,101.218
4,950305,ตลิ่งชัน,Taling Chan,9503,บันนังสตา,Bannang Sata,95,ยะลา,Yala,6.271,101.352
4,360205,ภูแลนคา,Phu Laen Kha,3602,บ้านเขว้า,Ban Khwao,36,ชัยภูมิ,Chaiyaphum,15.876,101.840
4,910102,คลองขุด,Khlong Khut,9101,เมืองสตูล,Mueang Satun,91,สตูล,Satun,6.625,100.120
4,220205,บางชัน,Bang Chan,2202,ขลุง,Khlung,22,จันทบุรี,Chanthaburi,12.346,102.310
4,470301,กุดบาก,Kut Bak,4703,กุดบาก,Kut Bak,47,สกลนคร,Sakon Nakhon,17.051,103.762
4,360109,นาเสียว,Na Siao,3601,เมืองชัยภูมิ,Mueang Chaiyaphum,36,ชัยภูมิ,Chaiyaphum,15.941,102.110
4,190210,ชะอม,Cha-Om,1902,แก่งคอย,Kaeng Khoi,19,สระบุรี,Saraburi,14.418,101.134
4,160903,หนองมะค่า,Nong Makha,1609,โคกเจริญ,Khok Charoen,16,ลพบุรี,Lop Buri,15.515,100.839
4,471501,ตองโขบ,Tong Khop,4715,โคกศรีสุพรรณ,Khok Si Suphan,47,สกลนคร,Sakon Nakhon,17.010,104.257
4,500207,ดอยแก้ว,Doi Kaeo,5002,จอมทอง,Chom Thong,50,เชียงใหม่,Chiang Mai,18.390,98.576
4,860803,ตะโก,Tako,8608,ทุ่งตะโก,Thung Tako,86,ชุมพร,Chumphon,10.056,98.974
4,470804,หนองสนม,Nong Sanom,4708,วานรนิวาส,Wanon Niwat,47,สกลนคร,Sakon Nakhon,17.526,103.860
4,361203,นาหนองทุ่ม,Na Nong Thum,3612,แก้งคร้อ,Kaeng Khro,36,ชัยภูมิ,Chaiyaphum,16.032,102.164
