,addrcode,Week,Year,rainfall,temperature,DFp10000Pop
158,800106,35,2014,184.38,31.72017857142857,1.2229423994129878
159,800106,36,2014,30.6,30.785,0.0
160,800106,37,2014,89.11,30.50375,0.0
161,800106,38,2014,60.96,31.299999999999994,0.0
162,800106,39,2014,60.88,31.87125,0.0
163,800106,40,2014,20.82,31.27660714285714,0.0
164,800106,41,2014,46.25,30.49357142857143,0.0
165,800106,42,2014,49.99,30.64535714285714,1.2229423994129878
166,800106,43,2014,100.94,31.000714285714285,2.4458847988259755
167,800106,44,2014,141.59,30.325357142857147,1.2229423994129878
168,800106,45,2014,95.08,30.020000000000003,0.0
169,800106,46,2014,90.7,30.245,1.2229423994129878
170,800106,47,2014,87.58,30.004999999999995,2.4458847988259755
171,800106,48,2014,207.13,28.893214285714286,0.0
172,800106,49,2014,99.61,28.183214285714282,0.0
173,800106,50,2014,185.04,29.222142857142853,1.2229423994129878
174,800106,51,2014,34.89,30.781607142857148,0.0
175,800106,52,2014,25.86,30.569464285714282,0.0
176,800107,9,2014,0.0,31.56517857142857,0.0
177,800107,10,2014,0.0,31.97357142857143,0.6718624025799517
178,800107,11,2014,0.0,31.9825,0.0
179,800107,12,2014,0.98,31.970714285714283,0.0
180,800107,13,2014,0.02,31.995,0.0
181,800107,14,2014,1.09,32.385,0.0
182,800107,15,2014,18.52,32.654999999999994,0.6718624025799517
183,800107,16,2014,59.32,32.56535714285714,0.0
184,800107,17,2014,19.16,32.76392857142857,0.0
185,800107,18,2014,35.1,32.754285714285714,0.0
186,800107,19,2014,124.37,32.582857142857144,0.0
187,800107,20,2014,24.81,32.52553571428571,0.0
188,800107,21,2014,19.45,32.03375,0.0
189,800107,22,2014,22.9,31.73,0.0
190,800107,23,2014,5.8,32.0225,0.0
191,800107,24,2014,30.63,33.12553571428571,0.0
192,800107,25,2014,31.28,34.86803571428572,0.0
193,800107,26,2014,6.67,35.277857142857144,0.0
194,800107,27,2014,10.76,33.558571428571426,0.6718624025799517
195,800107,28,2014,35.8,31.620714285714282,0.0
196,800107,29,2014,28.62,31.5375,0.6718624025799517
197,800107,30,2014,18.62,32.685,0.6718624025799517
198,800107,31,2014,74.13,32.92125,0.6718624025799517
199,800107,32,2014,63.05,31.52607142857143,0.0
200,800107,33,2014,145.89,30.61232142857143,0.0
201,800107,34,2014,49.05,31.459642857142853,0.0
202,800107,35,2014,184.38,31.529285714285717,0.6718624025799517
