addrcode,Week,Year,DF_0,DF_wm1,DF_wm2,DF_wm3,RF_wm1,RF_wm2,RF_wm3,RF_wm4,RF_wm5,RF_wm6,LST_wm1,LST_wm2,LST_wm3,LST_wm4,LST_wm5,LST_wm6,Age < 7,Age 7 - 9,Age 10 - 14,Age 15 - 24,Age 25 - 34,Age 35 - 44,Age 45 - 60,Age > 60,bin,bowl,bucket,misc_short,jar,pottedplant,tire,misc_tall
8005,6,2015,1.221299463,5.253575747,0.0,1.221299463,217.10000000000002,87.53000000000002,71.72999999999999,278.83,0.0,268.49,138.95,137.735,135.08160714,132.39125001,131.67000000000002,134.20607142999998,2271,1098,1678,3500,3983,4642,6745,5165,1.603,0.157,10.927,0.23100000000000004,0.45099999999999996,8.496,1.3159999999999998,0.052000000000000005
8005,6,2016,3.0263536149999997,0.0,0.0,3.610108303,300.45,400.12,1242.8899999999999,382.66999999999996,2427.7400000000002,0.0,143.62160714,138.21803572,135.62,136.755,137.95749999999998,133.0425,2271,1098,1678,3500,3983,4642,6745,5165,1.603,0.157,10.927,0.23100000000000004,0.45099999999999996,8.496,1.3159999999999998,0.052000000000000005
8005,7,2015,8.539890222,1.221299463,5.253575747,0.0,0.0,217.10000000000002,87.53000000000002,71.72999999999999,278.83,0.0,139.57625000000002,138.95,137.735,135.08160714,132.39125001,131.67000000000002,2271,1098,1678,3500,3983,4642,6745,5165,1.603,0.157,10.927,0.23100000000000004,0.45099999999999996,8.496,1.3159999999999998,0.052000000000000005
8005,7,2016,4.318248422,3.0263536149999997,0.0,0.0,53.83,300.45,400.12,1242.8899999999999,382.66999999999996,2427.7400000000002,142.60964285,143.62160714,138.21803572,135.62,136.755,137.95749999999998,2271,1098,1678,3500,3983,4642,6745,5165,1.603,0.157,10.927,0.23100000000000004,0.45099999999999996,8.496,1.3159999999999998,0.052000000000000005
8005,8,2015,6.558428088,8.539890222,1.221299463,5.253575747,0.0,0.0,217.10000000000002,87.53000000000002,71.72999999999999,278.83,141.27107142,139.57625000000002,138.95,137.735,135.08160714,132.39125001,2271,1098,1678,3500,3983,4642,6745,5165,1.603,0.157,10.927,0.23100000000000004,0.45099999999999996,8.496,1.3159999999999998,0.052000000000000005
8005,8,2016,3.584097027,4.318248422,3.0263536149999997,0.0,22.73,53.83,300.45,400.12,1242.8899999999999,382.66999999999996,141.75857143000002,142.60964285,143.62160714,138.21803572,135.62,136.755,2271,1098,1678,3500,3983,4642,6745,5165,1.603,0.157,10.927,0.23100000000000004,0.45099999999999996,8.496,1.3159999999999998,0.052000000000000005
8005,9,2015,0.0,6.558428088,8.539890222,1.221299463,104.00999999999999,0.0,0.0,217.10000000000002,87.53000000000002,71.72999999999999,143.90017857,141.27107142,139.57625000000002,138.95,137.735,135.08160714,2271,1098,1678,3500,3983,4642,6745,5165,1.603,0.157,10.927,0.23100000000000004,0.45099999999999996,8.496,1.3159999999999998,0.052000000000000005
8005,9,2016,1.8050541519999999,3.584097027,4.318248422,3.0263536149999997,8.06,22.73,53.83,300.45,400.12,1242.8899999999999,146.33696429,141.75857143000002,142.60964285,143.62160714,138.21803572,135.62,2271,1098,1678,3500,3983,4642,6745,5165,1.603,0.157,10.927,0.23100000000000004,0.45099999999999996,8.496,1.3159999999999998,0.052000000000000005
8005,10,2015,0.0,0.0,6.558428088,8.539890222,0.0,104.00999999999999,0.0,0.0,217.10000000000002,87.53000000000002,144.84357142,143.90017857,141.27107142,139.57625000000002,138.95,137.735,2271,1098,1678,3500,3983,4642,6745,5165,1.603,0.157,10.927,0.23100000000000004,0.45099999999999996,8.496,1.3159999999999998,0.052000000000000005
8005,10,2016,0.0,1.8050541519999999,3.584097027,4.318248422,198.84,8.06,22.73,53.83,300.45,400.12,145.76875,146.33696429,141.75857143000002,142.60964285,143.62160714,138.21803572,2271,1098,1678,3500,3983,4642,6745,5165,1.603,0.157,10.927,0.23100000000000004,0.45099999999999996,8.496,1.3159999999999998,0.052000000000000005
8005,11,2015,0.0,0.0,0.0,6.558428088,0.0,0.0,104.00999999999999,0.0,0.0,217.10000000000002,146.31142856,144.84357142,143.90017857,141.27107142,139.57625000000002,138.95,2271,1098,1678,3500,3983,4642,6745,5165,1.603,0.157,10.927,0.23100000000000004,0.45099999999999996,8.496,1.3159999999999998,0.052000000000000005
8005,11,2016,1.8050541519999999,0.0,1.8050541519999999,3.584097027,3.3200000000000003,198.84,8.06,22.73,53.83,300.45,144.735,145.76875,146.33696429,141.75857143000002,142.60964285,143.62160714,2271,1098,1678,3500,3983,4642,6745,5165,1.603,0.157,10.927,0.23100000000000004,0.45099999999999996,8.496,1.3159999999999998,0.052000000000000005
8005,12,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.00999999999999,0.0,0.0,149.66464286000001,146.31142856,144.84357142,143.90017857,141.27107142,139.57625000000002,2271,1098,1678,3500,3983,4642,6745,5165,1.603,0.157,10.927,0.23100000000000004,0.45099999999999996,8.496,1.3159999999999998,0.052000000000000005
8005,12,2016,1.8050541519999999,1.8050541519999999,0.0,1.8050541519999999,26.04,3.3200000000000003,198.84,8.06,22.73,53.83,146.915,144.735,145.76875,146.33696429,141.75857143000002,142.60964285,2271,1098,1678,3500,3983,4642,6745,5165,1.603,0.157,10.927,0.23100000000000004,0.45099999999999996,8.496,1.3159999999999998,0.052000000000000005
8005,13,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.00999999999999,0.0,149.58,149.66464286000001,146.31142856,144.84357142,143.90017857,141.27107142,2271,1098,1678,3500,3983,4642,6745,5165,1.603,0.157,10.927,0.23100000000000004,0.45099999999999996,8.496,1.3159999999999998,0.052000000000000005
8005,13,2016,0.0,1.8050541519999999,1.8050541519999999,0.0,121.72,26.04,3.3200000000000003,198.84,8.06,22.73,149.23839286999998,146.915,144.735,145.76875,146.33696429,141.75857143000002,2271,1098,1678,3500,3983,4642,6745,5165,1.603,0.157,10.927,0.23100000000000004,0.45099999999999996,8.496,1.3159999999999998,0.052000000000000005
8005,14,2014,2.91678946,5.08646999,3.0003423380000003,4.318248422,0.03,5.960000000000001,0.0,0.0,0.0,483.44,151.36,153.15196427,152.05624999,151.19035713,150.06232144,139.55446429,2271,1098,1678,3500,3983,4642,6745,5165,1.603,0.157,10.927,0.23100000000000004,0.45099999999999996,8.496,1.3159999999999998,0.052000000000000005
8005,14,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.00999999999999,147.65,149.58,149.66464286000001,146.31142856,144.84357142,143.90017857,2271,1098,1678,3500,3983,4642,6745,5165,1.603,0.157,10.927,0.23100000000000004,0.45099999999999996,8.496,1.3159999999999998,0.052000000000000005
8005,14,2016,0.0,0.0,1.8050541519999999,1.8050541519999999,362.40000000000003,121.72,26.04,3.3200000000000003,198.84,8.06,148.72446429000001,149.23839286999998,146.915,144.735,145.76875,146.33696429,2271,1098,1678,3500,3983,4642,6745,5165,1.603,0.157,10.927,0.23100000000000004,0.45099999999999996,8.496,1.3159999999999998,0.052000000000000005
8005,15,2014,3.474532872,2.91678946,5.08646999,3.0003423380000003,12.52,0.03,5.960000000000001,0.0,0.0,0.0,147.88500000000002,151.36,153.15196427,152.05624999,151.19035713,150.06232144,2271,1098,1678,3500,3983,4642,6745,5165,1.603,0.157,10.927,0.23100000000000004,0.45099999999999996,8.496,1.3159999999999998,0.052000000000000005
8005,15,2015,0.0,0.0,0.0,0.0,6.289999999999999,0.0,0.0,0.0,0.0,0.0,146.185,147.65,149.58,149.66464286000001,146.31142856,144.84357142,2271,1098,1678,3500,3983,4642,6745,5165,1.603,0.157,10.927,0.23100000000000004,0.45099999999999996,8.496,1.3159999999999998,0.052000000000000005
8005,15,2016,0.0,0.0,0.0,1.8050541519999999,543.27,362.40000000000003,121.72,26.04,3.3200000000000003,198.84,149.62464286,148.72446429000001,149.23839286999998,146.915,144.735,145.76875,2271,1098,1678,3500,3983,4642,6745,5165,1.603,0.157,10.927,0.23100000000000004,0.45099999999999996,8.496,1.3159999999999998,0.052000000000000005
8005,16,2014,1.221299463,3.474532872,2.91678946,5.08646999,59.02000000000001,12.52,0.03,5.960000000000001,0.0,0.0,143.35625,147.88500000000002,151.36,153.15196427,152.05624999,151.19035713,2271,1098,1678,3500,3983,4642,6745,5165,1.603,0.157,10.927,0.23100000000000004,0.45099999999999996,8.496,1.3159999999999998,0.052000000000000005
8005,16,2015,0.0,0.0,0.0,0.0,3.68,6.289999999999999,0.0,0.0,0.0,0.0,147.12642857,146.185,147.65,149.58,149.66464286000001,146.31142856,2271,1098,1678,3500,3983,4642,6745,5165,1.603,0.157,10.927,0.23100000000000004,0.45099999999999996,8.496,1.3159999999999998,0.052000000000000005
8005,16,2016,0.0,0.0,0.0,0.0,129.89,543.27,362.40000000000003,121.72,26.04,3.3200000000000003,147.00160715,149.62464286,148.72446429000001,149.23839286999998,146.915,144.735,2271,1098,1678,3500,3983,4642,6745,5165,1.603,0.157,10.927,0.23100000000000004,0.45099999999999996,8.496,1.3159999999999998,0.052000000000000005
8005,17,2014,0.0,1.221299463,3.474532872,2.91678946,215.3,59.02000000000001,12.52,0.03,5.960000000000001,0.0,138.15732143000002,143.35625,147.88500000000002,151.36,153.15196427,152.05624999,2271,1098,1678,3500,3983,4642,6745,5165,1.603,0.157,10.927,0.23100000000000004,0.45099999999999996,8.496,1.3159999999999998,0.052000000000000005
8005,17,2015,0.0,0.0,0.0,0.0,25.86,3.68,6.289999999999999,0.0,0.0,0.0,151.04392857,147.12642857,146.185,147.65,149.58,149.66464286000001,2271,1098,1678,3500,3983,4642,6745,5165,1.603,0.157,10.927,0.23100000000000004,0.45099999999999996,8.496,1.3159999999999998,0.052000000000000005
8005,17,2016,0.0,0.0,0.0,0.0,159.44,129.89,543.27,362.40000000000003,121.72,26.04,146.42303572,147.00160715,149.62464286,148.72446429000001,149.23839286999998,146.915,2271,1098,1678,3500,3983,4642,6745,5165,1.603,0.157,10.927,0.23100000000000004,0.45099999999999996,8.496,1.3159999999999998,0.052000000000000005
8005,18,2014,5.46895254,0.0,1.221299463,3.474532872,69.05000000000001,215.3,59.02000000000001,12.52,0.03,5.960000000000001,134.59035714,138.15732143000002,143.35625,147.88500000000002,151.36,153.15196427,2271,1098,1678,3500,3983,4642,6745,5165,1.603,0.157,10.927,0.23100000000000004,0.45099999999999996,8.496,1.3159999999999998,0.052000000000000005
8005,18,2015,1.221299463,0.0,0.0,0.0,1.48,25.86,3.68,6.289999999999999,0.0,0.0,151.14571429,151.04392857,147.12642857,146.185,147.65,149.58,2271,1098,1678,3500,3983,4642,6745,5165,1.603,0.157,10.927,0.23100000000000004,0.45099999999999996,8.496,1.3159999999999998,0.052000000000000005
8005,18,2016,0.0,0.0,0.0,0.0,73.16,159.44,129.89,543.27,362.40000000000003,121.72,149.715,146.42303572,147.00160715,149.62464286,148.72446429000001,149.23839286999998,2271,1098,1678,3500,3983,4642,6745,5165,1.603,0.157,10.927,0.23100000000000004,0.45099999999999996,8.496,1.3159999999999998,0.052000000000000005
8005,19,2014,7.274006691,5.46895254,0.0,1.221299463,16.85,69.05000000000001,215.3,59.02000000000001,12.52,0.03,133.99178572,134.59035714,138.15732143000002,143.35625,147.88500000000002,151.36,2271,1098,1678,3500,3983,4642,6745,5165,1.603,0.157,10.927,0.23100000000000004,0.45099999999999996,8.496,1.3159999999999998,0.052000000000000005
8005,19,2015,1.779042875,1.221299463,0.0,0.0,26.98,1.48,25.86,3.68,6.289999999999999,0.0,146.59624999000002,151.14571429,151.04392857,147.12642857,146.185,147.65,2271,1098,1678,3500,3983,4642,6745,5165,1.603,0.157,10.927,0.23100000000000004,0.45099999999999996,8.496,1.3159999999999998,0.052000000000000005
8005,19,2016,0.0,0.0,0.0,0.0,97.52000000000001,73.16,159.44,129.89,543.27,362.40000000000003,148.01999999999998,149.715,146.42303572,147.00160715,149.62464286,148.72446429000001,2271,1098,1678,3500,3983,4642,6745,5165,1.603,0.157,10.927,0.23100000000000004,0.45099999999999996,8.496,1.3159999999999998,0.052000000000000005
8005,20,2014,9.971667841,7.274006691,5.46895254,0.0,150.55,16.85,69.05000000000001,215.3,59.02000000000001,12.52,135.69196429,133.99178572,134.59035714,138.15732143000002,143.35625,147.88500000000002,2271,1098,1678,3500,3983,4642,6745,5165,1.603,0.157,10.927,0.23100000000000004,0.45099999999999996,8.496,1.3159999999999998,0.052000000000000005
8005,20,2015,1.221299463,1.779042875,1.221299463,0.0,73.25,26.98,1.48,25.86,3.68,6.289999999999999,148.66803572,146.59624999000002,151.14571429,151.04392857,147.12642857,146.185,2271,1098,1678,3500,3983,4642,6745,5165,1.603,0.157,10.927,0.23100000000000004,0.45099999999999996,8.496,1.3159999999999998,0.052000000000000005
8005,20,2016,0.0,0.0,0.0,0.0,336.96,97.52000000000001,73.16,159.44,129.89,543.27,142.40625,148.01999999999998,149.715,146.42303572,147.00160715,149.62464286,2271,1098,1678,3500,3983,4642,6745,5165,1.603,0.157,10.927,0.23100000000000004,0.45099999999999996,8.496,1.3159999999999998,0.052000000000000005
8005,21,2014,17.409028775000003,9.971667841,7.274006691,5.46895254,402.99999999999994,150.55,16.85,69.05000000000001,215.3,59.02000000000001,139.45160714999997,135.69196429,133.99178572,134.59035714,138.15732143000002,143.35625,2271,1098,1678,3500,3983,4642,6745,5165,1.603,0.157,10.927,0.23100000000000004,0.45099999999999996,8.496,1.3159999999999998,0.052000000000000005
8005,21,2015,1.779042875,1.221299463,1.779042875,1.221299463,155.25,73.25,26.98,1.48,25.86,3.68,148.73250000000002,148.66803572,146.59624999000002,151.14571429,151.04392857,147.12642857,2271,1098,1678,3500,3983,4642,6745,5165,1.603,0.157,10.927,0.23100000000000004,0.45099999999999996,8.496,1.3159999999999998,0.052000000000000005
8005,21,2016,0.0,0.0,0.0,0.0,209.02999999999997,336.96,97.52000000000001,73.16,159.44,129.89,138.72410714,142.40625,148.01999999999998,149.715,146.42303572,147.00160715,2271,1098,1678,3500,3983,4642,6745,5165,1.603,0.157,10.927,0.23100000000000004,0.45099999999999996,8.496,1.3159999999999998,0.052000000000000005
8005,22,2014,7.63863307,17.409028775000003,9.971667841,7.274006691,131.54,402.99999999999994,150.55,16.85,69.05000000000001,215.3,139.25,139.45160714999997,135.69196429,133.99178572,134.59035714,138.15732143000002,2271,1098,1678,3500,3983,4642,6745,5165,1.603,0.157,10.927,0.23100000000000004,0.45099999999999996,8.496,1.3159999999999998,0.052000000000000005
8005,22,2015,3.474532872,1.779042875,1.221299463,1.779042875,506.48,155.25,73.25,26.98,1.48,25.86,144.56,148.73250000000002,148.66803572,146.59624999000002,151.14571429,151.04392857,2271,1098,1678,3500,3983,4642,6745,5165,1.603,0.157,10.927,0.23100000000000004,0.45099999999999996,8.496,1.3159999999999998,0.052000000000000005
8005,22,2016,0.0,0.0,0.0,0.0,186.51,209.02999999999997,336.96,97.52000000000001,73.16,159.44,136.68928571,138.72410714,142.40625,148.01999999999998,149.715,146.42303572,2271,1098,1678,3500,3983,4642,6745,5165,1.603,0.157,10.927,0.23100000000000004,0.45099999999999996,8.496,1.3159999999999998,0.052000000000000005
8005,23,2014,0.0,7.63863307,17.409028775000003,9.971667841,128.78,131.54,402.99999999999994,150.55,16.85,69.05000000000001,138.175,139.25,139.45160714999997,135.69196429,133.99178572,134.59035714,2271,1098,1678,3500,3983,4642,6745,5165,1.603,0.157,10.927,0.23100000000000004,0.45099999999999996,8.496,1.3159999999999998,0.052000000000000005
8005,23,2015,0.0,3.474532872,1.779042875,1.221299463,286.97,506.48,155.25,73.25,26.98,1.48,138.95499999999998,144.56,148.73250000000002,148.66803572,146.59624999000002,151.14571429,2271,1098,1678,3500,3983,4642,6745,5165,1.603,0.157,10.927,0.23100000000000004,0.45099999999999996,8.496,1.3159999999999998,0.052000000000000005
8005,23,2016,0.0,0.0,0.0,0.0,322.72,186.51,209.02999999999997,336.96,97.52000000000001,73.16,135.03678570999998,136.68928571,138.72410714,142.40625,148.01999999999998,149.715,2271,1098,1678,3500,3983,4642,6745,5165,1.603,0.157,10.927,0.23100000000000004,0.45099999999999996,8.496,1.3159999999999998,0.052000000000000005
8005,24,2014,0.0,0.0,7.63863307,17.409028775000003,75.58,128.78,131.54,402.99999999999994,150.55,16.85,135.94875000000002,138.175,139.25,139.45160714999997,135.69196429,133.99178572,2271,1098,1678,3500,3983,4642,6745,5165,1.603,0.157,10.927,0.23100000000000004,0.45099999999999996,8.496,1.3159999999999998,0.052000000000000005
8005,24,2015,1.221299463,0.0,3.474532872,1.779042875,45.58,286.97,506.48,155.25,73.25,26.98,135.28321429000002,138.95499999999998,144.56,148.73250000000002,148.66803572,146.59624999000002,2271,1098,1678,3500,3983,4642,6745,5165,1.603,0.157,10.927,0.23100000000000004,0.45099999999999996,8.496,1.3159999999999998,0.052000000000000005
8005,24,2016,0.0,0.0,0.0,0.0,131.75,322.72,186.51,209.02999999999997,336.96,97.52000000000001,134.73410714,135.03678570999998,136.68928571,138.72410714,142.40625,148.01999999999998,2271,1098,1678,3500,3983,4642,6745,5165,1.603,0.157,10.927,0.23100000000000004,0.45099999999999996,8.496,1.3159999999999998,0.052000000000000005
8005,25,2014,6.013738418999999,0.0,0.0,7.63863307,123.53,75.58,128.78,131.54,402.99999999999994,150.55,132.54928571,135.94875000000002,138.175,139.25,139.45160714999997,135.69196429,2271,1098,1678,3500,3983,4642,6745,5165,1.603,0.157,10.927,0.23100000000000004,0.45099999999999996,8.496,1.3159999999999998,0.052000000000000005
8005,25,2015,3.0263536149999997,1.221299463,0.0,3.474532872,292.92,45.58,286.97,506.48,155.25,73.25,136.79535714,135.28321429000002,138.95499999999998,144.56,148.73250000000002,148.66803572,2271,1098,1678,3500,3983,4642,6745,5165,1.603,0.157,10.927,0.23100000000000004,0.45099999999999996,8.496,1.3159999999999998,0.052000000000000005
8005,25,2016,1.8050541519999999,0.0,0.0,0.0,329.02,131.75,322.72,186.51,209.02999999999997,336.96,133.24321428000002,134.73410714,135.03678570999998,136.68928571,138.72410714,142.40625,2271,1098,1678,3500,3983,4642,6745,5165,1.603,0.157,10.927,0.23100000000000004,0.45099999999999996,8.496,1.3159999999999998,0.052000000000000005
8005,26,2014,15.066787985,6.013738418999999,0.0,0.0,178.79999999999998,123.53,75.58,128.78,131.54,402.99999999999994,133.81232142000002,132.54928571,135.94875000000002,138.175,139.25,139.45160714999997,2271,1098,1678,3500,3983,4642,6745,5165,1.603,0.157,10.927,0.23100000000000004,0.45099999999999996,8.496,1.3159999999999998,0.052000000000000005
8005,26,2015,1.221299463,3.0263536149999997,1.221299463,0.0,117.25999999999999,292.92,45.58,286.97,506.48,155.25,143.81107143,136.79535714,135.28321429000002,138.95499999999998,144.56,148.73250000000002,2271,1098,1678,3500,3983,4642,6745,5165,1.603,0.157,10.927,0.23100000000000004,0.45099999999999996,8.496,1.3159999999999998,0.052000000000000005
8005,26,2016,0.0,1.8050541519999999,0.0,0.0,103.42999999999999,329.02,131.75,322.72,186.51,209.02999999999997,131.21625,133.24321428000002,134.73410714,135.03678570999998,136.68928571,138.72410714,2271,1098,1678,3500,3983,4642,6745,5165,1.603,0.157,10.927,0.23100000000000004,0.45099999999999996,8.496,1.3159999999999998,0.052000000000000005
8005,27,2014,4.80539649,15.066787985,6.013738418999999,0.0,46.44,178.79999999999998,123.53,75.58,128.78,131.54,138.10428572,133.81232142000002,132.54928571,135.94875000000002,138.175,139.25,2271,1098,1678,3500,3983,4642,6745,5165,1.603,0.157,10.927,0.23100000000000004,0.45099999999999996,8.496,1.3159999999999998,0.052000000000000005
8005,27,2015,8.915706603,1.221299463,3.0263536149999997,1.221299463,104.1,117.25999999999999,292.92,45.58,286.97,506.48,141.54107143,143.81107143,136.79535714,135.28321429000002,138.95499999999998,144.56,2271,1098,1678,3500,3983,4642,6745,5165,1.603,0.157,10.927,0.23100000000000004,0.45099999999999996,8.496,1.3159999999999998,0.052000000000000005
8005,27,2016,0.0,0.0,1.8050541519999999,0.0,211.72,103.42999999999999,329.02,131.75,322.72,186.51,130.705,131.21625,133.24321428000002,134.73410714,135.03678570999998,136.68928571,2271,1098,1678,3500,3983,4642,6745,5165,1.603,0.157,10.927,0.23100000000000004,0.45099999999999996,8.496,1.3159999999999998,0.052000000000000005
8005,28,2014,7.805738827000001,4.80539649,15.066787985,6.013738418999999,78.19,46.44,178.79999999999998,123.53,75.58,128.78,132.23785713,138.10428572,133.81232142000002,132.54928571,135.94875000000002,138.175,2271,1098,1678,3500,3983,4642,6745,5165,1.603,0.157,10.927,0.23100000000000004,0.45099999999999996,8.496,1.3159999999999998,0.052000000000000005
8005,28,2015,1.695489997,8.915706603,1.221299463,3.0263536149999997,233.64,104.1,117.25999999999999,292.92,45.58,286.97,136.97857143000002,141.54107143,143.81107143,136.79535714,135.28321429000002,138.95499999999998,2271,1098,1678,3500,3983,4642,6745,5165,1.603,0.157,10.927,0.23100000000000004,0.45099999999999996,8.496,1.3159999999999998,0.052000000000000005
8005,28,2016,0.0,0.0,0.0,1.8050541519999999,98.05,211.72,103.42999999999999,329.02,131.75,322.72,133.16,130.705,131.21625,133.24321428000002,134.73410714,135.03678570999998,2271,1098,1678,3500,3983,4642,6745,5165,1.603,0.157,10.927,0.23100000000000004,0.45099999999999996,8.496,1.3159999999999998,0.052000000000000005
8005,29,2014,5.42998373,7.805738827000001,4.80539649,15.066787985,164.73000000000002,78.19,46.44,178.79999999999998,123.53,75.58,128.86928570999999,132.23785713,138.10428572,133.81232142000002,132.54928571,135.94875000000002,2271,1098,1678,3500,3983,4642,6745,5165,1.603,0.157,10.927,0.23100000000000004,0.45099999999999996,8.496,1.3159999999999998,0.052000000000000005
8005,29,2015,0.0,1.695489997,8.915706603,1.221299463,573.06,233.64,104.1,117.25999999999999,292.92,45.58,136.75500000000002,136.97857143000002,141.54107143,143.81107143,136.79535714,135.28321429000002,2271,1098,1678,3500,3983,4642,6745,5165,1.603,0.157,10.927,0.23100000000000004,0.45099999999999996,8.496,1.3159999999999998,0.052000000000000005
8005,29,2016,0.0,0.0,0.0,0.0,182.86,98.05,211.72,103.42999999999999,329.02,131.75,136.61053571,133.16,130.705,131.21625,133.24321428000002,134.73410714,2271,1098,1678,3500,3983,4642,6745,5165,1.603,0.157,10.927,0.23100000000000004,0.45099999999999996,8.496,1.3159999999999998,0.052000000000000005
8005,30,2014,11.408408645,5.42998373,7.805738827000001,4.80539649,226.32999999999998,164.73000000000002,78.19,46.44,178.79999999999998,123.53,133.0425,128.86928570999999,132.23785713,138.10428572,133.81232142000002,132.54928571,2271,1098,1678,3500,3983,4642,6745,5165,1.603,0.157,10.927,0.23100000000000004,0.45099999999999996,8.496,1.3159999999999998,0.052000000000000005
8005,30,2015,0.0,0.0,1.695489997,8.915706603,166.98999999999998,573.06,233.64,104.1,117.25999999999999,292.92,135.60999999999999,136.75500000000002,136.97857143000002,141.54107143,143.81107143,136.79535714,2271,1098,1678,3500,3983,4642,6745,5165,1.603,0.157,10.927,0.23100000000000004,0.45099999999999996,8.496,1.3159999999999998,0.052000000000000005
8005,30,2016,1.221299463,0.0,0.0,0.0,77.95,182.86,98.05,211.72,103.42999999999999,329.02,136.69053571999999,136.61053571,133.16,130.705,131.21625,133.24321428000002,2271,1098,1678,3500,3983,4642,6745,5165,1.603,0.157,10.927,0.23100000000000004,0.45099999999999996,8.496,1.3159999999999998,0.052000000000000005
8005,31,2014,7.792781293999999,11.408408645,5.42998373,7.805738827000001,80.36000000000001,226.32999999999998,164.73000000000002,78.19,46.44,178.79999999999998,136.325,133.0425,128.86928570999999,132.23785713,138.10428572,133.81232142000002,2271,1098,1678,3500,3983,4642,6745,5165,1.603,0.157,10.927,0.23100000000000004,0.45099999999999996,8.496,1.3159999999999998,0.052000000000000005
8005,31,2015,0.0,0.0,0.0,1.695489997,199.48999999999998,166.98999999999998,573.06,233.64,104.1,117.25999999999999,134.15750000000003,135.60999999999999,136.75500000000002,136.97857143000002,141.54107143,143.81107143,2271,1098,1678,3500,3983,4642,6745,5165,1.603,0.157,10.927,0.23100000000000004,0.45099999999999996,8.496,1.3159999999999998,0.052000000000000005
8005,31,2016,3.0003423380000003,1.221299463,0.0,0.0,60.910000000000004,77.95,182.86,98.05,211.72,103.42999999999999,135.00607143,136.69053571999999,136.61053571,133.16,130.705,131.21625,2271,1098,1678,3500,3983,4642,6745,5165,1.603,0.157,10.927,0.23100000000000004,0.45099999999999996,8.496,1.3159999999999998,0.052000000000000005
8005,32,2014,13.845488521999998,7.792781293999999,11.408408645,5.42998373,270.52,80.36000000000001,226.32999999999998,164.73000000000002,78.19,46.44,135.51625,136.325,133.0425,128.86928570999999,132.23785713,138.10428572,2271,1098,1678,3500,3983,4642,6745,5165,1.603,0.157,10.927,0.23100000000000004,0.45099999999999996,8.496,1.3159999999999998,0.052000000000000005
8005,32,2015,1.695489997,0.0,0.0,0.0,114.33,199.48999999999998,166.98999999999998,573.06,233.64,104.1,135.34857143,134.15750000000003,135.60999999999999,136.75500000000002,136.97857143000002,141.54107143,2271,1098,1678,3500,3983,4642,6745,5165,1.603,0.157,10.927,0.23100000000000004,0.45099999999999996,8.496,1.3159999999999998,0.052000000000000005
8005,32,2016,3.0263536149999997,3.0003423380000003,1.221299463,0.0,574.36,60.910000000000004,77.95,182.86,98.05,211.72,130.53517857,135.00607143,136.69053571999999,136.61053571,133.16,130.705,2271,1098,1678,3500,3983,4642,6745,5165,1.603,0.157,10.927,0.23100000000000004,0.45099999999999996,8.496,1.3159999999999998,0.052000000000000005
8005,33,2014,0.0,13.845488521999998,7.792781293999999,11.408408645,284.09999999999997,270.52,80.36000000000001,226.32999999999998,164.73000000000002,78.19,134.11821429,135.51625,136.325,133.0425,128.86928570999999,132.23785713,2271,1098,1678,3500,3983,4642,6745,5165,1.603,0.157,10.927,0.23100000000000004,0.45099999999999996,8.496,1.3159999999999998,0.052000000000000005
8005,33,2015,0.0,1.695489997,0.0,0.0,178.27,114.33,199.48999999999998,166.98999999999998,573.06,233.64,135.63428571999998,135.34857143,134.15750000000003,135.60999999999999,136.75500000000002,136.97857143000002,2271,1098,1678,3500,3983,4642,6745,5165,1.603,0.157,10.927,0.23100000000000004,0.45099999999999996,8.496,1.3159999999999998,0.052000000000000005
8005,33,2016,16.319617773,3.0263536149999997,3.0003423380000003,1.221299463,182.35000000000002,574.36,60.910000000000004,77.95,182.86,98.05,127.79982143,130.53517857,135.00607143,136.69053571999999,136.61053571,133.16,2271,1098,1678,3500,3983,4642,6745,5165,1.603,0.157,10.927,0.23100000000000004,0.45099999999999996,8.496,1.3159999999999998,0.052000000000000005
8005,34,2014,0.0,0.0,13.845488521999998,7.792781293999999,220.39999999999998,284.09999999999997,270.52,80.36000000000001,226.32999999999998,164.73000000000002,136.16089284999998,134.11821429,135.51625,136.325,133.0425,128.86928570999999,2271,1098,1678,3500,3983,4642,6745,5165,1.603,0.157,10.927,0.23100000000000004,0.45099999999999996,8.496,1.3159999999999998,0.052000000000000005
8005,34,2015,0.0,0.0,1.695489997,0.0,43.839999999999996,178.27,114.33,199.48999999999998,166.98999999999998,573.06,133.00928571999998,135.63428571999998,135.34857143,134.15750000000003,135.60999999999999,136.75500000000002,2271,1098,1678,3500,3983,4642,6745,5165,1.603,0.157,10.927,0.23100000000000004,0.45099999999999996,8.496,1.3159999999999998,0.052000000000000005
8005,34,2016,3.5005441489999995,16.319617773,3.0263536149999997,3.0003423380000003,231.57,182.35000000000002,574.36,60.910000000000004,77.95,182.86,128.86,127.79982143,130.53517857,135.00607143,136.69053571999999,136.61053571,2271,1098,1678,3500,3983,4642,6745,5165,1.603,0.157,10.927,0.23100000000000004,0.45099999999999996,8.496,1.3159999999999998,0.052000000000000005
