,addrcode,Week,Year,DF_1,DF_0,DF_wm1,DF_wm2,DF_wm3,DF_wm4,DF_wm5,DF_wm6,DFma_1,DFma_0,DFma_wm1,DFma_wm2,DFma_wm3,DFma_wm4,DFma_wm5,DFma_wm6,RF_wm6,LST_wm4,bin,bowl,bucket,misc_short,jar,pottedplant,tire,misc_tall,total
3013,1023,46,2014,0.195695993,0.521855981,0.065231998,0.26092799,0.587087978,0.391391986,0.326159988,0.130463995,0.375083986,0.228311992,0.26092799,0.358775987,0.326159988,0.391391986,0.358775987,0.244619991,0.652851715,4.227506771,16.598,2.29,81.236,1.547,8.269,133.678,16.152,0.35700000000000004,260.129
3014,1023,47,2014,0.130463995,0.195695993,0.521855981,0.065231998,0.26092799,0.587087978,0.391391986,0.326159988,0.309851989,0.375083986,0.228311992,0.26092799,0.358775987,0.326159988,0.391391986,0.358775987,0.469888819,4.2295476480000005,16.598,2.29,81.236,1.547,8.269,133.678,16.152,0.35700000000000004,260.129
3015,1023,48,2014,0.652319976,0.130463995,0.195695993,0.521855981,0.065231998,0.26092799,0.587087978,0.391391986,0.293543989,0.309851989,0.375083986,0.228311992,0.26092799,0.358775987,0.326159988,0.391391986,0.015413997,4.253187807,16.598,2.29,81.236,1.547,8.269,133.678,16.152,0.35700000000000004,260.129
3016,1023,49,2014,0.26092799,0.652319976,0.130463995,0.195695993,0.521855981,0.065231998,0.26092799,0.587087978,0.26092799,0.293543989,0.309851989,0.375083986,0.228311992,0.26092799,0.358775987,0.326159988,0.13601912800000002,4.188219887,16.598,2.29,81.236,1.547,8.269,133.678,16.152,0.35700000000000004,260.129
3017,1023,50,2014,0.130463995,0.26092799,0.652319976,0.130463995,0.195695993,0.521855981,0.065231998,0.26092799,0.097847996,0.26092799,0.293543989,0.309851989,0.375083986,0.228311992,0.26092799,0.358775987,0.08238343,4.090300307,16.598,2.29,81.236,1.547,8.269,133.678,16.152,0.35700000000000004,260.129
3018,1023,51,2014,0.0,0.130463995,0.26092799,0.652319976,0.130463995,0.195695993,0.521855981,0.065231998,0.065231998,0.097847996,0.26092799,0.293543989,0.309851989,0.375083986,0.228311992,0.26092799,0.046617943,4.050194946,16.598,2.29,81.236,1.547,8.269,133.678,16.152,0.35700000000000004,260.129
3019,1023,52,2014,0.0,0.0,0.130463995,0.26092799,0.652319976,0.130463995,0.195695993,0.521855981,0.130463995,0.065231998,0.097847996,0.26092799,0.293543989,0.309851989,0.375083986,0.228311992,0.103186061,3.997036476,16.598,2.29,81.236,1.547,8.269,133.678,16.152,0.35700000000000004,260.129
3020,1023,1,2015,0.130463995,0.0,0.0,0.130463995,0.26092799,0.652319976,0.130463995,0.195695993,0.179387993,0.130463995,0.065231998,0.097847996,0.26092799,0.293543989,0.309851989,0.375083986,0.02483784,3.775293057,16.598,2.29,81.236,1.547,8.269,133.678,16.152,0.35700000000000004,260.129
3021,1023,2,2015,0.391391986,0.130463995,0.0,0.0,0.130463995,0.26092799,0.652319976,0.130463995,0.212003992,0.179387993,0.130463995,0.065231998,0.097847996,0.26092799,0.293543989,0.309851989,0.004010146,3.604167641,16.598,2.29,81.236,1.547,8.269,133.678,16.152,0.35700000000000004,260.129
3022,1023,3,2015,0.195695993,0.391391986,0.130463995,0.0,0.0,0.130463995,0.26092799,0.652319976,0.228311992,0.212003992,0.179387993,0.130463995,0.065231998,0.097847996,0.26092799,0.293543989,0.116970936,3.6361839,16.598,2.29,81.236,1.547,8.269,133.678,16.152,0.35700000000000004,260.129
3023,1023,4,2015,0.130463995,0.195695993,0.391391986,0.130463995,0.0,0.0,0.130463995,0.26092799,0.179387993,0.228311992,0.212003992,0.179387993,0.130463995,0.065231998,0.097847996,0.26092799,0.0,3.732870451,16.598,2.29,81.236,1.547,8.269,133.678,16.152,0.35700000000000004,260.129
3024,1023,5,2015,0.195695993,0.130463995,0.195695993,0.391391986,0.130463995,0.0,0.0,0.130463995,0.146771995,0.179387993,0.228311992,0.212003992,0.179387993,0.130463995,0.065231998,0.097847996,0.002907356,3.698473169,16.598,2.29,81.236,1.547,8.269,133.678,16.152,0.35700000000000004,260.129
3025,1023,6,2015,0.195695993,0.195695993,0.130463995,0.195695993,0.391391986,0.130463995,0.0,0.0,0.163079994,0.146771995,0.179387993,0.228311992,0.212003992,0.179387993,0.130463995,0.065231998,0.001203044,3.754033921,16.598,2.29,81.236,1.547,8.269,133.678,16.152,0.35700000000000004,260.129
3026,1023,7,2015,0.065231998,0.195695993,0.195695993,0.130463995,0.195695993,0.391391986,0.130463995,0.0,0.179387993,0.163079994,0.146771995,0.179387993,0.228311992,0.212003992,0.179387993,0.130463995,0.032782941,3.833585608,16.598,2.29,81.236,1.547,8.269,133.678,16.152,0.35700000000000004,260.129
3027,1023,8,2015,0.195695993,0.065231998,0.195695993,0.195695993,0.130463995,0.195695993,0.391391986,0.130463995,0.179387993,0.179387993,0.163079994,0.146771995,0.179387993,0.228311992,0.212003992,0.179387993,0.045264519,3.923033424,16.598,2.29,81.236,1.547,8.269,133.678,16.152,0.35700000000000004,260.129
3028,1023,9,2015,0.26092799,0.195695993,0.065231998,0.195695993,0.195695993,0.130463995,0.195695993,0.391391986,0.228311992,0.179387993,0.179387993,0.163079994,0.146771995,0.179387993,0.228311992,0.212003992,0.113938264,4.009940772,16.598,2.29,81.236,1.547,8.269,133.678,16.152,0.35700000000000004,260.129
3029,1023,10,2015,0.195695993,0.26092799,0.195695993,0.065231998,0.195695993,0.195695993,0.130463995,0.195695993,0.212003992,0.228311992,0.179387993,0.179387993,0.163079994,0.146771995,0.179387993,0.228311992,0.002105326,4.069168725,16.598,2.29,81.236,1.547,8.269,133.678,16.152,0.35700000000000004,260.129
3030,1023,11,2015,0.26092799,0.195695993,0.26092799,0.195695993,0.065231998,0.195695993,0.195695993,0.130463995,0.146771995,0.212003992,0.228311992,0.179387993,0.179387993,0.163079994,0.146771995,0.179387993,0.000676712,4.099611808,16.598,2.29,81.236,1.547,8.269,133.678,16.152,0.35700000000000004,260.129
3031,1023,12,2015,0.130463995,0.26092799,0.195695993,0.26092799,0.195695993,0.065231998,0.195695993,0.195695993,0.130463995,0.146771995,0.212003992,0.228311992,0.179387993,0.179387993,0.163079994,0.146771995,0.0,4.126377061,16.598,2.29,81.236,1.547,8.269,133.678,16.152,0.35700000000000004,260.129
3032,1023,13,2015,0.0,0.130463995,0.26092799,0.195695993,0.26092799,0.195695993,0.065231998,0.195695993,0.065231998,0.130463995,0.146771995,0.212003992,0.228311992,0.179387993,0.179387993,0.163079994,0.000426078,4.1271423889999985,16.598,2.29,81.236,1.547,8.269,133.678,16.152,0.35700000000000004,260.129
3033,1023,14,2015,0.130463995,0.0,0.130463995,0.26092799,0.195695993,0.26092799,0.195695993,0.065231998,0.032615999,0.065231998,0.130463995,0.146771995,0.212003992,0.228311992,0.179387993,0.179387993,0.000275698,4.110039414,16.598,2.29,81.236,1.547,8.269,133.678,16.152,0.35700000000000004,260.129
3034,1023,15,2015,0.0,0.130463995,0.0,0.130463995,0.26092799,0.195695993,0.26092799,0.195695993,0.032615999,0.032615999,0.065231998,0.130463995,0.146771995,0.212003992,0.228311992,0.179387993,0.0,4.106903692,16.598,2.29,81.236,1.547,8.269,133.678,16.152,0.35700000000000004,260.129
3035,1023,16,2015,0.0,0.0,0.130463995,0.0,0.130463995,0.26092799,0.195695993,0.26092799,0.032615999,0.032615999,0.032615999,0.065231998,0.130463995,0.146771995,0.212003992,0.228311992,0.0,4.2670168760000005,16.598,2.29,81.236,1.547,8.269,133.678,16.152,0.35700000000000004,260.129
3036,1023,17,2015,0.0,0.0,0.0,0.130463995,0.0,0.130463995,0.26092799,0.195695993,0.048923998,0.032615999,0.032615999,0.032615999,0.065231998,0.130463995,0.146771995,0.212003992,0.0,4.441203607,16.598,2.29,81.236,1.547,8.269,133.678,16.152,0.35700000000000004,260.129
3037,1023,18,2015,0.130463995,0.0,0.0,0.0,0.130463995,0.0,0.130463995,0.26092799,0.097847996,0.048923998,0.032615999,0.032615999,0.032615999,0.065231998,0.130463995,0.146771995,0.050302265,4.479672014,16.598,2.29,81.236,1.547,8.269,133.678,16.152,0.35700000000000004,260.129
3038,1023,19,2015,0.065231998,0.130463995,0.0,0.0,0.0,0.130463995,0.0,0.130463995,0.130463995,0.097847996,0.048923998,0.032615999,0.032615999,0.032615999,0.065231998,0.130463995,0.024938093,4.426587951,16.598,2.29,81.236,1.547,8.269,133.678,16.152,0.35700000000000004,260.129
3039,1023,20,2015,0.195695993,0.065231998,0.130463995,0.0,0.0,0.0,0.130463995,0.0,0.097847996,0.130463995,0.097847996,0.048923998,0.032615999,0.032615999,0.032615999,0.065231998,0.0,4.362438508,16.598,2.29,81.236,1.547,8.269,133.678,16.152,0.35700000000000004,260.129
3040,1023,21,2015,0.130463995,0.195695993,0.065231998,0.130463995,0.0,0.0,0.0,0.130463995,0.114155996,0.097847996,0.130463995,0.097847996,0.048923998,0.032615999,0.032615999,0.032615999,0.0,4.051034682,16.598,2.29,81.236,1.547,8.269,133.678,16.152,0.35700000000000004,260.129
3041,1023,22,2015,0.0,0.130463995,0.195695993,0.065231998,0.130463995,0.0,0.0,0.0,0.097847996,0.114155996,0.097847996,0.130463995,0.097847996,0.048923998,0.032615999,0.032615999,0.000476205,3.951116742,16.598,2.29,81.236,1.547,8.269,133.678,16.152,0.35700000000000004,260.129
3042,1023,23,2015,0.130463995,0.0,0.130463995,0.195695993,0.065231998,0.130463995,0.0,0.0,0.097847996,0.097847996,0.114155996,0.097847996,0.130463995,0.097847996,0.048923998,0.032615999,0.078548728,4.171956648,16.598,2.29,81.236,1.547,8.269,133.678,16.152,0.35700000000000004,260.129
3043,1023,24,2015,0.130463995,0.130463995,0.0,0.130463995,0.195695993,0.065231998,0.130463995,0.0,0.146771995,0.097847996,0.097847996,0.114155996,0.097847996,0.130463995,0.097847996,0.048923998,0.0,4.45638263,16.598,2.29,81.236,1.547,8.269,133.678,16.152,0.35700000000000004,260.129
3044,1023,25,2015,0.130463995,0.130463995,0.130463995,0.0,0.130463995,0.195695993,0.065231998,0.130463995,0.212003992,0.146771995,0.097847996,0.097847996,0.114155996,0.097847996,0.130463995,0.097847996,0.049374919,4.741212536,16.598,2.29,81.236,1.547,8.269,133.678,16.152,0.35700000000000004,260.129
3045,1023,26,2015,0.195695993,0.130463995,0.130463995,0.130463995,0.0,0.130463995,0.195695993,0.065231998,0.309851989,0.212003992,0.146771995,0.097847996,0.097847996,0.114155996,0.097847996,0.130463995,0.265346326,4.868002024,16.598,2.29,81.236,1.547,8.269,133.678,16.152,0.35700000000000004,260.129
3046,1023,27,2015,0.391391986,0.195695993,0.130463995,0.130463995,0.130463995,0.0,0.130463995,0.195695993,0.424007984,0.309851989,0.212003992,0.146771995,0.097847996,0.097847996,0.114155996,0.097847996,0.02065225,4.715425204,16.598,2.29,81.236,1.547,8.269,133.678,16.152,0.35700000000000004,260.129
3047,1023,28,2015,0.521855981,0.391391986,0.195695993,0.130463995,0.130463995,0.130463995,0.0,0.130463995,0.407699985,0.424007984,0.309851989,0.212003992,0.146771995,0.097847996,0.097847996,0.114155996,0.269682296,4.489227996,16.598,2.29,81.236,1.547,8.269,133.678,16.152,0.35700000000000004,260.129
3048,1023,29,2015,0.587087978,0.521855981,0.391391986,0.195695993,0.130463995,0.130463995,0.130463995,0.0,0.34246798700000003,0.407699985,0.424007984,0.309851989,0.212003992,0.146771995,0.097847996,0.097847996,0.149453116,4.483402992,16.598,2.29,81.236,1.547,8.269,133.678,16.152,0.35700000000000004,260.129
3049,1023,30,2015,0.130463995,0.587087978,0.521855981,0.391391986,0.195695993,0.130463995,0.130463995,0.130463995,0.27723599,0.34246798700000003,0.407699985,0.424007984,0.309851989,0.212003992,0.146771995,0.097847996,0.338681865,4.52381661,16.598,2.29,81.236,1.547,8.269,133.678,16.152,0.35700000000000004,260.129
3050,1023,31,2015,0.130463995,0.130463995,0.587087978,0.521855981,0.391391986,0.195695993,0.130463995,0.130463995,0.27723599,0.27723599,0.34246798700000003,0.407699985,0.424007984,0.309851989,0.212003992,0.146771995,0.872106429,4.39264774,16.598,2.29,81.236,1.547,8.269,133.678,16.152,0.35700000000000004,260.129
3051,1023,32,2015,0.26092799,0.130463995,0.130463995,0.587087978,0.521855981,0.391391986,0.195695993,0.130463995,0.358775987,0.27723599,0.27723599,0.34246798700000003,0.407699985,0.424007984,0.309851989,0.212003992,0.10737165,4.463674514,16.598,2.29,81.236,1.547,8.269,133.678,16.152,0.35700000000000004,260.129
3052,1023,33,2015,0.587087978,0.26092799,0.130463995,0.130463995,0.587087978,0.521855981,0.391391986,0.195695993,0.424007984,0.358775987,0.27723599,0.27723599,0.34246798700000003,0.407699985,0.424007984,0.309851989,0.246548768,4.543587607,16.598,2.29,81.236,1.547,8.269,133.678,16.152,0.35700000000000004,260.129
3053,1023,34,2015,0.456623983,0.587087978,0.26092799,0.130463995,0.130463995,0.587087978,0.521855981,0.391391986,0.440315984,0.424007984,0.358775987,0.27723599,0.27723599,0.34246798700000003,0.407699985,0.424007984,0.34254163,4.436664782,16.598,2.29,81.236,1.547,8.269,133.678,16.152,0.35700000000000004,260.129
3054,1023,35,2015,0.391391986,0.456623983,0.587087978,0.26092799,0.130463995,0.130463995,0.587087978,0.521855981,0.440315984,0.440315984,0.424007984,0.358775987,0.27723599,0.27723599,0.34246798700000003,0.407699985,0.316651127,4.325256279,16.598,2.29,81.236,1.547,8.269,133.678,16.152,0.35700000000000004,260.129
3055,1023,36,2015,0.326159988,0.391391986,0.456623983,0.587087978,0.26092799,0.130463995,0.130463995,0.587087978,0.619703977,0.440315984,0.440315984,0.424007984,0.358775987,0.27723599,0.27723599,0.34246798700000003,0.040251837,4.476483144,16.598,2.29,81.236,1.547,8.269,133.678,16.152,0.35700000000000004,260.129
3056,1023,37,2015,0.587087978,0.326159988,0.391391986,0.456623983,0.587087978,0.26092799,0.130463995,0.130463995,0.717551974,0.619703977,0.440315984,0.440315984,0.424007984,0.358775987,0.27723599,0.27723599,0.254142982,4.464142215,16.598,2.29,81.236,1.547,8.269,133.678,16.152,0.35700000000000004,260.129
3057,1023,38,2015,1.174175957,0.587087978,0.326159988,0.391391986,0.456623983,0.587087978,0.26092799,0.130463995,0.81539997,0.717551974,0.619703977,0.440315984,0.440315984,0.424007984,0.358775987,0.27723599,0.121557541,4.309003669,16.598,2.29,81.236,1.547,8.269,133.678,16.152,0.35700000000000004,260.129
3058,1023,39,2015,0.782783971,1.174175957,0.587087978,0.326159988,0.391391986,0.456623983,0.587087978,0.26092799,0.7664759720000001,0.81539997,0.717551974,0.619703977,0.440315984,0.440315984,0.424007984,0.358775987,0.064788916,4.388002619,16.598,2.29,81.236,1.547,8.269,133.678,16.152,0.35700000000000004,260.129
3059,1023,40,2015,0.717551974,0.782783971,1.174175957,0.587087978,0.326159988,0.391391986,0.456623983,0.587087978,0.799091971,0.7664759720000001,0.81539997,0.717551974,0.619703977,0.440315984,0.440315984,0.424007984,0.427957733,4.468287747,16.598,2.29,81.236,1.547,8.269,133.678,16.152,0.35700000000000004,260.129
3060,1023,41,2015,0.391391986,0.717551974,0.782783971,1.174175957,0.587087978,0.326159988,0.391391986,0.456623983,0.913247966,0.799091971,0.7664759720000001,0.81539997,0.717551974,0.619703977,0.440315984,0.440315984,0.16579446,4.506681746,16.598,2.29,81.236,1.547,8.269,133.678,16.152,0.35700000000000004,260.129
3061,1023,42,2015,1.304639952,0.391391986,0.717551974,0.782783971,1.174175957,0.587087978,0.326159988,0.391391986,0.978479964,0.913247966,0.799091971,0.7664759720000001,0.81539997,0.717551974,0.619703977,0.440315984,0.275973212,4.504003095,16.598,2.29,81.236,1.547,8.269,133.678,16.152,0.35700000000000004,260.129
3062,1023,43,2015,1.239407954,1.304639952,0.391391986,0.717551974,0.782783971,1.174175957,0.587087978,0.326159988,1.418795948,0.978479964,0.913247966,0.799091971,0.7664759720000001,0.81539997,0.717551974,0.619703977,0.233215034,4.414151357,16.598,2.29,81.236,1.547,8.269,133.678,16.152,0.35700000000000004,260.129
3063,1023,44,2015,0.978479964,1.239407954,1.304639952,0.391391986,0.717551974,0.782783971,1.174175957,0.587087978,1.467719946,1.418795948,0.978479964,0.913247966,0.799091971,0.7664759720000001,0.81539997,0.717551974,0.837117908,4.27552053,16.598,2.29,81.236,1.547,8.269,133.678,16.152,0.35700000000000004,260.129
3064,1023,45,2015,2.152655921,0.978479964,1.239407954,1.304639952,0.391391986,0.717551974,0.782783971,1.174175957,1.581875942,1.467719946,1.418795948,0.978479964,0.913247966,0.799091971,0.7664759720000001,0.81539997,0.364371861,4.295642302,16.598,2.29,81.236,1.547,8.269,133.678,16.152,0.35700000000000004,260.129
3065,1023,46,2015,1.500335945,2.152655921,0.978479964,1.239407954,1.304639952,0.391391986,0.717551974,0.782783971,1.810187933,1.581875942,1.467719946,1.418795948,0.978479964,0.913247966,0.799091971,0.7664759720000001,0.535529891,4.354902144,16.598,2.29,81.236,1.547,8.269,133.678,16.152,0.35700000000000004,260.129
3066,1023,47,2015,1.6960319380000002,1.500335945,2.152655921,0.978479964,1.239407954,1.304639952,0.391391986,0.717551974,1.549259943,1.810187933,1.581875942,1.467719946,1.418795948,0.978479964,0.913247966,0.799091971,0.315322767,4.358335495,16.598,2.29,81.236,1.547,8.269,133.678,16.152,0.35700000000000004,260.129
3067,1023,48,2015,1.89172793,1.6960319380000002,1.500335945,2.152655921,0.978479964,1.239407954,1.304639952,0.391391986,1.35356395,1.549259943,1.810187933,1.581875942,1.467719946,1.418795948,0.978479964,0.913247966,0.052307338,4.306601387,16.598,2.29,81.236,1.547,8.269,133.678,16.152,0.35700000000000004,260.129
3068,1023,49,2015,1.108943959,1.89172793,1.6960319380000002,1.500335945,2.152655921,0.978479964,1.239407954,1.304639952,0.929555966,1.35356395,1.549259943,1.810187933,1.581875942,1.467719946,1.418795948,0.978479964,0.620695359,4.223637608,16.598,2.29,81.236,1.547,8.269,133.678,16.152,0.35700000000000004,260.129
3069,1023,50,2015,0.717551974,1.108943959,1.89172793,1.6960319380000002,1.500335945,2.152655921,0.978479964,1.239407954,0.456623983,0.929555966,1.35356395,1.549259943,1.810187933,1.581875942,1.467719946,1.418795948,0.071681354,4.091565225,16.598,2.29,81.236,1.547,8.269,133.678,16.152,0.35700000000000004,260.129
3070,1023,51,2015,0.0,0.717551974,1.108943959,1.89172793,1.6960319380000002,1.500335945,2.152655921,0.978479964,0.424007984,0.456623983,0.929555966,1.35356395,1.549259943,1.810187933,1.581875942,1.467719946,0.15837569,3.94724758,16.598,2.29,81.236,1.547,8.269,133.678,16.152,0.35700000000000004,260.129
3071,1023,52,2015,0.0,0.0,0.717551974,1.108943959,1.89172793,1.6960319380000002,1.500335945,2.152655921,0.407699985,0.424007984,0.456623983,0.929555966,1.35356395,1.549259943,1.810187933,1.581875942,0.086694337,3.909374429,16.598,2.29,81.236,1.547,8.269,133.678,16.152,0.35700000000000004,260.129
3072,1023,53,2015,0.978479964,0.0,0.0,0.717551974,1.108943959,1.89172793,1.6960319380000002,1.500335945,0.570779979,0.407699985,0.424007984,0.456623983,0.929555966,1.35356395,1.549259943,1.810187933,0.089476375,3.9334504,16.598,2.29,81.236,1.547,8.269,133.678,16.152,0.35700000000000004,260.129
3073,1023,1,2016,0.652319976,0.978479964,0.0,0.0,0.717551974,1.108943959,1.89172793,1.6960319380000002,0.701243974,0.570779979,0.407699985,0.424007984,0.456623983,0.929555966,1.35356395,1.549259943,0.0,3.905292675,16.598,2.29,81.236,1.547,8.269,133.678,16.152,0.35700000000000004,260.129
3074,1023,2,2016,0.652319976,0.652319976,0.978479964,0.0,0.0,0.717551974,1.108943959,1.89172793,0.570779979,0.701243974,0.570779979,0.407699985,0.424007984,0.456623983,0.929555966,1.35356395,0.0,3.960832168,16.598,2.29,81.236,1.547,8.269,133.678,16.152,0.35700000000000004,260.129
3075,1023,3,2016,0.521855981,0.652319976,0.652319976,0.978479964,0.0,0.0,0.717551974,1.108943959,0.489239982,0.570779979,0.701243974,0.570779979,0.407699985,0.424007984,0.456623983,0.929555966,0.012882593,3.988437156,16.598,2.29,81.236,1.547,8.269,133.678,16.152,0.35700000000000004,260.129
3076,1023,4,2016,0.456623983,0.521855981,0.652319976,0.652319976,0.978479964,0.0,0.0,0.717551974,0.375083986,0.489239982,0.570779979,0.701243974,0.570779979,0.407699985,0.424007984,0.456623983,0.0,3.989032412,16.598,2.29,81.236,1.547,8.269,133.678,16.152,0.35700000000000004,260.129
3077,1023,5,2016,0.326159988,0.456623983,0.521855981,0.652319976,0.652319976,0.978479964,0.0,0.0,0.326159988,0.375083986,0.489239982,0.570779979,0.701243974,0.570779979,0.407699985,0.424007984,0.0,3.838804726,16.598,2.29,81.236,1.547,8.269,133.678,16.152,0.35700000000000004,260.129
3078,1023,6,2016,0.195695993,0.326159988,0.456623983,0.521855981,0.652319976,0.652319976,0.978479964,0.0,0.26092799,0.326159988,0.375083986,0.489239982,0.570779979,0.701243974,0.570779979,0.407699985,0.003934955,3.742075657,16.598,2.29,81.236,1.547,8.269,133.678,16.152,0.35700000000000004,260.129
3079,1023,7,2016,0.326159988,0.195695993,0.326159988,0.456623983,0.521855981,0.652319976,0.652319976,0.978479964,0.244619991,0.26092799,0.326159988,0.375083986,0.489239982,0.570779979,0.701243974,0.570779979,0.032005975,3.679276169,16.598,2.29,81.236,1.547,8.269,133.678,16.152,0.35700000000000004,260.129
3080,1023,8,2016,0.195695993,0.326159988,0.195695993,0.326159988,0.456623983,0.521855981,0.652319976,0.652319976,0.26092799,0.244619991,0.26092799,0.326159988,0.375083986,0.489239982,0.570779979,0.701243974,0.245846993,3.781553873,16.598,2.29,81.236,1.547,8.269,133.678,16.152,0.35700000000000004,260.129
3081,1023,9,2016,0.26092799,0.195695993,0.326159988,0.195695993,0.326159988,0.456623983,0.521855981,0.652319976,0.195695993,0.26092799,0.244619991,0.26092799,0.326159988,0.375083986,0.489239982,0.570779979,0.003458751,3.993124795,16.598,2.29,81.236,1.547,8.269,133.678,16.152,0.35700000000000004,260.129
3082,1023,10,2016,0.26092799,0.26092799,0.195695993,0.326159988,0.195695993,0.326159988,0.456623983,0.521855981,0.146771995,0.195695993,0.26092799,0.244619991,0.26092799,0.326159988,0.375083986,0.489239982,0.0,4.137856994,16.598,2.29,81.236,1.547,8.269,133.678,16.152,0.35700000000000004,260.129
3083,1023,11,2016,0.065231998,0.26092799,0.26092799,0.195695993,0.326159988,0.195695993,0.326159988,0.456623983,0.097847996,0.146771995,0.195695993,0.26092799,0.244619991,0.26092799,0.326159988,0.375083986,0.0,4.17241372,16.598,2.29,81.236,1.547,8.269,133.678,16.152,0.35700000000000004,260.129
3084,1023,12,2016,0.0,0.065231998,0.26092799,0.26092799,0.195695993,0.326159988,0.195695993,0.326159988,0.032615999,0.097847996,0.146771995,0.195695993,0.26092799,0.244619991,0.26092799,0.326159988,0.0,4.182820067,16.598,2.29,81.236,1.547,8.269,133.678,16.152,0.35700000000000004,260.129
3085,1023,13,2016,0.065231998,0.0,0.065231998,0.26092799,0.26092799,0.195695993,0.326159988,0.195695993,0.016307999,0.032615999,0.097847996,0.146771995,0.195695993,0.26092799,0.244619991,0.26092799,0.0,4.23368255,16.598,2.29,81.236,1.547,8.269,133.678,16.152,0.35700000000000004,260.129
3086,1023,14,2016,0.0,0.065231998,0.0,0.065231998,0.26092799,0.26092799,0.195695993,0.326159988,0.016307999,0.016307999,0.032615999,0.097847996,0.146771995,0.195695993,0.26092799,0.244619991,0.0,4.333462305,16.598,2.29,81.236,1.547,8.269,133.678,16.152,0.35700000000000004,260.129
3087,1023,15,2016,0.0,0.0,0.065231998,0.0,0.065231998,0.26092799,0.26092799,0.195695993,0.0,0.016307999,0.016307999,0.032615999,0.097847996,0.146771995,0.195695993,0.26092799,0.0,4.430116968,16.598,2.29,81.236,1.547,8.269,133.678,16.152,0.35700000000000004,260.129
3088,1023,16,2016,0.0,0.0,0.0,0.065231998,0.0,0.065231998,0.26092799,0.26092799,0.0,0.0,0.016307999,0.016307999,0.032615999,0.097847996,0.146771995,0.195695993,0.0,4.448973821,16.598,2.29,81.236,1.547,8.269,133.678,16.152,0.35700000000000004,260.129
3089,1023,17,2016,0.0,0.0,0.0,0.0,0.065231998,0.0,0.065231998,0.26092799,0.016307999,0.0,0.0,0.016307999,0.016307999,0.032615999,0.097847996,0.146771995,0.004937492,4.384803119,16.598,2.29,81.236,1.547,8.269,133.678,16.152,0.35700000000000004,260.129
3090,1023,18,2016,0.0,0.0,0.0,0.0,0.0,0.065231998,0.0,0.065231998,0.032615999,0.016307999,0.0,0.0,0.016307999,0.016307999,0.032615999,0.097847996,0.182912769,4.386376295,16.598,2.29,81.236,1.547,8.269,133.678,16.152,0.35700000000000004,260.129
3091,1023,19,2016,0.065231998,0.0,0.0,0.0,0.0,0.0,0.065231998,0.0,0.048923998,0.032615999,0.016307999,0.0,0.0,0.016307999,0.016307999,0.032615999,0.250934865,4.504725906,16.598,2.29,81.236,1.547,8.269,133.678,16.152,0.35700000000000004,260.129
3092,1023,20,2016,0.065231998,0.065231998,0.0,0.0,0.0,0.0,0.0,0.065231998,0.048923998,0.048923998,0.032615999,0.016307999,0.0,0.0,0.016307999,0.016307999,0.023509479,4.667220113,16.598,2.29,81.236,1.547,8.269,133.678,16.152,0.35700000000000004,260.129
3093,1023,21,2016,0.065231998,0.065231998,0.065231998,0.0,0.0,0.0,0.0,0.0,0.048923998,0.048923998,0.048923998,0.032615999,0.016307999,0.0,0.0,0.016307999,0.003082799,4.597383851,16.598,2.29,81.236,1.547,8.269,133.678,16.152,0.35700000000000004,260.129
3094,1023,22,2016,0.0,0.065231998,0.065231998,0.065231998,0.0,0.0,0.0,0.0,0.048923998,0.048923998,0.048923998,0.048923998,0.032615999,0.016307999,0.0,0.0,0.000300761,4.34566505,16.598,2.29,81.236,1.547,8.269,133.678,16.152,0.35700000000000004,260.129
3095,1023,23,2016,0.065231998,0.0,0.065231998,0.065231998,0.065231998,0.0,0.0,0.0,0.032615999,0.048923998,0.048923998,0.048923998,0.048923998,0.032615999,0.016307999,0.0,0.146295127,4.170957469,16.598,2.29,81.236,1.547,8.269,133.678,16.152,0.35700000000000004,260.129
3096,1023,24,2016,0.065231998,0.065231998,0.0,0.065231998,0.065231998,0.065231998,0.0,0.0,0.032615999,0.032615999,0.048923998,0.048923998,0.048923998,0.048923998,0.032615999,0.016307999,0.261361244,4.170957469,16.598,2.29,81.236,1.547,8.269,133.678,16.152,0.35700000000000004,260.129
3097,1023,25,2016,0.0,0.065231998,0.065231998,0.0,0.065231998,0.065231998,0.065231998,0.0,0.048923998,0.032615999,0.032615999,0.048923998,0.048923998,0.048923998,0.048923998,0.032615999,0.368231626,4.170957469,16.598,2.29,81.236,1.547,8.269,133.678,16.152,0.35700000000000004,260.129
3098,1023,26,2016,0.0,0.0,0.065231998,0.065231998,0.0,0.065231998,0.065231998,0.065231998,0.065231998,0.048923998,0.032615999,0.032615999,0.048923998,0.048923998,0.048923998,0.048923998,0.488109918,4.170957469,16.598,2.29,81.236,1.547,8.269,133.678,16.152,0.35700000000000004,260.129
3099,1023,27,2016,0.130463995,0.0,0.0,0.065231998,0.065231998,0.0,0.065231998,0.065231998,0.097847996,0.065231998,0.048923998,0.032615999,0.032615999,0.048923998,0.048923998,0.048923998,0.6759351159999999,4.170957469,16.598,2.29,81.236,1.547,8.269,133.678,16.152,0.35700000000000004,260.129
