,addrcode,Week,Year,DF_1,DF_0,DF_wm1,DF_wm2,DF_wm3,DF_wm4,DF_wm5,DF_wm6,DFma_1,DFma_0,DFma_wm1,DFma_wm2,DFma_wm3,DFma_wm4,DFma_wm5,DFma_wm6,RF_wm6,LST_wm4,bin,bowl,bucket,misc_short,jar,pottedplant,tire,misc_tall,total,DF_AVG,DF_SD,AVG_1SD,AVG_2SD,OB1,OB2,DF_AVGs,DF_SDs,AVG_1SDs,AVG_2SDs,OB1s,OB2s
38,8101,1,2015,0.11625879199999999,0.46503516799999994,0.46503516799999994,0.8138115440000001,0.697552752,0.11625879199999999,0.46503516799999994,0.348776376,0.29064698,0.46503516799999994,0.639423356,0.755682148,0.4069057720000001,0.29064698,0.4069057720000001,0.639423356,0.583041109,4.282224462,0.129,0.023,1.5019999999999998,0.028,0.104,1.118,0.341,0.009000000000000001,3.253,0.39637379249823945,0.5931158841887598,0.9894896766869993,1.5826055608757592,0,0,0.3961047728653169,0.54699068515254,0.943095458017857,1.490086143170397,0,0
39,8101,2,2015,0.46503516799999994,0.11625879199999999,0.46503516799999994,0.46503516799999994,0.8138115440000001,0.697552752,0.11625879199999999,0.46503516799999994,0.29064698,0.29064698,0.46503516799999994,0.639423356,0.755682148,0.4069057720000001,0.29064698,0.4069057720000001,0.8912693629999999,4.282466398,0.129,0.023,1.5019999999999998,0.028,0.104,1.118,0.341,0.009000000000000001,3.253,0.39637379249823945,0.5931158841887598,0.9894896766869993,1.5826055608757592,0,0,0.3961047728653169,0.54699068515254,0.943095458017857,1.490086143170397,0,0
40,8101,3,2015,0.697552752,0.46503516799999994,0.11625879199999999,0.46503516799999994,0.46503516799999994,0.8138115440000001,0.697552752,0.11625879199999999,0.58129396,0.29064698,0.29064698,0.46503516799999994,0.639423356,0.755682148,0.4069057720000001,0.29064698,0.459980258,4.128420698999999,0.129,0.023,1.5019999999999998,0.028,0.104,1.118,0.341,0.009000000000000001,3.253,0.39637379249823945,0.5931158841887598,0.9894896766869993,1.5826055608757592,0,0,0.3961047728653169,0.54699068515254,0.943095458017857,1.490086143170397,0,0
41,8101,4,2015,0.58129396,0.697552752,0.46503516799999994,0.11625879199999999,0.46503516799999994,0.46503516799999994,0.8138115440000001,0.697552752,0.639423356,0.58129396,0.29064698,0.29064698,0.46503516799999994,0.639423356,0.755682148,0.4069057720000001,0.884279015,4.104858871,0.129,0.023,1.5019999999999998,0.028,0.104,1.118,0.341,0.009000000000000001,3.253,0.39637379249823945,0.5931158841887598,0.9894896766869993,1.5826055608757592,0,0,0.3961047728653169,0.54699068515254,0.943095458017857,1.490086143170397,0,0
42,8101,5,2015,0.9300703370000001,0.58129396,0.697552752,0.46503516799999994,0.11625879199999999,0.46503516799999994,0.46503516799999994,0.8138115440000001,0.755682148,0.639423356,0.58129396,0.29064698,0.29064698,0.46503516799999994,0.639423356,0.755682148,0.277847126,4.049603495,0.129,0.023,1.5019999999999998,0.028,0.104,1.118,0.341,0.009000000000000001,3.253,0.39637379249823945,0.5931158841887598,0.9894896766869993,1.5826055608757592,0,0,0.3961047728653169,0.54699068515254,0.943095458017857,1.490086143170397,0,0
43,8101,6,2015,0.58129396,0.9300703370000001,0.58129396,0.697552752,0.46503516799999994,0.11625879199999999,0.46503516799999994,0.46503516799999994,0.755682148,0.755682148,0.639423356,0.58129396,0.29064698,0.29064698,0.46503516799999994,0.639423356,0.144569613,4.038491263,0.129,0.023,1.5019999999999998,0.028,0.104,1.118,0.341,0.009000000000000001,3.253,0.39637379249823945,0.5931158841887598,0.9894896766869993,1.5826055608757592,0,0,0.3961047728653169,0.54699068515254,0.943095458017857,1.490086143170397,0,0
44,8101,7,2015,0.11625879199999999,0.58129396,0.9300703370000001,0.58129396,0.697552752,0.46503516799999994,0.11625879199999999,0.46503516799999994,0.348776376,0.755682148,0.755682148,0.639423356,0.58129396,0.29064698,0.29064698,0.46503516799999994,1.92e-05,4.115215054,0.129,0.023,1.5019999999999998,0.028,0.104,1.118,0.341,0.009000000000000001,3.253,0.39637379249823945,0.5931158841887598,0.9894896766869993,1.5826055608757592,0,0,0.3961047728653169,0.54699068515254,0.943095458017857,1.490086143170397,0,0
45,8101,8,2015,0.348776376,0.11625879199999999,0.58129396,0.9300703370000001,0.58129396,0.697552752,0.46503516799999994,0.11625879199999999,0.23251758399999997,0.348776376,0.755682148,0.755682148,0.639423356,0.58129396,0.29064698,0.29064698,0.428350854,4.268800403,0.129,0.023,1.5019999999999998,0.028,0.104,1.118,0.341,0.009000000000000001,3.253,0.39637379249823945,0.5931158841887598,0.9894896766869993,1.5826055608757592,0,0,0.3961047728653169,0.54699068515254,0.943095458017857,1.490086143170397,0,0
46,8101,9,2015,0.58129396,0.348776376,0.11625879199999999,0.58129396,0.9300703370000001,0.58129396,0.697552752,0.46503516799999994,0.46503516799999994,0.23251758399999997,0.348776376,0.755682148,0.755682148,0.639423356,0.58129396,0.29064698,0.150599749,4.437473118,0.129,0.023,1.5019999999999998,0.028,0.104,1.118,0.341,0.009000000000000001,3.253,0.39637379249823945,0.5931158841887598,0.9894896766869993,1.5826055608757592,0,0,0.3961047728653169,0.54699068515254,0.943095458017857,1.490086143170397,0,0
47,8101,10,2015,0.11625879199999999,0.58129396,0.348776376,0.11625879199999999,0.58129396,0.9300703370000001,0.58129396,0.697552752,0.348776376,0.46503516799999994,0.23251758399999997,0.348776376,0.755682148,0.755682148,0.639423356,0.58129396,0.306883956,4.60515793,0.129,0.023,1.5019999999999998,0.028,0.104,1.118,0.341,0.009000000000000001,3.253,0.39637379249823945,0.5931158841887598,0.9894896766869993,1.5826055608757592,0,0,0.3961047728653169,0.54699068515254,0.943095458017857,1.490086143170397,0,0
48,8101,11,2015,0.46503516799999994,0.11625879199999999,0.58129396,0.348776376,0.11625879199999999,0.58129396,0.9300703370000001,0.58129396,0.29064698,0.348776376,0.46503516799999994,0.23251758399999997,0.348776376,0.755682148,0.755682148,0.639423356,0.4252013570000001,4.7308333330000005,0.129,0.023,1.5019999999999998,0.028,0.104,1.118,0.341,0.009000000000000001,3.253,0.39637379249823945,0.5931158841887598,0.9894896766869993,1.5826055608757592,0,0,0.3961047728653169,0.54699068515254,0.943095458017857,1.490086143170397,0,0
49,8101,12,2015,0.348776376,0.46503516799999994,0.11625879199999999,0.58129396,0.348776376,0.11625879199999999,0.58129396,0.9300703370000001,0.4069057720000001,0.29064698,0.348776376,0.46503516799999994,0.23251758399999997,0.348776376,0.755682148,0.755682148,0.0,4.723383737,0.129,0.023,1.5019999999999998,0.028,0.104,1.118,0.341,0.009000000000000001,3.253,0.39637379249823945,0.5931158841887598,0.9894896766869993,1.5826055608757592,0,0,0.3961047728653169,0.54699068515254,0.943095458017857,1.490086143170397,0,0
50,8101,13,2015,0.348776376,0.348776376,0.46503516799999994,0.11625879199999999,0.58129396,0.348776376,0.11625879199999999,0.58129396,0.348776376,0.4069057720000001,0.29064698,0.348776376,0.46503516799999994,0.23251758399999997,0.348776376,0.755682148,0.0,4.639563172,0.129,0.023,1.5019999999999998,0.028,0.104,1.118,0.341,0.009000000000000001,3.253,0.39637379249823945,0.5931158841887598,0.9894896766869993,1.5826055608757592,0,0,0.3961047728653169,0.54699068515254,0.943095458017857,1.490086143170397,0,0
