,addrcode,Week,Year,DF_1,DF_0,DF_wm1,DF_wm2,DF_wm3,DF_wm4,DF_wm5,DF_wm6,DFma_1,DFma_0,DFma_wm1,DFma_wm2,DFma_wm3,DFma_wm4,DFma_wm5,DFma_wm6,RF_wm6,LST_wm4,bin_pop9s,bowl_pop9s,bucket_pop9s,misc_short_pop9s,jar_pop9s,pottedplant_pop9s,tire_pop9s,misc_tall_pop9s,total_pop9s,WeekYear
2704,1020,37,2014,0.093754981,0.187509961,0.0,0.093754981,0.093754981,0.093754981,0.093754981,0.0,0.093754981,0.093754981,0.093754981,0.093754981,0.07031623599999999,0.093754981,0.07031623599999999,0.04687749,1.201163945,3.957494483,0.03033869,0.003476308,0.098600744,0.004003022,0.005161791,0.236072935,0.023807445,0.000842741,0.402303676,372014
2705,1020,38,2014,0.093754981,0.093754981,0.187509961,0.0,0.093754981,0.093754981,0.093754981,0.093754981,0.04687749,0.093754981,0.093754981,0.093754981,0.093754981,0.07031623599999999,0.093754981,0.07031623599999999,0.025689996,4.240857509,0.03033869,0.003476308,0.098600744,0.004003022,0.005161791,0.236072935,0.023807445,0.000842741,0.402303676,382014
2706,1020,39,2014,0.0,0.093754981,0.093754981,0.187509961,0.0,0.093754981,0.093754981,0.093754981,0.07031623599999999,0.04687749,0.093754981,0.093754981,0.093754981,0.093754981,0.07031623599999999,0.093754981,0.412543736,4.395666538,0.03033869,0.003476308,0.098600744,0.004003022,0.005161791,0.236072935,0.023807445,0.000842741,0.402303676,392014
2707,1020,40,2014,0.0,0.0,0.093754981,0.093754981,0.187509961,0.0,0.093754981,0.093754981,0.04687749,0.07031623599999999,0.04687749,0.093754981,0.093754981,0.093754981,0.093754981,0.07031623599999999,0.179078068,4.421113724,0.03033869,0.003476308,0.098600744,0.004003022,0.005161791,0.236072935,0.023807445,0.000842741,0.402303676,402014
2708,1020,41,2014,0.187509961,0.0,0.0,0.093754981,0.093754981,0.187509961,0.0,0.093754981,0.04687749,0.04687749,0.07031623599999999,0.04687749,0.093754981,0.093754981,0.093754981,0.093754981,0.299006486,4.32497991,0.03033869,0.003476308,0.098600744,0.004003022,0.005161791,0.236072935,0.023807445,0.000842741,0.402303676,412014
2709,1020,42,2014,0.0,0.187509961,0.0,0.0,0.093754981,0.093754981,0.187509961,0.0,0.093754981,0.04687749,0.04687749,0.07031623599999999,0.04687749,0.093754981,0.093754981,0.093754981,0.636861259,4.329295515,0.03033869,0.003476308,0.098600744,0.004003022,0.005161791,0.236072935,0.023807445,0.000842741,0.402303676,422014
2710,1020,43,2014,0.0,0.0,0.187509961,0.0,0.0,0.093754981,0.093754981,0.187509961,0.140632471,0.093754981,0.04687749,0.04687749,0.07031623599999999,0.04687749,0.093754981,0.093754981,0.854536979,4.442096491,0.03033869,0.003476308,0.098600744,0.004003022,0.005161791,0.236072935,0.023807445,0.000842741,0.402303676,432014
2711,1020,44,2014,0.187509961,0.0,0.0,0.187509961,0.0,0.0,0.093754981,0.093754981,0.257826197,0.140632471,0.093754981,0.04687749,0.04687749,0.07031623599999999,0.04687749,0.093754981,1.345278555,4.487484747,0.03033869,0.003476308,0.098600744,0.004003022,0.005161791,0.236072935,0.023807445,0.000842741,0.402303676,442014
2712,1020,45,2014,0.375019923,0.187509961,0.0,0.0,0.187509961,0.0,0.0,0.093754981,0.281264942,0.257826197,0.140632471,0.093754981,0.04687749,0.04687749,0.07031623599999999,0.04687749,0.729094609,4.379998554,0.03033869,0.003476308,0.098600744,0.004003022,0.005161791,0.236072935,0.023807445,0.000842741,0.402303676,452014
2713,1020,46,2014,0.468774904,0.375019923,0.187509961,0.0,0.0,0.187509961,0.0,0.0,0.39845866799999996,0.281264942,0.257826197,0.140632471,0.093754981,0.04687749,0.04687749,0.07031623599999999,1.597792415,4.279634173,0.03033869,0.003476308,0.098600744,0.004003022,0.005161791,0.236072935,0.023807445,0.000842741,0.402303676,462014
2714,1020,47,2014,0.093754981,0.468774904,0.375019923,0.187509961,0.0,0.0,0.187509961,0.0,0.328142433,0.39845866799999996,0.281264942,0.257826197,0.140632471,0.093754981,0.04687749,0.04687749,1.5747340769999998,4.269684897,0.03033869,0.003476308,0.098600744,0.004003022,0.005161791,0.236072935,0.023807445,0.000842741,0.402303676,472014
2715,1020,48,2014,0.656284865,0.093754981,0.468774904,0.375019923,0.187509961,0.0,0.0,0.187509961,0.21094870699999999,0.328142433,0.39845866799999996,0.281264942,0.257826197,0.140632471,0.093754981,0.04687749,0.041103993,4.319367498,0.03033869,0.003476308,0.098600744,0.004003022,0.005161791,0.236072935,0.023807445,0.000842741,0.402303676,482014
2716,1020,49,2014,0.093754981,0.656284865,0.093754981,0.468774904,0.375019923,0.187509961,0.0,0.0,0.187509961,0.21094870699999999,0.328142433,0.39845866799999996,0.281264942,0.257826197,0.140632471,0.093754981,0.43021344,4.271109259,0.03033869,0.003476308,0.098600744,0.004003022,0.005161791,0.236072935,0.023807445,0.000842741,0.402303676,492014
2717,1020,50,2014,0.0,0.093754981,0.656284865,0.093754981,0.468774904,0.375019923,0.187509961,0.0,0.023438745,0.187509961,0.21094870699999999,0.328142433,0.39845866799999996,0.281264942,0.257826197,0.140632471,0.20176045399999998,4.154885562,0.03033869,0.003476308,0.098600744,0.004003022,0.005161791,0.236072935,0.023807445,0.000842741,0.402303676,502014
