,addrcode,Week,Year,DF_1,DF_0,DF_wm1,DF_wm2,DF_wm3,DF_wm4,DF_wm5,DF_wm6,DFma_1,DFma_0,DFma_wm1,DFma_wm2,DFma_wm3,DFma_wm4,DFma_wm5,DFma_wm6,RF_wm6,LST_wm4,bin_pop9s,bowl_pop9s,bucket_pop9s,misc_short_pop9s,jar_pop9s,pottedplant_pop9s,tire_pop9s,misc_tall_pop9s,total_pop9s,bin,bowl,bucket,misc_short,jar,pottedplant,tire,misc_tall,total
3418,810405,25,2014,0.0,1.035411058,3.106233175,1.035411058,0.0,0.0,1.035411058,0.0,0.517705529,2.070822116,2.070822116,0.517705529,0.0,0.517705529,0.517705529,0.0,0.7625871759999999,3.726432466,0.20746887966804975,0.05186721991701245,3.773340248962656,0.05186721991701245,0.3112033195020747,2.7100622406638997,1.5300829875518671,0.012966804979253113,8.648858921161827,0.138,0.035,2.5140000000000002,0.035,0.207,1.806,1.02,0.009000000000000001,5.763
3419,810405,26,2014,1.035411058,0.0,1.035411058,3.106233175,1.035411058,0.0,0.0,1.035411058,0.517705529,0.517705529,2.070822116,2.070822116,0.517705529,0.0,0.517705529,0.517705529,0.8155548359999999,4.124049882,0.20746887966804975,0.05186721991701245,3.773340248962656,0.05186721991701245,0.3112033195020747,2.7100622406638997,1.5300829875518671,0.012966804979253113,8.648858921161827,0.138,0.035,2.5140000000000002,0.035,0.207,1.806,1.02,0.009000000000000001,5.763
3420,810405,27,2014,0.0,1.035411058,0.0,1.035411058,3.106233175,1.035411058,0.0,0.0,0.517705529,0.517705529,0.517705529,2.070822116,2.070822116,0.517705529,0.0,0.517705529,0.369743695,4.3938425180000005,0.20746887966804975,0.05186721991701245,3.773340248962656,0.05186721991701245,0.3112033195020747,2.7100622406638997,1.5300829875518671,0.012966804979253113,8.648858921161827,0.138,0.035,2.5140000000000002,0.035,0.207,1.806,1.02,0.009000000000000001,5.763
3421,810405,28,2014,1.035411058,0.0,1.035411058,0.0,1.035411058,3.106233175,1.035411058,0.0,0.517705529,0.517705529,0.517705529,0.517705529,2.070822116,2.070822116,0.517705529,0.0,0.915310596,4.281976655,0.20746887966804975,0.05186721991701245,3.773340248962656,0.05186721991701245,0.3112033195020747,2.7100622406638997,1.5300829875518671,0.012966804979253113,8.648858921161827,0.138,0.035,2.5140000000000002,0.035,0.207,1.806,1.02,0.009000000000000001,5.763
3422,810405,29,2014,2.070822116,1.035411058,0.0,1.035411058,0.0,1.035411058,3.106233175,1.035411058,1.553116587,0.517705529,0.517705529,0.517705529,0.517705529,2.070822116,2.070822116,0.517705529,0.764794162,4.123180326,0.20746887966804975,0.05186721991701245,3.773340248962656,0.05186721991701245,0.3112033195020747,2.7100622406638997,1.5300829875518671,0.012966804979253113,8.648858921161827,0.138,0.035,2.5140000000000002,0.035,0.207,1.806,1.02,0.009000000000000001,5.763
3423,810405,30,2014,3.106233175,2.070822116,1.035411058,0.0,1.035411058,0.0,1.035411058,3.106233175,2.588527645,1.553116587,0.517705529,0.517705529,0.517705529,0.517705529,2.070822116,2.070822116,0.852337934,4.138423136,0.20746887966804975,0.05186721991701245,3.773340248962656,0.05186721991701245,0.3112033195020747,2.7100622406638997,1.5300829875518671,0.012966804979253113,8.648858921161827,0.138,0.035,2.5140000000000002,0.035,0.207,1.806,1.02,0.009000000000000001,5.763
3424,810405,31,2014,0.0,3.106233175,2.070822116,1.035411058,0.0,1.035411058,0.0,1.035411058,1.553116587,2.588527645,1.553116587,0.517705529,0.517705529,0.517705529,0.517705529,2.070822116,1.247094135,3.957248519,0.20746887966804975,0.05186721991701245,3.773340248962656,0.05186721991701245,0.3112033195020747,2.7100622406638997,1.5300829875518671,0.012966804979253113,8.648858921161827,0.138,0.035,2.5140000000000002,0.035,0.207,1.806,1.02,0.009000000000000001,5.763
3425,810405,32,2014,0.0,0.0,3.106233175,2.070822116,1.035411058,0.0,1.035411058,0.0,0.0,1.553116587,2.588527645,1.553116587,0.517705529,0.517705529,0.517705529,0.517705529,0.212753436,3.671138914,0.20746887966804975,0.05186721991701245,3.773340248962656,0.05186721991701245,0.3112033195020747,2.7100622406638997,1.5300829875518671,0.012966804979253113,8.648858921161827,0.138,0.035,2.5140000000000002,0.035,0.207,1.806,1.02,0.009000000000000001,5.763
3426,810405,33,2014,1.035411058,0.0,0.0,3.106233175,2.070822116,1.035411058,0.0,1.035411058,0.517705529,0.0,1.553116587,2.588527645,1.553116587,0.517705529,0.517705529,0.517705529,0.389900833,3.682391996,0.20746887966804975,0.05186721991701245,3.773340248962656,0.05186721991701245,0.3112033195020747,2.7100622406638997,1.5300829875518671,0.012966804979253113,8.648858921161827,0.138,0.035,2.5140000000000002,0.035,0.207,1.806,1.02,0.009000000000000001,5.763
3427,810405,34,2014,0.0,1.035411058,0.0,0.0,3.106233175,2.070822116,1.035411058,0.0,0.517705529,0.517705529,0.0,1.553116587,2.588527645,1.553116587,0.517705529,0.517705529,1.292852309,3.830446747,0.20746887966804975,0.05186721991701245,3.773340248962656,0.05186721991701245,0.3112033195020747,2.7100622406638997,1.5300829875518671,0.012966804979253113,8.648858921161827,0.138,0.035,2.5140000000000002,0.035,0.207,1.806,1.02,0.009000000000000001,5.763
