,addrcode,bin,bowl,bucket,misc_short,jar,pottedplant,tire,misc_tall,total,Age < 7,Age 7 - 9,Age 10 - 14,Age 15 - 24,Age 25 - 34,Age 35 - 44,Age 45 - 60,Age > 60,Total,Age < 7_bin,Age < 7_bowl,Age < 7_bucket,Age < 7_misc_short,Age < 7_jar,Age < 7_pottedplant,Age < 7_tire,Age < 7_misc_tall,Age < 7_total,Age 7 - 9_bin,Age 7 - 9_bowl,Age 7 - 9_bucket,Age 7 - 9_misc_short,Age 7 - 9_jar,Age 7 - 9_pottedplant,Age 7 - 9_tire,Age 7 - 9_misc_tall,Age 7 - 9_total,Age 10 - 14_bin,Age 10 - 14_bowl,Age 10 - 14_bucket,Age 10 - 14_misc_short,Age 10 - 14_jar,Age 10 - 14_pottedplant,Age 10 - 14_tire,Age 10 - 14_misc_tall,Age 10 - 14_total,Age 15 - 24_bin,Age 15 - 24_bowl,Age 15 - 24_bucket,Age 15 - 24_misc_short,Age 15 - 24_jar,Age 15 - 24_pottedplant,Age 15 - 24_tire,Age 15 - 24_misc_tall,Age 15 - 24_total,Age 25 - 34_bin,Age 25 - 34_bowl,Age 25 - 34_bucket,Age 25 - 34_misc_short,Age 25 - 34_jar,Age 25 - 34_pottedplant,Age 25 - 34_tire,Age 25 - 34_misc_tall,Age 25 - 34_total,Age 35 - 44_bin,Age 35 - 44_bowl,Age 35 - 44_bucket,Age 35 - 44_misc_short,Age 35 - 44_jar,Age 35 - 44_pottedplant,Age 35 - 44_tire,Age 35 - 44_misc_tall,Age 35 - 44_total,Age 45 - 60_bin,Age 45 - 60_bowl,Age 45 - 60_bucket,Age 45 - 60_misc_short,Age 45 - 60_jar,Age 45 - 60_pottedplant,Age 45 - 60_tire,Age 45 - 60_misc_tall,Age 45 - 60_total,Age > 60_bin,Age > 60_bowl,Age > 60_bucket,Age > 60_misc_short,Age > 60_jar,Age > 60_pottedplant,Age > 60_tire,Age > 60_misc_tall,Age > 60_total,Total_bin,Total_bowl,Total_bucket,Total_misc_short,Total_jar,Total_pottedplant,Total_tire,Total_misc_tall,Total_total
54,100401,24,18,98,8,2,196,26,1,373,496,263,486,1399,1733,1627,2816,2549,11369,0.484,0.363,1.976,0.161,0.04,3.952,0.524,0.02,7.52,0.913,0.684,3.726,0.304,0.076,7.452,0.989,0.038,14.183,0.494,0.37,2.016,0.165,0.041,4.033,0.535,0.021,7.675,0.172,0.129,0.701,0.057,0.014,1.401,0.186,0.007,2.666,0.138,0.104,0.565,0.046,0.012,1.131,0.15,0.006,2.152,0.148,0.111,0.602,0.049,0.012,1.205,0.16,0.006,2.293,0.085,0.064,0.348,0.028,0.007,0.696,0.092,0.004,1.325,0.094,0.071,0.384,0.031,0.008,0.769,0.102,0.004,1.463,0.021,0.016,0.086,0.007,0.002,0.172,0.023,0.001,0.328
55,100204,9,5,61,5,1,53,9,0,143,449,230,374,939,986,984,1711,1729,7402,0.2,0.111,1.359,0.111,0.022,1.18,0.2,0.0,3.185,0.391,0.217,2.652,0.217,0.043,2.304,0.391,0.0,6.217,0.241,0.134,1.631,0.134,0.027,1.417,0.241,0.0,3.824,0.096,0.053,0.65,0.053,0.011,0.564,0.096,0.0,1.523,0.091,0.051,0.619,0.051,0.01,0.538,0.091,0.0,1.45,0.091,0.051,0.62,0.051,0.01,0.539,0.091,0.0,1.453,0.053,0.029,0.357,0.029,0.006,0.31,0.053,0.0,0.836,0.052,0.029,0.353,0.029,0.006,0.307,0.052,0.0,0.827,0.012,0.007,0.082,0.007,0.001,0.072,0.012,0.0,0.193
56,103605,104,16,276,11,16,555,102,3,1083,1014,470,786,5489,4061,3518,4942,3336,23616,1.026,0.158,2.722,0.108,0.158,5.473,1.006,0.03,10.68,2.213,0.34,5.872,0.234,0.34,11.809,2.17,0.064,23.043,1.323,0.204,3.511,0.14,0.204,7.061,1.298,0.038,13.779,0.189,0.029,0.503,0.02,0.029,1.011,0.186,0.005,1.973,0.256,0.039,0.68,0.027,0.039,1.367,0.251,0.007,2.667,0.296,0.045,0.785,0.031,0.045,1.578,0.29,0.009,3.078,0.21,0.032,0.558,0.022,0.032,1.123,0.206,0.006,2.191,0.312,0.048,0.827,0.033,0.048,1.664,0.306,0.009,3.246,0.044,0.007,0.117,0.005,0.007,0.235,0.043,0.001,0.459
57,103602,429,44,1567,26,151,2826,182,10,5235,3867,1967,3429,9867,9396,9965,16047,7823,62361,1.109,0.114,4.052,0.067,0.39,7.308,0.471,0.026,13.538,2.181,0.224,7.966,0.132,0.768,14.367,0.925,0.051,26.614,1.251,0.128,4.57,0.076,0.44,8.241,0.531,0.029,15.267,0.435,0.045,1.588,0.026,0.153,2.864,0.184,0.01,5.306,0.457,0.047,1.668,0.028,0.161,3.008,0.194,0.011,5.572,0.431,0.044,1.573,0.026,0.152,2.836,0.183,0.01,5.253,0.267,0.027,0.977,0.016,0.094,1.761,0.113,0.006,3.262,0.548,0.056,2.003,0.033,0.193,3.612,0.233,0.013,6.692,0.069,0.007,0.251,0.004,0.024,0.453,0.029,0.002,0.839
58,100304,131,5,488,4,31,451,72,1,1183,825,388,728,1639,1493,1713,2757,1293,10836,1.588,0.061,5.915,0.048,0.376,5.467,0.873,0.012,14.339,3.376,0.129,12.577,0.103,0.799,11.624,1.856,0.026,30.49,1.799,0.069,6.703,0.055,0.426,6.195,0.989,0.014,16.25,0.799,0.031,2.977,0.024,0.189,2.752,0.439,0.006,7.218,0.877,0.033,3.269,0.027,0.208,3.021,0.482,0.007,7.924,0.765,0.029,2.849,0.023,0.181,2.633,0.42,0.006,6.906,0.475,0.018,1.77,0.015,0.112,1.636,0.261,0.004,4.291,1.013,0.039,3.774,0.031,0.24,3.488,0.557,0.008,9.149,0.121,0.005,0.45,0.004,0.029,0.416,0.066,0.001,1.092
59,104201,487,37,1761,31,197,2951,314,11,5789,5259,2576,4535,10041,10320,12899,19588,10144,75362,0.926,0.07,3.349,0.059,0.375,5.611,0.597,0.021,11.008,1.891,0.144,6.836,0.12,0.765,11.456,1.219,0.043,22.473,1.074,0.082,3.883,0.068,0.434,6.507,0.692,0.024,12.765,0.485,0.037,1.754,0.031,0.196,2.939,0.313,0.011,5.765,0.472,0.036,1.706,0.03,0.191,2.859,0.304,0.011,5.609,0.378,0.029,1.365,0.024,0.153,2.288,0.243,0.009,4.488,0.249,0.019,0.899,0.016,0.101,1.507,0.16,0.006,2.955,0.48,0.036,1.736,0.031,0.194,2.909,0.31,0.011,5.707,0.065,0.005,0.234,0.004,0.026,0.392,0.042,0.001,0.768
60,100203,21,5,62,4,2,216,19,0,329,440,233,449,1133,1064,1308,2336,2411,9374,0.477,0.114,1.409,0.091,0.045,4.909,0.432,0.0,7.477,0.901,0.215,2.661,0.172,0.086,9.27,0.815,0.0,14.12,0.468,0.111,1.381,0.089,0.045,4.811,0.423,0.0,7.327,0.185,0.044,0.547,0.035,0.018,1.906,0.168,0.0,2.904,0.197,0.047,0.583,0.038,0.019,2.03,0.179,0.0,3.092,0.161,0.038,0.474,0.031,0.015,1.651,0.145,0.0,2.515,0.09,0.021,0.265,0.017,0.009,0.925,0.081,0.0,1.408,0.087,0.021,0.257,0.017,0.008,0.896,0.079,0.0,1.365,0.022,0.005,0.066,0.004,0.002,0.23,0.02,0.0,0.351
61,100608,564,75,2312,60,79,4291,407,15,7803,4733,2195,3822,8327,9747,12943,16091,9544,67402,1.192,0.158,4.885,0.127,0.167,9.066,0.86,0.032,16.486,2.569,0.342,10.533,0.273,0.36,19.549,1.854,0.068,35.549,1.476,0.196,6.049,0.157,0.207,11.227,1.065,0.039,20.416,0.677,0.09,2.777,0.072,0.095,5.153,0.489,0.018,9.371,0.579,0.077,2.372,0.062,0.081,4.402,0.418,0.015,8.006,0.436,0.058,1.786,0.046,0.061,3.315,0.314,0.012,6.029,0.351,0.047,1.437,0.037,0.049,2.667,0.253,0.009,4.849,0.591,0.079,2.422,0.063,0.083,4.496,0.426,0.016,8.176,0.084,0.011,0.343,0.009,0.012,0.637,0.06,0.002,1.158
62,101105,77,9,485,13,37,518,130,3,1272,2662,1106,1918,4026,4319,5414,6328,2381,28154,0.289,0.034,1.822,0.049,0.139,1.946,0.488,0.011,4.778,0.696,0.081,4.385,0.118,0.335,4.684,1.175,0.027,11.501,0.401,0.047,2.529,0.068,0.193,2.701,0.678,0.016,6.632,0.191,0.022,1.205,0.032,0.092,1.287,0.323,0.007,3.159,0.178,0.021,1.123,0.03,0.086,1.199,0.301,0.007,2.945,0.142,0.017,0.896,0.024,0.068,0.957,0.24,0.006,2.349,0.122,0.014,0.766,0.021,0.058,0.819,0.205,0.005,2.01,0.323,0.038,2.037,0.055,0.155,2.176,0.546,0.013,5.342,0.027,0.003,0.172,0.005,0.013,0.184,0.046,0.001,0.452
63,102007,113,12,418,8,23,962,77,3,1616,1517,721,1371,4072,4562,4912,8621,7061,32837,0.745,0.079,2.755,0.053,0.152,6.341,0.508,0.02,10.653,1.567,0.166,5.798,0.111,0.319,13.343,1.068,0.042,22.413,0.824,0.088,3.049,0.058,0.168,7.017,0.562,0.022,11.787,0.278,0.029,1.027,0.02,0.056,2.362,0.189,0.007,3.969,0.248,0.026,0.916,0.018,0.05,2.109,0.169,0.007,3.542,0.23,0.024,0.851,0.016,0.047,1.958,0.157,0.006,3.29,0.131,0.014,0.485,0.009,0.027,1.116,0.089,0.003,1.874,0.16,0.017,0.592,0.011,0.033,1.362,0.109,0.004,2.289,0.034,0.004,0.127,0.002,0.007,0.293,0.023,0.001,0.492
64,101106,32,3,102,2,8,75,43,0,265,701,373,597,1158,1096,1239,1759,1020,7943,0.456,0.043,1.455,0.029,0.114,1.07,0.613,0.0,3.78,0.858,0.08,2.735,0.054,0.214,2.011,1.153,0.0,7.105,0.536,0.05,1.709,0.034,0.134,1.256,0.72,0.0,4.439,0.276,0.026,0.881,0.017,0.069,0.648,0.371,0.0,2.288,0.292,0.027,0.931,0.018,0.073,0.684,0.392,0.0,2.418,0.258,0.024,0.823,0.016,0.065,0.605,0.347,0.0,2.139,0.182,0.017,0.58,0.011,0.045,0.426,0.244,0.0,1.507,0.314,0.029,1.0,0.02,0.078,0.735,0.422,0.0,2.598,0.04,0.004,0.128,0.003,0.01,0.094,0.054,0.0,0.334
65,100405,19,19,90,4,3,256,26,2,419,464,238,426,1103,1371,1487,2446,2449,9984,0.409,0.409,1.94,0.086,0.065,5.517,0.56,0.043,9.03,0.798,0.798,3.782,0.168,0.126,10.756,1.092,0.084,17.605,0.446,0.446,2.113,0.094,0.07,6.009,0.61,0.047,9.836,0.172,0.172,0.816,0.036,0.027,2.321,0.236,0.018,3.799,0.139,0.139,0.656,0.029,0.022,1.867,0.19,0.015,3.056,0.128,0.128,0.605,0.027,0.02,1.722,0.175,0.013,2.818,0.078,0.078,0.368,0.016,0.012,1.047,0.106,0.008,1.713,0.078,0.078,0.367,0.016,0.012,1.045,0.106,0.008,1.711,0.019,0.019,0.09,0.004,0.003,0.256,0.026,0.002,0.42
66,100404,16,6,78,8,7,157,25,3,300,132,60,124,330,343,367,638,729,2723,1.212,0.455,5.909,0.606,0.53,11.894,1.894,0.227,22.727,2.667,1.0,13.0,1.333,1.167,26.167,4.167,0.5,50.0,1.29,0.484,6.29,0.645,0.565,12.661,2.016,0.242,24.194,0.485,0.182,2.364,0.242,0.212,4.758,0.758,0.091,9.091,0.466,0.175,2.274,0.233,0.204,4.577,0.729,0.087,8.746,0.436,0.163,2.125,0.218,0.191,4.278,0.681,0.082,8.174,0.251,0.094,1.223,0.125,0.11,2.461,0.392,0.047,4.702,0.219,0.082,1.07,0.11,0.096,2.154,0.343,0.041,4.115,0.059,0.022,0.286,0.029,0.026,0.577,0.092,0.011,1.102
67,103801,623,69,2278,65,120,5411,445,23,9034,5496,2873,5444,11345,12312,16101,22314,15878,91763,1.134,0.126,4.145,0.118,0.218,9.845,0.81,0.042,16.437,2.168,0.24,7.929,0.226,0.418,18.834,1.549,0.08,31.444,1.144,0.127,4.184,0.119,0.22,9.939,0.817,0.042,16.594,0.549,0.061,2.008,0.057,0.106,4.77,0.392,0.02,7.963,0.506,0.056,1.85,0.053,0.097,4.395,0.361,0.019,7.338,0.387,0.043,1.415,0.04,0.075,3.361,0.276,0.014,5.611,0.279,0.031,1.021,0.029,0.054,2.425,0.199,0.01,4.049,0.392,0.043,1.435,0.041,0.076,3.408,0.28,0.014,5.69,0.068,0.008,0.248,0.007,0.013,0.59,0.048,0.003,0.984
68,101001,636,63,2972,49,181,4165,458,12,8536,7378,3743,6575,13251,12449,16854,23718,10726,94694,0.862,0.085,4.028,0.066,0.245,5.645,0.621,0.016,11.57,1.699,0.168,7.94,0.131,0.484,11.127,1.224,0.032,22.805,0.967,0.096,4.52,0.075,0.275,6.335,0.697,0.018,12.983,0.48,0.048,2.243,0.037,0.137,3.143,0.346,0.009,6.442,0.511,0.051,2.387,0.039,0.145,3.346,0.368,0.01,6.857,0.377,0.037,1.763,0.029,0.107,2.471,0.272,0.007,5.065,0.268,0.027,1.253,0.021,0.076,1.756,0.193,0.005,3.599,0.593,0.059,2.771,0.046,0.169,3.883,0.427,0.011,7.958,0.067,0.007,0.314,0.005,0.019,0.44,0.048,0.001,0.901
69,103003,248,35,976,23,57,1825,226,7,3397,2065,1012,1994,5193,5710,6665,9198,6855,38692,1.201,0.169,4.726,0.111,0.276,8.838,1.094,0.034,16.45,2.451,0.346,9.644,0.227,0.563,18.034,2.233,0.069,33.567,1.244,0.176,4.895,0.115,0.286,9.152,1.133,0.035,17.036,0.478,0.067,1.879,0.044,0.11,3.514,0.435,0.013,6.541,0.434,0.061,1.709,0.04,0.1,3.196,0.396,0.012,5.949,0.372,0.053,1.464,0.035,0.086,2.738,0.339,0.011,5.097,0.27,0.038,1.061,0.025,0.062,1.984,0.246,0.008,3.693,0.362,0.051,1.424,0.034,0.083,2.662,0.33,0.01,4.956,0.064,0.009,0.252,0.006,0.015,0.472,0.058,0.002,0.878
70,103005,153,51,528,38,31,1030,209,4,2044,1293,700,1268,2800,2975,3698,5517,3333,21584,1.183,0.394,4.084,0.294,0.24,7.966,1.616,0.031,15.808,2.186,0.729,7.543,0.543,0.443,14.714,2.986,0.057,29.2,1.207,0.402,4.164,0.3,0.244,8.123,1.648,0.032,16.12,0.546,0.182,1.886,0.136,0.111,3.679,0.746,0.014,7.3,0.514,0.171,1.775,0.128,0.104,3.462,0.703,0.013,6.871,0.414,0.138,1.428,0.103,0.084,2.785,0.565,0.011,5.527,0.277,0.092,0.957,0.069,0.056,1.867,0.379,0.007,3.705,0.459,0.153,1.584,0.114,0.093,3.09,0.627,0.012,6.133,0.071,0.024,0.245,0.018,0.014,0.477,0.097,0.002,0.947
71,100601,577,81,2106,65,101,3741,342,16,7029,4855,2567,4376,9769,10368,14322,20012,12205,78474,1.188,0.167,4.338,0.134,0.208,7.705,0.704,0.033,14.478,2.248,0.316,8.204,0.253,0.393,14.573,1.332,0.062,27.382,1.319,0.185,4.813,0.149,0.231,8.549,0.782,0.037,16.063,0.591,0.083,2.156,0.067,0.103,3.829,0.35,0.016,7.195,0.557,0.078,2.031,0.063,0.097,3.608,0.33,0.015,6.78,0.403,0.057,1.47,0.045,0.071,2.612,0.239,0.011,4.908,0.288,0.04,1.052,0.032,0.05,1.869,0.171,0.008,3.512,0.473,0.066,1.726,0.053,0.083,3.065,0.28,0.013,5.759,0.074,0.01,0.268,0.008,0.013,0.477,0.044,0.002,0.896
72,102701,300,48,1295,14,59,2362,243,7,4328,4378,2186,3759,8642,9471,12370,16704,10719,68229,0.685,0.11,2.958,0.032,0.135,5.395,0.555,0.016,9.886,1.372,0.22,5.924,0.064,0.27,10.805,1.112,0.032,19.799,0.798,0.128,3.445,0.037,0.157,6.284,0.646,0.019,11.514,0.347,0.056,1.498,0.016,0.068,2.733,0.281,0.008,5.008,0.317,0.051,1.367,0.015,0.062,2.494,0.257,0.007,4.57,0.243,0.039,1.047,0.011,0.048,1.909,0.196,0.006,3.499,0.18,0.029,0.775,0.008,0.035,1.414,0.145,0.004,2.591,0.28,0.045,1.208,0.013,0.055,2.204,0.227,0.007,4.038,0.044,0.007,0.19,0.002,0.009,0.346,0.036,0.001,0.634
73,102502,35,5,79,4,8,189,26,0,346,1493,606,1152,3123,3590,3829,6203,4783,24779,0.234,0.033,0.529,0.027,0.054,1.266,0.174,0.0,2.317,0.578,0.083,1.304,0.066,0.132,3.119,0.429,0.0,5.71,0.304,0.043,0.686,0.035,0.069,1.641,0.226,0.0,3.003,0.112,0.016,0.253,0.013,0.026,0.605,0.083,0.0,1.108,0.097,0.014,0.22,0.011,0.022,0.526,0.072,0.0,0.964,0.091,0.013,0.206,0.01,0.021,0.494,0.068,0.0,0.904,0.056,0.008,0.127,0.006,0.013,0.305,0.042,0.0,0.558,0.073,0.01,0.165,0.008,0.017,0.395,0.054,0.0,0.723,0.014,0.002,0.032,0.002,0.003,0.076,0.01,0.0,0.14
74,101704,308,15,826,13,31,1716,156,14,3079,2408,1086,1908,4494,6300,7239,8472,6676,38583,1.279,0.062,3.43,0.054,0.129,7.126,0.648,0.058,12.787,2.836,0.138,7.606,0.12,0.285,15.801,1.436,0.129,28.352,1.614,0.079,4.329,0.068,0.162,8.994,0.818,0.073,16.137,0.685,0.033,1.838,0.029,0.069,3.818,0.347,0.031,6.851,0.489,0.024,1.311,0.021,0.049,2.724,0.248,0.022,4.887,0.425,0.021,1.141,0.018,0.043,2.37,0.215,0.019,4.253,0.364,0.018,0.975,0.015,0.037,2.025,0.184,0.017,3.634,0.461,0.022,1.237,0.019,0.046,2.57,0.234,0.021,4.612,0.08,0.004,0.214,0.003,0.008,0.445,0.04,0.004,0.798
75,102303,269,49,1378,28,142,2196,293,7,4362,5196,2657,4689,10590,10474,12240,18902,10034,74782,0.518,0.094,2.652,0.054,0.273,4.226,0.564,0.013,8.395,1.012,0.184,5.186,0.105,0.534,8.265,1.103,0.026,16.417,0.574,0.104,2.939,0.06,0.303,4.683,0.625,0.015,9.303,0.254,0.046,1.301,0.026,0.134,2.074,0.277,0.007,4.119,0.257,0.047,1.316,0.027,0.136,2.097,0.28,0.007,4.165,0.22,0.04,1.126,0.023,0.116,1.794,0.239,0.006,3.564,0.142,0.026,0.729,0.015,0.075,1.162,0.155,0.004,2.308,0.268,0.049,1.373,0.028,0.142,2.189,0.292,0.007,4.347,0.036,0.007,0.184,0.004,0.019,0.294,0.039,0.001,0.583
76,101802,19,12,119,8,5,200,36,1,400,646,335,671,1787,1749,1821,3079,2493,12581,0.294,0.186,1.842,0.124,0.077,3.096,0.557,0.015,6.192,0.567,0.358,3.552,0.239,0.149,5.97,1.075,0.03,11.94,0.283,0.179,1.773,0.119,0.075,2.981,0.537,0.015,5.961,0.106,0.067,0.666,0.045,0.028,1.119,0.201,0.006,2.238,0.109,0.069,0.68,0.046,0.029,1.144,0.206,0.006,2.287,0.104,0.066,0.653,0.044,0.027,1.098,0.198,0.005,2.197,0.062,0.039,0.386,0.026,0.016,0.65,0.117,0.003,1.299,0.076,0.048,0.477,0.032,0.02,0.802,0.144,0.004,1.604,0.015,0.01,0.095,0.006,0.004,0.159,0.029,0.001,0.318
77,101502,6,4,48,1,3,74,10,0,146,648,331,636,1726,1724,1807,2988,2512,12372,0.093,0.062,0.741,0.015,0.046,1.142,0.154,0.0,2.253,0.181,0.121,1.45,0.03,0.091,2.236,0.302,0.0,4.411,0.094,0.063,0.755,0.016,0.047,1.164,0.157,0.0,2.296,0.035,0.023,0.278,0.006,0.017,0.429,0.058,0.0,0.846,0.035,0.023,0.278,0.006,0.017,0.429,0.058,0.0,0.847,0.033,0.022,0.266,0.006,0.017,0.41,0.055,0.0,0.808,0.02,0.013,0.161,0.003,0.01,0.248,0.033,0.0,0.489,0.024,0.016,0.191,0.004,0.012,0.295,0.04,0.0,0.581,0.005,0.003,0.039,0.001,0.002,0.06,0.008,0.0,0.118
78,102206,18,1,74,2,5,155,20,1,276,606,250,449,1137,1102,1325,2042,1246,8157,0.297,0.017,1.221,0.033,0.083,2.558,0.33,0.017,4.554,0.72,0.04,2.96,0.08,0.2,6.2,0.8,0.04,11.04,0.401,0.022,1.648,0.045,0.111,3.452,0.445,0.022,6.147,0.158,0.009,0.651,0.018,0.044,1.363,0.176,0.009,2.427,0.163,0.009,0.672,0.018,0.045,1.407,0.181,0.009,2.505,0.136,0.008,0.558,0.015,0.038,1.17,0.151,0.008,2.083,0.088,0.005,0.362,0.01,0.024,0.759,0.098,0.005,1.352,0.144,0.008,0.594,0.016,0.04,1.244,0.161,0.008,2.215,0.022,0.001,0.091,0.002,0.006,0.19,0.025,0.001,0.338
79,103302,102,9,167,21,9,476,39,6,829,517,248,452,1156,1397,1668,2497,2301,10236,1.973,0.174,3.23,0.406,0.174,9.207,0.754,0.116,16.035,4.113,0.363,6.734,0.847,0.363,19.194,1.573,0.242,33.427,2.257,0.199,3.695,0.465,0.199,10.531,0.863,0.133,18.341,0.882,0.078,1.445,0.182,0.078,4.118,0.337,0.052,7.171,0.73,0.064,1.195,0.15,0.064,3.407,0.279,0.043,5.934,0.612,0.054,1.001,0.126,0.054,2.854,0.234,0.036,4.97,0.408,0.036,0.669,0.084,0.036,1.906,0.156,0.024,3.32,0.443,0.039,0.726,0.091,0.039,2.069,0.169,0.026,3.603,0.1,0.009,0.163,0.021,0.009,0.465,0.038,0.006,0.81
80,100702,19,15,90,8,2,198,69,3,404,278,117,408,945,799,810,1326,960,5643,0.683,0.54,3.237,0.288,0.072,7.122,2.482,0.108,14.532,1.624,1.282,7.692,0.684,0.171,16.923,5.897,0.256,34.53,0.466,0.368,2.206,0.196,0.049,4.853,1.691,0.074,9.902,0.201,0.159,0.952,0.085,0.021,2.095,0.73,0.032,4.275,0.238,0.188,1.126,0.1,0.025,2.478,0.864,0.038,5.056,0.235,0.185,1.111,0.099,0.025,2.444,0.852,0.037,4.988,0.143,0.113,0.679,0.06,0.015,1.493,0.52,0.023,3.047,0.198,0.156,0.938,0.083,0.021,2.062,0.719,0.031,4.208,0.034,0.027,0.159,0.014,0.004,0.351,0.122,0.005,0.716
81,100703,12,7,53,5,2,201,24,6,310,106,71,139,1386,849,743,619,474,4387,1.132,0.66,5.0,0.472,0.189,18.962,2.264,0.566,29.245,1.69,0.986,7.465,0.704,0.282,28.31,3.38,0.845,43.662,0.863,0.504,3.813,0.36,0.144,14.46,1.727,0.432,22.302,0.087,0.051,0.382,0.036,0.014,1.45,0.173,0.043,2.237,0.141,0.082,0.624,0.059,0.024,2.367,0.283,0.071,3.651,0.162,0.094,0.713,0.067,0.027,2.705,0.323,0.081,4.172,0.194,0.113,0.856,0.081,0.032,3.247,0.388,0.097,5.008,0.253,0.148,1.118,0.105,0.042,4.241,0.506,0.127,6.54,0.027,0.016,0.121,0.011,0.005,0.458,0.055,0.014,0.707
82,100704,64,25,180,24,5,471,53,5,827,930,441,846,2154,2328,2551,4431,3443,17124,0.688,0.269,1.935,0.258,0.054,5.065,0.57,0.054,8.892,1.451,0.567,4.082,0.544,0.113,10.68,1.202,0.113,18.753,0.757,0.296,2.128,0.284,0.059,5.567,0.626,0.059,9.775,0.297,0.116,0.836,0.111,0.023,2.187,0.246,0.023,3.839,0.275,0.107,0.773,0.103,0.021,2.023,0.228,0.021,3.552,0.251,0.098,0.706,0.094,0.02,1.846,0.208,0.02,3.242,0.144,0.056,0.406,0.054,0.011,1.063,0.12,0.011,1.866,0.186,0.073,0.523,0.07,0.015,1.368,0.154,0.015,2.402,0.037,0.015,0.105,0.014,0.003,0.275,0.031,0.003,0.483
83,103901,59,18,135,14,9,436,38,9,718,455,225,390,769,967,1180,1805,1687,7478,1.297,0.396,2.967,0.308,0.198,9.582,0.835,0.198,15.78,2.622,0.8,6.0,0.622,0.4,19.378,1.689,0.4,31.911,1.513,0.462,3.462,0.359,0.231,11.179,0.974,0.231,18.41,0.767,0.234,1.756,0.182,0.117,5.67,0.494,0.117,9.337,0.61,0.186,1.396,0.145,0.093,4.509,0.393,0.093,7.425,0.5,0.153,1.144,0.119,0.076,3.695,0.322,0.076,6.085,0.327,0.1,0.748,0.078,0.05,2.416,0.211,0.05,3.978,0.35,0.107,0.8,0.083,0.053,2.584,0.225,0.053,4.256,0.079,0.024,0.181,0.019,0.012,0.583,0.051,0.012,0.96
84,100102,12,8,62,2,3,163,11,4,265,461,397,1117,1411,1373,1636,2641,2190,11226,0.26,0.174,1.345,0.043,0.065,3.536,0.239,0.087,5.748,0.302,0.202,1.562,0.05,0.076,4.106,0.277,0.101,6.675,0.107,0.072,0.555,0.018,0.027,1.459,0.098,0.036,2.372,0.085,0.057,0.439,0.014,0.021,1.155,0.078,0.028,1.878,0.087,0.058,0.452,0.015,0.022,1.187,0.08,0.029,1.93,0.073,0.049,0.379,0.012,0.018,0.996,0.067,0.024,1.62,0.045,0.03,0.235,0.008,0.011,0.617,0.042,0.015,1.003,0.055,0.037,0.283,0.009,0.014,0.744,0.05,0.018,1.21,0.011,0.007,0.055,0.002,0.003,0.145,0.01,0.004,0.236
85,102209,40,15,155,7,6,310,50,0,583,676,360,663,1852,2029,2192,3886,3313,14971,0.592,0.222,2.293,0.104,0.089,4.586,0.74,0.0,8.624,1.111,0.417,4.306,0.194,0.167,8.611,1.389,0.0,16.194,0.603,0.226,2.338,0.106,0.09,4.676,0.754,0.0,8.793,0.216,0.081,0.837,0.038,0.032,1.674,0.27,0.0,3.148,0.197,0.074,0.764,0.034,0.03,1.528,0.246,0.0,2.873,0.182,0.068,0.707,0.032,0.027,1.414,0.228,0.0,2.66,0.103,0.039,0.399,0.018,0.015,0.798,0.129,0.0,1.5,0.121,0.045,0.468,0.021,0.018,0.936,0.151,0.0,1.76,0.027,0.01,0.104,0.005,0.004,0.207,0.033,0.0,0.389
86,100403,27,15,73,5,1,169,27,3,320,176,77,168,457,527,615,905,1056,3981,1.534,0.852,4.148,0.284,0.057,9.602,1.534,0.17,18.182,3.506,1.948,9.481,0.649,0.13,21.948,3.506,0.39,41.558,1.607,0.893,4.345,0.298,0.06,10.06,1.607,0.179,19.048,0.591,0.328,1.597,0.109,0.022,3.698,0.591,0.066,7.002,0.512,0.285,1.385,0.095,0.019,3.207,0.512,0.057,6.072,0.439,0.244,1.187,0.081,0.016,2.748,0.439,0.049,5.203,0.298,0.166,0.807,0.055,0.011,1.867,0.298,0.033,3.536,0.256,0.142,0.691,0.047,0.009,1.6,0.256,0.028,3.03,0.068,0.038,0.183,0.013,0.003,0.425,0.068,0.008,0.804
87,104501,245,13,902,11,38,1283,250,5,2747,1503,788,1444,3237,3360,4360,6210,4360,25262,1.63,0.086,6.001,0.073,0.253,8.536,1.663,0.033,18.277,3.109,0.165,11.447,0.14,0.482,16.282,3.173,0.063,34.86,1.697,0.09,6.247,0.076,0.263,8.885,1.731,0.035,19.024,0.757,0.04,2.787,0.034,0.117,3.964,0.772,0.015,8.486,0.729,0.039,2.685,0.033,0.113,3.818,0.744,0.015,8.176,0.562,0.03,2.069,0.025,0.087,2.943,0.573,0.011,6.3,0.395,0.021,1.452,0.018,0.061,2.066,0.403,0.008,4.424,0.562,0.03,2.069,0.025,0.087,2.943,0.573,0.011,6.3,0.097,0.005,0.357,0.004,0.015,0.508,0.099,0.002,1.087
