,addrcode,bin,bowl,bucket,misc_short,jar,pottedplant,tire,misc_tall,total,Age < 7,Age 7 - 9,Age 10 - 14,Age 15 - 24,Age 25 - 34,Age 35 - 44,Age 45 - 60,Age > 60,Total,Age < 7_bin,Age < 7_bowl,Age < 7_bucket,Age < 7_misc_short,Age < 7_jar,Age < 7_pottedplant,Age < 7_tire,Age < 7_misc_tall,Age < 7_total,Age 7 - 9_bin,Age 7 - 9_bowl,Age 7 - 9_bucket,Age 7 - 9_misc_short,Age 7 - 9_jar,Age 7 - 9_pottedplant,Age 7 - 9_tire,Age 7 - 9_misc_tall,Age 7 - 9_total,Age 10 - 14_bin,Age 10 - 14_bowl,Age 10 - 14_bucket,Age 10 - 14_misc_short,Age 10 - 14_jar,Age 10 - 14_pottedplant,Age 10 - 14_tire,Age 10 - 14_misc_tall,Age 10 - 14_total,Age 15 - 24_bin,Age 15 - 24_bowl,Age 15 - 24_bucket,Age 15 - 24_misc_short,Age 15 - 24_jar,Age 15 - 24_pottedplant,Age 15 - 24_tire,Age 15 - 24_misc_tall,Age 15 - 24_total,Age 25 - 34_bin,Age 25 - 34_bowl,Age 25 - 34_bucket,Age 25 - 34_misc_short,Age 25 - 34_jar,Age 25 - 34_pottedplant,Age 25 - 34_tire,Age 25 - 34_misc_tall,Age 25 - 34_total,Age 35 - 44_bin,Age 35 - 44_bowl,Age 35 - 44_bucket,Age 35 - 44_misc_short,Age 35 - 44_jar,Age 35 - 44_pottedplant,Age 35 - 44_tire,Age 35 - 44_misc_tall,Age 35 - 44_total,Age 45 - 60_bin,Age 45 - 60_bowl,Age 45 - 60_bucket,Age 45 - 60_misc_short,Age 45 - 60_jar,Age 45 - 60_pottedplant,Age 45 - 60_tire,Age 45 - 60_misc_tall,Age 45 - 60_total,Age > 60_bin,Age > 60_bowl,Age > 60_bucket,Age > 60_misc_short,Age > 60_jar,Age > 60_pottedplant,Age > 60_tire,Age > 60_misc_tall,Age > 60_total,Total_bin,Total_bowl,Total_bucket,Total_misc_short,Total_jar,Total_pottedplant,Total_tire,Total_misc_tall,Total_total
54,800305,40,2,213,2,16,134,39,0,446,823,368,542,1326,1568,1579,2454,1624,10284,0.486,0.024,2.588,0.024,0.194,1.628,0.474,0.0,5.419,1.087,0.054,5.788,0.054,0.435,3.641,1.06,0.0,12.12,0.738,0.037,3.93,0.037,0.295,2.472,0.72,0.0,8.229,0.302,0.015,1.606,0.015,0.121,1.011,0.294,0.0,3.363,0.255,0.013,1.358,0.013,0.102,0.855,0.249,0.0,2.844,0.253,0.013,1.349,0.013,0.101,0.849,0.247,0.0,2.825,0.163,0.008,0.868,0.008,0.065,0.546,0.159,0.0,1.817,0.246,0.012,1.312,0.012,0.099,0.825,0.24,0.0,2.746,0.039,0.002,0.207,0.002,0.016,0.13,0.038,0.0,0.434
55,802001,52,2,413,4,15,235,90,1,812,654,308,488,1109,1346,1312,1857,1080,8154,0.795,0.031,6.315,0.061,0.229,3.593,1.376,0.015,12.416,1.688,0.065,13.409,0.13,0.487,7.63,2.922,0.032,26.364,1.066,0.041,8.463,0.082,0.307,4.816,1.844,0.02,16.639,0.469,0.018,3.724,0.036,0.135,2.119,0.812,0.009,7.322,0.386,0.015,3.068,0.03,0.111,1.746,0.669,0.007,6.033,0.396,0.015,3.148,0.03,0.114,1.791,0.686,0.008,6.189,0.28,0.011,2.224,0.022,0.081,1.265,0.485,0.005,4.373,0.481,0.019,3.824,0.037,0.139,2.176,0.833,0.009,7.519,0.064,0.002,0.506,0.005,0.018,0.288,0.11,0.001,0.996
56,801212,138,7,438,7,65,214,65,3,937,497,210,401,968,1085,1082,1334,907,6484,2.777,0.141,8.813,0.141,1.308,4.306,1.308,0.06,18.853,6.571,0.333,20.857,0.333,3.095,10.19,3.095,0.143,44.619,3.441,0.175,10.923,0.175,1.621,5.337,1.621,0.075,23.367,1.426,0.072,4.525,0.072,0.671,2.211,0.671,0.031,9.68,1.272,0.065,4.037,0.065,0.599,1.972,0.599,0.028,8.636,1.275,0.065,4.048,0.065,0.601,1.978,0.601,0.028,8.66,1.034,0.052,3.283,0.052,0.487,1.604,0.487,0.022,7.024,1.521,0.077,4.829,0.077,0.717,2.359,0.717,0.033,10.331,0.213,0.011,0.676,0.011,0.1,0.33,0.1,0.005,1.445
57,801105,58,6,920,9,19,264,95,0,1371,1451,665,1002,2278,2629,2625,3253,2214,16117,0.4,0.041,6.34,0.062,0.131,1.819,0.655,0.0,9.449,0.872,0.09,13.835,0.135,0.286,3.97,1.429,0.0,20.617,0.579,0.06,9.182,0.09,0.19,2.635,0.948,0.0,13.683,0.255,0.026,4.039,0.04,0.083,1.159,0.417,0.0,6.018,0.221,0.023,3.499,0.034,0.072,1.004,0.361,0.0,5.215,0.221,0.023,3.505,0.034,0.072,1.006,0.362,0.0,5.223,0.178,0.018,2.828,0.028,0.058,0.812,0.292,0.0,4.215,0.262,0.027,4.155,0.041,0.086,1.192,0.429,0.0,6.192,0.036,0.004,0.571,0.006,0.012,0.164,0.059,0.0,0.851
58,800302,68,0,87,0,5,81,5,0,246,442,180,340,754,830,970,1425,967,5908,1.538,0.0,1.968,0.0,0.113,1.833,0.113,0.0,5.566,3.778,0.0,4.833,0.0,0.278,4.5,0.278,0.0,13.667,2.0,0.0,2.559,0.0,0.147,2.382,0.147,0.0,7.235,0.902,0.0,1.154,0.0,0.066,1.074,0.066,0.0,3.263,0.819,0.0,1.048,0.0,0.06,0.976,0.06,0.0,2.964,0.701,0.0,0.897,0.0,0.052,0.835,0.052,0.0,2.536,0.477,0.0,0.611,0.0,0.035,0.568,0.035,0.0,1.726,0.703,0.0,0.9,0.0,0.052,0.838,0.052,0.0,2.544,0.115,0.0,0.147,0.0,0.008,0.137,0.008,0.0,0.416
59,801003,53,5,237,3,3,136,67,0,504,694,309,426,933,1146,1103,1422,1091,7124,0.764,0.072,3.415,0.043,0.043,1.96,0.965,0.0,7.262,1.715,0.162,7.67,0.097,0.097,4.401,2.168,0.0,16.311,1.244,0.117,5.563,0.07,0.07,3.192,1.573,0.0,11.831,0.568,0.054,2.54,0.032,0.032,1.458,0.718,0.0,5.402,0.462,0.044,2.068,0.026,0.026,1.187,0.585,0.0,4.398,0.481,0.045,2.149,0.027,0.027,1.233,0.607,0.0,4.569,0.373,0.035,1.667,0.021,0.021,0.956,0.471,0.0,3.544,0.486,0.046,2.172,0.027,0.027,1.247,0.614,0.0,4.62,0.074,0.007,0.333,0.004,0.004,0.191,0.094,0.0,0.707
60,801208,2,2,67,0,12,68,18,0,169,400,185,299,816,905,957,1199,1037,5798,0.05,0.05,1.675,0.0,0.3,1.7,0.45,0.0,4.225,0.108,0.108,3.622,0.0,0.649,3.676,0.973,0.0,9.135,0.067,0.067,2.241,0.0,0.401,2.274,0.602,0.0,5.652,0.025,0.025,0.821,0.0,0.147,0.833,0.221,0.0,2.071,0.022,0.022,0.74,0.0,0.133,0.751,0.199,0.0,1.867,0.021,0.021,0.7,0.0,0.125,0.711,0.188,0.0,1.766,0.017,0.017,0.559,0.0,0.1,0.567,0.15,0.0,1.41,0.019,0.019,0.646,0.0,0.116,0.656,0.174,0.0,1.63,0.003,0.003,0.116,0.0,0.021,0.117,0.031,0.0,0.291
61,801205,11,1,259,2,31,164,72,0,540,370,176,294,806,855,975,1252,1242,5970,0.297,0.027,7.0,0.054,0.838,4.432,1.946,0.0,14.595,0.625,0.057,14.716,0.114,1.761,9.318,4.091,0.0,30.682,0.374,0.034,8.81,0.068,1.054,5.578,2.449,0.0,18.367,0.136,0.012,3.213,0.025,0.385,2.035,0.893,0.0,6.7,0.129,0.012,3.029,0.023,0.363,1.918,0.842,0.0,6.316,0.113,0.01,2.656,0.021,0.318,1.682,0.738,0.0,5.538,0.088,0.008,2.069,0.016,0.248,1.31,0.575,0.0,4.313,0.089,0.008,2.085,0.016,0.25,1.32,0.58,0.0,4.348,0.018,0.002,0.434,0.003,0.052,0.275,0.121,0.0,0.905
62,801101,83,5,912,13,13,228,46,0,1300,1441,644,977,2030,2359,2287,3098,1775,14611,0.576,0.035,6.329,0.09,0.09,1.582,0.319,0.0,9.022,1.289,0.078,14.161,0.202,0.202,3.54,0.714,0.0,20.186,0.85,0.051,9.335,0.133,0.133,2.334,0.471,0.0,13.306,0.409,0.025,4.493,0.064,0.064,1.123,0.227,0.0,6.404,0.352,0.021,3.866,0.055,0.055,0.967,0.195,0.0,5.511,0.363,0.022,3.988,0.057,0.057,0.997,0.201,0.0,5.684,0.268,0.016,2.944,0.042,0.042,0.736,0.148,0.0,4.196,0.468,0.028,5.138,0.073,0.073,1.285,0.259,0.0,7.324,0.057,0.003,0.624,0.009,0.009,0.156,0.031,0.0,0.89
63,801204,3,1,31,1,10,44,19,0,109,212,93,170,391,483,571,801,744,3465,0.142,0.047,1.462,0.047,0.472,2.075,0.896,0.0,5.142,0.323,0.108,3.333,0.108,1.075,4.731,2.043,0.0,11.72,0.176,0.059,1.824,0.059,0.588,2.588,1.118,0.0,6.412,0.077,0.026,0.793,0.026,0.256,1.125,0.486,0.0,2.788,0.062,0.021,0.642,0.021,0.207,0.911,0.393,0.0,2.257,0.053,0.018,0.543,0.018,0.175,0.771,0.333,0.0,1.909,0.037,0.012,0.387,0.012,0.125,0.549,0.237,0.0,1.361,0.04,0.013,0.417,0.013,0.134,0.591,0.255,0.0,1.465,0.009,0.003,0.089,0.003,0.029,0.127,0.055,0.0,0.315
64,802003,102,1,195,7,32,279,91,1,708,1129,454,786,1835,2055,2305,2783,2044,13391,0.903,0.009,1.727,0.062,0.283,2.471,0.806,0.009,6.271,2.247,0.022,4.295,0.154,0.705,6.145,2.004,0.022,15.595,1.298,0.013,2.481,0.089,0.407,3.55,1.158,0.013,9.008,0.556,0.005,1.063,0.038,0.174,1.52,0.496,0.005,3.858,0.496,0.005,0.949,0.034,0.156,1.358,0.443,0.005,3.445,0.443,0.004,0.846,0.03,0.139,1.21,0.395,0.004,3.072,0.367,0.004,0.701,0.025,0.115,1.003,0.327,0.004,2.544,0.499,0.005,0.954,0.034,0.157,1.365,0.445,0.005,3.464,0.076,0.001,0.146,0.005,0.024,0.208,0.068,0.001,0.529
65,801206,1,2,31,0,6,75,32,0,147,377,138,262,671,745,792,1061,1055,5101,0.027,0.053,0.822,0.0,0.159,1.989,0.849,0.0,3.899,0.072,0.145,2.246,0.0,0.435,5.435,2.319,0.0,10.652,0.038,0.076,1.183,0.0,0.229,2.863,1.221,0.0,5.611,0.015,0.03,0.462,0.0,0.089,1.118,0.477,0.0,2.191,0.013,0.027,0.416,0.0,0.081,1.007,0.43,0.0,1.973,0.013,0.025,0.391,0.0,0.076,0.947,0.404,0.0,1.856,0.009,0.019,0.292,0.0,0.057,0.707,0.302,0.0,1.385,0.009,0.019,0.294,0.0,0.057,0.711,0.303,0.0,1.393,0.002,0.004,0.061,0.0,0.012,0.147,0.063,0.0,0.288
66,801215,4,0,47,0,19,50,17,0,137,169,80,127,406,542,499,642,575,3040,0.237,0.0,2.781,0.0,1.124,2.959,1.006,0.0,8.107,0.5,0.0,5.875,0.0,2.375,6.25,2.125,0.0,17.125,0.315,0.0,3.701,0.0,1.496,3.937,1.339,0.0,10.787,0.099,0.0,1.158,0.0,0.468,1.232,0.419,0.0,3.374,0.074,0.0,0.867,0.0,0.351,0.923,0.314,0.0,2.528,0.08,0.0,0.942,0.0,0.381,1.002,0.341,0.0,2.745,0.062,0.0,0.732,0.0,0.296,0.779,0.265,0.0,2.134,0.07,0.0,0.817,0.0,0.33,0.87,0.296,0.0,2.383,0.013,0.0,0.155,0.0,0.062,0.164,0.056,0.0,0.451
67,801217,6,2,78,1,34,102,22,0,245,218,103,176,454,542,579,710,712,3494,0.275,0.092,3.578,0.046,1.56,4.679,1.009,0.0,11.239,0.583,0.194,7.573,0.097,3.301,9.903,2.136,0.0,23.786,0.341,0.114,4.432,0.057,1.932,5.795,1.25,0.0,13.92,0.132,0.044,1.718,0.022,0.749,2.247,0.485,0.0,5.396,0.111,0.037,1.439,0.018,0.627,1.882,0.406,0.0,4.52,0.104,0.035,1.347,0.017,0.587,1.762,0.38,0.0,4.231,0.085,0.028,1.099,0.014,0.479,1.437,0.31,0.0,3.451,0.084,0.028,1.096,0.014,0.478,1.433,0.309,0.0,3.441,0.017,0.006,0.223,0.003,0.097,0.292,0.063,0.0,0.701
68,801207,2,0,49,3,21,58,17,0,150,250,103,188,502,582,572,753,799,3749,0.08,0.0,1.96,0.12,0.84,2.32,0.68,0.0,6.0,0.194,0.0,4.757,0.291,2.039,5.631,1.65,0.0,14.563,0.106,0.0,2.606,0.16,1.117,3.085,0.904,0.0,7.979,0.04,0.0,0.976,0.06,0.418,1.155,0.339,0.0,2.988,0.034,0.0,0.842,0.052,0.361,0.997,0.292,0.0,2.577,0.035,0.0,0.857,0.052,0.367,1.014,0.297,0.0,2.622,0.027,0.0,0.651,0.04,0.279,0.77,0.226,0.0,1.992,0.025,0.0,0.613,0.038,0.263,0.726,0.213,0.0,1.877,0.005,0.0,0.131,0.008,0.056,0.155,0.045,0.0,0.4
69,801216,15,5,292,2,32,114,26,0,486,347,136,225,697,764,748,942,857,4716,0.432,0.144,8.415,0.058,0.922,3.285,0.749,0.0,14.006,1.103,0.368,21.471,0.147,2.353,8.382,1.912,0.0,35.735,0.667,0.222,12.978,0.089,1.422,5.067,1.156,0.0,21.6,0.215,0.072,4.189,0.029,0.459,1.636,0.373,0.0,6.973,0.196,0.065,3.822,0.026,0.419,1.492,0.34,0.0,6.361,0.201,0.067,3.904,0.027,0.428,1.524,0.348,0.0,6.497,0.159,0.053,3.1,0.021,0.34,1.21,0.276,0.0,5.159,0.175,0.058,3.407,0.023,0.373,1.33,0.303,0.0,5.671,0.032,0.011,0.619,0.004,0.068,0.242,0.055,0.0,1.031
70,800906,40,1,116,2,4,117,17,0,297,856,305,517,1405,1531,1570,2264,1469,9917,0.467,0.012,1.355,0.023,0.047,1.367,0.199,0.0,3.47,1.311,0.033,3.803,0.066,0.131,3.836,0.557,0.0,9.738,0.774,0.019,2.244,0.039,0.077,2.263,0.329,0.0,5.745,0.285,0.007,0.826,0.014,0.028,0.833,0.121,0.0,2.114,0.261,0.007,0.758,0.013,0.026,0.764,0.111,0.0,1.94,0.255,0.006,0.739,0.013,0.025,0.745,0.108,0.0,1.892,0.177,0.004,0.512,0.009,0.018,0.517,0.075,0.0,1.312,0.272,0.007,0.79,0.014,0.027,0.796,0.116,0.0,2.022,0.04,0.001,0.117,0.002,0.004,0.118,0.017,0.0,0.299
71,801303,85,4,146,3,30,259,63,0,590,916,426,724,1444,1680,1847,2312,1731,11080,0.928,0.044,1.594,0.033,0.328,2.828,0.688,0.0,6.441,1.995,0.094,3.427,0.07,0.704,6.08,1.479,0.0,13.85,1.174,0.055,2.017,0.041,0.414,3.577,0.87,0.0,8.149,0.589,0.028,1.011,0.021,0.208,1.794,0.436,0.0,4.086,0.506,0.024,0.869,0.018,0.179,1.542,0.375,0.0,3.512,0.46,0.022,0.79,0.016,0.162,1.402,0.341,0.0,3.194,0.368,0.017,0.631,0.013,0.13,1.12,0.272,0.0,2.552,0.491,0.023,0.843,0.017,0.173,1.496,0.364,0.0,3.408,0.077,0.004,0.132,0.003,0.027,0.234,0.057,0.0,0.532
72,801001,119,0,149,3,8,130,48,0,457,888,427,647,1439,1658,1806,2423,1894,11182,1.34,0.0,1.678,0.034,0.09,1.464,0.541,0.0,5.146,2.787,0.0,3.489,0.07,0.187,3.044,1.124,0.0,10.703,1.839,0.0,2.303,0.046,0.124,2.009,0.742,0.0,7.063,0.827,0.0,1.035,0.021,0.056,0.903,0.334,0.0,3.176,0.718,0.0,0.899,0.018,0.048,0.784,0.29,0.0,2.756,0.659,0.0,0.825,0.017,0.044,0.72,0.266,0.0,2.53,0.491,0.0,0.615,0.012,0.033,0.537,0.198,0.0,1.886,0.628,0.0,0.787,0.016,0.042,0.686,0.253,0.0,2.413,0.106,0.0,0.133,0.003,0.007,0.116,0.043,0.0,0.409
73,801203,0,0,32,0,13,64,17,0,126,302,138,243,545,689,720,920,924,4481,0.0,0.0,1.06,0.0,0.43,2.119,0.563,0.0,4.172,0.0,0.0,2.319,0.0,0.942,4.638,1.232,0.0,9.13,0.0,0.0,1.317,0.0,0.535,2.634,0.7,0.0,5.185,0.0,0.0,0.587,0.0,0.239,1.174,0.312,0.0,2.312,0.0,0.0,0.464,0.0,0.189,0.929,0.247,0.0,1.829,0.0,0.0,0.444,0.0,0.181,0.889,0.236,0.0,1.75,0.0,0.0,0.348,0.0,0.141,0.696,0.185,0.0,1.37,0.0,0.0,0.346,0.0,0.141,0.693,0.184,0.0,1.364,0.0,0.0,0.071,0.0,0.029,0.143,0.038,0.0,0.281
74,802304,16,3,241,3,42,290,123,0,718,749,348,577,1311,1322,1386,1765,1265,8723,0.214,0.04,3.218,0.04,0.561,3.872,1.642,0.0,9.586,0.46,0.086,6.925,0.086,1.207,8.333,3.534,0.0,20.632,0.277,0.052,4.177,0.052,0.728,5.026,2.132,0.0,12.444,0.122,0.023,1.838,0.023,0.32,2.212,0.938,0.0,5.477,0.121,0.023,1.823,0.023,0.318,2.194,0.93,0.0,5.431,0.115,0.022,1.739,0.022,0.303,2.092,0.887,0.0,5.18,0.091,0.017,1.365,0.017,0.238,1.643,0.697,0.0,4.068,0.126,0.024,1.905,0.024,0.332,2.292,0.972,0.0,5.676,0.018,0.003,0.276,0.003,0.048,0.332,0.141,0.0,0.823
75,801211,2,1,30,1,18,50,16,0,118,162,83,115,303,390,437,547,490,2527,0.123,0.062,1.852,0.062,1.111,3.086,0.988,0.0,7.284,0.241,0.12,3.614,0.12,2.169,6.024,1.928,0.0,14.217,0.174,0.087,2.609,0.087,1.565,4.348,1.391,0.0,10.261,0.066,0.033,0.99,0.033,0.594,1.65,0.528,0.0,3.894,0.051,0.026,0.769,0.026,0.462,1.282,0.41,0.0,3.026,0.046,0.023,0.686,0.023,0.412,1.144,0.366,0.0,2.7,0.037,0.018,0.548,0.018,0.329,0.914,0.293,0.0,2.157,0.041,0.02,0.612,0.02,0.367,1.02,0.327,0.0,2.408,0.008,0.004,0.119,0.004,0.071,0.198,0.063,0.0,0.467
76,801104,15,2,560,4,11,140,25,0,757,845,381,591,1257,1436,1349,1510,864,8233,0.178,0.024,6.627,0.047,0.13,1.657,0.296,0.0,8.959,0.394,0.052,14.698,0.105,0.289,3.675,0.656,0.0,19.869,0.254,0.034,9.475,0.068,0.186,2.369,0.423,0.0,12.809,0.119,0.016,4.455,0.032,0.088,1.114,0.199,0.0,6.022,0.104,0.014,3.9,0.028,0.077,0.975,0.174,0.0,5.272,0.111,0.015,4.151,0.03,0.082,1.038,0.185,0.0,5.612,0.099,0.013,3.709,0.026,0.073,0.927,0.166,0.0,5.013,0.174,0.023,6.481,0.046,0.127,1.62,0.289,0.0,8.762,0.018,0.002,0.68,0.005,0.013,0.17,0.03,0.0,0.919
77,801107,26,4,664,6,19,163,21,0,903,1018,451,691,1569,1757,1714,2126,1234,10560,0.255,0.039,6.523,0.059,0.187,1.601,0.206,0.0,8.87,0.576,0.089,14.723,0.133,0.421,3.614,0.466,0.0,20.022,0.376,0.058,9.609,0.087,0.275,2.359,0.304,0.0,13.068,0.166,0.025,4.232,0.038,0.121,1.039,0.134,0.0,5.755,0.148,0.023,3.779,0.034,0.108,0.928,0.12,0.0,5.139,0.152,0.023,3.874,0.035,0.111,0.951,0.123,0.0,5.268,0.122,0.019,3.123,0.028,0.089,0.767,0.099,0.0,4.247,0.211,0.032,5.381,0.049,0.154,1.321,0.17,0.0,7.318,0.025,0.004,0.629,0.006,0.018,0.154,0.02,0.0,0.855
78,800911,105,9,746,7,11,362,152,0,1392,1077,432,775,1825,1989,1904,2709,1511,12222,0.975,0.084,6.927,0.065,0.102,3.361,1.411,0.0,12.925,2.431,0.208,17.269,0.162,0.255,8.38,3.519,0.0,32.222,1.355,0.116,9.626,0.09,0.142,4.671,1.961,0.0,17.961,0.575,0.049,4.088,0.038,0.06,1.984,0.833,0.0,7.627,0.528,0.045,3.751,0.035,0.055,1.82,0.764,0.0,6.998,0.551,0.047,3.918,0.037,0.058,1.901,0.798,0.0,7.311,0.388,0.033,2.754,0.026,0.041,1.336,0.561,0.0,5.138,0.695,0.06,4.937,0.046,0.073,2.396,1.006,0.0,9.212,0.086,0.007,0.61,0.006,0.009,0.296,0.124,0.0,1.139
79,801213,0,0,17,1,8,52,12,0,90,68,21,44,122,162,163,219,241,1040,0.0,0.0,2.5,0.147,1.176,7.647,1.765,0.0,13.235,0.0,0.0,8.095,0.476,3.81,24.762,5.714,0.0,42.857,0.0,0.0,3.864,0.227,1.818,11.818,2.727,0.0,20.455,0.0,0.0,1.393,0.082,0.656,4.262,0.984,0.0,7.377,0.0,0.0,1.049,0.062,0.494,3.21,0.741,0.0,5.556,0.0,0.0,1.043,0.061,0.491,3.19,0.736,0.0,5.521,0.0,0.0,0.776,0.046,0.365,2.374,0.548,0.0,4.11,0.0,0.0,0.705,0.041,0.332,2.158,0.498,0.0,3.734,0.0,0.0,0.163,0.01,0.077,0.5,0.115,0.0,0.865
80,802302,3,5,99,4,17,98,49,0,275,399,187,322,738,811,982,1178,1005,5622,0.075,0.125,2.481,0.1,0.426,2.456,1.228,0.0,6.892,0.16,0.267,5.294,0.214,0.909,5.241,2.62,0.0,14.706,0.093,0.155,3.075,0.124,0.528,3.043,1.522,0.0,8.54,0.041,0.068,1.341,0.054,0.23,1.328,0.664,0.0,3.726,0.037,0.062,1.221,0.049,0.21,1.208,0.604,0.0,3.391,0.031,0.051,1.008,0.041,0.173,0.998,0.499,0.0,2.8,0.025,0.042,0.84,0.034,0.144,0.832,0.416,0.0,2.334,0.03,0.05,0.985,0.04,0.169,0.975,0.488,0.0,2.736,0.005,0.009,0.176,0.007,0.03,0.174,0.087,0.0,0.489
81,801218,13,5,301,5,24,128,23,0,499,302,145,300,675,685,837,1006,956,4906,0.43,0.166,9.967,0.166,0.795,4.238,0.762,0.0,16.523,0.897,0.345,20.759,0.345,1.655,8.828,1.586,0.0,34.414,0.433,0.167,10.033,0.167,0.8,4.267,0.767,0.0,16.633,0.193,0.074,4.459,0.074,0.356,1.896,0.341,0.0,7.393,0.19,0.073,4.394,0.073,0.35,1.869,0.336,0.0,7.285,0.155,0.06,3.596,0.06,0.287,1.529,0.275,0.0,5.962,0.129,0.05,2.992,0.05,0.239,1.272,0.229,0.0,4.96,0.136,0.052,3.149,0.052,0.251,1.339,0.241,0.0,5.22,0.026,0.01,0.614,0.01,0.049,0.261,0.047,0.0,1.017
82,800912,154,4,196,4,10,177,76,0,621,596,257,434,883,962,972,1302,892,6298,2.584,0.067,3.289,0.067,0.168,2.97,1.275,0.0,10.419,5.992,0.156,7.626,0.156,0.389,6.887,2.957,0.0,24.163,3.548,0.092,4.516,0.092,0.23,4.078,1.751,0.0,14.309,1.744,0.045,2.22,0.045,0.113,2.005,0.861,0.0,7.033,1.601,0.042,2.037,0.042,0.104,1.84,0.79,0.0,6.455,1.584,0.041,2.016,0.041,0.103,1.821,0.782,0.0,6.389,1.183,0.031,1.505,0.031,0.077,1.359,0.584,0.0,4.77,1.726,0.045,2.197,0.045,0.112,1.984,0.852,0.0,6.962,0.245,0.006,0.311,0.006,0.016,0.281,0.121,0.0,0.986
83,801301,19,2,59,0,0,47,46,0,173,2108,948,1677,3471,3816,4024,5863,3987,25894,0.09,0.009,0.28,0.0,0.0,0.223,0.218,0.0,0.821,0.2,0.021,0.622,0.0,0.0,0.496,0.485,0.0,1.825,0.113,0.012,0.352,0.0,0.0,0.28,0.274,0.0,1.032,0.055,0.006,0.17,0.0,0.0,0.135,0.133,0.0,0.498,0.05,0.005,0.155,0.0,0.0,0.123,0.121,0.0,0.453,0.047,0.005,0.147,0.0,0.0,0.117,0.114,0.0,0.43,0.032,0.003,0.101,0.0,0.0,0.08,0.078,0.0,0.295,0.048,0.005,0.148,0.0,0.0,0.118,0.115,0.0,0.434,0.007,0.001,0.023,0.0,0.0,0.018,0.018,0.0,0.067
84,802301,0,0,2,0,0,9,1,0,12,409,180,309,833,842,941,1379,1225,6118,0.0,0.0,0.049,0.0,0.0,0.22,0.024,0.0,0.293,0.0,0.0,0.111,0.0,0.0,0.5,0.056,0.0,0.667,0.0,0.0,0.065,0.0,0.0,0.291,0.032,0.0,0.388,0.0,0.0,0.024,0.0,0.0,0.108,0.012,0.0,0.144,0.0,0.0,0.024,0.0,0.0,0.107,0.012,0.0,0.143,0.0,0.0,0.021,0.0,0.0,0.096,0.011,0.0,0.128,0.0,0.0,0.015,0.0,0.0,0.065,0.007,0.0,0.087,0.0,0.0,0.016,0.0,0.0,0.073,0.008,0.0,0.098,0.0,0.0,0.003,0.0,0.0,0.015,0.002,0.0,0.02
85,800913,52,3,690,9,12,185,40,0,991,1482,647,980,2107,2265,2203,2792,1669,14145,0.351,0.02,4.656,0.061,0.081,1.248,0.27,0.0,6.687,0.804,0.046,10.665,0.139,0.185,2.859,0.618,0.0,15.317,0.531,0.031,7.041,0.092,0.122,1.888,0.408,0.0,10.112,0.247,0.014,3.275,0.043,0.057,0.878,0.19,0.0,4.703,0.23,0.013,3.046,0.04,0.053,0.817,0.177,0.0,4.375,0.236,0.014,3.132,0.041,0.054,0.84,0.182,0.0,4.498,0.186,0.011,2.471,0.032,0.043,0.663,0.143,0.0,3.549,0.312,0.018,4.134,0.054,0.072,1.108,0.24,0.0,5.938,0.037,0.002,0.488,0.006,0.008,0.131,0.028,0.0,0.701
86,800606,2,1,30,0,16,89,25,0,163,278,120,203,547,636,709,927,938,4358,0.072,0.036,1.079,0.0,0.576,3.201,0.899,0.0,5.863,0.167,0.083,2.5,0.0,1.333,7.417,2.083,0.0,13.583,0.099,0.049,1.478,0.0,0.788,4.384,1.232,0.0,8.03,0.037,0.018,0.548,0.0,0.293,1.627,0.457,0.0,2.98,0.031,0.016,0.472,0.0,0.252,1.399,0.393,0.0,2.563,0.028,0.014,0.423,0.0,0.226,1.255,0.353,0.0,2.299,0.022,0.011,0.324,0.0,0.173,0.96,0.27,0.0,1.758,0.021,0.011,0.32,0.0,0.171,0.949,0.267,0.0,1.738,0.005,0.002,0.069,0.0,0.037,0.204,0.057,0.0,0.374
87,800903,112,2,164,3,3,128,58,0,470,918,367,639,1672,1412,1508,2266,1572,10354,1.22,0.022,1.786,0.033,0.033,1.394,0.632,0.0,5.12,3.052,0.054,4.469,0.082,0.082,3.488,1.58,0.0,12.807,1.753,0.031,2.567,0.047,0.047,2.003,0.908,0.0,7.355,0.67,0.012,0.981,0.018,0.018,0.766,0.347,0.0,2.811,0.793,0.014,1.161,0.021,0.021,0.907,0.411,0.0,3.329,0.743,0.013,1.088,0.02,0.02,0.849,0.385,0.0,3.117,0.494,0.009,0.724,0.013,0.013,0.565,0.256,0.0,2.074,0.712,0.013,1.043,0.019,0.019,0.814,0.369,0.0,2.99,0.108,0.002,0.158,0.003,0.003,0.124,0.056,0.0,0.454
88,800601,66,0,56,1,10,114,22,1,270,219,100,188,452,460,556,839,823,3637,3.014,0.0,2.557,0.046,0.457,5.205,1.005,0.046,12.329,6.6,0.0,5.6,0.1,1.0,11.4,2.2,0.1,27.0,3.511,0.0,2.979,0.053,0.532,6.064,1.17,0.053,14.362,1.46,0.0,1.239,0.022,0.221,2.522,0.487,0.022,5.973,1.435,0.0,1.217,0.022,0.217,2.478,0.478,0.022,5.87,1.187,0.0,1.007,0.018,0.18,2.05,0.396,0.018,4.856,0.787,0.0,0.667,0.012,0.119,1.359,0.262,0.012,3.218,0.802,0.0,0.68,0.012,0.122,1.385,0.267,0.012,3.281,0.181,0.0,0.154,0.003,0.027,0.313,0.06,0.003,0.742
