,addrcode,DF_0,Total,Age < 7_bin,Age < 7_bowl,Age < 7_bucket,Age < 7_misc_short,Age < 7_jar,Age < 7_pottedplant,Age < 7_tire,Age < 7_misc_tall,Age < 7_total,Age 7 - 9_bin,Age 7 - 9_bowl,Age 7 - 9_bucket,Age 7 - 9_misc_short,Age 7 - 9_jar,Age 7 - 9_pottedplant,Age 7 - 9_tire,Age 7 - 9_misc_tall,Age 7 - 9_total,Age 10 - 14_bin,Age 10 - 14_bowl,Age 10 - 14_bucket,Age 10 - 14_misc_short,Age 10 - 14_jar,Age 10 - 14_pottedplant,Age 10 - 14_tire,Age 10 - 14_misc_tall,Age 10 - 14_total,Age 15 - 24_bin,Age 15 - 24_bowl,Age 15 - 24_bucket,Age 15 - 24_misc_short,Age 15 - 24_jar,Age 15 - 24_pottedplant,Age 15 - 24_tire,Age 15 - 24_misc_tall,Age 15 - 24_total,Age 25 - 34_bin,Age 25 - 34_bowl,Age 25 - 34_bucket,Age 25 - 34_misc_short,Age 25 - 34_jar,Age 25 - 34_pottedplant,Age 25 - 34_tire,Age 25 - 34_misc_tall,Age 25 - 34_total,Age 35 - 44_bin,Age 35 - 44_bowl,Age 35 - 44_bucket,Age 35 - 44_misc_short,Age 35 - 44_jar,Age 35 - 44_pottedplant,Age 35 - 44_tire,Age 35 - 44_misc_tall,Age 35 - 44_total,Age 45 - 60_bin,Age 45 - 60_bowl,Age 45 - 60_bucket,Age 45 - 60_misc_short,Age 45 - 60_jar,Age 45 - 60_pottedplant,Age 45 - 60_tire,Age 45 - 60_misc_tall,Age 45 - 60_total,Age > 60_bin,Age > 60_bowl,Age > 60_bucket,Age > 60_misc_short,Age > 60_jar,Age > 60_pottedplant,Age > 60_tire,Age > 60_misc_tall,Age > 60_total,Total_bin,Total_bowl,Total_bucket,Total_misc_short,Total_jar,Total_pottedplant,Total_tire,Total_misc_tall,Total_total
50,800613,66.01531555320835,7574,0.813,0.0,2.531,0.0,0.276,2.086,0.782,0.015,6.502999999999999,1.693,0.0,5.272,0.0,0.575,4.345,1.629,0.032,13.546,1.0390000000000001,0.0,3.235,0.0,0.353,2.667,1.0,0.02,8.314,0.488,0.0,1.521,0.0,0.166,1.253,0.47,0.009000000000000001,3.908,0.501,0.0,1.56,0.0,0.17,1.285,0.48200000000000004,0.009000000000000001,4.008,0.42200000000000004,0.0,1.314,0.0,0.14300000000000002,1.083,0.406,0.008,3.3760000000000003,0.336,0.0,1.046,0.0,0.114,0.862,0.32299999999999995,0.006,2.6889999999999996,0.47200000000000003,0.0,1.469,0.0,0.16,1.2109999999999999,0.45399999999999996,0.009000000000000001,3.7760000000000002,0.07,0.0,0.218,0.0,0.024,0.18,0.067,0.001,0.56
51,800701,39.34162986752308,12455,0.36200000000000004,0.049,3.219,0.068,0.13699999999999998,1.9569999999999999,0.45,0.01,6.252000000000001,0.787,0.106,7.0,0.149,0.298,4.255,0.9790000000000001,0.021,13.595999999999998,0.423,0.057,3.76,0.08,0.16,2.286,0.526,0.011000000000000001,7.303,0.205,0.027999999999999997,1.8219999999999998,0.039,0.078,1.107,0.255,0.006,3.5380000000000003,0.204,0.027999999999999997,1.815,0.039,0.077,1.103,0.254,0.006,3.525,0.19,0.026000000000000002,1.693,0.036000000000000004,0.07200000000000001,1.0290000000000001,0.237,0.005,3.2889999999999997,0.14,0.019,1.249,0.027000000000000003,0.053,0.759,0.175,0.004,2.426,0.196,0.026000000000000002,1.739,0.037000000000000005,0.07400000000000001,1.057,0.243,0.005,3.377,0.03,0.004,0.264,0.006,0.011000000000000001,0.161,0.037000000000000005,0.001,0.513
52,800702,48.10709056682702,4781,1.281,0.139,13.343,0.084,0.33399999999999996,4.428999999999999,0.501,0.055999999999999994,20.167,2.7060000000000004,0.294,28.176,0.17600000000000002,0.706,9.353,1.0590000000000002,0.11800000000000001,42.588,1.575,0.171,16.404,0.10300000000000001,0.41100000000000003,5.445,0.616,0.068,24.795,0.693,0.075,7.2139999999999995,0.045,0.18100000000000002,2.395,0.271,0.03,10.904000000000002,0.642,0.07,6.69,0.042,0.168,2.221,0.251,0.027999999999999997,10.112,0.597,0.065,6.221,0.039,0.156,2.065,0.23399999999999999,0.026000000000000002,9.402999999999999,0.43799999999999994,0.048,4.562,0.028999999999999998,0.114,1.514,0.171,0.019,6.895,0.605,0.066,6.303,0.039,0.158,2.092,0.237,0.026000000000000002,9.526,0.096,0.01,1.002,0.006,0.025,0.33299999999999996,0.038,0.004,1.514
53,800703,45.79517069109075,7206,2.263,0.141,2.6260000000000003,0.141,0.162,2.6260000000000003,0.626,0.02,8.606,4.2589999999999995,0.266,4.9430000000000005,0.266,0.304,4.9430000000000005,1.179,0.038,16.198,2.551,0.159,2.9610000000000003,0.159,0.182,2.9610000000000003,0.706,0.023,9.704,1.176,0.07400000000000001,1.3659999999999999,0.07400000000000001,0.084,1.3659999999999999,0.326,0.011000000000000001,4.475,1.085,0.068,1.26,0.068,0.078,1.26,0.3,0.01,4.128,0.965,0.06,1.12,0.06,0.069,1.12,0.267,0.009000000000000001,3.6689999999999996,0.688,0.043,0.799,0.043,0.049,0.799,0.19,0.006,2.617,0.9059999999999999,0.057,1.052,0.057,0.065,1.052,0.251,0.008,3.447,0.155,0.01,0.18,0.01,0.011000000000000001,0.18,0.043,0.001,0.591
54,800704,36.329386437029065,7432,0.07400000000000001,0.07400000000000001,6.171,0.055999999999999994,0.223,3.0860000000000003,0.613,0.019,10.315999999999999,0.156,0.156,12.918,0.11699999999999999,0.467,6.459,1.284,0.039,21.595,0.08800000000000001,0.08800000000000001,7.297000000000001,0.066,0.264,3.648,0.725,0.022000000000000002,12.198,0.04,0.04,3.3,0.03,0.11900000000000001,1.65,0.32799999999999996,0.01,5.517,0.036000000000000004,0.036000000000000004,2.967,0.027000000000000003,0.107,1.483,0.295,0.009000000000000001,4.96,0.031,0.031,2.562,0.023,0.09300000000000001,1.281,0.255,0.008,4.282,0.027000000000000003,0.027000000000000003,2.219,0.02,0.08,1.11,0.221,0.006999999999999999,3.71,0.032,0.032,2.625,0.024,0.095,1.3119999999999998,0.261,0.008,4.387,0.005,0.005,0.447,0.004,0.016,0.223,0.044000000000000004,0.001,0.747
55,800705,26.069325094139227,10357,0.8079999999999999,0.064,1.892,0.096,0.032,1.5519999999999998,1.2009999999999998,0.0,5.643,1.6030000000000002,0.127,3.755,0.19,0.063,3.08,2.384,0.0,11.203,1.012,0.08,2.37,0.12,0.04,1.944,1.505,0.0,7.071000000000001,0.498,0.039,1.166,0.059000000000000004,0.02,0.956,0.74,0.0,3.477,0.42700000000000005,0.034,1.0,0.051,0.017,0.82,0.635,0.0,2.983,0.467,0.037000000000000005,1.094,0.055,0.018000000000000002,0.897,0.695,0.0,3.264,0.35600000000000004,0.027999999999999997,0.8340000000000001,0.042,0.013999999999999999,0.684,0.529,0.0,2.487,0.677,0.053,1.5859999999999999,0.08,0.027000000000000003,1.301,1.0070000000000001,0.0,4.7330000000000005,0.073,0.006,0.172,0.009000000000000001,0.003,0.141,0.109,0.0,0.513
56,800706,51.92253718776312,7126,0.065,0.016,2.76,0.032,0.146,1.9809999999999999,0.519,0.0,5.519,0.141,0.035,5.986000000000001,0.07,0.317,4.296,1.127,0.0,11.972000000000001,0.086,0.021,3.64,0.043,0.193,2.612,0.685,0.0,7.281000000000001,0.04,0.01,1.7,0.02,0.09,1.22,0.32,0.0,3.4,0.035,0.009000000000000001,1.493,0.018000000000000002,0.079,1.071,0.281,0.0,2.985,0.035,0.009000000000000001,1.482,0.017,0.078,1.064,0.27899999999999997,0.0,2.964,0.027999999999999997,0.006999999999999999,1.193,0.013999999999999999,0.063,0.856,0.225,0.0,2.386,0.038,0.01,1.6219999999999999,0.019,0.086,1.1640000000000001,0.305,0.0,3.2439999999999998,0.006,0.001,0.239,0.003,0.013000000000000001,0.171,0.045,0.0,0.47700000000000004
57,800707,47.24143748945504,5927,0.08199999999999999,0.136,7.3020000000000005,0.109,0.218,2.861,0.79,0.027000000000000003,11.526,0.16,0.266,14.255,0.213,0.426,5.585,1.5430000000000001,0.053,22.5,0.09699999999999999,0.161,8.645,0.129,0.258,3.387,0.935,0.032,13.645,0.037000000000000005,0.061,3.2880000000000003,0.049,0.098,1.288,0.35600000000000004,0.012,5.19,0.035,0.057999999999999996,3.1239999999999997,0.047,0.09300000000000001,1.224,0.33799999999999997,0.012,4.93,0.033,0.054000000000000006,2.91,0.043,0.087,1.14,0.315,0.011000000000000001,4.593,0.022000000000000002,0.037000000000000005,1.972,0.028999999999999998,0.059000000000000004,0.773,0.213,0.006999999999999999,3.113,0.027000000000000003,0.045,2.417,0.036000000000000004,0.07200000000000001,0.9470000000000001,0.261,0.009000000000000001,3.8139999999999996,0.005,0.008,0.452,0.006999999999999999,0.013000000000000001,0.177,0.049,0.002,0.7140000000000001
58,800708,21.210091538289795,8958,0.22899999999999998,0.031,0.78,0.0,0.0,0.688,0.612,0.0,2.339,0.48700000000000004,0.065,1.656,0.0,0.0,1.4609999999999999,1.2990000000000002,0.0,4.968,0.292,0.039,0.992,0.0,0.0,0.875,0.778,0.0,2.977,0.11900000000000001,0.016,0.40299999999999997,0.0,0.0,0.35600000000000004,0.316,0.0,1.209,0.11199999999999999,0.015,0.382,0.0,0.0,0.337,0.3,0.0,1.147,0.10300000000000001,0.013999999999999999,0.35100000000000003,0.0,0.0,0.31,0.276,0.0,1.054,0.075,0.01,0.254,0.0,0.0,0.22399999999999998,0.19899999999999998,0.0,0.762,0.105,0.013999999999999999,0.358,0.0,0.0,0.316,0.281,0.0,1.074,0.017,0.002,0.057,0.0,0.0,0.05,0.045,0.0,0.171
59,800709,59.855801931709976,7351,1.337,0.099,5.396,0.083,0.248,3.3169999999999997,2.162,0.0,12.64,2.523,0.187,10.187000000000001,0.156,0.467,6.2620000000000005,4.081,0.0,23.863000000000003,1.546,0.115,6.24,0.095,0.28600000000000003,3.8360000000000003,2.5,0.0,14.618,0.7490000000000001,0.055999999999999994,3.025,0.046,0.139,1.859,1.212,0.0,7.086,0.637,0.047,2.573,0.039,0.11800000000000001,1.581,1.031,0.0,6.027,0.6679999999999999,0.05,2.698,0.040999999999999995,0.124,1.6580000000000001,1.081,0.0,6.32,0.5429999999999999,0.04,2.19,0.033,0.1,1.3459999999999999,0.877,0.0,5.131,0.961,0.071,3.8789999999999996,0.059000000000000004,0.17800000000000002,2.384,1.554,0.0,9.087,0.11,0.008,0.445,0.006999999999999999,0.02,0.273,0.17800000000000002,0.0,1.042
60,800710,43.832947765737245,8213,0.19,0.025,0.6459999999999999,0.0,0.0,0.57,0.506,0.0,1.9369999999999998,0.376,0.05,1.278,0.0,0.0,1.128,1.003,0.0,3.835,0.245,0.033,0.8320000000000001,0.0,0.0,0.7340000000000001,0.653,0.0,2.496,0.13,0.017,0.442,0.0,0.0,0.39,0.34700000000000003,0.0,1.3259999999999998,0.109,0.015,0.37200000000000005,0.0,0.0,0.32799999999999996,0.292,0.0,1.115,0.11199999999999999,0.015,0.381,0.0,0.0,0.336,0.299,0.0,1.143,0.091,0.012,0.308,0.0,0.0,0.272,0.242,0.0,0.924,0.16899999999999998,0.022000000000000002,0.573,0.0,0.0,0.506,0.449,0.0,1.719,0.018000000000000002,0.002,0.062,0.0,0.0,0.055,0.049,0.0,0.18600000000000003
61,800711,30.585716470408318,6539,0.129,0.086,9.57,0.065,0.10800000000000001,3.054,0.43,0.0,13.440999999999999,0.278,0.185,20.601999999999997,0.139,0.231,6.574,0.9259999999999999,0.0,28.935,0.151,0.10099999999999999,11.181,0.075,0.126,3.568,0.503,0.0,15.704,0.07400000000000001,0.049,5.494,0.037000000000000005,0.062,1.7530000000000001,0.247,0.0,7.716,0.064,0.042,4.718999999999999,0.032,0.053,1.506,0.212,0.0,6.627999999999999,0.054000000000000006,0.036000000000000004,3.984,0.027000000000000003,0.045,1.271,0.179,0.0,5.595,0.042,0.027999999999999997,3.088,0.021,0.035,0.985,0.139,0.0,4.337,0.052000000000000005,0.035,3.873,0.026000000000000002,0.044000000000000004,1.236,0.174,0.0,5.44,0.009000000000000001,0.006,0.6809999999999999,0.005,0.008,0.217,0.031,0.0,0.956
62,800801,45.971220756321046,31759,0.637,0.013000000000000001,1.265,0.022000000000000002,0.040999999999999995,1.1640000000000001,0.37200000000000005,0.0,3.515,1.4769999999999999,0.028999999999999998,2.931,0.051,0.095,2.697,0.863,0.0,8.142999999999999,0.858,0.017,1.704,0.03,0.055,1.568,0.501,0.0,4.734,0.419,0.008,0.831,0.015,0.027000000000000003,0.765,0.245,0.0,2.309,0.40700000000000003,0.008,0.807,0.013999999999999999,0.026000000000000002,0.743,0.23800000000000002,0.0,2.242,0.436,0.009000000000000001,0.865,0.015,0.027999999999999997,0.7959999999999999,0.254,0.0,2.4019999999999997,0.32899999999999996,0.006999999999999999,0.653,0.011000000000000001,0.021,0.601,0.192,0.0,1.8130000000000002,0.47,0.009000000000000001,0.9329999999999999,0.016,0.03,0.8590000000000001,0.275,0.0,2.593,0.064,0.001,0.126,0.002,0.004,0.11599999999999999,0.037000000000000005,0.0,0.35100000000000003
63,800802,56.276559090387046,8707,0.753,0.027999999999999997,4.3180000000000005,0.027999999999999997,0.142,2.06,0.71,0.013999999999999999,8.054,1.611,0.061,9.24,0.061,0.304,4.407,1.52,0.03,17.234,0.9940000000000001,0.038,5.704,0.038,0.188,2.72,0.938,0.019,10.638,0.449,0.017,2.574,0.017,0.085,1.228,0.423,0.008,4.801,0.40299999999999997,0.015,2.314,0.015,0.076,1.104,0.381,0.008,4.315,0.40399999999999997,0.015,2.3169999999999997,0.015,0.076,1.105,0.381,0.008,4.322,0.28600000000000003,0.011000000000000001,1.64,0.011000000000000001,0.054000000000000006,0.782,0.27,0.005,3.0580000000000003,0.358,0.013999999999999999,2.0540000000000003,0.013999999999999999,0.068,0.98,0.33799999999999997,0.006999999999999999,3.8310000000000004,0.061,0.002,0.349,0.002,0.011000000000000001,0.16699999999999998,0.057,0.001,0.6509999999999999
64,800803,71.36095536299425,13733,0.145,0.018000000000000002,0.598,0.036000000000000004,0.027000000000000003,1.5230000000000001,0.37200000000000005,0.0,2.72,0.312,0.039,1.2890000000000001,0.078,0.059000000000000004,3.281,0.8009999999999999,0.0,5.859,0.19,0.024,0.782,0.047,0.036000000000000004,1.9909999999999999,0.486,0.0,3.555,0.087,0.011000000000000001,0.358,0.022000000000000002,0.016,0.9109999999999999,0.222,0.0,1.6269999999999998,0.08199999999999999,0.01,0.33799999999999997,0.02,0.015,0.86,0.21,0.0,1.536,0.071,0.009000000000000001,0.29100000000000004,0.018000000000000002,0.013000000000000001,0.741,0.18100000000000002,0.0,1.324,0.055,0.006999999999999999,0.22899999999999998,0.013999999999999999,0.01,0.583,0.142,0.0,1.041,0.069,0.009000000000000001,0.284,0.017,0.013000000000000001,0.722,0.17600000000000002,0.0,1.2890000000000001,0.012,0.001,0.048,0.003,0.002,0.122,0.03,0.0,0.218
65,800804,84.69449485783424,4959,0.825,0.026000000000000002,1.392,0.052000000000000005,0.077,1.5719999999999998,0.361,0.026000000000000002,4.33,1.5919999999999999,0.05,2.687,0.1,0.149,3.035,0.6970000000000001,0.05,8.357999999999999,0.991,0.031,1.672,0.062,0.09300000000000001,1.889,0.433,0.031,5.2010000000000005,0.451,0.013999999999999999,0.7609999999999999,0.027999999999999997,0.042,0.8590000000000001,0.19699999999999998,0.013999999999999999,2.366,0.43700000000000006,0.013999999999999999,0.737,0.027000000000000003,0.040999999999999995,0.8320000000000001,0.191,0.013999999999999999,2.292,0.44299999999999995,0.013999999999999999,0.748,0.027999999999999997,0.042,0.845,0.19399999999999998,0.013999999999999999,2.327,0.297,0.009000000000000001,0.501,0.019,0.027999999999999997,0.5660000000000001,0.13,0.009000000000000001,1.558,0.39799999999999996,0.012,0.672,0.025,0.037000000000000005,0.759,0.174,0.012,2.09,0.065,0.002,0.109,0.004,0.006,0.12300000000000001,0.027999999999999997,0.002,0.33899999999999997
66,800806,88.71420550252668,8905,0.314,0.0,1.15,0.07,0.07,2.7,0.976,0.017,5.296,0.634,0.0,2.324,0.141,0.141,5.457999999999999,1.972,0.035,10.704,0.381,0.0,1.3980000000000001,0.085,0.085,3.284,1.186,0.021,6.441,0.161,0.0,0.589,0.036000000000000004,0.036000000000000004,1.383,0.5,0.009000000000000001,2.7119999999999997,0.149,0.0,0.5479999999999999,0.033,0.033,1.286,0.465,0.008,2.523,0.125,0.0,0.45899999999999996,0.027999999999999997,0.027999999999999997,1.077,0.389,0.006999999999999999,2.113,0.085,0.0,0.313,0.019,0.019,0.7340000000000001,0.265,0.005,1.44,0.106,0.0,0.38799999999999996,0.024,0.024,0.912,0.33,0.006,1.7890000000000001,0.02,0.0,0.07400000000000001,0.004,0.004,0.174,0.063,0.001,0.341
67,800807,60.83065305551671,14302,0.242,0.013000000000000001,1.173,0.006,0.006,0.937,0.204,0.006,2.588,0.578,0.03,2.7960000000000003,0.015,0.015,2.234,0.486,0.015,6.17,0.33,0.017,1.597,0.009000000000000001,0.009000000000000001,1.276,0.278,0.009000000000000001,3.5239999999999996,0.162,0.009000000000000001,0.787,0.004,0.004,0.628,0.13699999999999998,0.004,1.736,0.16899999999999998,0.009000000000000001,0.818,0.004,0.004,0.653,0.142,0.004,1.804,0.182,0.01,0.88,0.005,0.005,0.703,0.153,0.005,1.9409999999999998,0.155,0.008,0.7490000000000001,0.004,0.004,0.598,0.13,0.004,1.652,0.213,0.011000000000000001,1.031,0.006,0.006,0.8240000000000001,0.179,0.006,2.275,0.027000000000000003,0.001,0.129,0.001,0.001,0.10300000000000001,0.022000000000000002,0.001,0.284
68,800809,119.2504258943782,7044,0.304,0.051,0.826,0.034,0.017,1.8719999999999999,0.607,0.0,3.71,0.7,0.11699999999999999,1.9069999999999998,0.078,0.039,4.319,1.401,0.0,8.56,0.41600000000000004,0.069,1.1320000000000001,0.046,0.023,2.5639999999999996,0.831,0.0,5.081,0.201,0.033,0.547,0.022000000000000002,0.011000000000000001,1.239,0.402,0.0,2.455,0.191,0.032,0.521,0.021,0.011000000000000001,1.181,0.38299999999999995,0.0,2.34,0.149,0.025,0.40700000000000003,0.017,0.008,0.9209999999999999,0.299,0.0,1.8259999999999998,0.121,0.02,0.32899999999999996,0.013000000000000001,0.006999999999999999,0.746,0.242,0.0,1.4780000000000002,0.146,0.024,0.39799999999999996,0.016,0.008,0.9009999999999999,0.292,0.0,1.786,0.026000000000000002,0.004,0.07,0.003,0.001,0.158,0.051,0.0,0.312
69,800810,92.26541028661171,5094,0.345,0.0,0.782,0.0,0.0,2.3680000000000003,0.368,0.023,3.885,0.9490000000000001,0.0,2.1519999999999997,0.0,0.0,6.519,1.013,0.063,10.696,0.523,0.0,1.185,0.0,0.0,3.589,0.557,0.035,5.888999999999999,0.21100000000000002,0.0,0.478,0.0,0.0,1.4469999999999998,0.225,0.013999999999999999,2.374,0.2,0.0,0.45299999999999996,0.0,0.0,1.3730000000000002,0.213,0.013000000000000001,2.253,0.18899999999999997,0.0,0.428,0.0,0.0,1.297,0.20199999999999999,0.013000000000000001,2.128,0.135,0.0,0.306,0.0,0.0,0.9279999999999999,0.14400000000000002,0.009000000000000001,1.5230000000000001,0.177,0.0,0.401,0.0,0.0,1.215,0.18899999999999997,0.012,1.993,0.028999999999999998,0.0,0.067,0.0,0.0,0.20199999999999999,0.031,0.002,0.332
70,800811,76.76203768318213,8598,0.217,0.077,5.211,0.0,0.23,1.29,0.307,0.0,7.331,0.486,0.171,11.657,0.0,0.514,2.886,0.6859999999999999,0.0,16.4,0.29600000000000004,0.10400000000000001,7.096,0.0,0.313,1.757,0.41700000000000004,0.0,9.982999999999999,0.15,0.053,3.6069999999999998,0.0,0.159,0.893,0.212,0.0,5.075,0.125,0.044000000000000004,2.989,0.0,0.132,0.74,0.17600000000000002,0.0,4.205,0.12300000000000001,0.043,2.9419999999999997,0.0,0.13,0.728,0.17300000000000001,0.0,4.138,0.091,0.032,2.19,0.0,0.09699999999999999,0.542,0.129,0.0,3.0810000000000004,0.149,0.052000000000000005,3.5660000000000003,0.0,0.157,0.883,0.21,0.0,5.0169999999999995,0.02,0.006999999999999999,0.475,0.0,0.021,0.11699999999999999,0.027999999999999997,0.0,0.6679999999999999
71,800813,64.57359162769984,8982,0.635,0.022000000000000002,3.003,0.054000000000000006,0.032,1.5290000000000001,0.377,0.0,5.651,1.3530000000000002,0.046,6.399,0.115,0.069,3.2569999999999997,0.8029999999999999,0.0,12.040999999999999,0.821,0.027999999999999997,3.88,0.07,0.042,1.975,0.48700000000000004,0.0,7.3020000000000005,0.386,0.013000000000000001,1.827,0.033,0.02,0.93,0.22899999999999998,0.0,3.438,0.405,0.013999999999999999,1.915,0.034,0.021,0.975,0.24,0.0,3.603,0.449,0.015,2.123,0.038,0.023,1.081,0.266,0.0,3.995,0.369,0.013000000000000001,1.746,0.031,0.019,0.889,0.21899999999999997,0.0,3.285,0.589,0.02,2.784,0.05,0.03,1.4169999999999998,0.349,0.0,5.24,0.066,0.002,0.311,0.006,0.003,0.158,0.039,0.0,0.585
72,800901,51.34914145543745,30575,0.34700000000000003,0.011000000000000001,0.835,0.018000000000000002,0.006999999999999999,0.765,0.428,0.0,2.411,0.534,0.016,1.285,0.027000000000000003,0.011000000000000001,1.176,0.659,0.0,3.7089999999999996,0.31,0.009000000000000001,0.746,0.016,0.006,0.682,0.382,0.0,2.1519999999999997,0.22699999999999998,0.006999999999999999,0.546,0.012,0.005,0.5,0.28,0.0,1.5759999999999998,0.235,0.006999999999999999,0.5670000000000001,0.012,0.005,0.519,0.29100000000000004,0.0,1.636,0.209,0.006,0.504,0.011000000000000001,0.004,0.461,0.258,0.0,1.453,0.162,0.005,0.391,0.008,0.003,0.358,0.201,0.0,1.129,0.27699999999999997,0.008,0.6659999999999999,0.013999999999999999,0.006,0.609,0.341,0.0,1.922,0.032,0.001,0.077,0.002,0.001,0.071,0.04,0.0,0.223
73,800902,67.10903332830644,13262,3.015,0.084,4.85,0.122,0.10300000000000001,5.757999999999999,1.854,0.0,15.787,8.235,0.23,13.248,0.332,0.281,15.729000000000001,5.064,0.0,43.12,4.931,0.138,7.933,0.19899999999999998,0.168,9.418,3.032,0.0,25.819000000000003,1.88,0.053,3.0239999999999996,0.076,0.064,3.59,1.156,0.0,9.842,1.614,0.045,2.596,0.065,0.055,3.083,0.992,0.0,8.451,1.5419999999999998,0.043,2.481,0.062,0.053,2.945,0.948,0.0,8.075,0.985,0.027999999999999997,1.584,0.04,0.034,1.881,0.606,0.0,5.156000000000001,1.545,0.043,2.4859999999999998,0.062,0.053,2.951,0.95,0.0,8.09,0.243,0.006999999999999999,0.391,0.01,0.008,0.46399999999999997,0.149,0.0,1.271
74,800903,77.264825188333,10354,1.22,0.022000000000000002,1.786,0.033,0.033,1.3940000000000001,0.632,0.0,5.12,3.052,0.054000000000000006,4.468999999999999,0.08199999999999999,0.08199999999999999,3.488,1.58,0.0,12.807,1.7530000000000001,0.031,2.5669999999999997,0.047,0.047,2.003,0.9079999999999999,0.0,7.355,0.67,0.012,0.981,0.018000000000000002,0.018000000000000002,0.7659999999999999,0.34700000000000003,0.0,2.8110000000000004,0.7929999999999999,0.013999999999999999,1.161,0.021,0.021,0.907,0.41100000000000003,0.0,3.3289999999999997,0.743,0.013000000000000001,1.088,0.02,0.02,0.8490000000000001,0.385,0.0,3.117,0.494,0.009000000000000001,0.7240000000000001,0.013000000000000001,0.013000000000000001,0.565,0.256,0.0,2.074,0.7120000000000001,0.013000000000000001,1.043,0.019,0.019,0.8140000000000001,0.369,0.0,2.99,0.10800000000000001,0.002,0.158,0.003,0.003,0.124,0.055999999999999994,0.0,0.45399999999999996
75,800904,50.573818323283405,10282,0.011000000000000001,0.0,0.0,0.0,0.0,0.0,0.011000000000000001,0.0,0.022000000000000002,0.027999999999999997,0.0,0.0,0.0,0.0,0.0,0.027999999999999997,0.0,0.055999999999999994,0.017,0.0,0.0,0.0,0.0,0.0,0.017,0.0,0.035,0.006999999999999999,0.0,0.0,0.0,0.0,0.0,0.006999999999999999,0.0,0.013999999999999999,0.006999999999999999,0.0,0.0,0.0,0.0,0.0,0.006999999999999999,0.0,0.013999999999999999,0.006,0.0,0.0,0.0,0.0,0.0,0.006,0.0,0.012,0.004,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.009000000000000001,0.006,0.0,0.0,0.0,0.0,0.0,0.006,0.0,0.012,0.001,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.002
76,800905,44.24323490070995,9719,0.075,0.011000000000000001,1.285,0.054000000000000006,0.161,2.238,0.203,0.021,4.047,0.18600000000000003,0.027000000000000003,3.1830000000000003,0.133,0.39799999999999996,5.544,0.504,0.053,10.027000000000001,0.127,0.018000000000000002,2.178,0.091,0.272,3.793,0.345,0.036000000000000004,6.86,0.051,0.006999999999999999,0.875,0.036000000000000004,0.109,1.5230000000000001,0.138,0.015,2.755,0.045,0.006,0.769,0.032,0.096,1.339,0.122,0.013000000000000001,2.4219999999999997,0.045,0.006,0.772,0.032,0.09699999999999999,1.345,0.122,0.013000000000000001,2.432,0.035,0.005,0.595,0.025,0.07400000000000001,1.036,0.094,0.01,1.874,0.052000000000000005,0.006999999999999999,0.887,0.037000000000000005,0.111,1.545,0.14,0.015,2.7939999999999996,0.006999999999999999,0.001,0.12300000000000001,0.005,0.015,0.215,0.02,0.002,0.389
77,800906,52.43521226177271,9917,0.467,0.012,1.355,0.023,0.047,1.367,0.19899999999999998,0.0,3.47,1.311,0.033,3.803,0.066,0.131,3.8360000000000003,0.557,0.0,9.738,0.774,0.019,2.244,0.039,0.077,2.263,0.32899999999999996,0.0,5.745,0.285,0.006999999999999999,0.826,0.013999999999999999,0.027999999999999997,0.833,0.121,0.0,2.114,0.261,0.006999999999999999,0.758,0.013000000000000001,0.026000000000000002,0.764,0.111,0.0,1.94,0.255,0.006,0.7390000000000001,0.013000000000000001,0.025,0.745,0.10800000000000001,0.0,1.892,0.177,0.004,0.512,0.009000000000000001,0.018000000000000002,0.517,0.075,0.0,1.3119999999999998,0.272,0.006999999999999999,0.79,0.013999999999999999,0.027000000000000003,0.7959999999999999,0.11599999999999999,0.0,2.022,0.04,0.001,0.11699999999999999,0.002,0.004,0.11800000000000001,0.017,0.0,0.299
78,800907,53.844700547893446,10586,0.061,0.0,0.40299999999999997,0.009000000000000001,0.044000000000000004,1.392,0.228,0.0,2.137,0.14300000000000002,0.0,0.937,0.02,0.102,3.238,0.53,0.0,4.968999999999999,0.09699999999999999,0.0,0.639,0.013999999999999999,0.069,2.208,0.361,0.0,3.389,0.047,0.0,0.31,0.006999999999999999,0.034,1.07,0.175,0.0,1.642,0.040999999999999995,0.0,0.26899999999999996,0.006,0.028999999999999998,0.9279999999999999,0.152,0.0,1.4240000000000002,0.042,0.0,0.276,0.006,0.03,0.953,0.156,0.0,1.462,0.033,0.0,0.22,0.005,0.024,0.76,0.124,0.0,1.166,0.055,0.0,0.361,0.008,0.039,1.249,0.204,0.0,1.9169999999999998,0.006999999999999999,0.0,0.043,0.001,0.005,0.15,0.025,0.0,0.23
