Week,Year,addrcode,rainfall
37,2016,810604,98.45
37,2016,800610,49.98
37,2016,800904,46.14
37,2016,800901,46.14
37,2016,800607,48.74
37,2016,800604,48.74
37,2016,801611,49.98
37,2016,800913,50.08
37,2016,800601,48.74
37,2016,801306,45.47
37,2016,800902,46.14
37,2016,800605,48.74
37,2016,800612,53.92
37,2016,801607,49.98
37,2016,801906,51.81
37,2016,800613,58.49
37,2016,801606,46.9
37,2016,800907,57.15
37,2016,801601,46.9
43,2014,801904,38.34
43,2014,800905,41.37
43,2014,801701,38.89
43,2014,800611,56.01
43,2014,801204,61.93
43,2014,801101,37.97
43,2014,800305,50.92
43,2014,801105,43.27
43,2014,801212,68.96
43,2014,800302,54.61
43,2014,801205,65.93
43,2014,800911,42.44
43,2014,801107,41.86
43,2014,802302,59.02
43,2014,800912,46.2
43,2014,801218,61.65
43,2014,802304,50.66
43,2014,800407,43.69
43,2014,802203,56.61
43,2014,800118,93.36
43,2014,800112,70.03
43,2014,800106,100.94
43,2014,801801,39.42
43,2014,801106,40.31
43,2014,802202,50.55
43,2014,802004,56.13
43,2014,802201,48.31
43,2014,800301,57.41
43,2014,810601,44.6
43,2014,800120,61.35
43,2014,810603,40.49
43,2014,800205,54.68
43,2014,800410,47.33
43,2014,800406,48.98
43,2014,800505,52.66
43,2014,800504,47.35
43,2014,800202,52.21
43,2014,802101,44.58
43,2014,800803,54.68
43,2014,800503,49.35
43,2014,800801,55.99
43,2014,802104,50.59
43,2014,801408,41.28
43,2014,802102,42.51
43,2014,801407,48.83
43,2014,801405,62.89
43,2014,800804,47.96
43,2014,800409,47.4
43,2014,800704,60.3
43,2014,801702,37.16
43,2014,801703,32.66
43,2014,801603,63.5
43,2014,800910,48.41
43,2014,801905,47.93
43,2014,800908,40.49
43,2014,801501,31.18
43,2014,801502,35.56
43,2014,801406,47.73
43,2014,801402,42.68
43,2014,800705,36.65
43,2014,801609,57.63
43,2014,800708,44.27
43,2014,800711,53.26
43,2014,810405,17.46
43,2014,810803,28.15
43,2014,810403,19.98
43,2014,810305,29.72
43,2014,810303,27.74
43,2014,810404,20.29
43,2014,810115,39.42
43,2014,810406,25.79
43,2014,810702,29.2
43,2014,810703,25.75
43,2014,810117,30.23
43,2014,810704,24.1
43,2014,810402,30.77
43,2014,810401,23.43
43,2014,810118,58.12
43,2014,810807,24
43,2014,810204,33.74
43,2014,810201,31.36
43,2014,810111,33
43,2014,810506,48.09
43,2014,810501,27.17
43,2014,810202,33.64
43,2014,810505,33.63
43,2014,810504,34.16
43,2014,810105,29.4
43,2014,810407,32.39
43,2014,810103,42.59
43,2014,810206,31.94
43,2014,810808,23.96
43,2014,810503,35.98
43,2014,810205,70.7
43,2014,802303,51.8
43,2014,801608,57.57
43,2014,800606,57.39
43,2014,800903,49.6
43,2014,801305,46.98
43,2014,800706,54.32
50,2014,801403,98.01
50,2014,801404,89.03
50,2014,800802,104.59
50,2014,801409,76.68
50,2014,801401,76.68
50,2014,801304,81.96
50,2014,800603,98.68
50,2014,800909,72.54
50,2014,801903,83.42
50,2014,802003,105.36
50,2014,801215,92.02
50,2014,801206,99.08
50,2014,801207,94.96
50,2014,801217,92.02
50,2014,802001,105.36
50,2014,801003,60
50,2014,801208,96.82
50,2014,801213,94.96
50,2014,802301,99.3
50,2014,801301,81.96
50,2014,800906,82.01
50,2014,801216,92.02
50,2014,801001,71.09
50,2014,801303,141.85
50,2014,801203,94.96
50,2014,801104,26.31
50,2014,801211,94.96
50,2014,800102,144.13
50,2014,801214,96.82
50,2014,800103,144.13
50,2014,800401,63.12
50,2014,800304,179.47
50,2014,800108,144.13
50,2014,800405,98.81
50,2014,800115,144.13
50,2014,800303,177.24
50,2014,801103,67.77
50,2014,800114,105.36
50,2014,802002,105.36
50,2014,800122,95.73
50,2014,801210,96.82
50,2014,801002,43.12
50,2014,801102,43.63
50,2014,800101,144.13
50,2014,800119,95.73
50,2014,800416,63.12
50,2014,800113,105.36
50,2014,801202,96.82
50,2014,810602,53.66
50,2014,800807,128.48
50,2014,800204,106.2
50,2014,800501,108.21
50,2014,800415,54.6
50,2014,800810,128.48
50,2014,800201,128.48
50,2014,800403,109.4
50,2014,801209,123.03
50,2014,800116,177.24
50,2014,801803,68.13
50,2014,800107,185.04
50,2014,800121,148.69
50,2014,801802,98.81
50,2014,800203,128.48
50,2014,800404,90.87
50,2014,800806,95.3
50,2014,802103,115.62
50,2014,800502,66.25
50,2014,800811,95.3
50,2014,800813,124.11
50,2014,800809,115.62
50,2014,800709,62.33
50,2014,801901,77.83
50,2014,801604,92.29
50,2014,800703,56.57
50,2014,801605,118.01
50,2014,801602,70.59
50,2014,801704,31.45
50,2014,801902,77.83
50,2014,800701,95.53
50,2014,801610,118.01
50,2014,800710,170.58
50,2014,800702,95.53
50,2014,800707,58.8
50,2014,810304,45.48
50,2014,810106,51.77
50,2014,810801,68.88
50,2014,810805,136.81
50,2014,810701,76.81
50,2014,810806,79.34
50,2014,810116,68.91
50,2014,810804,68.88
50,2014,810203,30.93
50,2014,810508,53.83
50,2014,810509,54.59
50,2014,810507,52.85
50,2014,810604,51.96
50,2014,800610,87.65
50,2014,800904,85.69
50,2014,800901,85.69
50,2014,800607,98.68
50,2014,800604,98.68
50,2014,801611,87.65
50,2014,800913,54.72
50,2014,800601,98.68
50,2014,801306,83.42
50,2014,800902,85.69
50,2014,800605,98.68
50,2014,800612,94.85
50,2014,801607,87.65
50,2014,801906,62.33
50,2014,800613,86.19
50,2014,801606,84.56
50,2014,800907,93.84
50,2014,801601,84.56
24,2016,801904,24.72
24,2016,800905,63.18
24,2016,801701,51.96
24,2016,800611,46.87
24,2016,801204,51.97
24,2016,801101,57.22
24,2016,800305,30.86
24,2016,801105,67.8
24,2016,801212,28.78
24,2016,800302,43.47
24,2016,801205,30.04
24,2016,800911,38.17
24,2016,801107,59.7
24,2016,802302,93.89
24,2016,800912,91.58
24,2016,801218,22.33
24,2016,802304,24.17
24,2016,800407,67.85
24,2016,802203,50.96
24,2016,800118,47.12
24,2016,800112,43.91
24,2016,800106,55.82
24,2016,801801,51.34
24,2016,801106,49.31
24,2016,802202,92.26
24,2016,802004,31.7
24,2016,802201,70.55
24,2016,800301,58.49
24,2016,810601,58.01
24,2016,800120,83.85
24,2016,810603,54.24
24,2016,800205,63.18
24,2016,800410,137.41
24,2016,800406,50.21
24,2016,800505,68.96
24,2016,800504,62.29
24,2016,800202,82.83
24,2016,802101,43.8
24,2016,800803,48.11
24,2016,800503,66.44
24,2016,800801,48.75
24,2016,802104,47.47
24,2016,801408,49.87
24,2016,802102,68.63
24,2016,801407,48.67
24,2016,801405,39.82
24,2016,800804,62.9
24,2016,800409,48.47
24,2016,800704,44.14
24,2016,801702,49.99
24,2016,801703,62.04
24,2016,801603,25.05
24,2016,800910,67.28
24,2016,801905,74.06
24,2016,800908,60.4
24,2016,801501,67.54
24,2016,801502,106.22
24,2016,801406,61.2
24,2016,801402,38.93
24,2016,800705,74.62
24,2016,801609,27.35
24,2016,800708,55.02
24,2016,800711,31.06
24,2016,810405,38.7
24,2016,810803,33.25
24,2016,810403,41.37
24,2016,810305,63.04
24,2016,810303,36.62
24,2016,810404,45.32
24,2016,810115,26.32
24,2016,810406,33.34
24,2016,810702,38.02
24,2016,810703,36.59
24,2016,810117,23.29
24,2016,810704,42.46
24,2016,810402,33.97
24,2016,810401,29.07
24,2016,810118,43.97
24,2016,810807,45.81
24,2016,810204,41.64
24,2016,810201,35.19
24,2016,810111,26.13
24,2016,810506,44.06
24,2016,810501,30.96
24,2016,810202,41.85
24,2016,810505,22.01
24,2016,810504,25.2
24,2016,810105,22.28
24,2016,810407,41.56
24,2016,810103,26.24
24,2016,810206,40.75
24,2016,810808,34.49
24,2016,810503,49.86
24,2016,810205,35.28
24,2016,802303,29.55
24,2016,801608,25.6
24,2016,800606,22.02
24,2016,800903,51.63
24,2016,801305,23.19
24,2016,800706,45.56
33,2017,801403,53.62
33,2017,801404,69.58
33,2017,800802,58.01
33,2017,801409,46.24
33,2017,801401,46.24
33,2017,801304,53.71
33,2017,800603,66.02
33,2017,800909,67.83
33,2017,801903,61.84
33,2017,802003,61.19
33,2017,801215,57.06
33,2017,801206,75.67
33,2017,801207,58.98
33,2017,801217,57.06
33,2017,802001,61.19
33,2017,801003,74.4
33,2017,801208,71.27
33,2017,801213,58.98
33,2017,802301,68.99
33,2017,801301,53.71
33,2017,800906,52.71
33,2017,801216,57.06
33,2017,801001,55.1
33,2017,801303,56.97
33,2017,801203,58.98
33,2017,801104,67.74
33,2017,801211,58.98
33,2017,800102,63.92
33,2017,801214,71.27
33,2017,800103,63.92
33,2017,800401,65.79
33,2017,800304,69.19
33,2017,800108,63.92
33,2017,800405,137.11
33,2017,800115,63.92
33,2017,800303,60.53
33,2017,801103,57.97
33,2017,800114,61.19
33,2017,802002,61.19
33,2017,800122,82.95
33,2017,801210,71.27
33,2017,801002,54.49
33,2017,801102,54.89
33,2017,800101,63.92
33,2017,800119,82.95
33,2017,800416,65.79
33,2017,800113,61.19
33,2017,801202,71.27
33,2017,810602,92.4
33,2017,800807,49.85
33,2017,800204,47.49
33,2017,800501,58.61
33,2017,800415,53.77
33,2017,800810,49.85
33,2017,800201,49.85
33,2017,800403,80.14
33,2017,801209,59.84
33,2017,800116,60.53
33,2017,801803,85.44
33,2017,800107,87.38
33,2017,800121,78.96
33,2017,801802,137.11
33,2017,800203,49.85
33,2017,800404,84.43
33,2017,800806,50.66
33,2017,802103,44.96
33,2017,800502,53.34
33,2017,800811,50.66
33,2017,800813,47.12
33,2017,800809,44.96
33,2017,800709,55.66
33,2017,801901,63.33
33,2017,801604,81.91
33,2017,800703,66.65
33,2017,801605,70.15
33,2017,801602,55.74
33,2017,801704,126.16
33,2017,801902,63.33
33,2017,800701,82.32
33,2017,801610,70.15
33,2017,800710,67.22
33,2017,800702,82.32
33,2017,800707,91.73
33,2017,810304,107.67
33,2017,810106,74.39
33,2017,810801,82.32
33,2017,810805,81.28
33,2017,810701,87.14
33,2017,810806,80.7
33,2017,810116,89.32
33,2017,810804,82.32
33,2017,810203,62.17
33,2017,810508,92.83
33,2017,810509,99.22
33,2017,810507,108.58
33,2017,810604,101.86
33,2017,800610,56.7
33,2017,800904,59.17
33,2017,800901,59.17
33,2017,800607,66.02
33,2017,800604,66.02
33,2017,801611,56.7
33,2017,800913,65.71
33,2017,800601,66.02
33,2017,801306,61.84
33,2017,800902,59.17
33,2017,800605,66.02
33,2017,800612,60.18
33,2017,801607,56.7
33,2017,801906,55.66
33,2017,800613,59.27
33,2017,801606,60.99
33,2017,800907,94.55
33,2017,801601,60.99
2,2015,801904,72.42
2,2015,800905,61.84
2,2015,801701,50.36
2,2015,800611,78
2,2015,801204,83.39
2,2015,801101,40.6
2,2015,800305,69.28
2,2015,801105,50.79
2,2015,801212,95.44
2,2015,800302,72.78
2,2015,801205,92.39
2,2015,800911,74.17
2,2015,801107,38.91
2,2015,802302,106.59
2,2015,800912,64.41
2,2015,801218,72.43
2,2015,802304,71.92
2,2015,800407,44.34
2,2015,802203,69.24
2,2015,800118,68.88
2,2015,800112,66.46
2,2015,800106,140.56
2,2015,801801,40.28
2,2015,801106,55.38
2,2015,802202,59.61
2,2015,802004,66.89
2,2015,802201,67.67
2,2015,800301,69.08
2,2015,810601,33.79
2,2015,800120,78.55
2,2015,810603,30.93
2,2015,800205,63.13
2,2015,800410,59.93
2,2015,800406,44.18
2,2015,800505,54.02
2,2015,800504,59.07
2,2015,800202,62.18
2,2015,802101,55.63
2,2015,800803,61.22
2,2015,800503,53.14
2,2015,800801,60.48
2,2015,802104,57.56
2,2015,801408,52.99
2,2015,802102,53.54
2,2015,801407,51.44
2,2015,801405,53.75
2,2015,800804,60.5
2,2015,800409,48.22
2,2015,800704,104.75
2,2015,801702,41.55
2,2015,801703,55.82
2,2015,801603,94.94
2,2015,800910,56.57
2,2015,801905,77.45
2,2015,800908,62.95
2,2015,801501,38.56
2,2015,801502,38.38
2,2015,801406,49.59
2,2015,801402,57.64
2,2015,800705,51.02
2,2015,801609,85.93
2,2015,800708,54.69
2,2015,800711,91.75
2,2015,810405,22.82
2,2015,810803,25.08
2,2015,810403,24.2
2,2015,810305,17.61
2,2015,810303,19.01
2,2015,810404,23.72
2,2015,810115,25.03
2,2015,810406,34.9
2,2015,810702,38.92
2,2015,810703,35.78
2,2015,810117,25.09
2,2015,810704,35.31
2,2015,810402,26.72
2,2015,810401,25.25
2,2015,810118,33.73
2,2015,810807,45.95
2,2015,810204,34.15
2,2015,810201,33.47
2,2015,810111,27.81
2,2015,810506,34.75
2,2015,810501,28.82
2,2015,810202,33.41
2,2015,810505,28.17
2,2015,810504,30.62
2,2015,810105,29.76
2,2015,810407,33.2
2,2015,810103,35.87
2,2015,810206,38.87
2,2015,810808,31.41
2,2015,810503,32.3
2,2015,810205,38.54
2,2015,802303,113.68
2,2015,801608,76.69
2,2015,800606,74.33
2,2015,800903,69.19
2,2015,801305,70.09
2,2015,800706,84.76
47,2015,801904,48.96
47,2015,800905,54.63
47,2015,801701,55.83
47,2015,800611,29.33
47,2015,801204,92.77
47,2015,801101,45.18
47,2015,800305,57.16
47,2015,801105,48.17
47,2015,801212,29.45
47,2015,800302,49.92
47,2015,801205,32.4
47,2015,800911,47.63
47,2015,801107,53.31
47,2015,802302,39.16
47,2015,800912,58.97
47,2015,801218,25.18
47,2015,802304,55.17
47,2015,800407,45.34
47,2015,802203,41.71
47,2015,800118,42.22
47,2015,800112,57.95
47,2015,800106,80.93
47,2015,801801,42.02
47,2015,801106,40.6
47,2015,802202,70.79
47,2015,802004,47.24
47,2015,802201,48.08
47,2015,800301,54.72
47,2015,810601,59.18
47,2015,800120,34.58
47,2015,810603,63.08
47,2015,800205,36.33
47,2015,800410,54.9
47,2015,800406,52.96
47,2015,800505,34.28
47,2015,800504,38.3
47,2015,800202,38.42
47,2015,802101,34.82
47,2015,800803,33.3
47,2015,800503,36.79
47,2015,800801,24.18
47,2015,802104,35.94
47,2015,801408,27.44
47,2015,802102,34.21
47,2015,801407,38.02
47,2015,801405,31.86
47,2015,800804,30.35
47,2015,800409,47.83
47,2015,800704,34.26
47,2015,801702,75.61
47,2015,801703,58.23
47,2015,801603,28.7
47,2015,800910,45.73
47,2015,801905,45.84
47,2015,800908,45.26
47,2015,801501,14.87
47,2015,801502,14.99
47,2015,801406,21.55
47,2015,801402,31.84
47,2015,800705,40.16
47,2015,801609,65.65
47,2015,800708,37.18
47,2015,800711,60.03
47,2015,810405,40.58
47,2015,810803,48.9
47,2015,810403,41.91
47,2015,810305,58.99
47,2015,810303,45.13
47,2015,810404,45.64
47,2015,810115,52.98
47,2015,810406,69.1
47,2015,810702,62.21
47,2015,810703,59.13
47,2015,810117,52.56
47,2015,810704,73.09
47,2015,810402,44.86
47,2015,810401,44.14
47,2015,810118,49.89
47,2015,810807,56.61
47,2015,810204,61.53
47,2015,810201,74.24
47,2015,810111,66.37
47,2015,810506,56.58
47,2015,810501,51.88
47,2015,810202,78.1
47,2015,810505,54.95
47,2015,810504,57.47
47,2015,810105,52.3
47,2015,810407,60.5
47,2015,810103,65.57
47,2015,810206,56.39
47,2015,810808,72.13
47,2015,810503,70.93
47,2015,810205,73.16
47,2015,802303,37.99
47,2015,801608,25.45
47,2015,800606,28.83
47,2015,800903,53.93
47,2015,801305,42.76
47,2015,800706,40.21
29,2015,801904,36.76
29,2015,800905,39.69
29,2015,801701,41.23
29,2015,800611,27.23
29,2015,801204,32.34
29,2015,801101,45.32
29,2015,800305,37.38
29,2015,801105,44.71
29,2015,801212,29.79
29,2015,800302,44.21
29,2015,801205,31.55
29,2015,800911,37.69
29,2015,801107,42.3
29,2015,802302,34.98
29,2015,800912,42.87
29,2015,801218,26.1
29,2015,802304,33.01
29,2015,800407,42.12
29,2015,802203,48.14
29,2015,800118,31.39
29,2015,800112,35.92
29,2015,800106,35.16
29,2015,801801,45.54
29,2015,801106,44.7
29,2015,802202,50.39
29,2015,802004,36.63
29,2015,802201,45.04
29,2015,800301,43.71
29,2015,810601,56.68
29,2015,800120,28.41
29,2015,810603,58.75
29,2015,800205,28.56
29,2015,800410,47.89
29,2015,800406,34.21
29,2015,800505,36
29,2015,800504,38.04
29,2015,800202,23.52
29,2015,802101,29.8
29,2015,800803,36.52
29,2015,800503,26.96
29,2015,800801,37.85
29,2015,802104,29.02
29,2015,801408,20.53
29,2015,802102,24.06
29,2015,801407,27.21
29,2015,801405,40.92
29,2015,800804,33.8
29,2015,800409,30.55
29,2015,800704,50.5
29,2015,801702,57.99
29,2015,801703,53.91
29,2015,801603,45.13
29,2015,800910,60.69
29,2015,801905,44.64
29,2015,800908,46.18
29,2015,801501,13.96
29,2015,801502,13.82
29,2015,801406,19.1
29,2015,801402,22.79
29,2015,800705,63.75
29,2015,801609,47.73
29,2015,800708,58.74
29,2015,800711,55.48
29,2015,810405,74.68
29,2015,810803,66.57
29,2015,810403,71.06
29,2015,810305,79.08
29,2015,810303,69.37
29,2015,810404,70.78
29,2015,810115,52.54
29,2015,810406,51.18
29,2015,810702,41.15
29,2015,810703,42.82
29,2015,810117,53.07
29,2015,810704,50.76
29,2015,810402,63.86
29,2015,810401,67.87
29,2015,810118,53.22
29,2015,810807,50.85
29,2015,810204,45.51
29,2015,810201,46.65
29,2015,810111,53.14
29,2015,810506,54.43
29,2015,810501,54.31
29,2015,810202,48.13
29,2015,810505,53.78
29,2015,810504,53.93
29,2015,810105,53.24
29,2015,810407,46.99
29,2015,810103,50.75
29,2015,810206,45.33
29,2015,810808,46.27
29,2015,810503,57.79
29,2015,810205,51.62
29,2015,802303,36.14
29,2015,801608,26.06
29,2015,800606,29.4
29,2015,800903,39.56
29,2015,801305,33.88
29,2015,800706,44.58
12,2017,801904,27.68
12,2017,800905,49.31
12,2017,801701,20.98
12,2017,800611,30.35
12,2017,801204,42.98
12,2017,801101,40.19
12,2017,800305,36.21
12,2017,801105,42.23
12,2017,801212,29.3
12,2017,800302,52.05
12,2017,801205,61.37
12,2017,800911,36.44
12,2017,801107,29.79
12,2017,802302,41.31
12,2017,800912,39.5
12,2017,801218,38.65
12,2017,802304,34.15
12,2017,800407,70.84
12,2017,802203,93.62
12,2017,800118,79.02
12,2017,800112,75.46
12,2017,800106,209.82
12,2017,801801,36.51
12,2017,801106,38.51
12,2017,802202,95.36
12,2017,802004,38.06
12,2017,802201,73.68
12,2017,800301,69.17
12,2017,810601,22.71
12,2017,800120,37.53
12,2017,810603,13.46
12,2017,800205,36.86
12,2017,800410,77.68
12,2017,800406,47.67
12,2017,800505,79.6
12,2017,800504,56.1
12,2017,800202,35.65
12,2017,802101,38.59
12,2017,800803,27.05
12,2017,800503,55.22
12,2017,800801,31.46
12,2017,802104,40.15
12,2017,801408,41.96
12,2017,802102,55.09
12,2017,801407,37.87
12,2017,801405,35.68
12,2017,800804,25.62
12,2017,800409,35.6
12,2017,800704,12.99
12,2017,801702,16.01
12,2017,801703,18.18
12,2017,801603,11.86
12,2017,800910,22.34
12,2017,801905,21.99
12,2017,800908,15.74
12,2017,801501,18.35
12,2017,801502,19.4
12,2017,801406,27.26
12,2017,801402,41.97
12,2017,800705,24.87
12,2017,801609,3.02
12,2017,800708,17.44
12,2017,800711,1.05
12,2017,810405,17.51
12,2017,810803,24.93
12,2017,810403,10.08
12,2017,810305,5.02
12,2017,810303,18.02
12,2017,810404,11.06
12,2017,810115,14.52
12,2017,810406,9.54
12,2017,810702,18.44
12,2017,810703,11.78
12,2017,810117,11.44
12,2017,810704,6.66
12,2017,810402,9.65
12,2017,810401,23.35
12,2017,810118,8.77
12,2017,810807,13.32
12,2017,810204,17.06
12,2017,810201,27.33
12,2017,810111,11.35
12,2017,810506,37.63
12,2017,810501,23.03
12,2017,810202,44.11
12,2017,810505,19.91
12,2017,810504,18.11
12,2017,810105,11.96
12,2017,810407,14.89
12,2017,810103,12.15
12,2017,810206,25.64
12,2017,810808,26.31
12,2017,810503,19.13
12,2017,810205,23.48
12,2017,802303,32.35
12,2017,801608,20.61
12,2017,800606,32.15
12,2017,800903,66.53
12,2017,801305,21.44
12,2017,800706,11.22
51,2015,801904,148.59
51,2015,800905,139.18
51,2015,801701,87.17
51,2015,800611,214.15
51,2015,801204,183.39
51,2015,801101,62.56
51,2015,800305,144.82
51,2015,801105,79.12
51,2015,801212,182.7
51,2015,800302,142.84
51,2015,801205,172.28
51,2015,800911,144.12
51,2015,801107,77.98
51,2015,802302,188.82
51,2015,800912,135.62
51,2015,801218,168.19
51,2015,802304,152.61
51,2015,800407,78.73
51,2015,802203,149.09
51,2015,800118,150.87
51,2015,800112,146.1
51,2015,800106,188.04
51,2015,801801,59.67
51,2015,801106,56.62
51,2015,802202,126.17
51,2015,802004,157.02
51,2015,802201,143.47
51,2015,800301,149.49
51,2015,810601,22.27
51,2015,800120,149.09
51,2015,810603,20.8
51,2015,800205,158.91
51,2015,800410,122.44
51,2015,800406,79.69
51,2015,800505,123.53
51,2015,800504,148.39
51,2015,800202,165.07
51,2015,802101,130.76
51,2015,800803,129.84
51,2015,800503,123.54
51,2015,800801,138.92
51,2015,802104,132.61
51,2015,801408,111.61
51,2015,802102,129.98
51,2015,801407,127.93
51,2015,801405,124.94
51,2015,800804,150.31
51,2015,800409,79.2
51,2015,800704,217.01
51,2015,801702,77.56
51,2015,801703,128.95
51,2015,801603,178.07
51,2015,800910,119.86
51,2015,801905,136.23
51,2015,800908,134.82
51,2015,801501,80.91
51,2015,801502,78.14
51,2015,801406,94.83
51,2015,801402,114.23
51,2015,800705,107.87
51,2015,801609,152.31
51,2015,800708,120.07
51,2015,800711,148.08
51,2015,810405,44.98
51,2015,810803,41.55
51,2015,810403,45.77
51,2015,810305,36.98
51,2015,810303,38.85
51,2015,810404,47.09
51,2015,810115,19.74
51,2015,810406,59.28
51,2015,810702,65.38
51,2015,810703,67.02
51,2015,810117,17.7
51,2015,810704,63.16
51,2015,810402,52.36
51,2015,810401,49.26
51,2015,810118,29.32
51,2015,810807,46.87
51,2015,810204,56.78
51,2015,810201,55.91
51,2015,810111,19.31
51,2015,810506,20.19
51,2015,810501,18.08
51,2015,810202,46.97
51,2015,810505,18.05
51,2015,810504,20.43
51,2015,810105,17.35
51,2015,810407,59.58
51,2015,810103,29.9
51,2015,810206,61.38
51,2015,810808,51.33
51,2015,810503,20.2
51,2015,810205,29.56
51,2015,802303,215.76
51,2015,801608,182.62
51,2015,800606,180.98
51,2015,800903,141.04
51,2015,801305,158.11
51,2015,800706,147.15
10,2018,801904,3.81
10,2018,800905,3.31
10,2018,801701,3.64
10,2018,800611,5.62
10,2018,801204,7.29
10,2018,801101,3.97
10,2018,800305,6.65
10,2018,801105,3.57
10,2018,801212,2.65
10,2018,800302,3.49
10,2018,801205,2.66
10,2018,800911,3.15
10,2018,801107,3.69
10,2018,802302,4.84
10,2018,800912,3.05
10,2018,801218,3.27
10,2018,802304,3.19
10,2018,800407,2.45
10,2018,802203,4.58
10,2018,800118,2.15
10,2018,800112,2.39
10,2018,800106,7.03
10,2018,801801,3.35
10,2018,801106,3.52
10,2018,802202,3.76
10,2018,802004,6.4
10,2018,802201,3.5
10,2018,800301,5.13
10,2018,810601,4.22
10,2018,800120,1.37
10,2018,810603,4.23
10,2018,800205,1.59
10,2018,800410,5.32
10,2018,800406,2.6
10,2018,800505,2.1
10,2018,800504,4.02
10,2018,800202,2.41
10,2018,802101,0.77
10,2018,800803,0.79
10,2018,800503,1.41
10,2018,800801,0.81
10,2018,802104,1.3
10,2018,801408,0.66
10,2018,802102,1.39
10,2018,801407,0.68
10,2018,801405,0.64
10,2018,800804,1.01
10,2018,800409,1.84
10,2018,800704,6.3
10,2018,801702,4.02
10,2018,801703,5.66
10,2018,801603,6.01
10,2018,800910,6.22
10,2018,801905,4.8
10,2018,800908,4.85
10,2018,801501,0.07
10,2018,801502,0.09
10,2018,801406,0.29
10,2018,801402,0.39
10,2018,800705,6.24
10,2018,801609,4.76
10,2018,800708,5.95
10,2018,800711,7.12
10,2018,810405,5.41
10,2018,810803,4.57
10,2018,810403,5.86
10,2018,810305,5.52
10,2018,810303,5.16
10,2018,810404,6.29
10,2018,810115,5.04
10,2018,810406,5.23
10,2018,810702,7.74
10,2018,810703,7.84
10,2018,810117,4.95
10,2018,810704,5.4
10,2018,810402,4.89
10,2018,810401,4.71
10,2018,810118,5.17
10,2018,810807,5.31
10,2018,810204,4.56
10,2018,810201,4.66
10,2018,810111,5.32
10,2018,810506,4.55
10,2018,810501,4.93
10,2018,810202,3.81
10,2018,810505,4.73
10,2018,810504,4.71
10,2018,810105,5.23
10,2018,810407,5.17
10,2018,810103,5.11
10,2018,810206,6.64
10,2018,810808,4.93
10,2018,810503,4.39
10,2018,810205,4.5
10,2018,802303,5.11
10,2018,801608,3.62
10,2018,800606,3.31
10,2018,800903,3
10,2018,801305,3.41
10,2018,800706,4.61
25,2017,801403,5.38
25,2017,801404,4.1
25,2017,800802,3.1
25,2017,801409,3.97
25,2017,801401,3.97
25,2017,801304,12.58
25,2017,800603,4.76
25,2017,800909,18.35
25,2017,801903,11.38
25,2017,802003,10.72
25,2017,801215,6.45
25,2017,801206,8.97
25,2017,801207,5.79
25,2017,801217,6.45
25,2017,802001,10.72
25,2017,801003,16.71
25,2017,801208,6.66
25,2017,801213,5.79
25,2017,802301,6.11
25,2017,801301,12.58
25,2017,800906,13.97
25,2017,801216,6.45
25,2017,801001,13.33
25,2017,801303,10.79
25,2017,801203,5.79
25,2017,801104,26.21
25,2017,801211,5.79
25,2017,800102,7.88
25,2017,801214,6.66
25,2017,800103,7.88
25,2017,800401,18.95
25,2017,800304,10.05
25,2017,800108,7.88
25,2017,800405,21.43
25,2017,800115,7.88
25,2017,800303,9.51
25,2017,801103,19.9
25,2017,800114,10.72
25,2017,802002,10.72
25,2017,800122,8.51
25,2017,801210,6.66
25,2017,801002,22.25
25,2017,801102,21.99
25,2017,800101,7.88
25,2017,800119,8.51
25,2017,800416,18.95
25,2017,800113,10.72
25,2017,801202,6.66
25,2017,810602,32.28
25,2017,800807,4.52
25,2017,800204,4.86
25,2017,800501,8.62
25,2017,800415,8.76
25,2017,800810,4.52
25,2017,800201,4.52
25,2017,800403,11.85
25,2017,801209,6.31
25,2017,800116,9.51
25,2017,801803,19.44
25,2017,800107,7.49
25,2017,800121,3.28
25,2017,801802,21.43
25,2017,800203,4.52
25,2017,800404,14.91
25,2017,800806,3.57
25,2017,802103,3.42
25,2017,800502,7.62
25,2017,800811,3.57
25,2017,800813,2.78
25,2017,800809,3.42
25,2017,800709,14.28
25,2017,801901,11.61
25,2017,801604,8.59
25,2017,800703,20.64
25,2017,801605,8.43
25,2017,801602,10.47
25,2017,801704,26.56
25,2017,801902,11.61
25,2017,800701,17.84
25,2017,801610,8.43
25,2017,800710,23.03
25,2017,800702,17.84
25,2017,800707,15.13
25,2017,810304,43.13
25,2017,810106,38.44
25,2017,810801,40.63
25,2017,810805,34.5
25,2017,810701,28.47
25,2017,810806,40.18
25,2017,810116,46.59
25,2017,810804,40.63
25,2017,810203,25.69
25,2017,810508,39.83
25,2017,810509,37.95
25,2017,810507,34.76
25,2017,810604,35.86
25,2017,800610,4.51
25,2017,800904,14.27
25,2017,800901,14.27
25,2017,800607,4.76
25,2017,800604,4.76
25,2017,801611,4.51
25,2017,800913,17.96
25,2017,800601,4.76
25,2017,801306,11.38
25,2017,800902,14.27
25,2017,800605,4.76
25,2017,800612,6.6
25,2017,801607,4.51
25,2017,801906,14.28
25,2017,800613,8.11
25,2017,801606,6.67
25,2017,800907,21.69
25,2017,801601,6.67
28,2014,801403,25.57
28,2014,801404,25.28
28,2014,800802,20.66
28,2014,801409,24.98
28,2014,801401,24.98
