,addrcode,Year,Month,rainfall
328,1007,2015,7,214.17999999999998
329,1007,2015,8,263.02
330,1007,2015,9,389.9
331,1007,2015,10,294.81
332,1007,2015,11,78.92
333,1007,2015,12,1.57
334,1007,2016,1,43.36
335,1007,2016,2,0.0
336,1007,2016,3,87.94
337,1007,2016,4,73.53
338,1007,2016,5,367.44
339,1007,2016,6,186.79
340,1007,2016,7,263.39
341,1007,2016,8,250.88000000000002
342,1007,2016,9,288.61
343,1007,2016,10,321.19999999999993
344,1007,2016,11,41.31
345,1007,2016,12,37.900000000000006
346,1007,2017,1,86.94
347,1007,2017,2,64.12
348,1007,2017,3,61.45
349,1007,2017,4,223.83
350,1007,2017,5,132.16
351,1007,2017,6,78.5
352,1007,2017,7,160.39000000000001
353,1007,2017,8,212.92
354,1007,2017,9,193.24
355,1007,2017,10,143.39999999999998
356,1007,2017,11,14.34
357,1007,2017,12,1.59
364,1008,2014,3,103.16999999999999
365,1008,2014,4,58.2
366,1008,2014,5,51.13999999999999
367,1008,2014,6,237.35
368,1008,2014,7,48.28
369,1008,2014,8,176.36
370,1008,2014,9,275.78
371,1008,2014,10,288.86
372,1008,2014,11,43.87
373,1008,2014,12,23.970000000000002
374,1008,2015,1,44.32000000000001
375,1008,2015,2,0.37
376,1008,2015,3,27.369999999999997
377,1008,2015,4,18.87
378,1008,2015,5,136.85
379,1008,2015,6,308.99
380,1008,2015,7,214.17999999999998
381,1008,2015,8,263.02
382,1008,2015,9,389.9
383,1008,2015,10,294.81
384,1008,2015,11,78.92
385,1008,2015,12,1.57
386,1008,2016,1,43.36
387,1008,2016,2,0.0
388,1008,2016,3,87.94
389,1008,2016,4,73.53
390,1008,2016,5,367.44
391,1008,2016,6,186.79
392,1008,2016,7,263.39
393,1008,2016,8,250.88
394,1008,2016,9,288.61
395,1008,2016,10,321.19999999999993
396,1008,2016,11,41.309999999999995
397,1008,2016,12,37.900000000000006
398,1008,2017,1,86.94
399,1008,2017,2,64.12
400,1008,2017,3,61.45
401,1008,2017,4,223.83
402,1008,2017,5,132.16000000000003
403,1008,2017,6,78.5
404,1008,2017,7,160.39000000000001
405,1008,2017,8,212.92
406,1008,2017,9,193.24
407,1008,2017,10,143.4
408,1008,2017,11,14.34
409,1008,2017,12,1.59
416,1009,2014,3,101.50999999999999
417,1009,2014,4,67.75999999999999
418,1009,2014,5,48.08
419,1009,2014,6,280.0
420,1009,2014,7,48.3
421,1009,2014,8,192.85000000000002
422,1009,2014,9,294.22
423,1009,2014,10,274.31
424,1009,2014,11,37.769999999999996
425,1009,2014,12,27.59
426,1009,2015,1,48.0
427,1009,2015,2,0.06
428,1009,2015,3,13.0
429,1009,2015,4,16.77
430,1009,2015,5,141.51
431,1009,2015,6,312.28
432,1009,2015,7,197.70999999999998
433,1009,2015,8,265.28999999999996
434,1009,2015,9,391.7
435,1009,2015,10,292.98
436,1009,2015,11,96.97
437,1009,2015,12,1.83
438,1009,2016,1,40.260000000000005
439,1009,2016,2,0.0
440,1009,2016,3,69.89
441,1009,2016,4,64.48
442,1009,2016,5,397.01000000000005
443,1009,2016,6,193.13000000000002
444,1009,2016,7,289.36
445,1009,2016,8,230.87
446,1009,2016,9,277.73
447,1009,2016,10,295.26000000000005
448,1009,2016,11,37.25
449,1009,2016,12,38.2
450,1009,2017,1,95.3
451,1009,2017,2,42.0
452,1009,2017,3,48.72
453,1009,2017,4,228.58
454,1009,2017,5,132.69
455,1009,2017,6,89.92
456,1009,2017,7,167.64
457,1009,2017,8,199.61
458,1009,2017,9,197.92
459,1009,2017,10,151.57
460,1009,2017,11,18.509999999999998
461,1009,2017,12,3.05
468,1010,2014,3,102.59
469,1010,2014,4,75.94
470,1010,2014,5,49.629999999999995
471,1010,2014,6,191.83
472,1010,2014,7,51.89
473,1010,2014,8,213.08
474,1010,2014,9,260.15999999999997
475,1010,2014,10,270.39
476,1010,2014,11,29.17
477,1010,2014,12,19.24
478,1010,2015,1,54.91
479,1010,2015,2,0.11
480,1010,2015,3,16.52
481,1010,2015,4,17.26
482,1010,2015,5,133.82999999999998
483,1010,2015,6,287.33
484,1010,2015,7,224.02999999999997
485,1010,2015,8,226.57
486,1010,2015,9,384.0
487,1010,2015,10,277.21999999999997
488,1010,2015,11,50.470000000000006
489,1010,2015,12,2.14
490,1010,2016,1,37.0
491,1010,2016,2,0.0
492,1010,2016,3,69.27000000000001
493,1010,2016,4,59.980000000000004
494,1010,2016,5,368.48
495,1010,2016,6,182.88
496,1010,2016,7,278.23
497,1010,2016,8,241.85
498,1010,2016,9,274.52
499,1010,2016,10,268.23
500,1010,2016,11,27.450000000000003
501,1010,2016,12,15.29
502,1010,2017,1,181.05
503,1010,2017,2,51.559999999999995
504,1010,2017,3,42.730000000000004
505,1010,2017,4,215.99
506,1010,2017,5,138.28
507,1010,2017,6,82.31
508,1010,2017,7,161.57
509,1010,2017,8,202.60999999999999
510,1010,2017,9,172.93
511,1010,2017,10,141.97000000000003
512,1010,2017,11,6.89
513,1010,2017,12,6.04
520,1011,2014,3,97.26999999999998
521,1011,2014,4,61.89
522,1011,2014,5,54.74
523,1011,2014,6,201.0166666666667
524,1011,2014,7,50.72
525,1011,2014,8,195.56666666666666
526,1011,2014,9,257.9633333333333
527,1011,2014,10,272.07666666666665
528,1011,2014,11,32.79
529,1011,2014,12,24.25
530,1011,2015,1,53.63666666666668
531,1011,2015,2,0.09666666666666666
532,1011,2015,3,12.45
533,1011,2015,4,17.096666666666664
534,1011,2015,5,127.0333333333333
535,1011,2015,6,287.1966666666666
536,1011,2015,7,216.45999999999998
537,1011,2015,8,231.34
538,1011,2015,9,392.16333333333336
539,1011,2015,10,271.87333333333333
540,1011,2015,11,52.35333333333334
541,1011,2015,12,2.453333333333333
542,1011,2016,1,37.44
543,1011,2016,2,0.0
544,1011,2016,3,64.93333333333332
545,1011,2016,4,51.80666666666667
546,1011,2016,5,374.67333333333335
547,1011,2016,6,179.44333333333333
548,1011,2016,7,281.29333333333335
549,1011,2016,8,236.4466666666667
550,1011,2016,9,269.83333333333326
551,1011,2016,10,270.84000000000003
552,1011,2016,11,29.173333333333332
553,1011,2016,12,25.036666666666665
554,1011,2017,1,101.17
555,1011,2017,2,46.833333333333336
556,1011,2017,3,41.49666666666666
557,1011,2017,4,235.08333333333334
558,1011,2017,5,133.01666666666668
559,1011,2017,6,84.33999999999999
560,1011,2017,7,161.69333333333333
561,1011,2017,8,198.7733333333333
562,1011,2017,9,181.87
563,1011,2017,10,133.20333333333335
564,1011,2017,11,8.863333333333333
565,1011,2017,12,6.829999999999999
572,1012,2014,3,134.75
573,1012,2014,4,73.56
574,1012,2014,5,45.96
575,1012,2014,6,284.68
576,1012,2014,7,51.65
577,1012,2014,8,181.63
578,1012,2014,9,314.3
579,1012,2014,10,312.99
580,1012,2014,11,56.25
581,1012,2014,12,39.309999999999995
582,1012,2015,1,54.33
583,1012,2015,2,0.29
584,1012,2015,3,27.16
585,1012,2015,4,18.1
586,1012,2015,5,140.24
587,1012,2015,6,323.83000000000004
588,1012,2015,7,192.85999999999999
589,1012,2015,8,299.76
590,1012,2015,9,400.62
591,1012,2015,10,308.07
592,1012,2015,11,107.17000000000002
593,1012,2015,12,2.02
594,1012,2016,1,45.339999999999996
595,1012,2016,2,0.0
596,1012,2016,3,79.43
597,1012,2016,4,70.06
598,1012,2016,5,377.64
599,1012,2016,6,178.34999999999997
600,1012,2016,7,270.88
601,1012,2016,8,260.59000000000003
602,1012,2016,9,298.69
603,1012,2016,10,412.61
604,1012,2016,11,54.85
605,1012,2016,12,61.39
606,1012,2017,1,86.67
607,1012,2017,2,48.47
608,1012,2017,3,69.51
609,1012,2017,4,222.52
610,1012,2017,5,123.28999999999999
611,1012,2017,6,82.1
612,1012,2017,7,180.70000000000002
613,1012,2017,8,189.54
614,1012,2017,9,200.63000000000002
615,1012,2017,10,162.28
616,1012,2017,11,13.6
617,1012,2017,12,4.1
624,1013,2014,3,103.17
625,1013,2014,4,58.2
626,1013,2014,5,51.13999999999999
627,1013,2014,6,237.35
628,1013,2014,7,48.28
629,1013,2014,8,176.36
630,1013,2014,9,275.78
631,1013,2014,10,288.86
632,1013,2014,11,43.87
633,1013,2014,12,23.970000000000002
634,1013,2015,1,44.32000000000001
635,1013,2015,2,0.37000000000000005
636,1013,2015,3,27.369999999999997
637,1013,2015,4,18.87
638,1013,2015,5,136.85
639,1013,2015,6,308.99
