,addrcode,rainfall,Week,Year
3500,810604,69.43,37,2014
3501,800610,54.69,37,2014
3502,800904,51.43,37,2014
3503,800901,51.43,37,2014
3504,800607,51.2,37,2014
3505,800604,51.2,37,2014
3506,801611,54.69,37,2014
3507,800913,51.72,37,2014
3508,800601,51.2,37,2014
3509,801306,51.59,37,2014
3510,800902,51.43,37,2014
3511,800605,51.2,37,2014
3512,800612,60.1,37,2014
3513,801607,54.69,37,2014
3514,801906,51.8,37,2014
3515,800613,63.01,37,2014
3516,801606,47.69,37,2014
3517,800907,51.05,37,2014
3518,801601,47.69,37,2014
3519,801904,29.53,43,2016
3520,800905,26.58,43,2016
3521,801701,23.88,43,2016
3522,800611,43.5,43,2016
3523,801204,28.91,43,2016
3524,801101,24.1,43,2016
3526,800305,29.42,43,2016
3527,801105,28.7,43,2016
3528,801212,31.88,43,2016
3529,800302,33.07,43,2016
3530,801205,33.29,43,2016
3531,800911,28.95,43,2016
3532,801107,21.7,43,2016
3533,802302,42.48,43,2016
3534,800912,27.62,43,2016
3535,801218,40.19,43,2016
3536,802304,39.19,43,2016
3537,800407,31.11,43,2016
3538,802203,35.86,43,2016
3539,800118,38.95,43,2016
3540,800112,37.36,43,2016
3541,800106,41.43,43,2016
3542,801801,29.07,43,2016
3543,801106,25.66,43,2016
3544,802202,31.65,43,2016
3545,802004,28.02,43,2016
3546,802201,33.12,43,2016
3547,800301,38.11,43,2016
3548,810601,29.07,43,2016
3549,800120,38.19,43,2016
3550,810603,24.52,43,2016
3551,800205,28.12,43,2016
3552,800410,32.52,43,2016
3553,800406,22.77,43,2016
3554,800505,34.84,43,2016
3555,800504,31.41,43,2016
3556,800202,30.92,43,2016
3557,802101,20.26,43,2016
3558,800803,25.54,43,2016
3559,800503,28.55,43,2016
3560,800801,27.31,43,2016
3561,802104,24.63,43,2016
3562,801408,28.97,43,2016
3563,802102,26.97,43,2016
3564,801407,20.97,43,2016
3565,801405,26.23,43,2016
3566,800804,25.58,43,2016
3567,800409,20.74,43,2016
3568,800704,58.1,43,2016
3569,801702,25.51,43,2016
3570,801703,46.55,43,2016
3571,801603,50.04,43,2016
3572,800910,30.96,43,2016
3573,801905,33.4,43,2016
3574,800908,29.13,43,2016
3575,801501,19.59,43,2016
3576,801502,22.5,43,2016
3577,801406,24.97,43,2016
3578,801402,29.38,43,2016
3579,800705,33.37,43,2016
3580,801609,47.39,43,2016
3581,800708,44.62,43,2016
3582,800711,63.33,43,2016
3583,810405,17.78,43,2016
3584,810803,25.98,43,2016
3585,810403,18.73,43,2016
3586,810305,23.34,43,2016
3587,810303,19.24,43,2016
3588,810404,26.63,43,2016
3589,810115,33.85,43,2016
3590,810406,24.24,43,2016
3591,810702,19.33,43,2016
3592,810703,22.5,43,2016
3593,810117,32.46,43,2016
3594,810704,23.71,43,2016
3595,810402,28.8,43,2016
3596,810401,28.51,43,2016
3597,810118,28.26,43,2016
3598,810807,34.68,43,2016
3599,810204,26.7,43,2016
3600,810201,36.32,43,2016
3601,810111,47.99,43,2016
3602,810506,45.25,43,2016
3603,810501,36.89,43,2016
3604,810202,38.74,43,2016
3606,810505,37.11,43,2016
3607,810504,40.68,43,2016
3608,810105,34.38,43,2016
3609,810407,30.41,43,2016
3610,810103,39.97,43,2016
3611,810206,21.6,43,2016
3612,810808,39.19,43,2016
3613,810503,31.6,43,2016
3614,810205,40.6,43,2016
3615,802303,60.67,43,2016
3616,801608,41.58,43,2016
3617,800606,38.31,43,2016
3618,800903,29.23,43,2016
3619,801305,36.41,43,2016
3620,800706,33.74,43,2016
3621,801904,50.69,16,2014
3622,800905,44.15,16,2014
3623,801701,38.09,16,2014
3624,800611,71.38,16,2014
3625,801204,61.49,16,2014
3626,801101,27.37,16,2014
3628,800305,51.82,16,2014
3629,801105,32.18,16,2014
3630,801212,63.81,16,2014
3631,800302,47.91,16,2014
3632,801205,63.85,16,2014
3633,800911,49.55,16,2014
3634,801107,32.08,16,2014
3635,802302,64.1,16,2014
3636,800912,41.94,16,2014
3637,801218,64.28,16,2014
3638,802304,56.63,16,2014
3639,800407,32.16,16,2014
3640,802203,52.57,16,2014
3641,800118,55.64,16,2014
3642,800112,53.63,16,2014
3643,800106,59.32,16,2014
3644,801801,37.03,16,2014
3645,801106,33.05,16,2014
3646,802202,41.66,16,2014
3647,802004,55.15,16,2014
3648,802201,45.85,16,2014
3649,800301,55.7,16,2014
3650,810601,38.76,16,2014
3651,800120,50.93,16,2014
3652,810603,32.49,16,2014
3653,800205,48.27,16,2014
3654,800410,39.86,16,2014
3655,800406,33.28,16,2014
3656,800505,39.94,16,2014
3657,800504,45.95,16,2014
3658,800202,46.97,16,2014
3659,802101,44.38,16,2014
3660,800803,46.16,16,2014
3661,800503,42.43,16,2014
3662,800801,48.7,16,2014
3663,802104,45.76,16,2014
3664,801408,43.98,16,2014
3665,802102,43.45,16,2014
3666,801407,44.88,16,2014
3667,801405,45.79,16,2014
3668,800804,45.47,16,2014
3669,800409,36.85,16,2014
3670,800704,62.15,16,2014
3671,801702,34.43,16,2014
3672,801703,39.89,16,2014
3673,801603,65.6,16,2014
3674,800910,45.02,16,2014
3675,801905,46.69,16,2014
3676,800908,44.73,16,2014
3677,801501,39.63,16,2014
3678,801502,39.45,16,2014
3679,801406,40.72,16,2014
3680,801402,45.75,16,2014
3681,800705,43.27,16,2014
3682,801609,62.81,16,2014
3683,800708,45.43,16,2014
3684,800711,57.34,16,2014
3685,810405,17.52,16,2014
3686,810803,17.38,16,2014
3687,810403,15.8,16,2014
3688,810305,12.92,16,2014
3689,810303,18.22,16,2014
3690,810404,14.92,16,2014
3691,810115,33.41,16,2014
3692,810406,38.93,16,2014
3693,810702,28.06,16,2014
3694,810703,29.26,16,2014
3695,810117,30.55,16,2014
3696,810704,29.67,16,2014
3697,810402,23.34,16,2014
3698,810401,19.79,16,2014
3699,810118,40.15,16,2014
3700,810807,23.59,16,2014
3701,810204,28.34,16,2014
3702,810201,36.18,16,2014
3703,810111,31.61,16,2014
3704,810506,49.41,16,2014
3705,810501,36.72,16,2014
3706,810202,42.76,16,2014
3708,810505,52.99,16,2014
3709,810504,47.08,16,2014
3710,810105,29.74,16,2014
3711,810407,27.46,16,2014
3712,810103,56.32,16,2014
3713,810206,29.65,16,2014
3714,810808,32.54,16,2014
3715,810503,39.07,16,2014
3716,810205,43.09,16,2014
3717,802303,61.28,16,2014
3718,801608,65.66,16,2014
3719,800606,70.09,16,2014
3720,800903,47.79,16,2014
3721,801305,54.94,16,2014
3722,800706,49.88,16,2014
3723,801403,38.34,21,2014
3724,801404,16.49,21,2014
3725,800802,14.45,21,2014
3727,801409,26.18,21,2014
3728,801401,26.18,21,2014
3729,801304,28.0,21,2014
3730,800603,25.68,21,2014
3731,800909,20.23,21,2014
3732,801903,30.89,21,2014
3733,802003,21.61,21,2014
3734,801215,19.12,21,2014
3735,801206,39.12,21,2014
3736,801207,34.33,21,2014
3737,801217,19.12,21,2014
3738,802001,21.61,21,2014
3739,801003,16.29,21,2014
3740,801208,23.73,21,2014
3741,801213,34.33,21,2014
3742,802301,33.73,21,2014
3743,801301,28.0,21,2014
3744,800906,19.09,21,2014
3745,801216,19.12,21,2014
3746,801001,20.55,21,2014
3747,801303,26.3,21,2014
3748,801203,34.33,21,2014
3749,801104,20.9,21,2014
3750,801211,34.33,21,2014
3751,800102,18.81,21,2014
3752,801214,23.73,21,2014
3753,800103,18.81,21,2014
3754,800401,16.95,21,2014
3755,800304,24.08,21,2014
3756,800108,18.81,21,2014
3757,800405,24.89,21,2014
3758,800115,18.81,21,2014
3759,800303,22.92,21,2014
3760,801103,23.55,21,2014
3761,800114,21.61,21,2014
3762,802002,21.61,21,2014
3763,800122,26.28,21,2014
3764,801210,23.73,21,2014
3765,801002,19.59,21,2014
3766,801102,18.86,21,2014
3767,800101,18.81,21,2014
3768,800119,26.28,21,2014
3769,800416,16.95,21,2014
3770,800113,21.61,21,2014
3771,801202,23.73,21,2014
3772,810602,38.3,21,2014
3773,800807,30.96,21,2014
3774,800204,22.53,21,2014
3775,800501,23.68,21,2014
3776,800415,27.75,21,2014
3777,800810,30.96,21,2014
3779,800201,30.96,21,2014
3780,800403,22.09,21,2014
3781,801209,15.34,21,2014
3782,800116,22.92,21,2014
3783,801803,23.13,21,2014
3784,800107,19.45,21,2014
3785,800121,80.39,21,2014
3786,801802,24.89,21,2014
3787,800203,30.96,21,2014
3788,800404,23.4,21,2014
3789,800806,24.4,21,2014
3790,802103,28.08,21,2014
3791,800502,28.91,21,2014
3792,800811,24.4,21,2014
3793,800813,25.5,21,2014
3794,800809,28.08,21,2014
3795,800709,29.31,21,2014
3796,801901,25.37,21,2014
3797,801604,20.61,21,2014
3798,800703,18.71,21,2014
3799,801605,19.63,21,2014
3800,801602,16.6,21,2014
3801,801704,19.74,21,2014
3802,801902,25.37,21,2014
3803,800701,21.68,21,2014
3804,801610,19.63,21,2014
3805,800710,24.33,21,2014
3806,800702,21.68,21,2014
3807,800707,19.32,21,2014
3808,810304,30.4,21,2014
3811,810106,28.41,21,2014
3812,810801,30.88,21,2014
3814,810805,24.61,21,2014
3815,810701,22.9,21,2014
3816,810806,30.5,21,2014
3817,810116,32.19,21,2014
3818,810804,30.88,21,2014
3819,810203,23.57,21,2014
3820,810508,30.42,21,2014
3821,810509,29.76,21,2014
3822,810507,34.12,21,2014
3823,810604,32.69,21,2014
3824,800610,22.91,21,2014
3825,800904,19.79,21,2014
3826,800901,19.79,21,2014
3827,800607,25.68,21,2014
3828,800604,25.68,21,2014
3829,801611,22.91,21,2014
3830,800913,20.07,21,2014
3831,800601,25.68,21,2014
3832,801306,30.89,21,2014
3833,800902,19.79,21,2014
3834,800605,25.68,21,2014
3835,800612,25.65,21,2014
3836,801607,22.91,21,2014
3837,801906,29.31,21,2014
3838,800613,25.7,21,2014
3839,801606,23.32,21,2014
3840,800907,20.22,21,2014
3841,801601,23.32,21,2014
3842,801904,29.04,19,2018
3843,800905,25.76,19,2018
3844,801701,21.06,19,2018
3845,800611,34.13,19,2018
3846,801204,32.24,19,2018
3847,801101,17.98,19,2018
3849,800305,28.47,19,2018
3850,801105,19.97,19,2018
3851,801212,32.72,19,2018
3852,800302,27.02,19,2018
3853,801205,33.3,19,2018
3854,800911,28.22,19,2018
3855,801107,19.34,19,2018
3856,802302,32.67,19,2018
3857,800912,24.1,19,2018
3858,801218,33.9,19,2018
3859,802304,30.75,19,2018
3860,800407,18.59,19,2018
3861,802203,24.0,19,2018
3862,800118,28.44,19,2018
3863,800112,26.44,19,2018
3864,800106,29.77,19,2018
3865,801801,15.77,19,2018
3866,801106,15.2,19,2018
3867,802202,24.22,19,2018
3868,802004,30.28,19,2018
3869,802201,26.01,19,2018
3870,800301,25.12,19,2018
3871,810601,7.63,19,2018
3872,800120,23.66,19,2018
3873,810603,6.41,19,2018
3874,800205,22.15,19,2018
3875,800410,21.41,19,2018
3876,800406,15.36,19,2018
3877,800505,18.23,19,2018
3878,800504,20.41,19,2018
3879,800202,20.97,19,2018
3880,802101,19.92,19,2018
3881,800803,20.09,19,2018
3882,800503,16.23,19,2018
3883,800801,22.59,19,2018
3884,802104,20.76,19,2018
3885,801408,17.56,19,2018
3886,802102,16.7,19,2018
3887,801407,20.85,19,2018
3888,801405,21.81,19,2018
3889,800804,20.49,19,2018
3890,800409,13.47,19,2018
3891,800704,35.88,19,2018
3892,801702,19.45,19,2018
3893,801703,22.65,19,2018
3894,801603,35.4,19,2018
3895,800910,27.79,19,2018
3896,801905,28.89,19,2018
3897,800908,25.65,19,2018
3898,801501,14.93,19,2018
3899,801502,16.63,19,2018
3900,801406,20.41,19,2018
3901,801402,27.55,19,2018
3902,800705,27.65,19,2018
3903,801609,37.4,19,2018
3904,800708,32.01,19,2018
3905,800711,39.55,19,2018
3906,810405,15.89,19,2018
3907,810803,15.62,19,2018
3908,810403,16.14,19,2018
3909,810305,14.64,19,2018
3910,810303,14.96,19,2018
3911,810404,16.58,19,2018
3912,810115,11.88,19,2018
3913,810406,23.53,19,2018
3914,810702,19.29,19,2018
3915,810703,18.42,19,2018
3916,810117,11.13,19,2018
3917,810704,18.97,19,2018
3918,810402,16.5,19,2018
3919,810401,16.15,19,2018
3920,810118,14.36,19,2018
3921,810807,16.38,19,2018
3922,810204,18.18,19,2018
3923,810201,16.6,19,2018
3924,810111,11.34,19,2018
3925,810506,10.21,19,2018
3926,810501,9.36,19,2018
3927,810202,16.97,19,2018
3929,810505,10.45,19,2018
3930,810504,11.05,19,2018
3931,810105,11.57,19,2018
3932,810407,18.6,19,2018
3933,810103,13.95,19,2018
3934,810206,19.32,19,2018
3935,810808,16.0,19,2018
3936,810503,7.96,19,2018
3937,810205,15.54,19,2018
3938,802303,32.68,19,2018
3939,801608,34.48,19,2018
3940,800606,32.97,19,2018
3941,800903,27.69,19,2018
3942,801305,30.89,19,2018
3943,800706,31.77,19,2018
3944,801904,49.25,36,2015
3945,800905,55.48,36,2015
3946,801701,81.35,36,2015
3947,800611,46.8,36,2015
3948,801204,68.69,36,2015
3949,801101,92.99,36,2015
3951,800305,49.13,36,2015
3952,801105,88.55,36,2015
3953,801212,34.86,36,2015
3954,800302,54.31,36,2015
3955,801205,36.69,36,2015
3956,800911,49.04,36,2015
3957,801107,88.24,36,2015
3958,802302,43.27,36,2015
3959,800912,61.06,36,2015
3960,801218,40.31,36,2015
3961,802304,45.26,36,2015
3962,800407,88.29,36,2015
3963,802203,58.88,36,2015
3964,800118,45.99,36,2015
3965,800112,52.0,36,2015
3966,800106,44.49,36,2015
3967,801801,82.69,36,2015
3968,801106,82.82,36,2015
3969,802202,76.45,36,2015
3970,802004,44.91,36,2015
3971,802201,55.88,36,2015
3972,800301,53.05,36,2015
3973,810601,154.19,36,2015
3974,800120,41.04,36,2015
3975,810603,159.13,36,2015
3976,800205,39.53,36,2015
3977,800410,75.79,36,2015
3978,800406,72.63,36,2015
3979,800505,57.08,36,2015
3980,800504,47.47,36,2015
3981,800202,43.74,36,2015
3982,802101,36.14,36,2015
3983,800803,34.25,36,2015
3984,800503,48.75,36,2015
3985,800801,36.49,36,2015
3986,802104,40.05,36,2015
3987,801408,36.57,36,2015
3988,802102,40.19,36,2015
3989,801407,37.16,36,2015
3990,801405,36.42,36,2015
3991,800804,37.18,36,2015
3992,800409,66.05,36,2015
3993,800704,43.08,36,2015
3994,801702,91.08,36,2015
3995,801703,68.94,36,2015
3996,801603,34.78,36,2015
3997,800910,61.19,36,2015
3998,801905,56.23,36,2015
3999,800908,55.12,36,2015
4000,801501,26.36,36,2015
4001,801502,25.53,36,2015
4002,801406,34.09,36,2015
4003,801402,39.62,36,2015
4004,800705,68.46,36,2015
4005,801609,40.94,36,2015
4006,800708,60.09,36,2015
4007,800711,58.09,36,2015
4008,810405,121.2,36,2015
4009,810803,135.38,36,2015
4010,810403,112.9,36,2015
4011,810305,128.26,36,2015
4012,810303,139.44,36,2015
4013,810404,106.08,36,2015
4014,810115,162.42,36,2015
4015,810406,101.14,36,2015
4016,810702,90.38,36,2015
4017,810703,94.76,36,2015
4018,810117,166.74,36,2015
4019,810704,99.76,36,2015
4020,810402,109.02,36,2015
4021,810401,116.21,36,2015
4022,810118,148.13,36,2015
4023,810807,125.6,36,2015
4024,810204,96.52,36,2015
4025,810201,116.57,36,2015
4026,810111,157.97,36,2015
4027,810506,151.56,36,2015
4028,810501,169.42,36,2015
4029,810202,111.47,36,2015
4031,810505,158.31,36,2015
4032,810504,150.24,36,2015
4033,810105,162.43,36,2015
4034,810407,101.7,36,2015
4035,810103,146.85,36,2015
4036,810206,98.26,36,2015
4037,810808,115.33,36,2015
4038,810503,172.96,36,2015
4039,810205,139.29,36,2015
4040,802303,43.89,36,2015
4041,801608,42.67,36,2015
4042,800606,62.51,36,2015
4043,800903,50.46,36,2015
4044,801305,46.41,36,2015
4045,800706,52.4,36,2015
4046,801403,36.99,42,2017
4047,801404,31.67,42,2017
4048,800802,27.43,42,2017
4050,801409,39.44,42,2017
4051,801401,39.44,42,2017
4052,801304,31.8,42,2017
4053,800603,37.63,42,2017
4054,800909,58.91,42,2017
4055,801903,34.45,42,2017
4056,802003,40.22,42,2017
4057,801215,24.72,42,2017
4058,801206,38.64,42,2017
4059,801207,38.38,42,2017
4060,801217,24.72,42,2017
4061,802001,40.22,42,2017
4062,801003,50.5,42,2017
4063,801208,39.16,42,2017
4064,801213,38.38,42,2017
4065,802301,63.48,42,2017
4066,801301,31.8,42,2017
4067,800906,35.17,42,2017
4068,801216,24.72,42,2017
4069,801001,47.15,42,2017
4070,801303,29.4,42,2017
4071,801203,38.38,42,2017
4072,801104,27.91,42,2017
4073,801211,38.38,42,2017
4074,800102,39.08,42,2017
4075,801214,39.16,42,2017
4076,800103,39.08,42,2017
4077,800401,44.31,42,2017
4078,800304,48.02,42,2017
4079,800108,39.08,42,2017
4080,800405,54.03,42,2017
4081,800115,39.08,42,2017
4082,800303,34.27,42,2017
4083,801103,43.41,42,2017
4084,800114,40.22,42,2017
4085,802002,40.22,42,2017
4086,800122,40.56,42,2017
4087,801210,39.16,42,2017
4088,801002,44.71,42,2017
4089,801102,43.53,42,2017
4090,800101,39.08,42,2017
4091,800119,40.56,42,2017
4092,800416,44.31,42,2017
4093,800113,40.22,42,2017
4094,801202,39.16,42,2017
4095,810602,30.6,42,2017
4096,800807,32.71,42,2017
4097,800204,37.06,42,2017
4098,800501,42.57,42,2017
4099,800415,44.74,42,2017
4100,800810,32.71,42,2017
4102,800201,32.71,42,2017
4103,800403,65.48,42,2017
4104,801209,46.56,42,2017
4105,800116,34.27,42,2017
4106,801803,39.84,42,2017
4107,800107,58.36,42,2017
4108,800121,50.91,42,2017
4109,801802,54.03,42,2017
4110,800203,32.71,42,2017
4111,800404,45.37,42,2017
4112,800806,30.91,42,2017
4113,802103,28.87,42,2017
4114,800502,36.4,42,2017
4115,800811,30.91,42,2017
4116,800813,24.97,42,2017
4117,800809,28.87,42,2017
4118,800709,42.96,42,2017
4119,801901,41.02,42,2017
4120,801604,30.17,42,2017
4121,800703,34.4,42,2017
4122,801605,28.98,42,2017
4123,801602,27.73,42,2017
4124,801704,48.86,42,2017
4125,801902,41.02,42,2017
4126,800701,48.87,42,2017
4127,801610,28.98,42,2017
4128,800710,35.77,42,2017
4129,800702,48.87,42,2017
4130,800707,38.75,42,2017
4131,810304,51.0,42,2017
4134,810106,29.46,42,2017
4135,810801,37.32,42,2017
4137,810805,44.01,42,2017
4138,810701,23.66,42,2017
4139,810806,46.27,42,2017
4140,810116,36.32,42,2017
4141,810804,37.32,42,2017
4142,810203,43.03,42,2017
4143,810508,34.07,42,2017
4144,810509,31.17,42,2017
4145,810507,31.36,42,2017
4146,810604,33.31,42,2017
4147,800610,35.15,42,2017
4148,800904,54.58,42,2017
4149,800901,54.58,42,2017
4150,800607,37.63,42,2017
4151,800604,37.63,42,2017
4152,801611,35.15,42,2017
4153,800913,44.68,42,2017
4154,800601,37.63,42,2017
4155,801306,34.45,42,2017
4156,800902,54.58,42,2017
4157,800605,37.63,42,2017
4158,800612,45.84,42,2017
4159,801607,35.15,42,2017
4160,801906,42.96,42,2017
4161,800613,57.82,42,2017
4162,801606,73.05,42,2017
4163,800907,56.0,42,2017
4164,801601,73.05,42,2017
4165,801403,2.86,5,2018
4166,801404,6.29,5,2018
4167,800802,17.64,5,2018
4169,801409,3.75,5,2018
4170,801401,3.75,5,2018
4171,801304,1.92,5,2018
4172,800603,8.47,5,2018
4173,800909,1.37,5,2018
4174,801903,1.6,5,2018
4175,802003,1.27,5,2018
4176,801215,2.32,5,2018
4177,801206,0.74,5,2018
4178,801207,2.62,5,2018
4179,801217,2.32,5,2018
4180,802001,1.27,5,2018
4181,801003,3.31,5,2018
4182,801208,3.03,5,2018
4183,801213,2.62,5,2018
4184,802301,3.97,5,2018
4185,801301,1.92,5,2018
4186,800906,3.42,5,2018
4187,801216,2.32,5,2018
4188,801001,2.25,5,2018
4189,801303,2.09,5,2018
4190,801203,2.62,5,2018
4191,801104,0.53,5,2018
4192,801211,2.62,5,2018
4193,800102,119.57,5,2018
4194,801214,3.03,5,2018
4195,800103,119.57,5,2018
4196,800401,3.0,5,2018
4197,800304,8.11,5,2018
4198,800108,119.57,5,2018
4199,800405,2.72,5,2018
4200,800115,119.57,5,2018
4201,800303,1.74,5,2018
4202,801103,1.14,5,2018
4203,800114,1.27,5,2018
4204,802002,1.27,5,2018
4205,800122,2.54,5,2018
4206,801210,3.03,5,2018
4207,801002,0.84,5,2018
4208,801102,0.59,5,2018
4209,800101,119.57,5,2018
4210,800119,2.54,5,2018
4211,800416,3.0,5,2018
4212,800113,1.27,5,2018
4213,801202,3.03,5,2018
4214,810602,0.06,5,2018
4215,800807,3.81,5,2018
4216,800204,2.48,5,2018
4217,800501,1.63,5,2018
4218,800415,1.65,5,2018
4219,800810,3.81,5,2018
4221,800201,3.81,5,2018
4222,800403,3.78,5,2018
4223,801209,4.58,5,2018
4224,800116,1.74,5,2018
4225,801803,1.22,5,2018
4226,800107,20.29,5,2018
4227,800121,3.08,5,2018
4228,801802,2.72,5,2018
4229,800203,3.81,5,2018
4230,800404,4.29,5,2018
4231,800806,1.57,5,2018
4232,802103,5.09,5,2018
4233,800502,1.43,5,2018
4234,800811,1.57,5,2018
4235,800813,9.48,5,2018
4236,800809,5.09,5,2018
4237,800709,3.43,5,2018
4238,801901,3.59,5,2018
4239,801604,9.53,5,2018
4240,800703,3.93,5,2018
4241,801605,4.88,5,2018
4242,801602,5.06,5,2018
4243,801704,1.23,5,2018
4244,801902,3.59,5,2018
4245,800701,7.63,5,2018
4246,801610,4.88,5,2018
4247,800710,1.53,5,2018
4248,800702,7.63,5,2018
4249,800707,5.41,5,2018
4250,810304,1.6,5,2018
4253,810106,0.0,5,2018
4254,810801,0.11,5,2018
4256,810805,0.23,5,2018
4257,810701,0.68,5,2018
4258,810806,0.45,5,2018
4259,810116,0.0,5,2018
4260,810804,0.11,5,2018
4261,810203,0.5,5,2018
4262,810508,0.04,5,2018
4263,810509,0.0,5,2018
4264,810507,0.01,5,2018
4265,810604,0.07,5,2018
4266,800610,4.12,5,2018
4267,800904,1.6,5,2018
4268,800901,1.6,5,2018
4269,800607,8.47,5,2018
4270,800604,8.47,5,2018
4271,801611,4.12,5,2018
4272,800913,1.19,5,2018
4273,800601,8.47,5,2018
4274,801306,1.6,5,2018
4275,800902,1.6,5,2018
4276,800605,8.47,5,2018
4277,800612,9.29,5,2018
4278,801607,4.12,5,2018
4279,801906,3.43,5,2018
4280,800613,10.15,5,2018
4281,801606,3.7,5,2018
4282,800907,2.38,5,2018
4283,801601,3.7,5,2018
4284,801403,0.51,17,2015
4285,801404,0.07,17,2015
4286,800802,0.24,17,2015
4288,801409,0.01,17,2015
4289,801401,0.01,17,2015
4290,801304,0.9,17,2015
4291,800603,0.09,17,2015
4292,800909,1.99,17,2015
4293,801903,0.69,17,2015
4294,802003,3.9,17,2015
4295,801215,0.0,17,2015
4296,801206,0.12,17,2015
4297,801207,0.0,17,2015
4298,801217,0.0,17,2015
4299,802001,3.9,17,2015
4300,801003,0.05,17,2015
4301,801208,0.02,17,2015
4302,801213,0.0,17,2015
4303,802301,0.02,17,2015
4304,801301,0.9,17,2015
4305,800906,0.61,17,2015
4306,801216,0.0,17,2015
4307,801001,0.65,17,2015
4308,801303,0.0,17,2015
4309,801203,0.0,17,2015
4310,801104,4.45,17,2015
4311,801211,0.0,17,2015
4312,800102,0.0,17,2015
4313,801214,0.02,17,2015
4314,800103,0.0,17,2015
4315,800401,0.98,17,2015
4316,800304,0.81,17,2015
4317,800108,0.0,17,2015
4318,800405,1.18,17,2015
4319,800115,0.0,17,2015
4320,800303,0.79,17,2015
4321,801103,0.96,17,2015
4322,800114,3.9,17,2015
4323,802002,3.9,17,2015
4324,800122,0.09,17,2015
4325,801210,0.02,17,2015
4326,801002,1.43,17,2015
4327,801102,4.48,17,2015
4328,800101,0.0,17,2015
4329,800119,0.09,17,2015
4330,800416,0.98,17,2015
4331,800113,3.9,17,2015
4332,801202,0.02,17,2015
4333,810602,1.64,17,2015
4334,800807,0.0,17,2015
4335,800204,0.0,17,2015
4336,800501,0.18,17,2015
4337,800415,0.37,17,2015
4338,800810,0.0,17,2015
4340,800201,0.0,17,2015
4341,800403,0.87,17,2015
4342,801209,0.0,17,2015
4343,800116,0.79,17,2015
4344,801803,0.54,17,2015
4345,800107,0.12,17,2015
4346,800121,0.0,17,2015
4347,801802,1.18,17,2015
4348,800203,0.0,17,2015
4349,800404,1.48,17,2015
4350,800806,0.41,17,2015
4351,802103,0.32,17,2015
4352,800502,0.37,17,2015
4353,800811,0.41,17,2015
4354,800813,0.0,17,2015
4355,800809,0.32,17,2015
4356,800709,0.83,17,2015
4357,801901,0.63,17,2015
4358,801604,0.76,17,2015
4359,800703,0.23,17,2015
4360,801605,0.16,17,2015
4361,801602,0.35,17,2015
4362,801704,7.86,17,2015
4363,801902,0.63,17,2015
4364,800701,1.22,17,2015
4365,801610,0.16,17,2015
4366,800710,0.34,17,2015
4367,800702,1.22,17,2015
4368,800707,1.23,17,2015
4369,810304,2.23,17,2015
4372,810106,2.47,17,2015
4373,810801,2.35,17,2015
4375,810805,4.3,17,2015
4376,810701,4.65,17,2015
4377,810806,6.15,17,2015
4378,810116,1.46,17,2015
4379,810804,2.35,17,2015
4380,810203,8.33,17,2015
4381,810508,1.54,17,2015
4382,810509,4.0,17,2015
4383,810507,3.69,17,2015
4384,810604,3.29,17,2015
4385,800610,0.03,17,2015
4386,800904,0.0,17,2015
4387,800901,0.0,17,2015
4388,800607,0.09,17,2015
4389,800604,0.09,17,2015
4390,801611,0.03,17,2015
4391,800913,3.27,17,2015
4392,800601,0.09,17,2015
4393,801306,0.69,17,2015
4394,800902,0.0,17,2015
4395,800605,0.09,17,2015
4396,800612,0.04,17,2015
4397,801607,0.03,17,2015
4398,801906,0.83,17,2015
4399,800613,0.31,17,2015
4400,801606,0.0,17,2015
4401,800907,13.83,17,2015
4402,801601,0.0,17,2015
4403,801904,48.37,21,2017
4404,800905,57.86,21,2017
4405,801701,75.78,21,2017
4406,800611,42.89,21,2017
4407,801204,44.07,21,2017
4408,801101,77.99,21,2017
4410,800305,44.84,21,2017
4411,801105,69.61,21,2017
4412,801212,40.56,21,2017
4413,800302,48.74,21,2017
4414,801205,42.47,21,2017
4415,800911,51.82,21,2017
4416,801107,70.72,21,2017
4417,802302,47.8,21,2017
4418,800912,59.71,21,2017
4419,801218,44.95,21,2017
4420,802304,44.28,21,2017
4421,800407,71.75,21,2017
4422,802203,57.98,21,2017
4423,800118,46.04,21,2017
4424,800112,45.74,21,2017
4425,800106,45.92,21,2017
4426,801801,76.7,21,2017
4427,801106,78.55,21,2017
4428,802202,61.19,21,2017
4429,802004,39.9,21,2017
4430,802201,51.64,21,2017
4431,800301,46.29,21,2017
4432,810601,111.79,21,2017
4433,800120,45.75,21,2017
4434,810603,108.34,21,2017
4435,800205,51.29,21,2017
4436,800410,57.17,21,2017
4437,800406,68.04,21,2017
4438,800505,53.52,21,2017
4439,800504,50.8,21,2017
4440,800202,55.83,21,2017
4441,802101,48.69,21,2017
4442,800803,46.64,21,2017
4443,800503,50.83,21,2017
4444,800801,58.32,21,2017
4445,802104,47.43,21,2017
4446,801408,51.0,21,2017
4447,802102,49.96,21,2017
4448,801407,43.68,21,2017
4449,801405,42.34,21,2017
4450,800804,45.28,21,2017
4451,800409,68.38,21,2017
4452,800704,45.73,21,2017
4453,801702,83.59,21,2017
4454,801703,72.53,21,2017
4455,801603,48.56,21,2017
4456,800910,58.33,21,2017
4457,801905,53.38,21,2017
4458,800908,58.24,21,2017
4459,801501,58.82,21,2017
4460,801502,53.68,21,2017
