,addrcode,Year,Month,temperature
4249,102202,2016,2,35.62348214285714
4250,102202,2016,3,37.27044642857142
4251,102202,2016,4,38.07164285714286
4252,102202,2016,5,35.53
4253,102202,2016,6,36.28142857142857
4254,102202,2016,7,36.466857142857144
4255,102202,2016,8,36.20178571428571
4256,102202,2016,9,35.62285714285714
4257,102202,2016,10,36.03346428571429
4258,102202,2016,11,34.505223214285714
4259,102202,2016,12,33.03906249999999
4260,102202,2017,1,33.336642857142856
4261,102202,2017,2,35.205446428571435
4262,102202,2017,3,38.17883928571429
4263,102202,2017,4,38.611428571428576
4264,102202,2017,5,36.55330357142857
4265,102202,2017,6,36.1375
4266,102202,2017,7,36.248000000000005
4267,102202,2017,8,37.80245535714286
4268,102202,2017,9,37.77160714285715
4269,102202,2017,10,35.745000000000005
4270,102202,2017,11,33.92446428571428
4271,102202,2017,12,30.962678571428572
4272,102206,2014,1,32.55397321428572
4273,102206,2014,2,32.90772321428571
4274,102206,2014,3,36.16321428571429
4275,102206,2014,4,39.299464285714286
4276,102206,2014,5,41.12914285714286
4277,102206,2014,6,38.31196428571428
4278,102206,2014,7,37.53678571428571
4279,102206,2014,8,37.44428571428572
4280,102206,2014,9,38.186249999999994
4281,102206,2014,10,37.8703125
4282,102206,2014,11,35.702071428571436
4283,102206,2014,12,32.933348214285715
4284,102206,2015,1,33.373571428571424
4285,102206,2015,2,35.10383928571429
4286,102206,2015,3,36.04544642857143
4287,102206,2015,4,38.814553571428576
4288,102206,2015,5,39.807678571428575
4289,102206,2015,6,39.184642857142855
4290,102206,2015,7,38.37732142857143
4291,102206,2015,8,37.961000000000006
4292,102206,2015,9,39.09169642857143
4293,102206,2015,10,36.27289285714286
4294,102206,2015,11,35.45830357142857
4295,102206,2015,12,33.37669642857142
4296,102206,2016,1,32.12710714285714
4297,102206,2016,2,35.634375
4298,102206,2016,3,38.035982142857144
4299,102206,2016,4,38.38678571428572
4300,102206,2016,5,36.03
4301,102206,2016,6,36.73982142857143
4302,102206,2016,7,37.976
4303,102206,2016,8,36.63053571428572
4304,102206,2016,9,37.49339285714285
4305,102206,2016,10,36.30703571428572
4306,102206,2016,11,34.3965625
4307,102206,2016,12,32.87334821428571
4308,102206,2017,1,33.66364285714286
4309,102206,2017,2,35.56633928571429
4310,102206,2017,3,38.043839285714284
4311,102206,2017,4,38.074642857142855
4312,102206,2017,5,36.179375
4313,102206,2017,6,37.333839285714284
4314,102206,2017,7,36.5295
4315,102206,2017,8,38.037098214285706
4316,102206,2017,9,37.02253571428571
4317,102206,2017,10,34.98544642857143
4318,102206,2017,11,33.601875
4319,102206,2017,12,32.00482142857143
4320,102207,2014,1,31.838214285714287
4321,102207,2014,2,33.48638392857143
4322,102207,2014,3,35.87375000000001
4323,102207,2014,4,38.862857142857145
4324,102207,2014,5,40.450857142857146
4325,102207,2014,6,38.12142857142858
4326,102207,2014,7,36.82767857142858
4327,102207,2014,8,36.94585714285714
4328,102207,2014,9,37.918928571428566
4329,102207,2014,10,37.39397321428572
4330,102207,2014,11,34.890321428571426
4331,102207,2014,12,32.09883928571429
4332,102207,2015,1,32.73339285714286
4333,102207,2015,2,35.064910714285716
4334,102207,2015,3,35.86151785714285
4335,102207,2015,4,36.943124999999995
4336,102207,2015,5,37.79682142857142
4337,102207,2015,6,38.25642857142857
4338,102207,2015,7,37.7728125
4339,102207,2015,8,37.25210714285714
4340,102207,2015,9,37.863169642857144
4341,102207,2015,10,36.3295
4342,102207,2015,11,34.14901785714286
4343,102207,2015,12,33.918482142857144
4344,102207,2016,1,32.05860714285715
4345,102207,2016,2,35.62348214285714
4346,102207,2016,3,37.27044642857142
4347,102207,2016,4,38.07164285714286
4348,102207,2016,5,35.53
4349,102207,2016,6,36.28142857142857
4350,102207,2016,7,36.466857142857144
4351,102207,2016,8,36.20178571428571
4352,102207,2016,9,35.62285714285714
4353,102207,2016,10,36.03346428571429
4354,102207,2016,11,34.505223214285714
4355,102207,2016,12,33.03906249999999
4356,102207,2017,1,33.336642857142856
4357,102207,2017,2,35.205446428571435
4358,102207,2017,3,38.17883928571429
4359,102207,2017,4,38.611428571428576
4360,102207,2017,5,36.55330357142857
4361,102207,2017,6,36.1375
4362,102207,2017,7,36.248000000000005
4363,102207,2017,8,37.80245535714286
4364,102207,2017,9,37.77160714285715
4365,102207,2017,10,35.745000000000005
4366,102207,2017,11,33.92446428571428
4367,102207,2017,12,30.962678571428572
4368,102208,2014,1,31.838214285714287
4369,102208,2014,2,33.48638392857143
4370,102208,2014,3,35.87375000000001
4371,102208,2014,4,38.862857142857145
4372,102208,2014,5,40.450857142857146
4373,102208,2014,6,38.12142857142858
4374,102208,2014,7,36.82767857142858
4375,102208,2014,8,36.94585714285714
4376,102208,2014,9,37.918928571428566
4377,102208,2014,10,37.39397321428572
4378,102208,2014,11,34.890321428571426
4379,102208,2014,12,32.09883928571429
4380,102208,2015,1,32.73339285714286
4381,102208,2015,2,35.064910714285716
4382,102208,2015,3,35.86151785714285
4383,102208,2015,4,36.943124999999995
4384,102208,2015,5,37.79682142857142
4385,102208,2015,6,38.25642857142857
4386,102208,2015,7,37.7728125
4387,102208,2015,8,37.25210714285714
4388,102208,2015,9,37.863169642857144
4389,102208,2015,10,36.3295
4390,102208,2015,11,34.14901785714286
4391,102208,2015,12,33.918482142857144
4392,102208,2016,1,32.05860714285715
4393,102208,2016,2,35.62348214285714
4394,102208,2016,3,37.27044642857142
4395,102208,2016,4,38.07164285714286
4396,102208,2016,5,35.53
4397,102208,2016,6,36.28142857142857
4398,102208,2016,7,36.466857142857144
4399,102208,2016,8,36.20178571428571
4400,102208,2016,9,35.62285714285714
4401,102208,2016,10,36.03346428571429
4402,102208,2016,11,34.505223214285714
4403,102208,2016,12,33.03906249999999
4404,102208,2017,1,33.336642857142856
4405,102208,2017,2,35.205446428571435
4406,102208,2017,3,38.17883928571429
4407,102208,2017,4,38.611428571428576
4408,102208,2017,5,36.55330357142857
4409,102208,2017,6,36.1375
4410,102208,2017,7,36.248000000000005
4411,102208,2017,8,37.80245535714286
4412,102208,2017,9,37.77160714285715
4413,102208,2017,10,35.745000000000005
4414,102208,2017,11,33.92446428571428
4415,102208,2017,12,30.962678571428572
4416,102209,2014,1,32.55397321428572
4417,102209,2014,2,32.90772321428571
4418,102209,2014,3,36.16321428571429
4419,102209,2014,4,39.299464285714286
4420,102209,2014,5,41.12914285714286
4421,102209,2014,6,38.31196428571428
4422,102209,2014,7,37.53678571428571
4423,102209,2014,8,37.44428571428572
4424,102209,2014,9,38.186249999999994
4425,102209,2014,10,37.8703125
4426,102209,2014,11,35.702071428571436
4427,102209,2014,12,32.933348214285715
4428,102209,2015,1,33.373571428571424
4429,102209,2015,2,35.10383928571429
4430,102209,2015,3,36.04544642857143
4431,102209,2015,4,38.814553571428576
4432,102209,2015,5,39.807678571428575
4433,102209,2015,6,39.184642857142855
4434,102209,2015,7,38.37732142857143
4435,102209,2015,8,37.961000000000006
4436,102209,2015,9,39.09169642857143
4437,102209,2015,10,36.27289285714286
4438,102209,2015,11,35.45830357142857
4439,102209,2015,12,33.37669642857142
4440,102209,2016,1,32.12710714285714
4441,102209,2016,2,35.634375
4442,102209,2016,3,38.035982142857144
4443,102209,2016,4,38.38678571428572
4444,102209,2016,5,36.03
4445,102209,2016,6,36.73982142857143
4446,102209,2016,7,37.976
4447,102209,2016,8,36.63053571428572
4448,102209,2016,9,37.49339285714285
4449,102209,2016,10,36.30703571428572
4450,102209,2016,11,34.3965625
4451,102209,2016,12,32.87334821428571
4452,102209,2017,1,33.66364285714286
4453,102209,2017,2,35.56633928571429
