,addrcode,Year,rainfall
896,800705,2014,45.472150000000006
897,800705,2015,44.063444444444436
898,800705,2016,64.21766666666666
899,800705,2017,39.68683333333334
900,800706,2014,42.26809999999999
901,800706,2015,45.27788888888889
902,800706,2016,69.36916666666666
903,800706,2017,42.32508333333333
904,800707,2014,43.692400000000006
905,800707,2015,46.106097222222225
906,800707,2016,74.24116666666669
907,800707,2017,43.03120833333333
908,800708,2014,41.788
909,800708,2015,46.404083333333325
910,800708,2016,68.95716666666667
911,800708,2017,40.84858333333333
912,800709,2014,41.102050000000006
913,800709,2015,45.39869444444444
914,800709,2016,67.085875
915,800709,2017,40.36416666666667
916,800710,2014,45.47215000000001
917,800710,2015,44.063444444444436
918,800710,2016,64.21766666666666
919,800710,2017,39.68683333333333
920,800711,2014,49.68045000000001
921,800711,2015,52.79043055555555
922,800711,2016,77.90920833333334
923,800711,2017,45.60766666666667
924,800801,2014,39.2899
925,800801,2015,44.20741666666667
926,800801,2016,65.70445833333333
927,800801,2017,38.078875000000004
928,800802,2014,39.0074
929,800802,2015,43.98997222222223
930,800802,2016,64.31016666666667
931,800802,2017,38.86054166666667
932,800803,2014,37.87755
933,800803,2015,45.13825
934,800803,2016,61.95912500000001
935,800803,2017,36.269708333333334
936,800804,2014,38.16420000000001
937,800804,2015,45.26466666666667
938,800804,2016,61.85900000000001
939,800804,2017,38.006916666666676
940,800806,2014,37.87755
941,800806,2015,45.13825
942,800806,2016,61.959125
943,800806,2017,36.269708333333334
944,800807,2014,41.69005
945,800807,2015,47.4003611111111
946,800807,2016,65.51483333333333
947,800807,2017,41.15120833333334
948,800809,2014,38.16420000000001
949,800809,2015,45.26466666666667
950,800809,2016,61.85900000000001
951,800809,2017,38.006916666666676
952,800810,2014,41.69005
953,800810,2015,47.4003611111111
954,800810,2016,65.51483333333333
955,800810,2017,41.15120833333334
956,800811,2014,37.87755
957,800811,2015,45.13825
958,800811,2016,61.959125
959,800811,2017,36.269708333333334
960,800813,2014,39.2899
961,800813,2015,44.20741666666667
962,800813,2016,65.70445833333333
963,800813,2017,38.078875000000004
964,800901,2014,40.4493
965,800901,2015,46.47119444444445
966,800901,2016,70.667
967,800901,2017,41.2255
968,800902,2014,40.4493
969,800902,2015,46.47119444444445
970,800902,2016,70.667
971,800902,2017,41.2255
972,800903,2014,41.36310000000001
973,800903,2015,47.32583333333333
974,800903,2016,69.558
975,800903,2017,43.96087500000001
976,800904,2014,40.4493
977,800904,2015,46.47119444444445
978,800904,2016,70.667
979,800904,2017,41.2255
980,800905,2014,41.96205
981,800905,2015,47.135638888888884
982,800905,2016,68.32112500000001
983,800905,2017,42.834583333333335
984,800906,2014,40.7302
985,800906,2015,46.79591666666667
986,800906,2016,67.46145833333334
987,800906,2017,41.860083333333336
988,800907,2014,47.1922
989,800907,2015,49.41115277777777
990,800907,2016,72.593375
991,800907,2017,46.98475
992,800908,2014,42.34665
993,800908,2015,47.28695833333333
994,800908,2016,69.67016666666666
995,800908,2017,41.868833333333335
996,800909,2014,42.34665
997,800909,2015,47.28695833333333
998,800909,2016,69.67016666666666
999,800909,2017,41.868833333333335
1000,800910,2014,41.8809
1001,800910,2015,45.80348611111111
1002,800910,2016,66.00908333333334
1003,800910,2017,40.735708333333335
1004,800911,2014,39.922850000000004
1005,800911,2015,46.74680555555555
1006,800911,2016,67.43229166666667
1007,800911,2017,42.07475
1008,800912,2014,42.485
1009,800912,2015,48.326486111111116
1010,800912,2016,69.35370833333333
1011,800912,2017,43.80466666666667
1012,800913,2014,43.47465
1013,800913,2015,47.80108333333334
1014,800913,2016,65.97441666666666
1015,800913,2017,44.44454166666667
1016,801001,2014,41.363099999999996
1017,801001,2015,47.32583333333333
1018,801001,2016,69.558
1019,801001,2017,43.96087500000001
1020,801002,2014,41.85245
1021,801002,2015,44.184583333333336
1022,801002,2016,59.13145833333334
1023,801002,2017,42.607458333333334
1024,801003,2014,42.485
1025,801003,2015,48.326486111111116
1026,801003,2016,69.35370833333333
1027,801003,2017,43.80466666666667
1028,801101,2014,42.01205
1029,801101,2015,46.22681944444444
1030,801101,2016,55.13512500000001
1031,801101,2017,41.54408333333333
1032,801102,2014,42.01205
1033,801102,2015,46.22681944444444
1034,801102,2016,55.13512499999999
1035,801102,2017,41.54408333333334
1036,801103,2014,42.79945
1037,801103,2015,46.48173611111111
1038,801103,2016,60.67029166666666
1039,801103,2017,44.737958333333324
1040,801104,2014,40.7572
1041,801104,2015,44.118249999999996
1042,801104,2016,53.19050000000001
1043,801104,2017,41.04775
1044,801105,2014,42.79944999999999
1045,801105,2015,46.48173611111111
1046,801105,2016,60.67029166666666
1047,801105,2017,44.737958333333324
1048,801106,2014,42.21535
1049,801106,2015,46.00175000000001
1050,801106,2016,58.32654166666668
1051,801106,2017,42.204791666666665
1052,801107,2014,41.3759
1053,801107,2015,44.07091666666667
1054,801107,2016,56.45083333333332
1055,801107,2017,41.92499999999999
1056,801202,2014,40.124900000000004
1057,801202,2015,47.80544444444445
1058,801202,2016,72.85887500000001
1059,801202,2017,39.656708333333334
1060,801203,2014,40.6233
1061,801203,2015,47.88736111111111
1062,801203,2016,72.26487500000002
1063,801203,2017,37.160333333333334
1064,801204,2014,47.5084
1065,801204,2015,55.26101388888889
1066,801204,2016,79.92141666666667
1067,801204,2017,45.043125
1068,801205,2014,40.124900000000004
1069,801205,2015,47.80544444444445
1070,801205,2016,72.858875
1071,801205,2017,39.656708333333334
1072,801206,2014,49.1394
1073,801206,2015,53.258250000000004
1074,801206,2016,78.49983333333334
1075,801206,2017,43.970124999999996
1076,801207,2014,40.6233
1077,801207,2015,47.88736111111111
1078,801207,2016,72.26487500000002
1079,801207,2017,37.160333333333334
1080,801208,2014,40.124900000000004
1081,801208,2015,47.80544444444445
1082,801208,2016,72.85887500000001
1083,801208,2017,39.656708333333334
1084,801209,2014,40.36005000000001
1085,801209,2015,49.32205555555556
1086,801209,2016,79.75774999999999
1087,801209,2017,43.465125
1088,801210,2014,40.124900000000004
1089,801210,2015,47.80544444444445
1090,801210,2016,72.85887500000001
1091,801210,2017,39.656708333333334
1092,801211,2014,40.6233
1093,801211,2015,47.88736111111111
1094,801211,2016,72.26487500000002
1095,801211,2017,37.160333333333334
1096,801212,2014,38.41975
1097,801212,2015,46.73866666666667
1098,801212,2016,70.76424999999999
1099,801212,2017,37.949291666666674
1100,801213,2014,40.6233
1101,801213,2015,47.88736111111111
1102,801213,2016,72.26487500000002
1103,801213,2017,37.160333333333334
1104,801214,2014,40.124900000000004
1105,801214,2015,47.80544444444445
1106,801214,2016,72.85887500000001
1107,801214,2017,39.656708333333334
1108,801215,2014,38.01025
1109,801215,2015,45.872513888888896
1110,801215,2016,71.54541666666667
1111,801215,2017,37.142208333333336
1112,801216,2014,38.01025
1113,801216,2015,45.872513888888896
1114,801216,2016,71.54541666666667
1115,801216,2017,37.142208333333336
1116,801217,2014,38.01025
1117,801217,2015,45.872513888888896
1118,801217,2016,71.54541666666667
1119,801217,2017,37.142208333333336
1120,801218,2014,38.01025
1121,801218,2015,45.87251388888888
1122,801218,2016,71.54541666666667
1123,801218,2017,37.142208333333336
1124,801301,2014,39.4562
1125,801301,2015,46.14023611111111
1126,801301,2016,66.63504166666667
1127,801301,2017,39.649375
1128,801303,2014,42.5067
1129,801303,2015,47.559111111111115
1130,801303,2016,68.97745833333333
1131,801303,2017,41.581583333333334
1132,801304,2014,39.4562
1133,801304,2015,46.14023611111111
1134,801304,2016,66.63504166666667
1135,801304,2017,39.649375
1136,801305,2014,41.0714
1137,801305,2015,45.958000000000006
1138,801305,2016,67.193875
1139,801305,2017,40.40016666666667
1140,801306,2014,41.0714
1141,801306,2015,45.958000000000006
1142,801306,2016,67.193875
1143,801306,2017,40.40016666666666
1144,801401,2014,37.9008
1145,801401,2015,42.17369444444444
1146,801401,2016,56.33404166666667
1147,801401,2017,35.98962500000001
1148,801402,2014,37.94035
1149,801402,2015,46.16448611111111
1150,801402,2016,59.398500000000006
1151,801402,2017,38.591833333333334
1152,801403,2014,40.44695
1153,801403,2015,45.459916666666665
1154,801403,2016,60.943875
1155,801403,2017,37.89374999999999
1156,801404,2014,38.281150000000004
1157,801404,2015,45.10890277777778
1158,801404,2016,62.34570833333333
1159,801404,2017,37.10675
1160,801405,2014,38.281150000000004
1161,801405,2015,45.10890277777778
1162,801405,2016,62.34570833333333
1163,801405,2017,37.10675
1164,801406,2014,38.71535
1165,801406,2015,41.81563888888889
1166,801406,2016,56.395124999999986
1167,801406,2017,36.33625
1168,801407,2014,40.44695
1169,801407,2015,45.459916666666665
1170,801407,2016,60.943875
1171,801407,2017,37.89375
1172,801408,2014,40.76195
1173,801408,2015,45.317361111111104
1174,801408,2016,60.17529166666668
1175,801408,2017,38.95183333333333
1176,801409,2014,37.9008
1177,801409,2015,42.17369444444444
1178,801409,2016,56.33404166666667
1179,801409,2017,35.98962500000001
1180,801501,2014,33.024550000000005
1181,801501,2015,35.77470833333333
1182,801501,2016,48.61229166666667
1183,801501,2017,32.35575
1184,801502,2014,32.85085
1185,801502,2015,35.83898611111112
1186,801502,2016,49.3185
1187,801502,2017,32.34020833333333
1188,801601,2014,39.295449999999995
1189,801601,2015,49.236472222222226
1190,801601,2016,71.77062500000001
1191,801601,2017,42.84116666666666
1192,801602,2014,37.4076
1193,801602,2015,43.64818055555556
1194,801602,2016,64.23795833333334
1195,801602,2017,37.4965
1196,801603,2014,39.295449999999995
1197,801603,2015,49.236472222222226
1198,801603,2016,71.77062500000001
1199,801603,2017,42.84116666666666
1200,801604,2014,43.88725000000001
1201,801604,2015,49.134125000000004
1202,801604,2016,71.964375
1203,801604,2017,42.77095833333334
1204,801605,2014,41.9664
1205,801605,2015,45.67254166666667
1206,801605,2016,66.46058333333333
1207,801605,2017,40.479166666666664
1208,801606,2014,39.295449999999995
1209,801606,2015,49.236472222222226
1210,801606,2016,71.77062500000001
1211,801606,2017,42.84116666666666
1212,801607,2014,38.357400000000005
1213,801607,2015,45.919444444444444
1214,801607,2016,70.10720833333333
1215,801607,2017,36.251999999999995
1216,801608,2014,38.357400000000005
1217,801608,2015,45.919444444444444
1218,801608,2016,70.10720833333333
1219,801608,2017,36.251999999999995
1220,801609,2014,42.926700000000004
1221,801609,2015,47.40388888888888
1222,801609,2016,69.21291666666666
1223,801609,2017,41.62554166666667
1224,801610,2014,41.9664
1225,801610,2015,45.67254166666667
1226,801610,2016,66.46058333333333
1227,801610,2017,40.479166666666664
1228,801611,2014,38.357400000000005
1229,801611,2015,45.919444444444444
1230,801611,2016,70.10720833333333
1231,801611,2017,36.251999999999995
1232,801701,2014,42.7309
1233,801701,2015,44.64383333333333
1234,801701,2016,60.86212499999999
1235,801701,2017,45.037749999999996
1236,801702,2014,45.48584999999999
1237,801702,2015,46.98298611111111
1238,801702,2016,61.250125
1239,801702,2017,43.43566666666667
1240,801703,2014,47.1922
1241,801703,2015,49.41115277777777
1242,801703,2016,72.593375
1243,801703,2017,46.98475
1244,801704,2014,48.60365
1245,801704,2015,52.32833333333334
1246,801704,2016,71.751875
1247,801704,2017,46.20170833333333
1248,801801,2014,43.79085
1249,801801,2015,47.15102777777778
1250,801801,2016,57.64920833333333
1251,801801,2017,44.61600000000001
1252,801802,2014,45.7494
1253,801802,2015,47.29790277777778
1254,801802,2016,62.597125
1255,801802,2017,46.8285
1256,801803,2014,43.79085
1257,801803,2015,47.15102777777778
1258,801803,2016,57.64920833333333
1259,801803,2017,44.61600000000001
1260,801901,2014,42.268100000000004
1261,801901,2015,45.27788888888889
1262,801901,2016,69.36916666666666
1263,801901,2017,42.32508333333334
1264,801902,2014,42.268100000000004
1265,801902,2015,45.27788888888889
1266,801902,2016,69.36916666666666
1267,801902,2017,42.32508333333334
1268,801903,2014,41.0714
1269,801903,2015,45.958000000000006
1270,801903,2016,67.193875
1271,801903,2017,40.40016666666666
1272,801904,2014,39.4562
1273,801904,2015,46.14023611111111
1274,801904,2016,66.63504166666667
1275,801904,2017,39.649375
1276,801905,2014,41.102050000000006
1277,801905,2015,45.39869444444445
1278,801905,2016,67.085875
1279,801905,2017,40.36416666666666
1280,801906,2014,41.102050000000006
1281,801906,2015,45.39869444444444
1282,801906,2016,67.085875
1283,801906,2017,40.36416666666667
1284,802001,2014,41.747049999999994
1285,802001,2015,49.30618055555556
1286,802001,2016,69.55929166666665
1287,802001,2017,42.107833333333325
1288,802002,2014,41.747049999999994
1289,802002,2015,49.30618055555556
1290,802002,2016,69.55929166666665
1291,802002,2017,42.107833333333325
1292,802003,2014,41.747049999999994
1293,802003,2015,49.30618055555556
1294,802003,2016,69.55929166666665
1295,802003,2017,42.107833333333325
1296,802004,2014,41.747049999999994
1297,802004,2015,49.30618055555556
1298,802004,2016,69.55929166666665
1299,802004,2017,42.107833333333325
1300,802101,2014,40.712199999999996
1301,802101,2015,46.37219444444445
1302,802101,2016,61.42325
1303,802101,2017,36.67095833333333
1304,802102,2014,41.6066
1305,802102,2015,45.38806944444445
1306,802102,2016,61.69058333333334
1307,802102,2017,40.72341666666666
1308,802103,2014,38.16420000000001
1309,802103,2015,45.26466666666667
1310,802103,2016,61.85900000000001
1311,802103,2017,38.006916666666676
1312,802104,2014,38.9182
1313,802104,2015,46.638875000000006
1314,802104,2016,61.89383333333333
1315,802104,2017,38.39120833333334
1316,802201,2014,43.3424
1317,802201,2015,49.51595833333334
1318,802201,2016,71.21029166666666
1319,802201,2017,42.982
1320,802202,2014,44.19499999999999
1321,802202,2015,48.733013888888884
1322,802202,2016,74.08416666666666
1323,802202,2017,47.076750000000004
1324,802203,2014,46.37135000000001
1325,802203,2015,51.42829166666667
1326,802203,2016,73.682375
1327,802203,2017,47.607416666666666
1328,802301,2014,47.77910000000001
1329,802301,2015,52.49177777777778
1330,802301,2016,77.42154166666667
1331,802301,2017,45.89145833333333
1332,802302,2014,49.1394
1333,802302,2015,53.258250000000004
1334,802302,2016,78.49983333333334
1335,802302,2017,43.970124999999996
1336,802303,2014,47.7791
1337,802303,2015,52.49177777777778
1338,802303,2016,77.42154166666668
1339,802303,2017,45.89145833333334
1340,802304,2014,42.5067
1341,802304,2015,47.559111111111115
1342,802304,2016,68.97745833333333
1343,802304,2017,41.581583333333334
1344,810103,2014,48.9975
1345,810103,2015,53.72297222222222
1346,810103,2016,55.973208333333325
1347,810103,2017,42.86208333333334
1348,810105,2014,47.01520000000001
1349,810105,2015,52.59106944444445
1350,810105,2016,53.490999999999985
1351,810105,2017,44.01208333333333
1352,810106,2014,47.162049999999994
1353,810106,2015,53.30598611111111
1354,810106,2016,53.95691666666667
1355,810106,2017,44.031124999999996
1356,810111,2014,47.50915
1357,810111,2015,52.77869444444445
1358,810111,2016,54.549375
1359,810111,2017,44.72920833333333
1360,810115,2014,48.51369999999999
1361,810115,2015,52.377902777777784
1362,810115,2016,54.055749999999996
1363,810115,2017,43.651250000000005
1364,810116,2014,50.0232
1365,810116,2015,52.21809722222222
1366,810116,2016,57.47654166666667
1367,810116,2017,45.01554166666668
1368,810117,2014,47.162049999999994
1369,810117,2015,53.30598611111111
1370,810117,2016,53.95691666666667
1371,810117,2017,44.03112500000001
1372,810118,2014,51.90905
1373,810118,2015,51.74363888888889
1374,810118,2016,58.585416666666674
1375,810118,2017,44.35075
1376,810201,2014,46.702650000000006
1377,810201,2015,49.714999999999996
1378,810201,2016,56.722
1379,810201,2017,46.545416666666675
1380,810202,2014,50.11245
1381,810202,2015,49.32833333333335
1382,810202,2016,56.782541666666674
1383,810202,2017,46.929249999999996
1384,810203,2014,40.69125
1385,810203,2015,44.321875000000006
1386,810203,2016,52.90983333333333
1387,810203,2017,40.01741666666667
1388,810204,2014,43.18874999999999
1389,810204,2015,45.548458333333336
1390,810204,2016,54.18208333333333
1391,810204,2017,42.93983333333333
1392,810205,2014,51.11155000000001
1393,810205,2015,55.580736111111115
1394,810205,2016,57.68483333333333
1395,810205,2017,46.29791666666667
1396,810206,2014,40.69125
1397,810206,2015,44.321875000000006
1398,810206,2016,52.90983333333333
1399,810206,2017,40.01741666666667
1400,810303,2014,47.4255
1401,810303,2015,46.35684722222222
1402,810303,2016,55.31966666666667
1403,810303,2017,45.824333333333335
1404,810304,2014,47.4255
1405,810304,2015,46.35684722222222
1406,810304,2016,55.319666666666656
1407,810304,2017,45.824333333333335
1408,810305,2014,49.134949999999996
1409,810305,2015,47.8453888888889
1410,810305,2016,59.539958333333324
1411,810305,2017,47.564458333333334
1412,810401,2014,44.22245
1413,810401,2015,46.84968055555555
1414,810401,2016,57.541791666666654
1415,810401,2017,42.050000000000004
1416,810402,2014,44.513600000000004
1417,810402,2015,45.292249999999996
1418,810402,2016,55.806875
1419,810402,2017,40.146125000000005
1420,810403,2014,44.714949999999995
1421,810403,2015,44.74063888888889
1422,810403,2016,54.398
1423,810403,2017,40.365541666666665
1424,810404,2014,44.4966
1425,810404,2015,43.55688888888889
1426,810404,2016,54.049416666666666
1427,810404,2017,39.87245833333333
1428,810405,2014,44.50885
1429,810405,2015,45.31944444444445
1430,810405,2016,55.08741666666668
1431,810405,2017,40.178916666666666
1432,810406,2014,45.16535
1433,810406,2015,45.29869444444446
1434,810406,2016,55.55941666666667
1435,810406,2017,42.4245
1436,810407,2014,45.2844
1437,810407,2015,45.784083333333335
1438,810407,2016,54.80433333333334
1439,810407,2017,42.782000000000004
1440,810501,2014,51.587799999999994
1441,810501,2015,56.39891666666666
1442,810501,2016,56.63108333333334
1443,810501,2017,47.488416666666666
1444,810503,2014,52.552949999999996
1445,810503,2015,59.471208333333344
1446,810503,2016,58.434125
1447,810503,2017,48.606625
1448,810504,2014,48.64675
1449,810504,2015,53.57716666666668
1450,810504,2016,54.15125
1451,810504,2017,45.02429166666667
1452,810505,2014,48.633399999999995
1453,810505,2015,54.81381944444445
1454,810505,2016,53.745749999999994
1455,810505,2017,44.309000000000005
1456,810506,2014,50.70265
1457,810506,2015,55.99666666666667
1458,810506,2016,55.827041666666666
1459,810506,2017,46.97341666666667
1460,810507,2014,51.602850000000004
1461,810507,2015,56.31924999999999
1462,810507,2016,55.48937499999999
1463,810507,2017,46.59520833333334
1464,810508,2014,48.64675000000001
1465,810508,2015,53.57716666666668
1466,810508,2016,54.151250000000005
1467,810508,2017,45.02429166666667
1468,810509,2014,48.633399999999995
1469,810509,2015,54.81381944444445
1470,810509,2016,53.745749999999994
1471,810509,2017,44.309000000000005
1472,810601,2014,53.579499999999996
1473,810601,2015,58.47019444444444
1474,810601,2016,59.47491666666667
1475,810601,2017,47.20358333333332
1476,810602,2014,51.676750000000006
1477,810602,2015,58.631236111111114
1478,810602,2016,60.989375
1479,810602,2017,48.53466666666666
1480,810603,2014,53.4197
1481,810603,2015,59.42327777777778
1482,810603,2016,57.48558333333333
1483,810603,2017,46.48929166666667
1484,810604,2014,50.70265
1485,810604,2015,55.99666666666667
1486,810604,2016,55.827041666666666
1487,810604,2017,46.97341666666667
1488,810701,2014,43.798449999999995
1489,810701,2015,45.800541666666675
1490,810701,2016,56.34133333333333
1491,810701,2017,41.132625000000004
1492,810702,2014,40.7572
1493,810702,2015,44.118249999999996
1494,810702,2016,53.19050000000001
1495,810702,2017,41.04775
1496,810703,2014,40.789899999999996
1497,810703,2015,44.36891666666666
1498,810703,2016,53.832541666666664
1499,810703,2017,39.419041666666665
1500,810704,2014,43.79845
1501,810704,2015,45.800541666666675
1502,810704,2016,56.34133333333333
1503,810704,2017,41.132625000000004
1504,810801,2014,51.90905
1505,810801,2015,51.74363888888889
1506,810801,2016,58.585416666666674
1507,810801,2017,44.35075
1508,810803,2014,48.8668
1509,810803,2015,48.89384722222223
1510,810803,2016,59.06254166666667
1511,810803,2017,46.72416666666667
1512,810804,2014,51.90905
1513,810804,2015,51.74363888888889
1514,810804,2016,58.585416666666674
1515,810804,2017,44.35075
1516,810805,2014,49.77355
1517,810805,2015,50.58420833333333
1518,810805,2016,59.58683333333334
1519,810805,2017,49.62270833333334
1520,810806,2014,52.77995
1521,810806,2015,53.1056388888889
1522,810806,2016,56.31079166666666
1523,810806,2017,48.39858333333333
1524,810807,2014,49.77355
1525,810807,2015,50.58420833333333
1526,810807,2016,59.58683333333334
1527,810807,2017,49.62270833333334
1528,810808,2014,47.39385
1529,810808,2015,49.976125
1530,810808,2016,55.98479166666667
1531,810808,2017,45.22400000000001
