,code,Year,DF,Season,MIN_LST,MAX_LST,AVG_LST,AVG_RF,SUM_RF,Population,Bin,Bowl,Bucket,Misc_Short,Jar,Pottedplant,Tire,Misc_Tall,Total
288,A1203,2015,70,True,35.14167857142857,37.11504464285714,36.078569940476186,63.15691666666667,1665.38,47328,209,34,558,23,27,1141,156,5,2153
289,A1203,2015,61,False,31.233511904761897,35.94651785714285,33.08679067460317,7.956666666666668,47.74000000000001,47328,209,34,558,23,27,1141,156,5,2153
290,A1203,2016,34,True,33.68,35.72625,34.54856696428571,69.25258333333333,1798.7600000000002,47328,209,34,558,23,27,1141,156,5,2153
291,A1203,2016,51,False,30.405785714285717,35.258125,32.86481398809524,11.999583333333334,71.9975,47328,209,34,558,23,27,1141,156,5,2153
292,A1203,2017,53,True,32.91232142857143,34.96580357142857,34.168482142857144,35.92808333333333,938.54,47328,209,34,558,23,27,1141,156,5,2153
293,A1203,2017,26,False,30.60017857142857,36.26321428571429,32.91102083333334,15.959666666666669,95.75800000000001,47328,209,34,558,23,27,1141,156,5,2153
294,A1204,2015,71,True,35.14167857142857,37.11504464285714,36.078569940476186,63.15691666666667,1665.38,29708,35,11,165,5,7,266,57,1,547
295,A1204,2015,44,False,31.233511904761897,35.94651785714285,33.08679067460317,7.956666666666668,47.74000000000001,29708,35,11,165,5,7,266,57,1,547
296,A1204,2016,26,True,33.68,35.72625,34.54856696428571,69.25258333333333,1798.7600000000002,29708,35,11,165,5,7,266,57,1,547
297,A1204,2016,22,False,30.405785714285717,35.258125,32.86481398809524,11.999583333333334,71.9975,29708,35,11,165,5,7,266,57,1,547
298,A1204,2017,30,True,32.91232142857143,34.96580357142857,34.168482142857144,35.92808333333333,938.54,29708,35,11,165,5,7,266,57,1,547
299,A1204,2017,13,False,30.60017857142857,36.26321428571429,32.91102083333334,15.959666666666669,95.75800000000001,29708,35,11,165,5,7,266,57,1,547
300,A1301,2015,6,True,35.91425,39.174285714285716,37.72294345238095,61.20058333333333,1607.75,7255,10,5,51,4,2,85,15,2,174
301,A1301,2015,10,False,32.32107142857143,37.909285714285716,34.64959821428572,6.526944444444443,39.16166666666666,7255,10,5,51,4,2,85,15,2,174
302,A1301,2016,0,True,35.16,37.55171428571428,36.07095238095238,65.058,1678.31,7255,10,5,51,4,2,85,15,2,174
303,A1301,2016,3,False,31.57675,37.43064285714286,34.26304017857142,10.860916666666666,65.1655,7255,10,5,51,4,2,85,15,2,174
304,A1301,2017,6,True,34.574017857142856,37.25441964285713,36.23432738095237,35.411833333333334,920.61,7255,10,5,51,4,2,85,15,2,174
305,A1301,2017,2,False,31.42267857142857,38.03989285714286,34.63264583333334,16.254833333333334,97.529,7255,10,5,51,4,2,85,15,2,174
306,A1302,2015,16,True,35.91425,39.174285714285716,37.72294345238095,61.20058333333333,1607.75,8702,25,10,80,8,0,179,22,2,326
307,A1302,2015,12,False,32.32107142857143,37.909285714285716,34.64959821428572,6.526944444444443,39.16166666666666,8702,25,10,80,8,0,179,22,2,326
308,A1302,2016,6,True,35.16,37.55171428571428,36.07095238095238,65.058,1678.31,8702,25,10,80,8,0,179,22,2,326
309,A1302,2016,10,False,31.57675,37.43064285714286,34.26304017857142,10.860916666666666,65.1655,8702,25,10,80,8,0,179,22,2,326
310,A1302,2017,7,True,34.574017857142856,37.25441964285713,36.23432738095237,35.411833333333334,920.61,8702,25,10,80,8,0,179,22,2,326
311,A1302,2017,3,False,31.42267857142857,38.03989285714286,34.63264583333334,16.254833333333334,97.529,8702,25,10,80,8,0,179,22,2,326
312,A1303,2015,5,True,35.91425,39.174285714285716,37.72294345238095,61.20058333333333,1607.75,7486,23,10,32,8,1,94,12,3,183
313,A1303,2015,10,False,32.32107142857143,37.909285714285716,34.64959821428572,6.526944444444443,39.16166666666666,7486,23,10,32,8,1,94,12,3,183
314,A1303,2016,4,True,35.16,37.55171428571428,36.07095238095238,65.058,1678.31,7486,23,10,32,8,1,94,12,3,183
315,A1303,2016,4,False,31.57675,37.43064285714286,34.26304017857142,10.860916666666666,65.1655,7486,23,10,32,8,1,94,12,3,183
316,A1303,2017,7,True,34.574017857142856,37.25441964285713,36.23432738095237,35.411833333333334,920.61,7486,23,10,32,8,1,94,12,3,183
317,A1303,2017,2,False,31.42267857142857,38.03989285714286,34.63264583333334,16.254833333333334,97.529,7486,23,10,32,8,1,94,12,3,183
318,A1401,2015,201,True,35.62982142857142,38.96183035714286,37.75766071428571,61.20058333333333,1607.75,68754,270,50,621,38,23,1672,213,17,2904
319,A1401,2015,117,False,33.232053571428565,38.72812500000001,35.210972222222225,6.526944444444443,39.16166666666666,68754,270,50,621,38,23,1672,213,17,2904
320,A1401,2016,47,True,35.92000000000001,38.05942857142857,36.80481547619048,65.058,1678.31,68754,270,50,621,38,23,1672,213,17,2904
321,A1401,2016,69,False,31.991892857142854,38.115857142857145,35.05863541666667,10.860916666666666,65.1655,68754,270,50,621,38,23,1672,213,17,2904
322,A1401,2017,85,True,35.39785714285714,37.46714285714286,36.41161309523809,35.411833333333334,920.61,68754,270,50,621,38,23,1672,213,17,2904
323,A1401,2017,31,False,32.12285714285714,37.97732142857143,35.293595238095236,16.254833333333334,97.529,68754,270,50,621,38,23,1672,213,17,2904
324,A1501,2015,21,True,36.27289285714286,39.80767857142858,38.449205357142866,58.03041666666666,1521.21,9153,7,3,67,1,1,118,15,7,219
325,A1501,2015,18,False,33.373571428571424,38.81455357142858,35.362068452380946,6.474722222222223,38.848333333333336,9153,7,3,67,1,1,118,15,7,219
326,A1501,2016,3,True,36.03,37.976,36.86279761904762,62.05983333333334,1598.23,9153,7,3,67,1,1,118,15,7,219
327,A1501,2016,14,False,32.12710714285714,38.386785714285715,35.24236011904762,11.98075,71.8845,9153,7,3,67,1,1,118,15,7,219
328,A1501,2017,3,True,34.98544642857143,38.037098214285706,36.681299107142856,34.37375,895.92,9153,7,3,67,1,1,118,15,7,219
329,A1501,2017,0,False,32.00482142857143,38.074642857142855,35.159193452380954,17.285,103.71,9153,7,3,67,1,1,118,15,7,219
330,A1502,2015,8,True,36.27289285714286,39.80767857142858,38.449205357142866,58.03041666666666,1521.21,12372,6,4,48,1,3,74,10,0,146
331,A1502,2015,11,False,33.373571428571424,38.81455357142858,35.362068452380946,6.474722222222223,38.848333333333336,12372,6,4,48,1,3,74,10,0,146
332,A1502,2016,0,True,36.03,37.976,36.86279761904762,62.05983333333334,1598.23,12372,6,4,48,1,3,74,10,0,146
333,A1502,2016,9,False,32.12710714285714,38.386785714285715,35.24236011904762,11.98075,71.8845,12372,6,4,48,1,3,74,10,0,146
334,A1502,2017,7,True,34.98544642857143,38.037098214285706,36.681299107142856,34.37375,895.92,12372,6,4,48,1,3,74,10,0,146
335,A1502,2017,4,False,32.00482142857143,38.074642857142855,35.159193452380954,17.285,103.71,12372,6,4,48,1,3,74,10,0,146
336,A1503,2015,37,True,36.27289285714286,39.80767857142858,38.449205357142866,58.03041666666666,1521.21,21470,18,19,158,5,2,241,36,1,480
337,A1503,2015,42,False,33.373571428571424,38.81455357142858,35.362068452380946,6.474722222222223,38.848333333333336,21470,18,19,158,5,2,241,36,1,480
338,A1503,2016,4,True,36.03,37.976,36.86279761904762,62.05983333333334,1598.23,21470,18,19,158,5,2,241,36,1,480
339,A1503,2016,26,False,32.12710714285714,38.386785714285715,35.24236011904762,11.98075,71.8845,21470,18,19,158,5,2,241,36,1,480
340,A1503,2017,12,True,34.98544642857143,38.037098214285706,36.681299107142856,34.37375,895.92,21470,18,19,158,5,2,241,36,1,480
341,A1503,2017,7,False,32.00482142857143,38.074642857142855,35.159193452380954,17.285,103.71,21470,18,19,158,5,2,241,36,1,480
342,A1504,2015,146,True,36.27289285714286,39.80767857142858,38.449205357142866,58.03041666666666,1521.21,16041,32,15,204,10,9,327,33,1,631
343,A1504,2015,90,False,33.373571428571424,38.81455357142858,35.362068452380946,6.474722222222223,38.848333333333336,16041,32,15,204,10,9,327,33,1,631
344,A1504,2016,10,True,36.03,37.976,36.86279761904762,62.05983333333334,1598.23,16041,32,15,204,10,9,327,33,1,631
345,A1504,2016,43,False,32.12710714285714,38.386785714285715,35.24236011904762,11.98075,71.8845,16041,32,15,204,10,9,327,33,1,631
346,A1504,2017,30,True,34.98544642857143,38.037098214285706,36.681299107142856,34.37375,895.92,16041,32,15,204,10,9,327,33,1,631
347,A1504,2017,19,False,32.00482142857143,38.074642857142855,35.159193452380954,17.285,103.71,16041,32,15,204,10,9,327,33,1,631
348,A1505,2015,24,True,36.27289285714286,39.80767857142858,38.449205357142866,58.03041666666666,1521.21,16083,25,12,108,8,12,341,21,0,527
349,A1505,2015,23,False,33.373571428571424,38.81455357142858,35.362068452380946,6.474722222222223,38.848333333333336,16083,25,12,108,8,12,341,21,0,527
350,A1505,2016,5,True,36.03,37.976,36.86279761904762,62.05983333333334,1598.23,16083,25,12,108,8,12,341,21,0,527
351,A1505,2016,21,False,32.12710714285714,38.386785714285715,35.24236011904762,11.98075,71.8845,16083,25,12,108,8,12,341,21,0,527
352,A1505,2017,10,True,34.98544642857143,38.037098214285706,36.681299107142856,34.37375,895.92,16083,25,12,108,8,12,341,21,0,527
353,A1505,2017,6,False,32.00482142857143,38.074642857142855,35.159193452380954,17.285,103.71,16083,25,12,108,8,12,341,21,0,527
354,A1506,2015,34,True,36.27289285714286,39.80767857142858,38.449205357142866,58.03041666666666,1521.21,17394,29,11,120,11,7,316,50,0,544
355,A1506,2015,25,False,33.373571428571424,38.81455357142858,35.362068452380946,6.474722222222223,38.848333333333336,17394,29,11,120,11,7,316,50,0,544
356,A1506,2016,5,True,36.03,37.976,36.86279761904762,62.05983333333334,1598.23,17394,29,11,120,11,7,316,50,0,544
357,A1506,2016,9,False,32.12710714285714,38.386785714285715,35.24236011904762,11.98075,71.8845,17394,29,11,120,11,7,316,50,0,544
358,A1506,2017,15,True,34.98544642857143,38.037098214285706,36.681299107142856,34.37375,895.92,17394,29,11,120,11,7,316,50,0,544
359,A1506,2017,8,False,32.00482142857143,38.074642857142855,35.159193452380954,17.285,103.71,17394,29,11,120,11,7,316,50,0,544
360,A1507,2015,27,True,36.27289285714286,39.80767857142858,38.449205357142866,58.03041666666666,1521.21,15753,25,19,136,13,12,235,30,1,471
361,A1507,2015,22,False,33.373571428571424,38.81455357142858,35.362068452380946,6.474722222222223,38.848333333333336,15753,25,19,136,13,12,235,30,1,471
362,A1507,2016,3,True,36.03,37.976,36.86279761904762,62.05983333333334,1598.23,15753,25,19,136,13,12,235,30,1,471
363,A1507,2016,11,False,32.12710714285714,38.386785714285715,35.24236011904762,11.98075,71.8845,15753,25,19,136,13,12,235,30,1,471
364,A1507,2017,2,True,34.98544642857143,38.037098214285706,36.681299107142856,34.37375,895.92,15753,25,19,136,13,12,235,30,1,471
365,A1507,2017,6,False,32.00482142857143,38.074642857142855,35.159193452380954,17.285,103.71,15753,25,19,136,13,12,235,30,1,471
366,A1601,2015,17,True,36.27289285714286,39.80767857142858,38.449205357142866,58.03041666666666,1521.21,12445,12,3,19,0,4,150,6,5,199
367,A1601,2015,23,False,33.373571428571424,38.81455357142858,35.362068452380946,6.474722222222223,38.848333333333336,12445,12,3,19,0,4,150,6,5,199
368,A1601,2016,1,True,36.03,37.976,36.86279761904762,62.05983333333334,1598.23,12445,12,3,19,0,4,150,6,5,199
369,A1601,2016,20,False,32.12710714285714,38.386785714285715,35.24236011904762,11.98075,71.8845,12445,12,3,19,0,4,150,6,5,199
370,A1601,2017,36,True,34.98544642857143,38.037098214285706,36.681299107142856,34.37375,895.92,12445,12,3,19,0,4,150,6,5,199
371,A1601,2017,2,False,32.00482142857143,38.074642857142855,35.159193452380954,17.285,103.71,12445,12,3,19,0,4,150,6,5,199
372,A1602,2015,104,True,36.27289285714286,39.80767857142858,38.449205357142866,58.03041666666666,1521.2100000000003,53406,47,20,253,13,18,648,48,3,1050
373,A1602,2015,64,False,33.373571428571424,38.81455357142858,35.362068452380946,6.474722222222223,38.848333333333336,53406,47,20,253,13,18,648,48,3,1050
374,A1602,2016,18,True,36.03,37.976,36.86279761904762,62.05983333333334,1598.23,53406,47,20,253,13,18,648,48,3,1050
375,A1602,2016,41,False,32.12710714285714,38.386785714285715,35.24236011904762,11.98075,71.8845,53406,47,20,253,13,18,648,48,3,1050
376,A1602,2017,61,True,34.98544642857143,38.037098214285706,36.681299107142856,34.37375,895.92,53406,47,20,253,13,18,648,48,3,1050
377,A1602,2017,16,False,32.00482142857143,38.074642857142855,35.159193452380954,17.285,103.71,53406,47,20,253,13,18,648,48,3,1050
378,A1701,2015,114,True,35.96532142857142,38.66200892857143,37.56921875,61.20058333333333,1607.75,22791,197,34,628,26,24,1210,189,6,2314
379,A1701,2015,50,False,33.10494047619048,38.46142857142857,35.26772817460318,6.526944444444443,39.16166666666666,22791,197,34,628,26,24,1210,189,6,2314
380,A1701,2016,15,True,35.78,37.53171428571429,36.59756398809524,65.058,1678.31,22791,197,34,628,26,24,1210,189,6,2314
381,A1701,2016,27,False,32.06203571428572,38.12835714285714,35.09483482142858,10.860916666666666,65.1655,22791,197,34,628,26,24,1210,189,6,2314
382,A1701,2017,76,True,35.43544642857142,38.03388392857143,37.016398809523814,35.411833333333334,920.61,22791,197,34,628,26,24,1210,189,6,2314
383,A1701,2017,16,False,32.40607142857142,38.205392857142854,35.34919345238095,16.254833333333334,97.529,22791,197,34,628,26,24,1210,189,6,2314
384,A1702,2015,55,True,35.96532142857142,38.66200892857143,37.56921875,61.20058333333333,1607.75,16746,153,23,364,23,25,959,204,3,1754
385,A1702,2015,13,False,33.10494047619048,38.46142857142857,35.26772817460318,6.526944444444443,39.16166666666666,16746,153,23,364,23,25,959,204,3,1754
386,A1702,2016,10,True,35.78,37.53171428571429,36.59756398809524,65.058,1678.31,16746,153,23,364,23,25,959,204,3,1754
387,A1702,2016,3,False,32.06203571428572,38.12835714285714,35.09483482142858,10.860916666666666,65.1655,16746,153,23,364,23,25,959,204,3,1754
388,A1702,2017,19,True,35.43544642857142,38.03388392857143,37.016398809523814,35.411833333333334,920.61,16746,153,23,364,23,25,959,204,3,1754
389,A1702,2017,5,False,32.40607142857142,38.205392857142854,35.34919345238095,16.254833333333334,97.529,16746,153,23,364,23,25,959,204,3,1754
390,A1704,2015,128,True,35.96532142857142,38.66200892857143,37.56921875,61.20058333333333,1607.75,38583,308,15,826,13,31,1716,156,14,3079
391,A1704,2015,41,False,33.10494047619048,38.46142857142857,35.26772817460318,6.526944444444443,39.16166666666666,38583,308,15,826,13,31,1716,156,14,3079
392,A1704,2016,15,True,35.78,37.53171428571429,36.59756398809524,65.058,1678.31,38583,308,15,826,13,31,1716,156,14,3079
393,A1704,2016,26,False,32.06203571428572,38.12835714285714,35.09483482142858,10.860916666666666,65.1655,38583,308,15,826,13,31,1716,156,14,3079
394,A1704,2017,44,True,35.43544642857142,38.03388392857143,37.016398809523814,35.411833333333334,920.61,38583,308,15,826,13,31,1716,156,14,3079
395,A1704,2017,17,False,32.40607142857142,38.205392857142854,35.34919345238095,16.254833333333334,97.529,38583,308,15,826,13,31,1716,156,14,3079
396,A1801,2015,32,True,36.27289285714286,39.80767857142858,38.449205357142866,58.03041666666666,1521.21,12895,6,14,111,2,14,267,28,1,443
397,A1801,2015,28,False,33.373571428571424,38.81455357142858,35.362068452380946,6.474722222222223,38.848333333333336,12895,6,14,111,2,14,267,28,1,443
398,A1801,2016,3,True,36.03,37.976,36.86279761904762,62.05983333333334,1598.23,12895,6,14,111,2,14,267,28,1,443
399,A1801,2016,7,False,32.12710714285714,38.386785714285715,35.24236011904762,11.98075,71.8845,12895,6,14,111,2,14,267,28,1,443
400,A1801,2017,10,True,34.98544642857143,38.037098214285706,36.681299107142856,34.37375,895.92,12895,6,14,111,2,14,267,28,1,443
401,A1801,2017,5,False,32.00482142857143,38.074642857142855,35.159193452380954,17.285,103.71,12895,6,14,111,2,14,267,28,1,443
402,A1802,2015,37,True,35.91425,39.174285714285716,37.72294345238095,61.20058333333333,1607.75,12581,19,12,119,8,5,200,36,1,400
403,A1802,2015,39,False,32.32107142857143,37.909285714285716,34.64959821428572,6.526944444444443,39.16166666666666,12581,19,12,119,8,5,200,36,1,400
404,A1802,2016,3,True,35.16,37.55171428571428,36.07095238095238,65.058,1678.31,12581,19,12,119,8,5,200,36,1,400
405,A1802,2016,11,False,31.57675,37.43064285714286,34.26304017857142,10.860916666666666,65.1655,12581,19,12,119,8,5,200,36,1,400
406,A1802,2017,15,True,34.574017857142856,37.25441964285713,36.23432738095237,35.411833333333334,920.61,12581,19,12,119,8,5,200,36,1,400
407,A1802,2017,13,False,31.42267857142857,38.03989285714286,34.63264583333334,16.254833333333334,97.529,12581,19,12,119,8,5,200,36,1,400
408,A1803,2015,48,True,35.91425,39.174285714285716,37.72294345238095,61.20058333333333,1607.75,24326,48,14,193,6,13,372,37,0,683
409,A1803,2015,32,False,32.32107142857143,37.909285714285716,34.64959821428572,6.526944444444443,39.16166666666666,24326,48,14,193,6,13,372,37,0,683
410,A1803,2016,6,True,35.16,37.55171428571428,36.07095238095238,65.058,1678.31,24326,48,14,193,6,13,372,37,0,683
411,A1803,2016,29,False,31.57675,37.43064285714286,34.26304017857142,10.860916666666666,65.1655,24326,48,14,193,6,13,372,37,0,683
412,A1803,2017,16,True,34.574017857142856,37.25441964285713,36.23432738095237,35.411833333333334,920.61,24326,48,14,193,6,13,372,37,0,683
413,A1803,2017,5,False,31.42267857142857,38.03989285714286,34.63264583333334,16.254833333333334,97.529,24326,48,14,193,6,13,372,37,0,683
414,A1804,2015,28,True,35.91425,39.174285714285716,37.72294345238095,61.20058333333333,1607.75,18434,31,13,87,5,4,185,29,1,355
415,A1804,2015,18,False,32.32107142857143,37.909285714285716,34.64959821428572,6.526944444444443,39.16166666666666,18434,31,13,87,5,4,185,29,1,355
416,A1804,2016,5,True,35.16,37.55171428571428,36.07095238095238,65.058,1678.31,18434,31,13,87,5,4,185,29,1,355
417,A1804,2016,12,False,31.57675,37.43064285714286,34.26304017857142,10.860916666666666,65.1655,18434,31,13,87,5,4,185,29,1,355
418,A1804,2017,11,True,34.574017857142856,37.25441964285713,36.23432738095237,35.411833333333334,920.61,18434,31,13,87,5,4,185,29,1,355
419,A1804,2017,5,False,31.42267857142857,38.03989285714286,34.63264583333334,16.254833333333334,97.529,18434,31,13,87,5,4,185,29,1,355
420,A1901,2015,19,True,35.715357142857144,38.82910714285715,37.59866071428572,58.03041666666666,1521.21,9955,24,5,183,6,7,383,37,1,646
421,A1901,2015,9,False,33.245892857142856,38.80607142857143,35.17366071428571,6.474722222222223,38.848333333333336,9955,24,5,183,6,7,383,37,1,646
422,A1901,2016,2,True,36.07,38.38371428571429,36.920386904761905,62.05983333333334,1598.23,9955,24,5,183,6,7,383,37,1,646
423,A1901,2016,5,False,32.183571428571426,38.09580357142858,35.27418154761905,11.98075,71.8845,9955,24,5,183,6,7,383,37,1,646
424,A1901,2017,4,True,34.53901785714286,37.442142857142855,35.93155357142857,34.37375,895.92,9955,24,5,183,6,7,383,37,1,646
425,A1901,2017,0,False,32.14982142857143,39.2425,35.467994047619044,17.285,103.71,9955,24,5,183,6,7,383,37,1,646
426,A1902,2015,40,True,35.715357142857144,38.82910714285715,37.59866071428572,58.03041666666666,1521.21,24999,69,3,319,9,8,603,113,2,1126
427,A1902,2015,41,False,33.245892857142856,38.80607142857143,35.17366071428571,6.474722222222223,38.848333333333336,24999,69,3,319,9,8,603,113,2,1126
428,A1902,2016,10,True,36.07,38.38371428571429,36.920386904761905,62.05983333333334,1598.23,24999,69,3,319,9,8,603,113,2,1126
429,A1902,2016,36,False,32.183571428571426,38.09580357142858,35.27418154761905,11.98075,71.8845,24999,69,3,319,9,8,603,113,2,1126
430,A1902,2017,26,True,34.53901785714286,37.442142857142855,35.93155357142857,34.37375,895.92,24999,69,3,319,9,8,603,113,2,1126
431,A1902,2017,23,False,32.14982142857143,39.2425,35.467994047619044,17.285,103.71,24999,69,3,319,9,8,603,113,2,1126
432,A1904,2015,19,True,35.77457142857143,38.32835714285714,37.19343898809524,58.03041666666666,1521.21,13815,51,9,190,4,15,379,56,1,705
433,A1904,2015,11,False,32.32372023809524,37.95794642857143,34.89239087301588,6.474722222222223,38.848333333333336,13815,51,9,190,4,15,379,56,1,705
434,A1904,2016,7,True,35.26,36.32142857142857,35.737249999999996,62.05983333333334,1598.23,13815,51,9,190,4,15,379,56,1,705
435,A1904,2016,13,False,31.90042857142857,37.7575,34.83878422619048,11.98075,71.8845,13815,51,9,190,4,15,379,56,1,705
436,A1904,2017,30,True,34.798125,37.132357142857146,35.748924107142855,34.37375,895.92,13815,51,9,190,4,15,379,56,1,705
437,A1904,2017,14,False,30.72017857142857,38.42325,34.70524107142857,17.285,103.71,13815,51,9,190,4,15,379,56,1,705
438,A1905,2015,24,True,35.77457142857143,38.32835714285714,37.19343898809524,58.03041666666666,1521.21,19349,78,10,196,7,8,382,52,0,733
439,A1905,2015,21,False,32.32372023809524,37.95794642857143,34.89239087301588,6.474722222222223,38.848333333333336,19349,78,10,196,7,8,382,52,0,733
440,A1905,2016,6,True,35.26,36.32142857142857,35.737249999999996,62.05983333333334,1598.23,19349,78,10,196,7,8,382,52,0,733
441,A1905,2016,20,False,31.90042857142857,37.7575,34.83878422619048,11.98075,71.8845,19349,78,10,196,7,8,382,52,0,733
442,A1905,2017,21,True,34.798125,37.132357142857146,35.748924107142855,34.37375,895.92,19349,78,10,196,7,8,382,52,0,733
443,A1905,2017,3,False,30.72017857142857,38.42325,34.70524107142857,17.285,103.71,19349,78,10,196,7,8,382,52,0,733
444,A1907,2015,10,True,35.77457142857143,38.32835714285714,37.19343898809524,58.03041666666666,1521.21,11589,24,5,87,0,12,101,34,0,263
445,A1907,2015,4,False,32.32372023809524,37.95794642857143,34.89239087301588,6.474722222222223,38.848333333333336,11589,24,5,87,0,12,101,34,0,263
446,A1907,2016,2,True,35.26,36.32142857142857,35.737249999999996,62.05983333333334,1598.23,11589,24,5,87,0,12,101,34,0,263
447,A1907,2016,10,False,31.90042857142857,37.7575,34.83878422619048,11.98075,71.8845,11589,24,5,87,0,12,101,34,0,263
448,A1907,2017,20,True,34.798125,37.132357142857146,35.748924107142855,34.37375,895.92,11589,24,5,87,0,12,101,34,0,263
449,A1907,2017,11,False,30.72017857142857,38.42325,34.70524107142857,17.285,103.71,11589,24,5,87,0,12,101,34,0,263
450,A2004,2015,24,True,35.715357142857144,38.82910714285715,37.59866071428572,58.03041666666666,1521.21,12746,28,3,53,6,5,213,19,0,327
451,A2004,2015,15,False,33.245892857142856,38.80607142857143,35.17366071428571,6.474722222222223,38.848333333333336,12746,28,3,53,6,5,213,19,0,327
452,A2004,2016,5,True,36.07,38.38371428571429,36.920386904761905,62.05983333333334,1598.23,12746,28,3,53,6,5,213,19,0,327
453,A2004,2016,17,False,32.183571428571426,38.09580357142858,35.27418154761905,11.98075,71.8845,12746,28,3,53,6,5,213,19,0,327
454,A2004,2017,27,True,34.53901785714286,37.442142857142855,35.93155357142857,34.37375,895.92,12746,28,3,53,6,5,213,19,0,327
455,A2004,2017,9,False,32.14982142857143,39.2425,35.467994047619044,17.285,103.71,12746,28,3,53,6,5,213,19,0,327
456,A2005,2015,64,True,35.715357142857144,38.82910714285715,37.59866071428572,58.03041666666666,1521.21,31420,57,10,188,14,5,359,48,3,684
457,A2005,2015,42,False,33.245892857142856,38.80607142857143,35.17366071428571,6.474722222222223,38.848333333333336,31420,57,10,188,14,5,359,48,3,684
458,A2005,2016,6,True,36.07,38.38371428571429,36.920386904761905,62.05983333333334,1598.23,31420,57,10,188,14,5,359,48,3,684
459,A2005,2016,29,False,32.183571428571426,38.09580357142858,35.27418154761905,11.98075,71.8845,31420,57,10,188,14,5,359,48,3,684
460,A2005,2017,28,True,34.53901785714286,37.442142857142855,35.93155357142857,34.37375,895.92,31420,57,10,188,14,5,359,48,3,684
461,A2005,2017,15,False,32.14982142857143,39.2425,35.467994047619044,17.285,103.71,31420,57,10,188,14,5,359,48,3,684
462,A2006,2015,31,True,35.715357142857144,38.82910714285715,37.59866071428572,58.03041666666666,1521.21,9368,18,1,50,1,4,168,9,0,251
463,A2006,2015,19,False,33.245892857142856,38.80607142857143,35.17366071428571,6.474722222222223,38.848333333333336,9368,18,1,50,1,4,168,9,0,251
464,A2006,2016,2,True,36.07,38.38371428571429,36.920386904761905,62.05983333333334,1598.23,9368,18,1,50,1,4,168,9,0,251
465,A2006,2016,4,False,32.183571428571426,38.09580357142858,35.27418154761905,11.98075,71.8845,9368,18,1,50,1,4,168,9,0,251
466,A2006,2017,18,True,34.53901785714286,37.442142857142855,35.93155357142857,34.37375,895.92,9368,18,1,50,1,4,168,9,0,251
467,A2006,2017,7,False,32.14982142857143,39.2425,35.467994047619044,17.285,103.71,9368,18,1,50,1,4,168,9,0,251
468,A2007,2015,65,True,35.715357142857144,38.82910714285715,37.59866071428572,58.03041666666666,1521.21,32837,113,12,418,8,23,962,77,3,1616
469,A2007,2015,35,False,33.245892857142856,38.80607142857143,35.17366071428571,6.474722222222223,38.848333333333336,32837,113,12,418,8,23,962,77,3,1616
470,A2007,2016,13,True,36.07,38.38371428571429,36.920386904761905,62.05983333333334,1598.23,32837,113,12,418,8,23,962,77,3,1616
471,A2007,2016,54,False,32.183571428571426,38.09580357142858,35.27418154761905,11.98075,71.8845,32837,113,12,418,8,23,962,77,3,1616
472,A2007,2017,16,True,34.53901785714286,37.442142857142855,35.93155357142857,34.37375,895.92,32837,113,12,418,8,23,962,77,3,1616
473,A2007,2017,11,False,32.14982142857143,39.2425,35.467994047619044,17.285,103.71,32837,113,12,418,8,23,962,77,3,1616
474,A2009,2015,47,True,35.715357142857144,38.82910714285715,37.59866071428572,58.03041666666666,1521.21,20290,72,7,227,9,12,539,73,2,941
475,A2009,2015,35,False,33.245892857142856,38.80607142857143,35.17366071428571,6.474722222222223,38.848333333333336,20290,72,7,227,9,12,539,73,2,941
476,A2009,2016,4,True,36.07,38.38371428571429,36.920386904761905,62.05983333333334,1598.23,20290,72,7,227,9,12,539,73,2,941
477,A2009,2016,20,False,32.183571428571426,38.09580357142858,35.27418154761905,11.98075,71.8845,20290,72,7,227,9,12,539,73,2,941
478,A2009,2017,43,True,34.53901785714286,37.442142857142855,35.93155357142857,34.37375,895.92,20290,72,7,227,9,12,539,73,2,941
479,A2009,2017,18,False,32.14982142857143,39.2425,35.467994047619044,17.285,103.71,20290,72,7,227,9,12,539,73,2,941
480,A2105,2015,109,True,30.193142857142853,35.401517857142856,33.990572916666665,57.54325,1524.1599999999999,56537,255,16,824,16,26,853,184,5,2179
481,A2105,2015,77,False,30.332023809523808,34.85875,31.949474206349205,6.902916666666667,41.417500000000004,56537,255,16,824,16,26,853,184,5,2179
482,A2105,2016,20,True,29.91705357142857,33.157714285714285,31.583296130952387,59.20433333333333,1530.42,56537,255,16,824,16,26,853,184,5,2179
483,A2105,2016,32,False,29.606500000000004,33.94392857142857,31.6111130952381,13.632833333333332,81.797,56537,255,16,824,16,26,853,184,5,2179
484,A2105,2017,70,True,30.06674107142857,34.110625,31.981870535714283,34.9585,907.09,56537,255,16,824,16,26,853,184,5,2179
485,A2105,2017,25,False,28.30482142857143,33.91417857142857,31.117815476190476,22.673833333333334,136.043,56537,255,16,824,16,26,853,184,5,2179
486,A2107,2015,224,True,32.159142857142854,36.62871428571428,35.23968303571428,59.12450000000001,1556.94,121101,355,55,1744,43,118,2368,390,12,5085
487,A2107,2015,128,False,30.017648809523806,36.55580357142857,32.51730158730159,7.427499999999999,44.565,121101,355,55,1744,43,118,2368,390,12,5085
488,A2107,2016,35,True,31.216964285714287,33.352500000000006,32.54727380952381,63.09466666666666,1632.57,121101,355,55,1744,43,118,2368,390,12,5085
