,addrcode,Year,Month,Cases
11888,800711,2014,9,0
11889,800711,2014,10,0
11890,800711,2014,11,0
11891,800711,2014,12,0
11892,800711,2015,1,0
11893,800711,2015,2,0
11894,800711,2015,3,0
11895,800711,2015,4,0
11896,800711,2015,5,2
11897,800711,2015,6,0
11898,800711,2015,7,0
11899,800711,2015,8,1
11900,800711,2015,9,0
11901,800711,2015,10,1
11902,800711,2015,11,1
11903,800711,2015,12,0
11904,800711,2016,1,1
11905,800711,2016,2,0
11906,800711,2016,3,0
11907,800711,2016,4,0
11908,800711,2016,5,0
11909,800711,2016,6,0
11910,800711,2016,7,0
11911,800711,2016,8,2
11912,800711,2016,9,0
11913,800711,2016,10,0
11914,800711,2016,11,5
11915,800711,2016,12,0
11916,800711,2017,1,0
11917,800711,2017,2,0
11918,800711,2017,3,1
11919,800711,2017,4,0
11920,800711,2017,5,1
11921,800711,2017,6,0
11922,800711,2017,7,0
11923,800711,2017,8,2
11924,800711,2017,9,0
11925,800711,2017,10,1
11926,800711,2017,11,0
11927,800711,2017,12,0
11928,800711,2018,1,0
11929,800711,2018,2,1
11930,800711,2018,3,0
11931,800711,2018,4,0
11932,800711,2018,5,0
11933,800711,2018,6,0
11934,800801,2014,1,3
11935,800801,2014,2,0
11936,800801,2014,3,1
11937,800801,2014,4,2
11938,800801,2014,5,6
11939,800801,2014,6,5
11940,800801,2014,7,7
11941,800801,2014,8,7
11942,800801,2014,9,8
11943,800801,2014,10,10
11944,800801,2014,11,14
11945,800801,2014,12,4
11946,800801,2015,1,4
11947,800801,2015,2,3
11948,800801,2015,3,0
11949,800801,2015,4,0
11950,800801,2015,5,0
11951,800801,2015,6,2
11952,800801,2015,7,1
11953,800801,2015,8,2
11954,800801,2015,9,0
11955,800801,2015,10,3
11956,800801,2015,11,3
11957,800801,2015,12,1
11958,800801,2016,1,5
11959,800801,2016,2,1
11960,800801,2016,3,1
11961,800801,2016,4,0
11962,800801,2016,5,0
11963,800801,2016,6,0
11964,800801,2016,7,2
11965,800801,2016,8,4
11966,800801,2016,9,2
11967,800801,2016,10,1
11968,800801,2016,11,5
11969,800801,2016,12,1
11970,800801,2017,1,5
11971,800801,2017,2,5
11972,800801,2017,3,0
11973,800801,2017,4,3
11974,800801,2017,5,2
11975,800801,2017,6,2
11976,800801,2017,7,3
11977,800801,2017,8,3
11978,800801,2017,9,2
11979,800801,2017,10,2
11980,800801,2017,11,2
11981,800801,2017,12,1
11982,800801,2018,1,2
11983,800801,2018,2,1
11984,800801,2018,3,0
11985,800801,2018,4,3
11986,800801,2018,5,2
11987,800801,2018,6,0
11988,800802,2014,1,2
11989,800802,2014,2,3
11990,800802,2014,3,0
11991,800802,2014,4,0
11992,800802,2014,5,0
11993,800802,2014,6,1
11994,800802,2014,7,2
11995,800802,2014,8,4
11996,800802,2014,9,3
11997,800802,2014,10,0
11998,800802,2014,11,1
11999,800802,2014,12,2
12000,800802,2015,1,0
12001,800802,2015,2,2
12002,800802,2015,3,4
12003,800802,2015,4,2
12004,800802,2015,5,3
12005,800802,2015,6,0
12006,800802,2015,7,3
12007,800802,2015,8,1
12008,800802,2015,9,3
12009,800802,2015,10,1
12010,800802,2015,11,1
12011,800802,2015,12,0
12012,800802,2016,1,1
12013,800802,2016,2,0
12014,800802,2016,3,0
12015,800802,2016,4,0
12016,800802,2016,5,0
12017,800802,2016,6,0
12018,800802,2016,7,0
12019,800802,2016,8,0
12020,800802,2016,9,1
12021,800802,2016,10,0
12022,800802,2016,11,0
12023,800802,2016,12,0
12024,800802,2017,1,0
12025,800802,2017,2,0
12026,800802,2017,3,2
12027,800802,2017,4,0
12028,800802,2017,5,0
12029,800802,2017,6,0
12030,800802,2017,7,0
12031,800802,2017,8,0
12032,800802,2017,9,0
12033,800802,2017,10,0
12034,800802,2017,11,1
12035,800802,2017,12,1
12036,800802,2018,1,2
12037,800802,2018,2,0
12038,800802,2018,3,2
12039,800802,2018,4,1
12040,800802,2018,5,0
12041,800802,2018,6,0
12042,800803,2014,1,3
12043,800803,2014,2,0
12044,800803,2014,3,1
12045,800803,2014,4,0
12046,800803,2014,5,1
12047,800803,2014,6,2
12048,800803,2014,7,3
12049,800803,2014,8,5
12050,800803,2014,9,7
12051,800803,2014,10,6
12052,800803,2014,11,7
12053,800803,2014,12,7
12054,800803,2015,1,2
12055,800803,2015,2,3
12056,800803,2015,3,1
12057,800803,2015,4,2
12058,800803,2015,5,0
12059,800803,2015,6,1
12060,800803,2015,7,2
12061,800803,2015,8,2
12062,800803,2015,9,2
12063,800803,2015,10,3
12064,800803,2015,11,1
12065,800803,2015,12,1
12066,800803,2016,1,3
12067,800803,2016,2,3
12068,800803,2016,3,0
12069,800803,2016,4,0
12070,800803,2016,5,0
12071,800803,2016,6,0
12072,800803,2016,7,0
12073,800803,2016,8,1
12074,800803,2016,9,1
12075,800803,2016,10,0
12076,800803,2016,11,2
12077,800803,2016,12,0
12078,800803,2017,1,2
12079,800803,2017,2,2
12080,800803,2017,3,1
12081,800803,2017,4,3
12082,800803,2017,5,2
12083,800803,2017,6,2
12084,800803,2017,7,1
12085,800803,2017,8,0
12086,800803,2017,9,3
12087,800803,2017,10,3
12088,800803,2017,11,2
12089,800803,2017,12,1
12090,800803,2018,1,2
12091,800803,2018,2,0
12092,800803,2018,3,0
12093,800803,2018,4,1
12094,800803,2018,5,1
12095,800803,2018,6,0
12096,800804,2014,1,0
12097,800804,2014,2,1
12098,800804,2014,3,0
12099,800804,2014,4,0
12100,800804,2014,5,0
12101,800804,2014,6,2
12102,800804,2014,7,3
12103,800804,2014,8,4
12104,800804,2014,9,6
12105,800804,2014,10,2
12106,800804,2014,11,1
12107,800804,2014,12,1
12108,800804,2015,1,0
12109,800804,2015,2,0
12110,800804,2015,3,1
12111,800804,2015,4,1
12112,800804,2015,5,0
12113,800804,2015,6,1
12114,800804,2015,7,1
12115,800804,2015,8,2
12116,800804,2015,9,0
12117,800804,2015,10,0
12118,800804,2015,11,2
12119,800804,2015,12,0
12120,800804,2016,1,2
12121,800804,2016,2,1
12122,800804,2016,3,0
12123,800804,2016,4,0
12124,800804,2016,5,0
12125,800804,2016,6,0
12126,800804,2016,7,1
12127,800804,2016,8,2
12128,800804,2016,9,0
12129,800804,2016,10,0
12130,800804,2016,11,0
12131,800804,2016,12,0
12132,800804,2017,1,0
12133,800804,2017,2,0
12134,800804,2017,3,0
12135,800804,2017,4,0
12136,800804,2017,5,2
12137,800804,2017,6,0
12138,800804,2017,7,0
12139,800804,2017,8,1
12140,800804,2017,9,0
12141,800804,2017,10,0
12142,800804,2017,11,1
12143,800804,2017,12,1
12144,800804,2018,1,0
12145,800804,2018,2,1
12146,800804,2018,3,1
12147,800804,2018,4,0
12148,800804,2018,5,1
12149,800804,2018,6,0
12150,800806,2014,1,0
12151,800806,2014,2,0
12152,800806,2014,3,0
12153,800806,2014,4,1
12154,800806,2014,5,1
12155,800806,2014,6,2
12156,800806,2014,7,4
12157,800806,2014,8,12
12158,800806,2014,9,10
12159,800806,2014,10,8
12160,800806,2014,11,5
12161,800806,2014,12,4
12162,800806,2015,1,3
12163,800806,2015,2,1
12164,800806,2015,3,0
12165,800806,2015,4,1
12166,800806,2015,5,1
12167,800806,2015,6,0
12168,800806,2015,7,1
12169,800806,2015,8,0
12170,800806,2015,9,2
12171,800806,2015,10,1
12172,800806,2015,11,0
12173,800806,2015,12,1
12174,800806,2016,1,1
12175,800806,2016,2,0
12176,800806,2016,3,1
12177,800806,2016,4,0
12178,800806,2016,5,0
12179,800806,2016,6,0
12180,800806,2016,7,0
12181,800806,2016,8,2
12182,800806,2016,9,2
12183,800806,2016,10,0
12184,800806,2016,11,2
12185,800806,2016,12,0
12186,800806,2017,1,2
12187,800806,2017,2,0
12188,800806,2017,3,0
12189,800806,2017,4,3
12190,800806,2017,5,0
12191,800806,2017,6,1
12192,800806,2017,7,0
12193,800806,2017,8,3
12194,800806,2017,9,0
12195,800806,2017,10,1
12196,800806,2017,11,0
12197,800806,2017,12,1
12198,800806,2018,1,1
12199,800806,2018,2,0
12200,800806,2018,3,0
12201,800806,2018,4,1
12202,800806,2018,5,0
12203,800806,2018,6,0
12204,800807,2014,1,2
12205,800807,2014,2,1
12206,800807,2014,3,0
12207,800807,2014,4,0
12208,800807,2014,5,1
12209,800807,2014,6,2
12210,800807,2014,7,5
12211,800807,2014,8,5
12212,800807,2014,9,6
12213,800807,2014,10,2
12214,800807,2014,11,5
12215,800807,2014,12,1
12216,800807,2015,1,1
12217,800807,2015,2,2
12218,800807,2015,3,0
12219,800807,2015,4,0
12220,800807,2015,5,1
12221,800807,2015,6,4
12222,800807,2015,7,3
12223,800807,2015,8,2
12224,800807,2015,9,4
12225,800807,2015,10,6
12226,800807,2015,11,0
12227,800807,2015,12,3
12228,800807,2016,1,1
12229,800807,2016,2,0
12230,800807,2016,3,0
12231,800807,2016,4,0
12232,800807,2016,5,0
12233,800807,2016,6,0
12234,800807,2016,7,1
12235,800807,2016,8,1
12236,800807,2016,9,4
12237,800807,2016,10,1
12238,800807,2016,11,2
12239,800807,2016,12,0
12240,800807,2017,1,2
12241,800807,2017,2,0
12242,800807,2017,3,0
12243,800807,2017,4,2
12244,800807,2017,5,3
12245,800807,2017,6,1
12246,800807,2017,7,0
12247,800807,2017,8,1
12248,800807,2017,9,2
12249,800807,2017,10,3
12250,800807,2017,11,1
12251,800807,2017,12,1
12252,800807,2018,1,3
12253,800807,2018,2,0
12254,800807,2018,3,1
12255,800807,2018,4,0
12256,800807,2018,5,1
12257,800807,2018,6,0
12258,800809,2014,1,0
12259,800809,2014,2,1
12260,800809,2014,3,0
12261,800809,2014,4,1
12262,800809,2014,5,1
12263,800809,2014,6,3
12264,800809,2014,7,8
12265,800809,2014,8,9
12266,800809,2014,9,11
12267,800809,2014,10,4
12268,800809,2014,11,6
12269,800809,2014,12,3
12270,800809,2015,1,0
12271,800809,2015,2,1
12272,800809,2015,3,0
12273,800809,2015,4,0
12274,800809,2015,5,0
12275,800809,2015,6,1
12276,800809,2015,7,0
12277,800809,2015,8,2
12278,800809,2015,9,0
12279,800809,2015,10,1
12280,800809,2015,11,2
12281,800809,2015,12,1
12282,800809,2016,1,2
12283,800809,2016,2,0
12284,800809,2016,3,0
12285,800809,2016,4,0
12286,800809,2016,5,0
12287,800809,2016,6,0
12288,800809,2016,7,4
12289,800809,2016,8,0
12290,800809,2016,9,1
12291,800809,2016,10,0
12292,800809,2016,11,2
12293,800809,2016,12,0
12294,800809,2017,1,2
12295,800809,2017,2,4
12296,800809,2017,3,1
12297,800809,2017,4,1
12298,800809,2017,5,3
12299,800809,2017,6,0
12300,800809,2017,7,0
12301,800809,2017,8,1
12302,800809,2017,9,2
12303,800809,2017,10,2
12304,800809,2017,11,0
12305,800809,2017,12,1
12306,800809,2018,1,0
12307,800809,2018,2,1
12308,800809,2018,3,1
12309,800809,2018,4,0
12310,800809,2018,5,1
12311,800809,2018,6,0
12312,800810,2014,1,0
12313,800810,2014,2,0
12314,800810,2014,3,0
12315,800810,2014,4,0
12316,800810,2014,5,0
12317,800810,2014,6,1
12318,800810,2014,7,2
12319,800810,2014,8,7
12320,800810,2014,9,2
12321,800810,2014,10,0
12322,800810,2014,11,0
12323,800810,2014,12,0
12324,800810,2015,1,1
12325,800810,2015,2,0
12326,800810,2015,3,1
12327,800810,2015,4,1
12328,800810,2015,5,0
12329,800810,2015,6,0
12330,800810,2015,7,4
12331,800810,2015,8,2
12332,800810,2015,9,1
12333,800810,2015,10,2
12334,800810,2015,11,1
12335,800810,2015,12,1
12336,800810,2016,1,1
12337,800810,2016,2,0
12338,800810,2016,3,0
12339,800810,2016,4,0
12340,800810,2016,5,0
12341,800810,2016,6,0
12342,800810,2016,7,0
12343,800810,2016,8,3
12344,800810,2016,9,2
12345,800810,2016,10,0
12346,800810,2016,11,2
12347,800810,2016,12,0
12348,800810,2017,1,1
12349,800810,2017,2,0
12350,800810,2017,3,1
12351,800810,2017,4,2
12352,800810,2017,5,1
12353,800810,2017,6,1
12354,800810,2017,7,2
12355,800810,2017,8,0
12356,800810,2017,9,1
12357,800810,2017,10,0
12358,800810,2017,11,0
12359,800810,2017,12,0
12360,800810,2018,1,2
12361,800810,2018,2,1
12362,800810,2018,3,1
12363,800810,2018,4,0
12364,800810,2018,5,0
12365,800810,2018,6,0
12366,800811,2014,1,0
12367,800811,2014,2,0
12368,800811,2014,3,0
12369,800811,2014,4,0
12370,800811,2014,5,1
12371,800811,2014,6,3
12372,800811,2014,7,7
12373,800811,2014,8,8
12374,800811,2014,9,6
12375,800811,2014,10,9
12376,800811,2014,11,3
12377,800811,2014,12,0
12378,800811,2015,1,0
12379,800811,2015,2,0
12380,800811,2015,3,0
12381,800811,2015,4,2
12382,800811,2015,5,0
12383,800811,2015,6,2
12384,800811,2015,7,0
12385,800811,2015,8,2
12386,800811,2015,9,4
12387,800811,2015,10,1
12388,800811,2015,11,2
12389,800811,2015,12,0
12390,800811,2016,1,0
12391,800811,2016,2,0
12392,800811,2016,3,0
12393,800811,2016,4,0
12394,800811,2016,5,0
12395,800811,2016,6,0
12396,800811,2016,7,1
12397,800811,2016,8,0
12398,800811,2016,9,0
12399,800811,2016,10,3
12400,800811,2016,11,0
12401,800811,2016,12,0
12402,800811,2017,1,1
12403,800811,2017,2,0
12404,800811,2017,3,1
12405,800811,2017,4,0
12406,800811,2017,5,0
12407,800811,2017,6,1
12408,800811,2017,7,0
12409,800811,2017,8,2
12410,800811,2017,9,0
12411,800811,2017,10,0
12412,800811,2017,11,1
12413,800811,2017,12,0
12414,800811,2018,1,1
12415,800811,2018,2,1
12416,800811,2018,3,1
12417,800811,2018,4,3
12418,800811,2018,5,0
12419,800811,2018,6,0
12420,800813,2014,1,0
12421,800813,2014,2,0
12422,800813,2014,3,1
12423,800813,2014,4,0
12424,800813,2014,5,0
12425,800813,2014,6,0
12426,800813,2014,7,0
12427,800813,2014,8,1
12428,800813,2014,9,3
12429,800813,2014,10,2
12430,800813,2014,11,1
12431,800813,2014,12,0
12432,800813,2015,1,1
12433,800813,2015,2,0
12434,800813,2015,3,0
12435,800813,2015,4,1
12436,800813,2015,5,2
12437,800813,2015,6,2
12438,800813,2015,7,3
12439,800813,2015,8,4
12440,800813,2015,9,6
12441,800813,2015,10,4
12442,800813,2015,11,1
12443,800813,2015,12,0
12444,800813,2016,1,0
12445,800813,2016,2,1
12446,800813,2016,3,0
12447,800813,2016,4,0
12448,800813,2016,5,1
12449,800813,2016,6,0
12450,800813,2016,7,0
12451,800813,2016,8,2
12452,800813,2016,9,4
12453,800813,2016,10,4
12454,800813,2016,11,2
12455,800813,2016,12,0
12456,800813,2017,1,1
12457,800813,2017,2,0
12458,800813,2017,3,0
12459,800813,2017,4,2
12460,800813,2017,5,1
12461,800813,2017,6,1
12462,800813,2017,7,0
12463,800813,2017,8,0
12464,800813,2017,9,1
12465,800813,2017,10,1
12466,800813,2017,11,2
12467,800813,2017,12,1
12468,800813,2018,1,1
12469,800813,2018,2,1
12470,800813,2018,3,0
12471,800813,2018,4,0
12472,800813,2018,5,0
12473,800813,2018,6,0
12474,800901,2014,1,1
12475,800901,2014,2,0
12476,800901,2014,3,3
12477,800901,2014,4,0
12478,800901,2014,5,3
12479,800901,2014,6,3
12480,800901,2014,7,4
12481,800901,2014,8,1
12482,800901,2014,9,2
12483,800901,2014,10,1
12484,800901,2014,11,0
12485,800901,2014,12,0
12486,800901,2015,1,1
12487,800901,2015,2,2
12488,800901,2015,3,2
12489,800901,2015,4,0
12490,800901,2015,5,0
12491,800901,2015,6,1
12492,800901,2015,7,0
12493,800901,2015,8,5
12494,800901,2015,9,2
12495,800901,2015,10,2
12496,800901,2015,11,8
12497,800901,2015,12,2
12498,800901,2016,1,9
12499,800901,2016,2,2
12500,800901,2016,3,2
12501,800901,2016,4,1
12502,800901,2016,5,2
12503,800901,2016,6,0
12504,800901,2016,7,6
12505,800901,2016,8,8
12506,800901,2016,9,6
12507,800901,2016,10,4
12508,800901,2016,11,2
12509,800901,2016,12,1
12510,800901,2017,1,4
12511,800901,2017,2,3
12512,800901,2017,3,2
12513,800901,2017,4,4
12514,800901,2017,5,2
12515,800901,2017,6,12
12516,800901,2017,7,7
12517,800901,2017,8,8
12518,800901,2017,9,8
12519,800901,2017,10,2
12520,800901,2017,11,8
12521,800901,2017,12,5
12522,800901,2018,1,1
12523,800901,2018,2,3
12524,800901,2018,3,1
12525,800901,2018,4,1
12526,800901,2018,5,0
12527,800901,2018,6,0
12528,800902,2014,1,1
12529,800902,2014,2,2
12530,800902,2014,3,0
12531,800902,2014,4,0
12532,800902,2014,5,2
12533,800902,2014,6,3
12534,800902,2014,7,0
12535,800902,2014,8,2
12536,800902,2014,9,0
12537,800902,2014,10,2
12538,800902,2014,11,0
12539,800902,2014,12,0
12540,800902,2015,1,0
12541,800902,2015,2,4
12542,800902,2015,3,4
12543,800902,2015,4,2
12544,800902,2015,5,0
12545,800902,2015,6,1
12546,800902,2015,7,1
12547,800902,2015,8,1
12548,800902,2015,9,4
12549,800902,2015,10,1
12550,800902,2015,11,2
12551,800902,2015,12,5
12552,800902,2016,1,3
12553,800902,2016,2,3
12554,800902,2016,3,2
12555,800902,2016,4,1
12556,800902,2016,5,0
12557,800902,2016,6,0
12558,800902,2016,7,3
12559,800902,2016,8,4
12560,800902,2016,9,3
12561,800902,2016,10,5
12562,800902,2016,11,3
12563,800902,2016,12,1
12564,800902,2017,1,1
12565,800902,2017,2,1
12566,800902,2017,3,0
12567,800902,2017,4,3
12568,800902,2017,5,1
12569,800902,2017,6,2
12570,800902,2017,7,1
12571,800902,2017,8,0
12572,800902,2017,9,1
12573,800902,2017,10,4
12574,800902,2017,11,2
12575,800902,2017,12,0
12576,800902,2018,1,1
12577,800902,2018,2,4
12578,800902,2018,3,3
12579,800902,2018,4,0
12580,800902,2018,5,0
12581,800902,2018,6,0
12582,800903,2014,1,2
12583,800903,2014,2,0
12584,800903,2014,3,3
12585,800903,2014,4,0
12586,800903,2014,5,0
12587,800903,2014,6,2
12588,800903,2014,7,2
12589,800903,2014,8,0
12590,800903,2014,9,4
12591,800903,2014,10,3
12592,800903,2014,11,0
12593,800903,2014,12,0
12594,800903,2015,1,1
12595,800903,2015,2,0
12596,800903,2015,3,0
12597,800903,2015,4,0
12598,800903,2015,5,0
12599,800903,2015,6,1
12600,800903,2015,7,3
12601,800903,2015,8,3
12602,800903,2015,9,0
12603,800903,2015,10,1
12604,800903,2015,11,4
12605,800903,2015,12,1
12606,800903,2016,1,2
12607,800903,2016,2,0
12608,800903,2016,3,0
12609,800903,2016,4,0
12610,800903,2016,5,1
12611,800903,2016,6,1
12612,800903,2016,7,9
12613,800903,2016,8,4
12614,800903,2016,9,2
12615,800903,2016,10,5
12616,800903,2016,11,5
12617,800903,2016,12,2
12618,800903,2017,1,0
12619,800903,2017,2,1
12620,800903,2017,3,0
12621,800903,2017,4,1
12622,800903,2017,5,1
12623,800903,2017,6,0
12624,800903,2017,7,3
12625,800903,2017,8,1
12626,800903,2017,9,0
12627,800903,2017,10,2
12628,800903,2017,11,4
12629,800903,2017,12,0
12630,800903,2018,1,0
12631,800903,2018,2,1
12632,800903,2018,3,3
12633,800903,2018,4,2
12634,800903,2018,5,0
12635,800903,2018,6,0
12636,800904,2014,1,2
12637,800904,2014,2,0
12638,800904,2014,3,0
12639,800904,2014,4,0
12640,800904,2014,5,0
12641,800904,2014,6,2
12642,800904,2014,7,0
12643,800904,2014,8,2
12644,800904,2014,9,1
12645,800904,2014,10,2
12646,800904,2014,11,0
12647,800904,2014,12,0
12648,800904,2015,1,2
12649,800904,2015,2,0
12650,800904,2015,3,0
12651,800904,2015,4,1
12652,800904,2015,5,0
12653,800904,2015,6,2
12654,800904,2015,7,2
12655,800904,2015,8,4
12656,800904,2015,9,2
12657,800904,2015,10,1
12658,800904,2015,11,0
12659,800904,2015,12,3
12660,800904,2016,1,0
12661,800904,2016,2,2
12662,800904,2016,3,0
12663,800904,2016,4,0
12664,800904,2016,5,1
12665,800904,2016,6,0
12666,800904,2016,7,1
12667,800904,2016,8,3
12668,800904,2016,9,1
12669,800904,2016,10,2
12670,800904,2016,11,1
12671,800904,2016,12,0
12672,800904,2017,1,0
12673,800904,2017,2,0
12674,800904,2017,3,0
12675,800904,2017,4,1
12676,800904,2017,5,1
12677,800904,2017,6,1
12678,800904,2017,7,3
12679,800904,2017,8,0
12680,800904,2017,9,0
12681,800904,2017,10,3
12682,800904,2017,11,1
12683,800904,2017,12,1
12684,800904,2018,1,0
12685,800904,2018,2,0
12686,800904,2018,3,3
12687,800904,2018,4,1
12688,800904,2018,5,0
12689,800904,2018,6,0
12690,800905,2014,1,2
12691,800905,2014,2,0
12692,800905,2014,3,0
12693,800905,2014,4,0
12694,800905,2014,5,0
12695,800905,2014,6,0
12696,800905,2014,7,1
12697,800905,2014,8,1
12698,800905,2014,9,2
12699,800905,2014,10,0
12700,800905,2014,11,0
12701,800905,2014,12,0
12702,800905,2015,1,0
12703,800905,2015,2,0
12704,800905,2015,3,0
12705,800905,2015,4,1
12706,800905,2015,5,0
12707,800905,2015,6,1
12708,800905,2015,7,1
12709,800905,2015,8,2
12710,800905,2015,9,0
12711,800905,2015,10,0
12712,800905,2015,11,0
12713,800905,2015,12,1
12714,800905,2016,1,3
12715,800905,2016,2,0
12716,800905,2016,3,0
12717,800905,2016,4,0
12718,800905,2016,5,0
12719,800905,2016,6,0
12720,800905,2016,7,5
12721,800905,2016,8,4
12722,800905,2016,9,0
12723,800905,2016,10,1
12724,800905,2016,11,1
12725,800905,2016,12,1
12726,800905,2017,1,1
12727,800905,2017,2,1
12728,800905,2017,3,1
12729,800905,2017,4,1
12730,800905,2017,5,1
12731,800905,2017,6,7
12732,800905,2017,7,0
12733,800905,2017,8,0
12734,800905,2017,9,0
12735,800905,2017,10,0
12736,800905,2017,11,2
12737,800905,2017,12,0
12738,800905,2018,1,0
12739,800905,2018,2,1
12740,800905,2018,3,1
12741,800905,2018,4,0
12742,800905,2018,5,0
12743,800905,2018,6,0
12744,800906,2014,1,2
12745,800906,2014,2,0
12746,800906,2014,3,0
12747,800906,2014,4,0
12748,800906,2014,5,0
12749,800906,2014,6,1
12750,800906,2014,7,3
12751,800906,2014,8,0
12752,800906,2014,9,1
12753,800906,2014,10,1
12754,800906,2014,11,0
12755,800906,2014,12,0
12756,800906,2015,1,0
12757,800906,2015,2,0
12758,800906,2015,3,3
12759,800906,2015,4,0
12760,800906,2015,5,0
12761,800906,2015,6,1
12762,800906,2015,7,1
12763,800906,2015,8,1
12764,800906,2015,9,1
12765,800906,2015,10,1
12766,800906,2015,11,2
12767,800906,2015,12,1
12768,800906,2016,1,2
12769,800906,2016,2,0
12770,800906,2016,3,1
12771,800906,2016,4,1
12772,800906,2016,5,0
12773,800906,2016,6,1
12774,800906,2016,7,1
12775,800906,2016,8,2
12776,800906,2016,9,4
12777,800906,2016,10,2
12778,800906,2016,11,3
12779,800906,2016,12,1
12780,800906,2017,1,0
12781,800906,2017,2,0
12782,800906,2017,3,1
12783,800906,2017,4,0
12784,800906,2017,5,0
12785,800906,2017,6,1
12786,800906,2017,7,2
12787,800906,2017,8,0
12788,800906,2017,9,1
12789,800906,2017,10,5
12790,800906,2017,11,1
12791,800906,2017,12,1
12792,800906,2018,1,0
12793,800906,2018,2,0
12794,800906,2018,3,1
12795,800906,2018,4,2
12796,800906,2018,5,0
12797,800906,2018,6,0
12798,800907,2014,1,1
12799,800907,2014,2,0
12800,800907,2014,3,0
12801,800907,2014,4,0
12802,800907,2014,5,0
12803,800907,2014,6,1
12804,800907,2014,7,0
12805,800907,2014,8,0
12806,800907,2014,9,0
12807,800907,2014,10,0
12808,800907,2014,11,0
12809,800907,2014,12,0
12810,800907,2015,1,0
12811,800907,2015,2,0
12812,800907,2015,3,1
12813,800907,2015,4,0
12814,800907,2015,5,0
12815,800907,2015,6,2
12816,800907,2015,7,6
12817,800907,2015,8,7
12818,800907,2015,9,1
12819,800907,2015,10,4
12820,800907,2015,11,3
12821,800907,2015,12,1
12822,800907,2016,1,3
12823,800907,2016,2,1
12824,800907,2016,3,1
12825,800907,2016,4,0
12826,800907,2016,5,0
12827,800907,2016,6,1
12828,800907,2016,7,2
12829,800907,2016,8,4
12830,800907,2016,9,2
12831,800907,2016,10,2
12832,800907,2016,11,1
12833,800907,2016,12,0
12834,800907,2017,1,0
12835,800907,2017,2,0
12836,800907,2017,3,1
12837,800907,2017,4,2
12838,800907,2017,5,1
12839,800907,2017,6,0
12840,800907,2017,7,5
12841,800907,2017,8,0
12842,800907,2017,9,1
12843,800907,2017,10,2
12844,800907,2017,11,0
12845,800907,2017,12,0
12846,800907,2018,1,1
12847,800907,2018,2,0
12848,800907,2018,3,0
12849,800907,2018,4,0
12850,800907,2018,5,0
12851,800907,2018,6,0
12852,800908,2014,1,0
12853,800908,2014,2,0
12854,800908,2014,3,0
12855,800908,2014,4,0
12856,800908,2014,5,2
12857,800908,2014,6,1
12858,800908,2014,7,2
12859,800908,2014,8,1
12860,800908,2014,9,3
12861,800908,2014,10,1
12862,800908,2014,11,0
12863,800908,2014,12,0
12864,800908,2015,1,0
12865,800908,2015,2,1
12866,800908,2015,3,0
12867,800908,2015,4,0
12868,800908,2015,5,2
12869,800908,2015,6,3
12870,800908,2015,7,4
12871,800908,2015,8,2
12872,800908,2015,9,0
12873,800908,2015,10,2
12874,800908,2015,11,0
12875,800908,2015,12,0
12876,800908,2016,1,1
12877,800908,2016,2,2
12878,800908,2016,3,0
12879,800908,2016,4,1
12880,800908,2016,5,1
12881,800908,2016,6,0
12882,800908,2016,7,0
12883,800908,2016,8,1
12884,800908,2016,9,5
12885,800908,2016,10,3
12886,800908,2016,11,2
12887,800908,2016,12,0
12888,800908,2017,1,1
12889,800908,2017,2,0
12890,800908,2017,3,0
12891,800908,2017,4,2
12892,800908,2017,5,3
12893,800908,2017,6,4
12894,800908,2017,7,1
12895,800908,2017,8,0
12896,800908,2017,9,4
12897,800908,2017,10,2
12898,800908,2017,11,4
12899,800908,2017,12,2
12900,800908,2018,1,0
12901,800908,2018,2,0
12902,800908,2018,3,0
12903,800908,2018,4,1
12904,800908,2018,5,0
12905,800908,2018,6,0
12906,800909,2014,1,5
12907,800909,2014,2,1
12908,800909,2014,3,0
12909,800909,2014,4,0
12910,800909,2014,5,0
12911,800909,2014,6,4
12912,800909,2014,7,3
12913,800909,2014,8,1
12914,800909,2014,9,6
12915,800909,2014,10,0
12916,800909,2014,11,0
12917,800909,2014,12,0
12918,800909,2015,1,0
12919,800909,2015,2,0
12920,800909,2015,3,2
12921,800909,2015,4,1
12922,800909,2015,5,2
12923,800909,2015,6,4
12924,800909,2015,7,0
12925,800909,2015,8,0
12926,800909,2015,9,1
12927,800909,2015,10,1
12928,800909,2015,11,5
12929,800909,2015,12,1
12930,800909,2016,1,1
12931,800909,2016,2,6
12932,800909,2016,3,1
12933,800909,2016,4,0
12934,800909,2016,5,3
12935,800909,2016,6,0
12936,800909,2016,7,1
12937,800909,2016,8,2
12938,800909,2016,9,4
12939,800909,2016,10,3
12940,800909,2016,11,0
12941,800909,2016,12,0
12942,800909,2017,1,1
12943,800909,2017,2,1
12944,800909,2017,3,5
12945,800909,2017,4,3
12946,800909,2017,5,1
12947,800909,2017,6,1
12948,800909,2017,7,6
12949,800909,2017,8,0
12950,800909,2017,9,2
12951,800909,2017,10,1
12952,800909,2017,11,5
12953,800909,2017,12,2
12954,800909,2018,1,0
12955,800909,2018,2,2
12956,800909,2018,3,0
12957,800909,2018,4,0
12958,800909,2018,5,0
12959,800909,2018,6,0
12960,800910,2014,1,0
12961,800910,2014,2,0
12962,800910,2014,3,0
