,addrcode,Week,Year,DF_1,DF_0,DF_wm1,DF_wm2,DF_wm3,DF_wm4,DF_wm5,DF_wm6,DFma_1,DFma_0,DFma_wm1,DFma_wm2,DFma_wm3,DFma_wm4,DFma_wm5,DFma_wm6,RF_wm6,LST_wm4,bin_pop9s,bowl_pop9s,bucket_pop9s,misc_short_pop9s,jar_pop9s,pottedplant_pop9s,tire_pop9s,misc_tall_pop9s,total_pop9s,bin,bowl,bucket,misc_short,jar,pottedplant,tire,misc_tall,total
29,1001,44,2014,0.197207541,0,0.394415082,0,0,0,0.197207541,0.197207541,0.295811312,0.345113197,0.147905656,0.098603771,0.098603771,0.049301885,0.098603771,0.098603771,3.299347349,4.575816457,0.032933659,0.017157056,0.100378638,0.014396151,0.004338566,0.304291236,0.019917962,0.004930189,0.498343457,33.527,17.466,102.188,14.656,4.417,309.777,20.277,5.019,507.328
30,1001,45,2014,0.788830165,0.197207541,0,0.394415082,0,0,0,0.197207541,0.542320738,0.295811312,0.345113197,0.147905656,0.098603771,0.098603771,0.049301885,0.098603771,1.480144766,4.527746007,0.032933659,0.017157056,0.100378638,0.014396151,0.004338566,0.304291236,0.019917962,0.004930189,0.498343457,33.527,17.466,102.188,14.656,4.417,309.777,20.277,5.019,507.328
31,1001,46,2014,0.197207541,0.788830165,0.197207541,0,0.394415082,0,0,0,0.640924509,0.542320738,0.295811312,0.345113197,0.147905656,0.098603771,0.098603771,0.049301885,4.055009173,4.420497209,0.032933659,0.017157056,0.100378638,0.014396151,0.004338566,0.304291236,0.019917962,0.004930189,0.498343457,33.527,17.466,102.188,14.656,4.417,309.777,20.277,5.019,507.328
32,1001,47,2014,0.986037706,0.197207541,0.788830165,0.197207541,0,0.394415082,0,0,0.591622624,0.640924509,0.542320738,0.295811312,0.345113197,0.147905656,0.098603771,0.098603771,3.546648019,4.325936571,0.032933659,0.017157056,0.100378638,0.014396151,0.004338566,0.304291236,0.019917962,0.004930189,0.498343457,33.527,17.466,102.188,14.656,4.417,309.777,20.277,5.019,507.328
33,1001,48,2014,0.591622624,0.986037706,0.197207541,0.788830165,0.197207541,0,0.394415082,0,0.542320738,0.591622624,0.640924509,0.542320738,0.295811312,0.345113197,0.147905656,0.098603771,0.100529339,4.342015565,0.032933659,0.017157056,0.100378638,0.014396151,0.004338566,0.304291236,0.019917962,0.004930189,0.498343457,33.527,17.466,102.188,14.656,4.417,309.777,20.277,5.019,507.328
34,1001,49,2014,0.591622624,0.591622624,0.986037706,0.197207541,0.788830165,0.197207541,0,0.394415082,0.295811312,0.542320738,0.591622624,0.640924509,0.542320738,0.295811312,0.345113197,0.147905656,1.019103331,4.288520492,0.032933659,0.017157056,0.100378638,0.014396151,0.004338566,0.304291236,0.019917962,0.004930189,0.498343457,33.527,17.466,102.188,14.656,4.417,309.777,20.277,5.019,507.328
35,1001,50,2014,0,0.591622624,0.591622624,0.986037706,0.197207541,0.788830165,0.197207541,0,0.147905656,0.295811312,0.542320738,0.591622624,0.640924509,0.542320738,0.295811312,0.345113197,0.469688311,4.173735329,0.032933659,0.017157056,0.100378638,0.014396151,0.004338566,0.304291236,0.019917962,0.004930189,0.498343457,33.527,17.466,102.188,14.656,4.417,309.777,20.277,5.019,507.328
36,1001,51,2014,0,0,0.591622624,0.591622624,0.986037706,0.197207541,0.788830165,0.197207541,0,0.147905656,0.295811312,0.542320738,0.591622624,0.640924509,0.542320738,0.295811312,0.233290224,4.10686826,0.032933659,0.017157056,0.100378638,0.014396151,0.004338566,0.304291236,0.019917962,0.004930189,0.498343457,33.527,17.466,102.188,14.656,4.417,309.777,20.277,5.019,507.328
37,1001,52,2014,0,0,0,0.591622624,0.591622624,0.986037706,0.197207541,0.788830165,0.049301885,0,0.147905656,0.295811312,0.542320738,0.591622624,0.640924509,0.542320738,0.485879275,4.084503649,0.032933659,0.017157056,0.100378638,0.014396151,0.004338566,0.304291236,0.019917962,0.004930189,0.498343457,33.527,17.466,102.188,14.656,4.417,309.777,20.277,5.019,507.328
38,1001,1,2015,0,0,0,0,0.591622624,0.591622624,0.986037706,0.197207541,0.147905656,0.049301885,0,0.147905656,0.295811312,0.542320738,0.591622624,0.640924509,0.160380763,3.973530958,0.032933659,0.017157056,0.100378638,0.014396151,0.004338566,0.304291236,0.019917962,0.004930189,0.498343457,33.527,17.466,102.188,14.656,4.417,309.777,20.277,5.019,507.328
39,1001,2,2015,0.197207541,0,0,0,0,0.591622624,0.591622624,0.986037706,0.147905656,0.147905656,0.049301885,0,0.147905656,0.295811312,0.542320738,0.591622624,0.059851424,3.844268324,0.032933659,0.017157056,0.100378638,0.014396151,0.004338566,0.304291236,0.019917962,0.004930189,0.498343457,33.527,17.466,102.188,14.656,4.417,309.777,20.277,5.019,507.328
40,1001,3,2015,0.394415082,0.197207541,0,0,0,0,0.591622624,0.591622624,0.147905656,0.147905656,0.147905656,0.049301885,0,0.147905656,0.295811312,0.542320738,0.887771061,3.883034359,0.032933659,0.017157056,0.100378638,0.014396151,0.004338566,0.304291236,0.019917962,0.004930189,0.498343457,33.527,17.466,102.188,14.656,4.417,309.777,20.277,5.019,507.328
41,1001,4,2015,0,0.394415082,0.197207541,0,0,0,0,0.591622624,0.197207541,0.147905656,0.147905656,0.147905656,0.049301885,0,0.147905656,0.295811312,0,3.970685777,0.032933659,0.017157056,0.100378638,0.014396151,0.004338566,0.304291236,0.019917962,0.004930189,0.498343457,33.527,17.466,102.188,14.656,4.417,309.777,20.277,5.019,507.328
42,1001,5,2015,0,0,0.394415082,0.197207541,0,0,0,0,0.147905656,0.197207541,0.147905656,0.147905656,0.147905656,0.049301885,0,0.147905656,0.004135463,3.900463307,0.032933659,0.017157056,0.100378638,0.014396151,0.004338566,0.304291236,0.019917962,0.004930189,0.498343457,33.527,17.466,102.188,14.656,4.417,309.777,20.277,5.019,507.328
43,1001,6,2015,0.394415082,0,0,0.394415082,0.197207541,0,0,0,0.197207541,0.147905656,0.197207541,0.147905656,0.147905656,0.147905656,0.049301885,0,0.001654185,3.931175673,0.032933659,0.017157056,0.100378638,0.014396151,0.004338566,0.304291236,0.019917962,0.004930189,0.498343457,33.527,17.466,102.188,14.656,4.417,309.777,20.277,5.019,507.328
44,1001,7,2015,0.197207541,0.394415082,0,0,0.394415082,0.197207541,0,0,0.197207541,0.197207541,0.147905656,0.197207541,0.147905656,0.147905656,0.147905656,0.049301885,0.258428825,3.919989824,0.032933659,0.017157056,0.100378638,0.014396151,0.004338566,0.304291236,0.019917962,0.004930189,0.498343457,33.527,17.466,102.188,14.656,4.417,309.777,20.277,5.019,507.328
45,1001,8,2015,0.197207541,0.197207541,0.394415082,0,0,0.394415082,0.197207541,0,0.098603771,0.197207541,0.197207541,0.147905656,0.197207541,0.147905656,0.147905656,0.147905656,0.211660501,3.97216683,0.032933659,0.017157056,0.100378638,0.014396151,0.004338566,0.304291236,0.019917962,0.004930189,0.498343457,33.527,17.466,102.188,14.656,4.417,309.777,20.277,5.019,507.328
46,1001,9,2015,0,0.197207541,0.197207541,0.394415082,0,0,0.394415082,0.197207541,0.098603771,0.098603771,0.197207541,0.197207541,0.147905656,0.197207541,0.147905656,0.147905656,1.136650726,4.061926446,0.032933659,0.017157056,0.100378638,0.014396151,0.004338566,0.304291236,0.019917962,0.004930189,0.498343457,33.527,17.466,102.188,14.656,4.417,309.777,20.277,5.019,507.328
