ID,TAM_NAME,Year,Month,Humidity,Rainfall,Temperature,Wind_Speed,subdist_ID
661,หัวตะพาน,2018,2,81.42857143,0.442857143,26.59642857,15.10714286,800804
662,โพธิ์ทอง,2018,2,81.42857143,0.442857143,26.59642857,15.10714286,800813
663,โมคลาน,2018,2,81.42857143,0.442857143,26.59642857,15.10714286,800807
664,ทอนหงส์,2018,2,81.42857143,0.442857143,26.59642857,15.10714286,800204
665,ปากพูน,2018,2,81.42857143,0.442857143,26.59642857,15.10714286,800120
666,ดอนตะโก,2018,2,81.42857143,0.442857143,26.59642857,15.10714286,800810
667,อินคีรี,2018,2,81.42857143,0.442857143,26.59642857,15.10714286,800203
668,บ้านเกาะ,2018,2,81.42857143,0.442857143,26.59642857,15.10714286,800202
669,พรหมโลก,2018,2,81.42857143,0.442857143,26.59642857,15.10714286,800201
670,นาเรียง,2018,2,81.42857143,0.442857143,26.59642857,15.10714286,800205
671,ท่าซัก,2018,2,81.42857143,0.442857143,26.59642857,15.10714286,800121
672,ท่างิ้ว,2018,2,81.42857143,0.442857143,26.59642857,15.10714286,800116
673,นาทราย,2018,2,81.42857143,0.442857143,26.59642857,15.10714286,800108
674,นาเคียน,2018,2,81.42857143,0.442857143,26.59642857,15.10714286,800115
675,กำโลน,2018,2,81.42857143,0.442857143,26.59642857,15.10714286,800304
676,โพธิ์เสด็จ,2018,2,81.42857143,0.442857143,26.59642857,15.10714286,800118
677,กำแพงเซา,2018,2,81.42857143,0.442857143,26.59642857,15.10714286,800112
678,ท่าดี,2018,2,81.42857143,0.442857143,26.59642857,15.10714286,800303
679,เขาแก้ว,2018,2,81.42857143,0.442857143,26.59642857,15.10714286,800301
680,ลานสกา,2018,2,81.42857143,0.442857143,26.59642857,15.10714286,800302
681,ท้องเนียน,2015,3,78.64516129,0.006451613,27.7483871,15.09677419,801503
682,ควนทอง,2015,3,78.64516129,0.006451613,27.7483871,15.09677419,801502
683,ขนอม,2015,3,78.64516129,0.006451613,27.7483871,15.09677419,801501
684,สิชล,2015,3,78.64516129,0.006451613,27.7483871,15.09677419,801401
685,สีขีด,2015,3,78.64516129,0.006451613,27.7483871,15.09677419,801406
686,ทุ่งปรัง,2015,3,78.64516129,0.006451613,27.7483871,15.09677419,801402
687,เขาน้อย,2015,3,78.64516129,0.006451613,27.7483871,15.09677419,801408
688,ฉลอง,2015,3,78.64516129,0.006451613,27.7483871,15.09677419,801403
689,เสาเภา,2015,3,78.64516129,0.006451613,27.7483871,15.09677419,801404
690,เทพราช,2015,3,78.64516129,0.006451613,27.7483871,15.09677419,801407
691,เปลี่ยน,2015,3,78.64516129,0.006451613,27.7483871,15.09677419,801405
692,กลาย,2015,3,78.64516129,0.006451613,27.7483871,15.09677419,800802
693,ตลิ่งชัน,2015,3,78.64516129,0.006451613,27.7483871,15.09677419,800811
694,สระแก้ว,2015,3,78.64516129,0.006451613,27.7483871,15.09677419,800806
695,นบพิตำ,2015,3,78.64516129,0.006451613,27.7483871,15.09677419,802101
696,ท่าขึ้น,2015,3,78.64516129,0.006451613,27.7483871,15.09677419,800803
697,นาเหรง,2015,3,78.64516129,0.006451613,27.7483871,15.09677419,802104
698,กะหรอ,2015,3,78.64516129,0.006451613,27.7483871,15.09677419,802103
699,ไทยบุรี,2015,3,78.64516129,0.006451613,27.7483871,15.09677419,800809
700,ท่าศาลา,2015,3,78.64516129,0.006451613,27.7483871,15.09677419,800801
701,หัวตะพาน,2015,3,78.64516129,0.006451613,27.7483871,15.09677419,800804
702,โพธิ์ทอง,2015,3,78.64516129,0.006451613,27.7483871,15.09677419,800813
703,โมคลาน,2015,3,78.64516129,0.006451613,27.7483871,15.09677419,800807
704,ทอนหงส์,2015,3,78.64516129,0.006451613,27.7483871,15.09677419,800204
705,ปากพูน,2015,3,78.64516129,0.006451613,27.7483871,15.09677419,800120
706,ดอนตะโก,2015,3,78.64516129,0.006451613,27.7483871,15.09677419,800810
707,อินคีรี,2015,3,78.64516129,0.006451613,27.7483871,15.09677419,800203
708,บ้านเกาะ,2015,3,78.64516129,0.006451613,27.7483871,15.09677419,800202
709,พรหมโลก,2015,3,78.64516129,0.006451613,27.7483871,15.09677419,800201
710,นาเรียง,2015,3,78.64516129,0.006451613,27.7483871,15.09677419,800205
711,ท่าซัก,2015,3,78.64516129,0.006451613,27.7483871,15.09677419,800121
712,ท่างิ้ว,2015,3,78.64516129,0.006451613,27.7483871,15.09677419,800116
713,นาทราย,2015,3,78.64516129,0.006451613,27.7483871,15.09677419,800108
714,นาเคียน,2015,3,78.64516129,0.006451613,27.7483871,15.09677419,800115
715,กำโลน,2015,3,78.64516129,0.006451613,27.7483871,15.09677419,800304
716,โพธิ์เสด็จ,2015,3,78.64516129,0.006451613,27.7483871,15.09677419,800118
717,กำแพงเซา,2015,3,78.64516129,0.006451613,27.7483871,15.09677419,800112
718,ท่าดี,2015,3,78.64516129,0.006451613,27.7483871,15.09677419,800303
719,เขาแก้ว,2015,3,78.64516129,0.006451613,27.7483871,15.09677419,800301
720,ลานสกา,2015,3,78.64516129,0.006451613,27.7483871,15.09677419,800302
721,ท้องเนียน,2016,3,79.90322581,0,27.90967742,14.03225806,801503
722,ควนทอง,2016,3,79.90322581,0,27.90967742,14.03225806,801502
723,ขนอม,2016,3,79.90322581,0,27.90967742,14.03225806,801501
724,สิชล,2016,3,79.90322581,0,27.90967742,14.03225806,801401
725,สีขีด,2016,3,79.90322581,0,27.90967742,14.03225806,801406
726,ทุ่งปรัง,2016,3,79.90322581,0,27.90967742,14.03225806,801402
727,เขาน้อย,2016,3,79.90322581,0,27.90967742,14.03225806,801408
728,ฉลอง,2016,3,79.90322581,0,27.90967742,14.03225806,801403
729,เสาเภา,2016,3,79.90322581,0,27.90967742,14.03225806,801404
730,เทพราช,2016,3,79.90322581,0,27.90967742,14.03225806,801407
731,เปลี่ยน,2016,3,79.90322581,0,27.90967742,14.03225806,801405
732,กลาย,2016,3,79.90322581,0,27.90967742,14.03225806,800802
733,ตลิ่งชัน,2016,3,79.90322581,0,27.90967742,14.03225806,800811
734,สระแก้ว,2016,3,79.90322581,0,27.90967742,14.03225806,800806
735,นบพิตำ,2016,3,79.90322581,0,27.90967742,14.03225806,802101
736,ท่าขึ้น,2016,3,79.90322581,0,27.90967742,14.03225806,800803
737,นาเหรง,2016,3,79.90322581,0,27.90967742,14.03225806,802104
738,กะหรอ,2016,3,79.90322581,0,27.90967742,14.03225806,802103
739,ไทยบุรี,2016,3,79.90322581,0,27.90967742,14.03225806,800809
740,ท่าศาลา,2016,3,79.90322581,0,27.90967742,14.03225806,800801
741,หัวตะพาน,2016,3,79.90322581,0,27.90967742,14.03225806,800804
742,โพธิ์ทอง,2016,3,79.90322581,0,27.90967742,14.03225806,800813
743,โมคลาน,2016,3,79.90322581,0,27.90967742,14.03225806,800807
744,ทอนหงส์,2016,3,79.90322581,0,27.90967742,14.03225806,800204
745,ปากพูน,2016,3,79.90322581,0,27.90967742,14.03225806,800120
746,ดอนตะโก,2016,3,79.90322581,0,27.90967742,14.03225806,800810
747,อินคีรี,2016,3,79.90322581,0,27.90967742,14.03225806,800203
748,บ้านเกาะ,2016,3,79.90322581,0,27.90967742,14.03225806,800202
749,พรหมโลก,2016,3,79.90322581,0,27.90967742,14.03225806,800201
750,นาเรียง,2016,3,79.90322581,0,27.90967742,14.03225806,800205
751,ท่าซัก,2016,3,79.90322581,0,27.90967742,14.03225806,800121
752,ท่างิ้ว,2016,3,79.90322581,0,27.90967742,14.03225806,800116
753,นาทราย,2016,3,79.90322581,0,27.90967742,14.03225806,800108
754,นาเคียน,2016,3,79.90322581,0,27.90967742,14.03225806,800115
755,กำโลน,2016,3,79.90322581,0,27.90967742,14.03225806,800304
756,โพธิ์เสด็จ,2016,3,79.90322581,0,27.90967742,14.03225806,800118
757,กำแพงเซา,2016,3,79.90322581,0,27.90967742,14.03225806,800112
758,ท่าดี,2016,3,79.90322581,0,27.90967742,14.03225806,800303
759,เขาแก้ว,2016,3,79.90322581,0,27.90967742,14.03225806,800301
760,ลานสกา,2016,3,79.90322581,0,27.90967742,14.03225806,800302
761,ท้องเนียน,2017,3,82.19354839,2.058064516,27.52258065,14.48387097,801503
762,ควนทอง,2017,3,82.19354839,2.058064516,27.52258065,14.48387097,801502
763,ขนอม,2017,3,82.19354839,2.058064516,27.52258065,14.48387097,801501
764,สิชล,2017,3,82.19354839,2.058064516,27.52258065,14.48387097,801401
765,สีขีด,2017,3,82.19354839,2.058064516,27.52258065,14.48387097,801406
766,ทุ่งปรัง,2017,3,82.19354839,2.058064516,27.52258065,14.48387097,801402
767,เขาน้อย,2017,3,82.19354839,2.058064516,27.52258065,14.48387097,801408
768,ฉลอง,2017,3,82.19354839,2.058064516,27.52258065,14.48387097,801403
769,เสาเภา,2017,3,82.19354839,2.058064516,27.52258065,14.48387097,801404
770,เทพราช,2017,3,82.19354839,2.058064516,27.52258065,14.48387097,801407
771,เปลี่ยน,2017,3,82.19354839,2.058064516,27.52258065,14.48387097,801405
772,กลาย,2017,3,82.19354839,2.058064516,27.52258065,14.48387097,800802
773,ตลิ่งชัน,2017,3,82.19354839,2.058064516,27.52258065,14.48387097,800811
774,สระแก้ว,2017,3,82.19354839,2.058064516,27.52258065,14.48387097,800806
775,นบพิตำ,2017,3,82.19354839,2.058064516,27.52258065,14.48387097,802101
776,ท่าขึ้น,2017,3,82.19354839,2.058064516,27.52258065,14.48387097,800803
777,นาเหรง,2017,3,82.19354839,2.058064516,27.52258065,14.48387097,802104
778,กะหรอ,2017,3,82.19354839,2.058064516,27.52258065,14.48387097,802103
779,ไทยบุรี,2017,3,82.19354839,2.058064516,27.52258065,14.48387097,800809
780,ท่าศาลา,2017,3,82.19354839,2.058064516,27.52258065,14.48387097,800801
781,หัวตะพาน,2017,3,82.19354839,2.058064516,27.52258065,14.48387097,800804
782,โพธิ์ทอง,2017,3,82.19354839,2.058064516,27.52258065,14.48387097,800813
783,โมคลาน,2017,3,82.19354839,2.058064516,27.52258065,14.48387097,800807
784,ทอนหงส์,2017,3,82.19354839,2.058064516,27.52258065,14.48387097,800204
785,ปากพูน,2017,3,82.19354839,2.058064516,27.52258065,14.48387097,800120
786,ดอนตะโก,2017,3,82.19354839,2.058064516,27.52258065,14.48387097,800810
787,อินคีรี,2017,3,82.19354839,2.058064516,27.52258065,14.48387097,800203
788,บ้านเกาะ,2017,3,82.19354839,2.058064516,27.52258065,14.48387097,800202
789,พรหมโลก,2017,3,82.19354839,2.058064516,27.52258065,14.48387097,800201
790,นาเรียง,2017,3,82.19354839,2.058064516,27.52258065,14.48387097,800205
791,ท่าซัก,2017,3,82.19354839,2.058064516,27.52258065,14.48387097,800121
792,ท่างิ้ว,2017,3,82.19354839,2.058064516,27.52258065,14.48387097,800116
793,นาทราย,2017,3,82.19354839,2.058064516,27.52258065,14.48387097,800108
794,นาเคียน,2017,3,82.19354839,2.058064516,27.52258065,14.48387097,800115
795,กำโลน,2017,3,82.19354839,2.058064516,27.52258065,14.48387097,800304
796,โพธิ์เสด็จ,2017,3,82.19354839,2.058064516,27.52258065,14.48387097,800118
797,กำแพงเซา,2017,3,82.19354839,2.058064516,27.52258065,14.48387097,800112
798,ท่าดี,2017,3,82.19354839,2.058064516,27.52258065,14.48387097,800303
799,เขาแก้ว,2017,3,82.19354839,2.058064516,27.52258065,14.48387097,800301
800,ลานสกา,2017,3,82.19354839,2.058064516,27.52258065,14.48387097,800302
801,ท้องเนียน,2018,3,80.5483871,3.7,27.79032258,14.48387097,801503
802,ควนทอง,2018,3,80.5483871,3.7,27.79032258,14.48387097,801502
803,ขนอม,2018,3,80.5483871,3.7,27.79032258,14.48387097,801501
804,สิชล,2018,3,80.5483871,3.7,27.79032258,14.48387097,801401
805,สีขีด,2018,3,80.5483871,3.7,27.79032258,14.48387097,801406
806,ทุ่งปรัง,2018,3,80.5483871,3.7,27.79032258,14.48387097,801402
807,เขาน้อย,2018,3,80.5483871,3.7,27.79032258,14.48387097,801408
808,ฉลอง,2018,3,80.5483871,3.7,27.79032258,14.48387097,801403
809,เสาเภา,2018,3,80.5483871,3.7,27.79032258,14.48387097,801404
810,เทพราช,2018,3,80.5483871,3.7,27.79032258,14.48387097,801407
811,เปลี่ยน,2018,3,80.5483871,3.7,27.79032258,14.48387097,801405
812,กลาย,2018,3,80.5483871,3.7,27.79032258,14.48387097,800802
813,ตลิ่งชัน,2018,3,80.5483871,3.7,27.79032258,14.48387097,800811
814,สระแก้ว,2018,3,80.5483871,3.7,27.79032258,14.48387097,800806
815,นบพิตำ,2018,3,80.5483871,3.7,27.79032258,14.48387097,802101
816,ท่าขึ้น,2018,3,80.5483871,3.7,27.79032258,14.48387097,800803
817,นาเหรง,2018,3,80.5483871,3.7,27.79032258,14.48387097,802104
818,กะหรอ,2018,3,80.5483871,3.7,27.79032258,14.48387097,802103
819,ไทยบุรี,2018,3,80.5483871,3.7,27.79032258,14.48387097,800809
820,ท่าศาลา,2018,3,80.5483871,3.7,27.79032258,14.48387097,800801
821,หัวตะพาน,2018,3,80.5483871,3.7,27.79032258,14.48387097,800804
822,โพธิ์ทอง,2018,3,80.5483871,3.7,27.79032258,14.48387097,800813
823,โมคลาน,2018,3,80.5483871,3.7,27.79032258,14.48387097,800807
824,ทอนหงส์,2018,3,80.5483871,3.7,27.79032258,14.48387097,800204
825,ปากพูน,2018,3,80.5483871,3.7,27.79032258,14.48387097,800120
826,ดอนตะโก,2018,3,80.5483871,3.7,27.79032258,14.48387097,800810
827,อินคีรี,2018,3,80.5483871,3.7,27.79032258,14.48387097,800203
828,บ้านเกาะ,2018,3,80.5483871,3.7,27.79032258,14.48387097,800202
829,พรหมโลก,2018,3,80.5483871,3.7,27.79032258,14.48387097,800201
830,นาเรียง,2018,3,80.5483871,3.7,27.79032258,14.48387097,800205
831,ท่าซัก,2018,3,80.5483871,3.7,27.79032258,14.48387097,800121
832,ท่างิ้ว,2018,3,80.5483871,3.7,27.79032258,14.48387097,800116
833,นาทราย,2018,3,80.5483871,3.7,27.79032258,14.48387097,800108
834,นาเคียน,2018,3,80.5483871,3.7,27.79032258,14.48387097,800115
835,กำโลน,2018,3,80.5483871,3.7,27.79032258,14.48387097,800304
836,โพธิ์เสด็จ,2018,3,80.5483871,3.7,27.79032258,14.48387097,800118
837,กำแพงเซา,2018,3,80.5483871,3.7,27.79032258,14.48387097,800112
838,ท่าดี,2018,3,80.5483871,3.7,27.79032258,14.48387097,800303
839,เขาแก้ว,2018,3,80.5483871,3.7,27.79032258,14.48387097,800301
840,ลานสกา,2018,3,80.5483871,3.7,27.79032258,14.48387097,800302
841,ท้องเนียน,2015,4,80,1.27,28.54,13.56666667,801503
842,ควนทอง,2015,4,80,1.27,28.54,13.56666667,801502
843,ขนอม,2015,4,80,1.27,28.54,13.56666667,801501
844,สิชล,2015,4,80,1.27,28.54,13.56666667,801401
845,สีขีด,2015,4,80,1.27,28.54,13.56666667,801406
846,ทุ่งปรัง,2015,4,80,1.27,28.54,13.56666667,801402
847,เขาน้อย,2015,4,80,1.27,28.54,13.56666667,801408
848,ฉลอง,2015,4,80,1.27,28.54,13.56666667,801403
849,เสาเภา,2015,4,80,1.27,28.54,13.56666667,801404
850,เทพราช,2015,4,80,1.27,28.54,13.56666667,801407
851,เปลี่ยน,2015,4,80,1.27,28.54,13.56666667,801405
852,กลาย,2015,4,80,1.27,28.54,13.56666667,800802
853,ตลิ่งชัน,2015,4,80,1.27,28.54,13.56666667,800811
854,สระแก้ว,2015,4,80,1.27,28.54,13.56666667,800806
855,นบพิตำ,2015,4,80,1.27,28.54,13.56666667,802101
856,ท่าขึ้น,2015,4,80,1.27,28.54,13.56666667,800803
857,นาเหรง,2015,4,80,1.27,28.54,13.56666667,802104
858,กะหรอ,2015,4,80,1.27,28.54,13.56666667,802103
859,ไทยบุรี,2015,4,80,1.27,28.54,13.56666667,800809
860,ท่าศาลา,2015,4,80,1.27,28.54,13.56666667,800801
861,หัวตะพาน,2015,4,80,1.27,28.54,13.56666667,800804
862,โพธิ์ทอง,2015,4,80,1.27,28.54,13.56666667,800813
863,โมคลาน,2015,4,80,1.27,28.54,13.56666667,800807
864,ทอนหงส์,2015,4,80,1.27,28.54,13.56666667,800204
865,ปากพูน,2015,4,80,1.27,28.54,13.56666667,800120
866,ดอนตะโก,2015,4,80,1.27,28.54,13.56666667,800810
867,อินคีรี,2015,4,80,1.27,28.54,13.56666667,800203
868,บ้านเกาะ,2015,4,80,1.27,28.54,13.56666667,800202
869,พรหมโลก,2015,4,80,1.27,28.54,13.56666667,800201
870,นาเรียง,2015,4,80,1.27,28.54,13.56666667,800205
871,ท่าซัก,2015,4,80,1.27,28.54,13.56666667,800121
872,ท่างิ้ว,2015,4,80,1.27,28.54,13.56666667,800116
873,นาทราย,2015,4,80,1.27,28.54,13.56666667,800108
874,นาเคียน,2015,4,80,1.27,28.54,13.56666667,800115
875,กำโลน,2015,4,80,1.27,28.54,13.56666667,800304
876,โพธิ์เสด็จ,2015,4,80,1.27,28.54,13.56666667,800118
877,กำแพงเซา,2015,4,80,1.27,28.54,13.56666667,800112
878,ท่าดี,2015,4,80,1.27,28.54,13.56666667,800303
879,เขาแก้ว,2015,4,80,1.27,28.54,13.56666667,800301
880,ลานสกา,2015,4,80,1.27,28.54,13.56666667,800302
881,ท้องเนียน,2016,4,77.53333333,0,29.81666667,13.96666667,801503
882,ควนทอง,2016,4,77.53333333,0,29.81666667,13.96666667,801502
883,ขนอม,2016,4,77.53333333,0,29.81666667,13.96666667,801501
884,สิชล,2016,4,77.53333333,0,29.81666667,13.96666667,801401
885,สีขีด,2016,4,77.53333333,0,29.81666667,13.96666667,801406
886,ทุ่งปรัง,2016,4,77.53333333,0,29.81666667,13.96666667,801402
887,เขาน้อย,2016,4,77.53333333,0,29.81666667,13.96666667,801408
888,ฉลอง,2016,4,77.53333333,0,29.81666667,13.96666667,801403
889,เสาเภา,2016,4,77.53333333,0,29.81666667,13.96666667,801404
890,เทพราช,2016,4,77.53333333,0,29.81666667,13.96666667,801407
891,เปลี่ยน,2016,4,77.53333333,0,29.81666667,13.96666667,801405
892,กลาย,2016,4,77.53333333,0,29.81666667,13.96666667,800802
893,ตลิ่งชัน,2016,4,77.53333333,0,29.81666667,13.96666667,800811
894,สระแก้ว,2016,4,77.53333333,0,29.81666667,13.96666667,800806
895,นบพิตำ,2016,4,77.53333333,0,29.81666667,13.96666667,802101
896,ท่าขึ้น,2016,4,77.53333333,0,29.81666667,13.96666667,800803
897,นาเหรง,2016,4,77.53333333,0,29.81666667,13.96666667,802104
898,กะหรอ,2016,4,77.53333333,0,29.81666667,13.96666667,802103
899,ไทยบุรี,2016,4,77.53333333,0,29.81666667,13.96666667,800809
900,ท่าศาลา,2016,4,77.53333333,0,29.81666667,13.96666667,800801
901,หัวตะพาน,2016,4,77.53333333,0,29.81666667,13.96666667,800804
902,โพธิ์ทอง,2016,4,77.53333333,0,29.81666667,13.96666667,800813
903,โมคลาน,2016,4,77.53333333,0,29.81666667,13.96666667,800807
904,ทอนหงส์,2016,4,77.53333333,0,29.81666667,13.96666667,800204
905,ปากพูน,2016,4,77.53333333,0,29.81666667,13.96666667,800120
906,ดอนตะโก,2016,4,77.53333333,0,29.81666667,13.96666667,800810
907,อินคีรี,2016,4,77.53333333,0,29.81666667,13.96666667,800203
908,บ้านเกาะ,2016,4,77.53333333,0,29.81666667,13.96666667,800202
909,พรหมโลก,2016,4,77.53333333,0,29.81666667,13.96666667,800201
910,นาเรียง,2016,4,77.53333333,0,29.81666667,13.96666667,800205
911,ท่าซัก,2016,4,77.53333333,0,29.81666667,13.96666667,800121
912,ท่างิ้ว,2016,4,77.53333333,0,29.81666667,13.96666667,800116
913,นาทราย,2016,4,77.53333333,0,29.81666667,13.96666667,800108
914,นาเคียน,2016,4,77.53333333,0,29.81666667,13.96666667,800115
915,กำโลน,2016,4,77.53333333,0,29.81666667,13.96666667,800304
916,โพธิ์เสด็จ,2016,4,77.53333333,0,29.81666667,13.96666667,800118
917,กำแพงเซา,2016,4,77.53333333,0,29.81666667,13.96666667,800112
918,ท่าดี,2016,4,77.53333333,0,29.81666667,13.96666667,800303
919,เขาแก้ว,2016,4,77.53333333,0,29.81666667,13.96666667,800301
920,ลานสกา,2016,4,77.53333333,0,29.81666667,13.96666667,800302
921,ท้องเนียน,2017,4,85,1.91,27.65,13.96666667,801503
922,ควนทอง,2017,4,85,1.91,27.65,13.96666667,801502
923,ขนอม,2017,4,85,1.91,27.65,13.96666667,801501
924,สิชล,2017,4,85,1.91,27.65,13.96666667,801401
925,สีขีด,2017,4,85,1.91,27.65,13.96666667,801406
926,ทุ่งปรัง,2017,4,85,1.91,27.65,13.96666667,801402
927,เขาน้อย,2017,4,85,1.91,27.65,13.96666667,801408
928,ฉลอง,2017,4,85,1.91,27.65,13.96666667,801403
929,เสาเภา,2017,4,85,1.91,27.65,13.96666667,801404
930,เทพราช,2017,4,85,1.91,27.65,13.96666667,801407
931,เปลี่ยน,2017,4,85,1.91,27.65,13.96666667,801405
932,กลาย,2017,4,85,1.91,27.65,13.96666667,800802
933,ตลิ่งชัน,2017,4,85,1.91,27.65,13.96666667,800811
934,สระแก้ว,2017,4,85,1.91,27.65,13.96666667,800806
935,นบพิตำ,2017,4,85,1.91,27.65,13.96666667,802101
936,ท่าขึ้น,2017,4,85,1.91,27.65,13.96666667,800803
937,นาเหรง,2017,4,85,1.91,27.65,13.96666667,802104
938,กะหรอ,2017,4,85,1.91,27.65,13.96666667,802103
939,ไทยบุรี,2017,4,85,1.91,27.65,13.96666667,800809
940,ท่าศาลา,2017,4,85,1.91,27.65,13.96666667,800801
941,หัวตะพาน,2017,4,85,1.91,27.65,13.96666667,800804
942,โพธิ์ทอง,2017,4,85,1.91,27.65,13.96666667,800813
943,โมคลาน,2017,4,85,1.91,27.65,13.96666667,800807
944,ทอนหงส์,2017,4,85,1.91,27.65,13.96666667,800204
945,ปากพูน,2017,4,85,1.91,27.65,13.96666667,800120
946,ดอนตะโก,2017,4,85,1.91,27.65,13.96666667,800810
947,อินคีรี,2017,4,85,1.91,27.65,13.96666667,800203
948,บ้านเกาะ,2017,4,85,1.91,27.65,13.96666667,800202
949,พรหมโลก,2017,4,85,1.91,27.65,13.96666667,800201
950,นาเรียง,2017,4,85,1.91,27.65,13.96666667,800205
951,ท่าซัก,2017,4,85,1.91,27.65,13.96666667,800121
952,ท่างิ้ว,2017,4,85,1.91,27.65,13.96666667,800116
953,นาทราย,2017,4,85,1.91,27.65,13.96666667,800108
954,นาเคียน,2017,4,85,1.91,27.65,13.96666667,800115
955,กำโลน,2017,4,85,1.91,27.65,13.96666667,800304
956,โพธิ์เสด็จ,2017,4,85,1.91,27.65,13.96666667,800118
957,กำแพงเซา,2017,4,85,1.91,27.65,13.96666667,800112
958,ท่าดี,2017,4,85,1.91,27.65,13.96666667,800303
959,เขาแก้ว,2017,4,85,1.91,27.65,13.96666667,800301
960,ลานสกา,2017,4,85,1.91,27.65,13.96666667,800302
961,ท้องเนียน,2018,4,82.56666667,1.903333333,27.94,13.63333333,801503
962,ควนทอง,2018,4,82.56666667,1.903333333,27.94,13.63333333,801502
963,ขนอม,2018,4,82.56666667,1.903333333,27.94,13.63333333,801501
964,สิชล,2018,4,82.56666667,1.903333333,27.94,13.63333333,801401
965,สีขีด,2018,4,82.56666667,1.903333333,27.94,13.63333333,801406
966,ทุ่งปรัง,2018,4,82.56666667,1.903333333,27.94,13.63333333,801402
967,เขาน้อย,2018,4,82.56666667,1.903333333,27.94,13.63333333,801408
968,ฉลอง,2018,4,82.56666667,1.903333333,27.94,13.63333333,801403
969,เสาเภา,2018,4,82.56666667,1.903333333,27.94,13.63333333,801404
970,เทพราช,2018,4,82.56666667,1.903333333,27.94,13.63333333,801407
971,เปลี่ยน,2018,4,82.56666667,1.903333333,27.94,13.63333333,801405
972,กลาย,2018,4,82.56666667,1.903333333,27.94,13.63333333,800802
973,ตลิ่งชัน,2018,4,82.56666667,1.903333333,27.94,13.63333333,800811
974,สระแก้ว,2018,4,82.56666667,1.903333333,27.94,13.63333333,800806
975,นบพิตำ,2018,4,82.56666667,1.903333333,27.94,13.63333333,802101
976,ท่าขึ้น,2018,4,82.56666667,1.903333333,27.94,13.63333333,800803
977,นาเหรง,2018,4,82.56666667,1.903333333,27.94,13.63333333,802104
978,กะหรอ,2018,4,82.56666667,1.903333333,27.94,13.63333333,802103
979,ไทยบุรี,2018,4,82.56666667,1.903333333,27.94,13.63333333,800809
980,ท่าศาลา,2018,4,82.56666667,1.903333333,27.94,13.63333333,800801
981,หัวตะพาน,2018,4,82.56666667,1.903333333,27.94,13.63333333,800804
982,โพธิ์ทอง,2018,4,82.56666667,1.903333333,27.94,13.63333333,800813
983,โมคลาน,2018,4,82.56666667,1.903333333,27.94,13.63333333,800807
984,ทอนหงส์,2018,4,82.56666667,1.903333333,27.94,13.63333333,800204
985,ปากพูน,2018,4,82.56666667,1.903333333,27.94,13.63333333,800120
986,ดอนตะโก,2018,4,82.56666667,1.903333333,27.94,13.63333333,800810
987,อินคีรี,2018,4,82.56666667,1.903333333,27.94,13.63333333,800203
988,บ้านเกาะ,2018,4,82.56666667,1.903333333,27.94,13.63333333,800202
989,พรหมโลก,2018,4,82.56666667,1.903333333,27.94,13.63333333,800201
990,นาเรียง,2018,4,82.56666667,1.903333333,27.94,13.63333333,800205
991,ท่าซัก,2018,4,82.56666667,1.903333333,27.94,13.63333333,800121
992,ท่างิ้ว,2018,4,82.56666667,1.903333333,27.94,13.63333333,800116
993,นาทราย,2018,4,82.56666667,1.903333333,27.94,13.63333333,800108
994,นาเคียน,2018,4,82.56666667,1.903333333,27.94,13.63333333,800115
995,กำโลน,2018,4,82.56666667,1.903333333,27.94,13.63333333,800304
996,โพธิ์เสด็จ,2018,4,82.56666667,1.903333333,27.94,13.63333333,800118
997,กำแพงเซา,2018,4,82.56666667,1.903333333,27.94,13.63333333,800112
998,ท่าดี,2018,4,82.56666667,1.903333333,27.94,13.63333333,800303
999,เขาแก้ว,2018,4,82.56666667,1.903333333,27.94,13.63333333,800301
1000,ลานสกา,2018,4,82.56666667,1.903333333,27.94,13.63333333,800302
1001,ท้องเนียน,2015,5,79.12903226,1.561290323,28.78387097,14,801503
1002,ควนทอง,2015,5,79.12903226,1.561290323,28.78387097,14,801502
1003,ขนอม,2015,5,79.12903226,1.561290323,28.78387097,14,801501
1004,สิชล,2015,5,79.12903226,1.561290323,28.78387097,14,801401
1005,สีขีด,2015,5,79.12903226,1.561290323,28.78387097,14,801406
1006,ทุ่งปรัง,2015,5,79.12903226,1.561290323,28.78387097,14,801402
1007,เขาน้อย,2015,5,79.12903226,1.561290323,28.78387097,14,801408
1008,ฉลอง,2015,5,79.12903226,1.561290323,28.78387097,14,801403
1009,เสาเภา,2015,5,79.12903226,1.561290323,28.78387097,14,801404
1010,เทพราช,2015,5,79.12903226,1.561290323,28.78387097,14,801407
1011,เปลี่ยน,2015,5,79.12903226,1.561290323,28.78387097,14,801405
1012,กลาย,2015,5,79.12903226,1.561290323,28.78387097,14,800802
1013,ตลิ่งชัน,2015,5,79.12903226,1.561290323,28.78387097,14,800811
1014,สระแก้ว,2015,5,79.12903226,1.561290323,28.78387097,14,800806
1015,นบพิตำ,2015,5,79.12903226,1.561290323,28.78387097,14,802101
1016,ท่าขึ้น,2015,5,79.12903226,1.561290323,28.78387097,14,800803
1017,นาเหรง,2015,5,79.12903226,1.561290323,28.78387097,14,802104
1018,กะหรอ,2015,5,79.12903226,1.561290323,28.78387097,14,802103
1019,ไทยบุรี,2015,5,79.12903226,1.561290323,28.78387097,14,800809
1020,ท่าศาลา,2015,5,79.12903226,1.561290323,28.78387097,14,800801
