"","TAM_NAME","Year","Week","Humidity","Rainfall","Temperature","Wind_Speed"
"14781","หน้าสตน","2015",3,87,0.0571428571428571,26.1,8.85714285714286
"14782","บ้านราม","2015",3,87,0.0571428571428571,26.1,8.85714285714286
"14783","สามตำบล","2015",3,87,0.0571428571428571,26.1,8.85714285714286
"14784","หัวไทร","2015",3,87,0.0571428571428571,26.1,8.85714285714286
"14785","นาหมอบุญ","2015",3,87,0.0571428571428571,26.1,8.85714285714286
"14786","บ้านตูล","2015",3,87,0.0571428571428571,26.1,8.85714285714286
"14787","ทรายขาว","2015",3,87,0.0571428571428571,26.1,8.85714285714286
"14788","บ้านชะอวด","2015",3,87,0.0571428571428571,26.1,8.85714285714286
"14789","บ้านควนมุด","2015",3,87,0.0571428571428571,26.1,8.85714285714286
"14790","ควนหนองหงษ์","2015",3,87,0.0571428571428571,26.1,8.85714285714286
"14791","น้ำตก","2015",3,87,0.0571428571428571,26.1,8.85714285714286
"14792","ชะอวด","2015",3,87,0.0571428571428571,26.1,8.85714285714286
"14793","ท่าประจะ","2015",3,87,0.0571428571428571,26.1,8.85714285714286
"14794","แหลม","2015",3,87,0.0571428571428571,26.1,8.85714285714286
"14795","เขาพระทอง","2015",3,87,0.0571428571428571,26.1,8.85714285714286
"14796","เคร็ง","2015",3,87,0.0571428571428571,26.1,8.85714285714286
"14797","เขาพังไกร","2015",3,87,0.0571428571428571,26.1,8.85714285714286
"14798","ท่าเสม็ด","2015",3,87,0.0571428571428571,26.1,8.85714285714286
"14799","วังอ่าง","2015",3,87,0.0571428571428571,26.1,8.85714285714286
"14800","รามแก้ว","2015",3,87,0.0571428571428571,26.1,8.85714285714286
"14801","เกาะขันธ์","2015",3,87,0.0571428571428571,26.1,8.85714285714286
"14802","ควนชะลิก","2015",3,87,0.0571428571428571,26.1,8.85714285714286
"14803","นางหลง","2015",3,87,0.0571428571428571,26.1,8.85714285714286
"14804","ขอนหาด","2015",3,87,0.0571428571428571,26.1,8.85714285714286
"14805","","2016",3,89,0,27.5,6.57142857142857
"14806","แหลมตะลุมพุก","2016",3,89,0,27.5,6.57142857142857
"14807","ปากนคร","2016",3,89,0,27.5,6.57142857142857
"14808","ท่าไร่","2016",3,89,0,27.5,6.57142857142857
"14809","ไชยมนตรี","2016",3,89,0,27.5,6.57142857142857
"14810","ปากพนังฝั่งฯออก","2016",3,89,0,27.5,6.57142857142857
"14811","มะม่วงสองต้น","2016",3,89,0,27.5,6.57142857142857
"14812","บางจาก","2016",3,89,0,27.5,6.57142857142857
"14813","คลองน้อย","2016",3,89,0,27.5,6.57142857142857
"14814","นาสาร","2016",3,89,0,27.5,6.57142857142857
"14815","ขุนทะเล","2016",3,89,0,27.5,6.57142857142857
"14816","ช้างซ้าย","2016",3,89,0,27.5,6.57142857142857
"14817","ปากพนังฝั่งฯตก","2016",3,89,0,27.5,6.57142857142857
"14818","ท่าเรือ","2016",3,89,0,27.5,6.57142857142857
"14819","บางพระ","2016",3,89,0,27.5,6.57142857142857
"14820","คลองกระบือ","2016",3,89,0,27.5,6.57142857142857
"14821","หูล่อง","2016",3,89,0,27.5,6.57142857142857
"14822","ชะเมา","2016",3,89,0,27.5,6.57142857142857
"14823","นาพรุ","2016",3,89,0,27.5,6.57142857142857
"14824","บ้านเพิง","2016",3,89,0,27.5,6.57142857142857
"14825","ท้ายสำเภา","2016",3,89,0,27.5,6.57142857142857
"14826","เกาะทวด","2016",3,89,0,27.5,6.57142857142857
"14827","หินตก","2016",3,89,0,27.5,6.57142857142857
"14828","ท่าพญา","2016",3,89,0,27.5,6.57142857142857
"14829","บ้านใหม่","2016",3,89,0,27.5,6.57142857142857
"14830","ปากแพรก","2016",3,89,0,27.5,6.57142857142857
"14831","เสาธง","2016",3,89,0,27.5,6.57142857142857
"14832","ป่าระกำ","2016",3,89,0,27.5,6.57142857142857
"14833","บางศาลา","2016",3,89,0,27.5,6.57142857142857
"14834","ทางพูน","2016",3,89,0,27.5,6.57142857142857
"14835","ร่อนพิบูลย์","2016",3,89,0,27.5,6.57142857142857
"14836","ขนาบนาก","2016",3,89,0,27.5,6.57142857142857
"14837","บางตะพง","2016",3,89,0,27.5,6.57142857142857
"14838","ควนชุม","2016",3,89,0,27.5,6.57142857142857
"14839","เชียรเขา","2016",3,89,0,27.5,6.57142857142857
"14840","ดอนตรอ","2016",3,89,0,27.5,6.57142857142857
"14841","บ้านเนิน","2016",3,89,0,27.5,6.57142857142857
"14842","เชียรใหญ่","2016",3,89,0,27.5,6.57142857142857
"14843","ไสหมาก","2016",3,89,0,27.5,6.57142857142857
"14844","เสือหึง","2016",3,89,0,27.5,6.57142857142857
"14845","สวนหลวง","2016",3,89,0,27.5,6.57142857142857
"14846","ท้องลำเจียก","2016",3,89,0,27.5,6.57142857142857
"14847","บ้านกลาง","2016",3,89,0,27.5,6.57142857142857
"14848","ควนพัง","2016",3,89,0,27.5,6.57142857142857
"14849","ท่าขนาน","2016",3,89,0,27.5,6.57142857142857
"14850","ท่าซอม","2016",3,89,0,27.5,6.57142857142857
"14851","ควนเกย","2016",3,89,0,27.5,6.57142857142857
"14852","เกาะเพชร","2016",3,89,0,27.5,6.57142857142857
"14853","บางนบ","2016",3,89,0,27.5,6.57142857142857
"14854","การะเกด","2016",3,89,0,27.5,6.57142857142857
"14855","ทุ่งโพธิ์","2016",3,89,0,27.5,6.57142857142857
"14856","ควนหนองหว้า","2016",3,89,0,27.5,6.57142857142857
"14857","เขาพระบาท","2016",3,89,0,27.5,6.57142857142857
"14858","แม่เจ้าอยู่หัว","2016",3,89,0,27.5,6.57142857142857
"14859","หน้าสตน","2016",3,89,0,27.5,6.57142857142857
"14860","บ้านราม","2016",3,89,0,27.5,6.57142857142857
"14861","สามตำบล","2016",3,89,0,27.5,6.57142857142857
"14862","หัวไทร","2016",3,89,0,27.5,6.57142857142857
"14863","นาหมอบุญ","2016",3,89,0,27.5,6.57142857142857
"14864","บ้านตูล","2016",3,89,0,27.5,6.57142857142857
"14865","ทรายขาว","2016",3,89,0,27.5,6.57142857142857
"14866","บ้านชะอวด","2016",3,89,0,27.5,6.57142857142857
"14867","บ้านควนมุด","2016",3,89,0,27.5,6.57142857142857
"14868","ควนหนองหงษ์","2016",3,89,0,27.5,6.57142857142857
"14869","น้ำตก","2016",3,89,0,27.5,6.57142857142857
"14870","ชะอวด","2016",3,89,0,27.5,6.57142857142857
"14871","ท่าประจะ","2016",3,89,0,27.5,6.57142857142857
"14872","แหลม","2016",3,89,0,27.5,6.57142857142857
"14873","เขาพระทอง","2016",3,89,0,27.5,6.57142857142857
"14874","เคร็ง","2016",3,89,0,27.5,6.57142857142857
"14875","เขาพังไกร","2016",3,89,0,27.5,6.57142857142857
"14876","ท่าเสม็ด","2016",3,89,0,27.5,6.57142857142857
"14877","วังอ่าง","2016",3,89,0,27.5,6.57142857142857
"14878","รามแก้ว","2016",3,89,0,27.5,6.57142857142857
"14879","เกาะขันธ์","2016",3,89,0,27.5,6.57142857142857
"14880","ควนชะลิก","2016",3,89,0,27.5,6.57142857142857
"14881","นางหลง","2016",3,89,0,27.5,6.57142857142857
"14882","ขอนหาด","2016",3,89,0,27.5,6.57142857142857
"14883","","2017",3,91.5714285714286,16.1714285714286,26.3285714285714,8.28571428571429
"14884","แหลมตะลุมพุก","2017",3,91.5714285714286,16.1714285714286,26.3285714285714,8.28571428571429
"14885","ปากนคร","2017",3,91.5714285714286,16.1714285714286,26.3285714285714,8.28571428571429
"14886","ท่าไร่","2017",3,91.5714285714286,16.1714285714286,26.3285714285714,8.28571428571429
"14887","ไชยมนตรี","2017",3,91.5714285714286,16.1714285714286,26.3285714285714,8.28571428571429
"14888","ปากพนังฝั่งฯออก","2017",3,91.5714285714286,16.1714285714286,26.3285714285714,8.28571428571429
"14889","มะม่วงสองต้น","2017",3,91.5714285714286,16.1714285714286,26.3285714285714,8.28571428571429
"14890","บางจาก","2017",3,91.5714285714286,16.1714285714286,26.3285714285714,8.28571428571429
"14891","คลองน้อย","2017",3,91.5714285714286,16.1714285714286,26.3285714285714,8.28571428571429
"14892","นาสาร","2017",3,91.5714285714286,16.1714285714286,26.3285714285714,8.28571428571429
"14893","ขุนทะเล","2017",3,91.5714285714286,16.1714285714286,26.3285714285714,8.28571428571429
"14894","ช้างซ้าย","2017",3,91.5714285714286,16.1714285714286,26.3285714285714,8.28571428571429
"14895","ปากพนังฝั่งฯตก","2017",3,91.5714285714286,16.1714285714286,26.3285714285714,8.28571428571429
"14896","ท่าเรือ","2017",3,91.5714285714286,16.1714285714286,26.3285714285714,8.28571428571429
"14897","บางพระ","2017",3,91.5714285714286,16.1714285714286,26.3285714285714,8.28571428571429
"14898","คลองกระบือ","2017",3,91.5714285714286,16.1714285714286,26.3285714285714,8.28571428571429
"14899","หูล่อง","2017",3,91.5714285714286,16.1714285714286,26.3285714285714,8.28571428571429
"14900","ชะเมา","2017",3,91.5714285714286,16.1714285714286,26.3285714285714,8.28571428571429
"14901","นาพรุ","2017",3,91.5714285714286,16.1714285714286,26.3285714285714,8.28571428571429
"14902","บ้านเพิง","2017",3,91.5714285714286,16.1714285714286,26.3285714285714,8.28571428571429
"14903","ท้ายสำเภา","2017",3,91.5714285714286,16.1714285714286,26.3285714285714,8.28571428571429
"14904","เกาะทวด","2017",3,91.5714285714286,16.1714285714286,26.3285714285714,8.28571428571429
"14905","หินตก","2017",3,91.5714285714286,16.1714285714286,26.3285714285714,8.28571428571429
"14906","ท่าพญา","2017",3,91.5714285714286,16.1714285714286,26.3285714285714,8.28571428571429
"14907","บ้านใหม่","2017",3,91.5714285714286,16.1714285714286,26.3285714285714,8.28571428571429
"14908","ปากแพรก","2017",3,91.5714285714286,16.1714285714286,26.3285714285714,8.28571428571429
"14909","เสาธง","2017",3,91.5714285714286,16.1714285714286,26.3285714285714,8.28571428571429
"14910","ป่าระกำ","2017",3,91.5714285714286,16.1714285714286,26.3285714285714,8.28571428571429
"14911","บางศาลา","2017",3,91.5714285714286,16.1714285714286,26.3285714285714,8.28571428571429
"14912","ทางพูน","2017",3,91.5714285714286,16.1714285714286,26.3285714285714,8.28571428571429
"14913","ร่อนพิบูลย์","2017",3,91.5714285714286,16.1714285714286,26.3285714285714,8.28571428571429
"14914","ขนาบนาก","2017",3,91.5714285714286,16.1714285714286,26.3285714285714,8.28571428571429
"14915","บางตะพง","2017",3,91.5714285714286,16.1714285714286,26.3285714285714,8.28571428571429
"14916","ควนชุม","2017",3,91.5714285714286,16.1714285714286,26.3285714285714,8.28571428571429
"14917","เชียรเขา","2017",3,91.5714285714286,16.1714285714286,26.3285714285714,8.28571428571429
"14918","ดอนตรอ","2017",3,91.5714285714286,16.1714285714286,26.3285714285714,8.28571428571429
"14919","บ้านเนิน","2017",3,91.5714285714286,16.1714285714286,26.3285714285714,8.28571428571429
"14920","เชียรใหญ่","2017",3,91.5714285714286,16.1714285714286,26.3285714285714,8.28571428571429
"14921","ไสหมาก","2017",3,91.5714285714286,16.1714285714286,26.3285714285714,8.28571428571429
"14922","เสือหึง","2017",3,91.5714285714286,16.1714285714286,26.3285714285714,8.28571428571429
"14923","สวนหลวง","2017",3,91.5714285714286,16.1714285714286,26.3285714285714,8.28571428571429
"14924","ท้องลำเจียก","2017",3,91.5714285714286,16.1714285714286,26.3285714285714,8.28571428571429
"14925","บ้านกลาง","2017",3,91.5714285714286,16.1714285714286,26.3285714285714,8.28571428571429
"14926","ควนพัง","2017",3,91.5714285714286,16.1714285714286,26.3285714285714,8.28571428571429
"14927","ท่าขนาน","2017",3,91.5714285714286,16.1714285714286,26.3285714285714,8.28571428571429
"14928","ท่าซอม","2017",3,91.5714285714286,16.1714285714286,26.3285714285714,8.28571428571429
"14929","ควนเกย","2017",3,91.5714285714286,16.1714285714286,26.3285714285714,8.28571428571429
"14930","เกาะเพชร","2017",3,91.5714285714286,16.1714285714286,26.3285714285714,8.28571428571429
"14931","บางนบ","2017",3,91.5714285714286,16.1714285714286,26.3285714285714,8.28571428571429
"14932","การะเกด","2017",3,91.5714285714286,16.1714285714286,26.3285714285714,8.28571428571429
"14933","ทุ่งโพธิ์","2017",3,91.5714285714286,16.1714285714286,26.3285714285714,8.28571428571429
"14934","ควนหนองหว้า","2017",3,91.5714285714286,16.1714285714286,26.3285714285714,8.28571428571429
"14935","เขาพระบาท","2017",3,91.5714285714286,16.1714285714286,26.3285714285714,8.28571428571429
"14936","แม่เจ้าอยู่หัว","2017",3,91.5714285714286,16.1714285714286,26.3285714285714,8.28571428571429
"14937","หน้าสตน","2017",3,91.5714285714286,16.1714285714286,26.3285714285714,8.28571428571429
"14938","บ้านราม","2017",3,91.5714285714286,16.1714285714286,26.3285714285714,8.28571428571429
"14939","สามตำบล","2017",3,91.5714285714286,16.1714285714286,26.3285714285714,8.28571428571429
"14940","หัวไทร","2017",3,91.5714285714286,16.1714285714286,26.3285714285714,8.28571428571429
"14941","นาหมอบุญ","2017",3,91.5714285714286,16.1714285714286,26.3285714285714,8.28571428571429
"14942","บ้านตูล","2017",3,91.5714285714286,16.1714285714286,26.3285714285714,8.28571428571429
"14943","ทรายขาว","2017",3,91.5714285714286,16.1714285714286,26.3285714285714,8.28571428571429
"14944","บ้านชะอวด","2017",3,91.5714285714286,16.1714285714286,26.3285714285714,8.28571428571429
"14945","บ้านควนมุด","2017",3,91.5714285714286,16.1714285714286,26.3285714285714,8.28571428571429
"14946","ควนหนองหงษ์","2017",3,91.5714285714286,16.1714285714286,26.3285714285714,8.28571428571429
"14947","น้ำตก","2017",3,91.5714285714286,16.1714285714286,26.3285714285714,8.28571428571429
"14948","ชะอวด","2017",3,91.5714285714286,16.1714285714286,26.3285714285714,8.28571428571429
"14949","ท่าประจะ","2017",3,91.5714285714286,16.1714285714286,26.3285714285714,8.28571428571429
"14950","แหลม","2017",3,91.5714285714286,16.1714285714286,26.3285714285714,8.28571428571429
"14951","เขาพระทอง","2017",3,91.5714285714286,16.1714285714286,26.3285714285714,8.28571428571429
"14952","เคร็ง","2017",3,91.5714285714286,16.1714285714286,26.3285714285714,8.28571428571429
"14953","เขาพังไกร","2017",3,91.5714285714286,16.1714285714286,26.3285714285714,8.28571428571429
"14954","ท่าเสม็ด","2017",3,91.5714285714286,16.1714285714286,26.3285714285714,8.28571428571429
"14955","วังอ่าง","2017",3,91.5714285714286,16.1714285714286,26.3285714285714,8.28571428571429
"14956","รามแก้ว","2017",3,91.5714285714286,16.1714285714286,26.3285714285714,8.28571428571429
"14957","เกาะขันธ์","2017",3,91.5714285714286,16.1714285714286,26.3285714285714,8.28571428571429
"14958","ควนชะลิก","2017",3,91.5714285714286,16.1714285714286,26.3285714285714,8.28571428571429
"14959","นางหลง","2017",3,91.5714285714286,16.1714285714286,26.3285714285714,8.28571428571429
"14960","ขอนหาด","2017",3,91.5714285714286,16.1714285714286,26.3285714285714,8.28571428571429
"14961","","2018",3,88.4285714285714,12.8285714285714,26.0285714285714,8
"14962","แหลมตะลุมพุก","2018",3,88.4285714285714,12.8285714285714,26.0285714285714,8
"14963","ปากนคร","2018",3,88.4285714285714,12.8285714285714,26.0285714285714,8
"14964","ท่าไร่","2018",3,88.4285714285714,12.8285714285714,26.0285714285714,8
"14965","ไชยมนตรี","2018",3,88.4285714285714,12.8285714285714,26.0285714285714,8
"14966","ปากพนังฝั่งฯออก","2018",3,88.4285714285714,12.8285714285714,26.0285714285714,8
"14967","มะม่วงสองต้น","2018",3,88.4285714285714,12.8285714285714,26.0285714285714,8
"14968","บางจาก","2018",3,88.4285714285714,12.8285714285714,26.0285714285714,8
"14969","คลองน้อย","2018",3,88.4285714285714,12.8285714285714,26.0285714285714,8
"14970","นาสาร","2018",3,88.4285714285714,12.8285714285714,26.0285714285714,8
"14971","ขุนทะเล","2018",3,88.4285714285714,12.8285714285714,26.0285714285714,8
"14972","ช้างซ้าย","2018",3,88.4285714285714,12.8285714285714,26.0285714285714,8
"14973","ปากพนังฝั่งฯตก","2018",3,88.4285714285714,12.8285714285714,26.0285714285714,8
"14974","ท่าเรือ","2018",3,88.4285714285714,12.8285714285714,26.0285714285714,8
"14975","บางพระ","2018",3,88.4285714285714,12.8285714285714,26.0285714285714,8
"14976","คลองกระบือ","2018",3,88.4285714285714,12.8285714285714,26.0285714285714,8
"14977","หูล่อง","2018",3,88.4285714285714,12.8285714285714,26.0285714285714,8
"14978","ชะเมา","2018",3,88.4285714285714,12.8285714285714,26.0285714285714,8
"14979","นาพรุ","2018",3,88.4285714285714,12.8285714285714,26.0285714285714,8
"14980","บ้านเพิง","2018",3,88.4285714285714,12.8285714285714,26.0285714285714,8
"14981","ท้ายสำเภา","2018",3,88.4285714285714,12.8285714285714,26.0285714285714,8
"14982","เกาะทวด","2018",3,88.4285714285714,12.8285714285714,26.0285714285714,8
"14983","หินตก","2018",3,88.4285714285714,12.8285714285714,26.0285714285714,8
"14984","ท่าพญา","2018",3,88.4285714285714,12.8285714285714,26.0285714285714,8
"14985","บ้านใหม่","2018",3,88.4285714285714,12.8285714285714,26.0285714285714,8
"14986","ปากแพรก","2018",3,88.4285714285714,12.8285714285714,26.0285714285714,8
"14987","เสาธง","2018",3,88.4285714285714,12.8285714285714,26.0285714285714,8
"14988","ป่าระกำ","2018",3,88.4285714285714,12.8285714285714,26.0285714285714,8
"14989","บางศาลา","2018",3,88.4285714285714,12.8285714285714,26.0285714285714,8
"14990","ทางพูน","2018",3,88.4285714285714,12.8285714285714,26.0285714285714,8
"14991","ร่อนพิบูลย์","2018",3,88.4285714285714,12.8285714285714,26.0285714285714,8
"14992","ขนาบนาก","2018",3,88.4285714285714,12.8285714285714,26.0285714285714,8
"14993","บางตะพง","2018",3,88.4285714285714,12.8285714285714,26.0285714285714,8
"14994","ควนชุม","2018",3,88.4285714285714,12.8285714285714,26.0285714285714,8
"14995","เชียรเขา","2018",3,88.4285714285714,12.8285714285714,26.0285714285714,8
"14996","ดอนตรอ","2018",3,88.4285714285714,12.8285714285714,26.0285714285714,8
"14997","บ้านเนิน","2018",3,88.4285714285714,12.8285714285714,26.0285714285714,8
"14998","เชียรใหญ่","2018",3,88.4285714285714,12.8285714285714,26.0285714285714,8
"14999","ไสหมาก","2018",3,88.4285714285714,12.8285714285714,26.0285714285714,8
"15000","เสือหึง","2018",3,88.4285714285714,12.8285714285714,26.0285714285714,8
"15001","สวนหลวง","2018",3,88.4285714285714,12.8285714285714,26.0285714285714,8
"15002","ท้องลำเจียก","2018",3,88.4285714285714,12.8285714285714,26.0285714285714,8
"15003","บ้านกลาง","2018",3,88.4285714285714,12.8285714285714,26.0285714285714,8
"15004","ควนพัง","2018",3,88.4285714285714,12.8285714285714,26.0285714285714,8
"15005","ท่าขนาน","2018",3,88.4285714285714,12.8285714285714,26.0285714285714,8
"15006","ท่าซอม","2018",3,88.4285714285714,12.8285714285714,26.0285714285714,8
"15007","ควนเกย","2018",3,88.4285714285714,12.8285714285714,26.0285714285714,8
"15008","เกาะเพชร","2018",3,88.4285714285714,12.8285714285714,26.0285714285714,8
"15009","บางนบ","2018",3,88.4285714285714,12.8285714285714,26.0285714285714,8
"15010","การะเกด","2018",3,88.4285714285714,12.8285714285714,26.0285714285714,8
"15011","ทุ่งโพธิ์","2018",3,88.4285714285714,12.8285714285714,26.0285714285714,8
"15012","ควนหนองหว้า","2018",3,88.4285714285714,12.8285714285714,26.0285714285714,8
"15013","เขาพระบาท","2018",3,88.4285714285714,12.8285714285714,26.0285714285714,8
"15014","แม่เจ้าอยู่หัว","2018",3,88.4285714285714,12.8285714285714,26.0285714285714,8
"15015","หน้าสตน","2018",3,88.4285714285714,12.8285714285714,26.0285714285714,8
"15016","บ้านราม","2018",3,88.4285714285714,12.8285714285714,26.0285714285714,8
"15017","สามตำบล","2018",3,88.4285714285714,12.8285714285714,26.0285714285714,8
"15018","หัวไทร","2018",3,88.4285714285714,12.8285714285714,26.0285714285714,8
"15019","นาหมอบุญ","2018",3,88.4285714285714,12.8285714285714,26.0285714285714,8
"15020","บ้านตูล","2018",3,88.4285714285714,12.8285714285714,26.0285714285714,8
"15021","ทรายขาว","2018",3,88.4285714285714,12.8285714285714,26.0285714285714,8
"15022","บ้านชะอวด","2018",3,88.4285714285714,12.8285714285714,26.0285714285714,8
"15023","บ้านควนมุด","2018",3,88.4285714285714,12.8285714285714,26.0285714285714,8
"15024","ควนหนองหงษ์","2018",3,88.4285714285714,12.8285714285714,26.0285714285714,8
"15025","น้ำตก","2018",3,88.4285714285714,12.8285714285714,26.0285714285714,8
"15026","ชะอวด","2018",3,88.4285714285714,12.8285714285714,26.0285714285714,8
"15027","ท่าประจะ","2018",3,88.4285714285714,12.8285714285714,26.0285714285714,8
"15028","แหลม","2018",3,88.4285714285714,12.8285714285714,26.0285714285714,8
"15029","เขาพระทอง","2018",3,88.4285714285714,12.8285714285714,26.0285714285714,8
"15030","เคร็ง","2018",3,88.4285714285714,12.8285714285714,26.0285714285714,8
"15031","เขาพังไกร","2018",3,88.4285714285714,12.8285714285714,26.0285714285714,8
"15032","ท่าเสม็ด","2018",3,88.4285714285714,12.8285714285714,26.0285714285714,8
"15033","วังอ่าง","2018",3,88.4285714285714,12.8285714285714,26.0285714285714,8
"15034","รามแก้ว","2018",3,88.4285714285714,12.8285714285714,26.0285714285714,8
"15035","เกาะขันธ์","2018",3,88.4285714285714,12.8285714285714,26.0285714285714,8
"15036","ควนชะลิก","2018",3,88.4285714285714,12.8285714285714,26.0285714285714,8
"15037","นางหลง","2018",3,88.4285714285714,12.8285714285714,26.0285714285714,8
"15038","ขอนหาด","2018",3,88.4285714285714,12.8285714285714,26.0285714285714,8
"15039","","2015",42,88.4285714285714,3.2,27.4285714285714,7.14285714285714
"15040","แหลมตะลุมพุก","2015",42,88.4285714285714,3.2,27.4285714285714,7.14285714285714
"15041","ปากนคร","2015",42,88.4285714285714,3.2,27.4285714285714,7.14285714285714
"15042","ท่าไร่","2015",42,88.4285714285714,3.2,27.4285714285714,7.14285714285714
"15043","ไชยมนตรี","2015",42,88.4285714285714,3.2,27.4285714285714,7.14285714285714
"15044","ปากพนังฝั่งฯออก","2015",42,88.4285714285714,3.2,27.4285714285714,7.14285714285714
"15045","มะม่วงสองต้น","2015",42,88.4285714285714,3.2,27.4285714285714,7.14285714285714
"15046","บางจาก","2015",42,88.4285714285714,3.2,27.4285714285714,7.14285714285714
"15047","คลองน้อย","2015",42,88.4285714285714,3.2,27.4285714285714,7.14285714285714
"15048","นาสาร","2015",42,88.4285714285714,3.2,27.4285714285714,7.14285714285714
"15049","ขุนทะเล","2015",42,88.4285714285714,3.2,27.4285714285714,7.14285714285714
"15050","ช้างซ้าย","2015",42,88.4285714285714,3.2,27.4285714285714,7.14285714285714
"15051","ปากพนังฝั่งฯตก","2015",42,88.4285714285714,3.2,27.4285714285714,7.14285714285714
"15052","ท่าเรือ","2015",42,88.4285714285714,3.2,27.4285714285714,7.14285714285714
"15053","บางพระ","2015",42,88.4285714285714,3.2,27.4285714285714,7.14285714285714
"15054","คลองกระบือ","2015",42,88.4285714285714,3.2,27.4285714285714,7.14285714285714
"15055","หูล่อง","2015",42,88.4285714285714,3.2,27.4285714285714,7.14285714285714
"15056","ชะเมา","2015",42,88.4285714285714,3.2,27.4285714285714,7.14285714285714
"15057","นาพรุ","2015",42,88.4285714285714,3.2,27.4285714285714,7.14285714285714
"15058","บ้านเพิง","2015",42,88.4285714285714,3.2,27.4285714285714,7.14285714285714
"15059","ท้ายสำเภา","2015",42,88.4285714285714,3.2,27.4285714285714,7.14285714285714
"15060","เกาะทวด","2015",42,88.4285714285714,3.2,27.4285714285714,7.14285714285714
"15061","หินตก","2015",42,88.4285714285714,3.2,27.4285714285714,7.14285714285714
"15062","ท่าพญา","2015",42,88.4285714285714,3.2,27.4285714285714,7.14285714285714
"15063","บ้านใหม่","2015",42,88.4285714285714,3.2,27.4285714285714,7.14285714285714
"15064","ปากแพรก","2015",42,88.4285714285714,3.2,27.4285714285714,7.14285714285714
"15065","เสาธง","2015",42,88.4285714285714,3.2,27.4285714285714,7.14285714285714
"15066","ป่าระกำ","2015",42,88.4285714285714,3.2,27.4285714285714,7.14285714285714
"15067","บางศาลา","2015",42,88.4285714285714,3.2,27.4285714285714,7.14285714285714
"15068","ทางพูน","2015",42,88.4285714285714,3.2,27.4285714285714,7.14285714285714
"15069","ร่อนพิบูลย์","2015",42,88.4285714285714,3.2,27.4285714285714,7.14285714285714
"15070","ขนาบนาก","2015",42,88.4285714285714,3.2,27.4285714285714,7.14285714285714
"15071","บางตะพง","2015",42,88.4285714285714,3.2,27.4285714285714,7.14285714285714
"15072","ควนชุม","2015",42,88.4285714285714,3.2,27.4285714285714,7.14285714285714
"15073","เชียรเขา","2015",42,88.4285714285714,3.2,27.4285714285714,7.14285714285714
"15074","ดอนตรอ","2015",42,88.4285714285714,3.2,27.4285714285714,7.14285714285714
"15075","บ้านเนิน","2015",42,88.4285714285714,3.2,27.4285714285714,7.14285714285714
"15076","เชียรใหญ่","2015",42,88.4285714285714,3.2,27.4285714285714,7.14285714285714
"15077","ไสหมาก","2015",42,88.4285714285714,3.2,27.4285714285714,7.14285714285714
"15078","เสือหึง","2015",42,88.4285714285714,3.2,27.4285714285714,7.14285714285714
"15079","สวนหลวง","2015",42,88.4285714285714,3.2,27.4285714285714,7.14285714285714
"15080","ท้องลำเจียก","2015",42,88.4285714285714,3.2,27.4285714285714,7.14285714285714
"15081","บ้านกลาง","2015",42,88.4285714285714,3.2,27.4285714285714,7.14285714285714
"15082","ควนพัง","2015",42,88.4285714285714,3.2,27.4285714285714,7.14285714285714
"15083","ท่าขนาน","2015",42,88.4285714285714,3.2,27.4285714285714,7.14285714285714
"15084","ท่าซอม","2015",42,88.4285714285714,3.2,27.4285714285714,7.14285714285714
"15085","ควนเกย","2015",42,88.4285714285714,3.2,27.4285714285714,7.14285714285714
"15086","เกาะเพชร","2015",42,88.4285714285714,3.2,27.4285714285714,7.14285714285714
"15087","บางนบ","2015",42,88.4285714285714,3.2,27.4285714285714,7.14285714285714
"15088","การะเกด","2015",42,88.4285714285714,3.2,27.4285714285714,7.14285714285714
"15089","ทุ่งโพธิ์","2015",42,88.4285714285714,3.2,27.4285714285714,7.14285714285714
"15090","ควนหนองหว้า","2015",42,88.4285714285714,3.2,27.4285714285714,7.14285714285714
"15091","เขาพระบาท","2015",42,88.4285714285714,3.2,27.4285714285714,7.14285714285714
"15092","แม่เจ้าอยู่หัว","2015",42,88.4285714285714,3.2,27.4285714285714,7.14285714285714
"15093","หน้าสตน","2015",42,88.4285714285714,3.2,27.4285714285714,7.14285714285714
"15094","บ้านราม","2015",42,88.4285714285714,3.2,27.4285714285714,7.14285714285714
"15095","สามตำบล","2015",42,88.4285714285714,3.2,27.4285714285714,7.14285714285714
"15096","หัวไทร","2015",42,88.4285714285714,3.2,27.4285714285714,7.14285714285714
"15097","นาหมอบุญ","2015",42,88.4285714285714,3.2,27.4285714285714,7.14285714285714
"15098","บ้านตูล","2015",42,88.4285714285714,3.2,27.4285714285714,7.14285714285714
"15099","ทรายขาว","2015",42,88.4285714285714,3.2,27.4285714285714,7.14285714285714
"15100","บ้านชะอวด","2015",42,88.4285714285714,3.2,27.4285714285714,7.14285714285714
"15101","บ้านควนมุด","2015",42,88.4285714285714,3.2,27.4285714285714,7.14285714285714
"15102","ควนหนองหงษ์","2015",42,88.4285714285714,3.2,27.4285714285714,7.14285714285714
"15103","น้ำตก","2015",42,88.4285714285714,3.2,27.4285714285714,7.14285714285714
"15104","ชะอวด","2015",42,88.4285714285714,3.2,27.4285714285714,7.14285714285714
"15105","ท่าประจะ","2015",42,88.4285714285714,3.2,27.4285714285714,7.14285714285714
"15106","แหลม","2015",42,88.4285714285714,3.2,27.4285714285714,7.14285714285714
