"","Station_Code","Date","Location","Province","Humidity","Rainfall","Temperature","Wind_Speed","Year"
"1477",552301,"14/5/2015","นครศรีธรรมราช","นครศรีธรรมราช",84,0,28.2,4,"2015"
"1478",552301,"14/5/2016","นครศรีธรรมราช","นครศรีธรรมราช",79,0,30.8,8,"2016"
"1479",552301,"14/5/2017","นครศรีธรรมราช","นครศรีธรรมราช",85,0,29.3,0,"2017"
"1480",552301,"14/6/2015","นครศรีธรรมราช","นครศรีธรรมราช",87,0,27.5,10,"2015"
"1481",552301,"14/6/2016","นครศรีธรรมราช","นครศรีธรรมราช",82,0,28.5,10,"2016"
"1482",552301,"14/6/2017","นครศรีธรรมราช","นครศรีธรรมราช",86,0,27.6,NA,"2017"
"1483",552301,"14/7/2015","นครศรีธรรมราช","นครศรีธรรมราช",83,0,28.1,8,"2015"
"1484",552301,"14/7/2016","นครศรีธรรมราช","นครศรีธรรมราช",86,0,27.6,8,"2016"
"1485",552301,"14/7/2017","นครศรีธรรมราช","นครศรีธรรมราช",87,0,26.9,NA,"2017"
"1486",552301,"14/8/2015","นครศรีธรรมราช","นครศรีธรรมราช",88,0,27,6,"2015"
"1487",552301,"14/8/2016","นครศรีธรรมราช","นครศรีธรรมราช",84,0,28,14,"2016"
"1488",552301,"14/8/2017","นครศรีธรรมราช","นครศรีธรรมราช",87,0,27.2,NA,"2017"
"1489",552301,"14/9/2015","นครศรีธรรมราช","นครศรีธรรมราช",89,0,27.2,6,"2015"
"1490",552301,"14/9/2016","นครศรีธรรมราช","นครศรีธรรมราช",77,0,29.1,10,"2016"
"1491",552301,"14/9/2017","นครศรีธรรมราช","นครศรีธรรมราช",85,0,27.8,NA,"2017"
"1492",552301,"15/1/2015","นครศรีธรรมราช","นครศรีธรรมราช",87,0,26.6,10,"2015"
"1493",552301,"15/1/2016","นครศรีธรรมราช","นครศรีธรรมราช",91,0,27.4,6,"2016"
"1494",552301,"15/1/2017","นครศรีธรรมราช","นครศรีธรรมราช",88,0,27.7,10,"2017"
"1495",552301,"15/1/2018","นครศรีธรรมราช","นครศรีธรรมราช",89,0,25.5,8,"2018"
"1496",552301,"15/10/2015","นครศรีธรรมราช","นครศรีธรรมราช",87,0,27.6,10,"2015"
"1497",552301,"15/10/2016","นครศรีธรรมราช","นครศรีธรรมราช",93,0,26.7,10,"2016"
"1498",552301,"15/10/2017","นครศรีธรรมราช","นครศรีธรรมราช",78,0,28.5,NA,"2017"
"1499",552301,"15/11/2015","นครศรีธรรมราช","นครศรีธรรมราช",88,0,28,10,"2015"
"1500",552301,"15/11/2016","นครศรีธรรมราช","นครศรีธรรมราช",88,0,27.8,8,"2016"
"1501",552301,"15/11/2017","นครศรีธรรมราช","นครศรีธรรมราช",87,0,27.3,NA,"2017"
"1502",552301,"15/12/2015","นครศรีธรรมราช","นครศรีธรรมราช",85,0,28.1,8,"2015"
"1503",552301,"15/12/2016","นครศรีธรรมราช","นครศรีธรรมราช",90,0,26.2,6,"2016"
"1504",552301,"15/12/2017","นครศรีธรรมราช","นครศรีธรรมราช",87,0,27.2,NA,"2017"
"1505",552301,"15/2/2015","นครศรีธรรมราช","นครศรีธรรมราช",84,0,25.7,12,"2015"
"1506",552301,"15/2/2016","นครศรีธรรมราช","นครศรีธรรมราช",85,0,27.6,8,"2016"
"1507",552301,"15/2/2017","นครศรีธรรมราช","นครศรีธรรมราช",88,0,25.4,10,"2017"
"1508",552301,"15/2/2018","นครศรีธรรมราช","นครศรีธรรมราช",82,0,26.2,10,"2018"
"1509",552301,"15/3/2015","นครศรีธรรมราช","นครศรีธรรมราช",81,0,26.3,10,"2015"
"1510",552301,"15/3/2016","นครศรีธรรมราช","นครศรีธรรมราช",82,0,28,10,"2016"
"1511",552301,"15/3/2017","นครศรีธรรมราช","นครศรีธรรมราช",82,0,29,6,"2017"
"1512",552301,"15/3/2018","นครศรีธรรมราช","นครศรีธรรมราช",83,0,27.8,10,"2018"
"1513",552301,"15/4/2015","นครศรีธรรมราช","นครศรีธรรมราช",93,0,26.2,6,"2015"
"1514",552301,"15/4/2016","นครศรีธรรมราช","นครศรีธรรมราช",79,0,30.6,6,"2016"
"1515",552301,"15/4/2017","นครศรีธรรมราช","นครศรีธรรมราช",81,0,28.8,0,"2017"
"1516",552301,"15/4/2018","นครศรีธรรมราช","นครศรีธรรมราช",83,0,28.7,13,"2018"
"1517",552301,"15/5/2015","นครศรีธรรมราช","นครศรีธรรมราช",82,0,28.8,6,"2015"
"1518",552301,"15/5/2016","นครศรีธรรมราช","นครศรีธรรมราช",83,0,30,4,"2016"
"1519",552301,"15/5/2017","นครศรีธรรมราช","นครศรีธรรมราช",87,0,28.7,0,"2017"
"1520",552301,"15/6/2015","นครศรีธรรมราช","นครศรีธรรมราช",87,0,27.1,16,"2015"
"1521",552301,"15/6/2016","นครศรีธรรมราช","นครศรีธรรมราช",80,0,29.2,10,"2016"
"1522",552301,"15/6/2017","นครศรีธรรมราช","นครศรีธรรมราช",87,0,27.9,NA,"2017"
"1523",552301,"15/7/2015","นครศรีธรรมราช","นครศรีธรรมราช",82,0,28.1,12,"2015"
"1524",552301,"15/7/2016","นครศรีธรรมราช","นครศรีธรรมราช",85,0,28,8,"2016"
"1525",552301,"15/7/2017","นครศรีธรรมราช","นครศรีธรรมราช",85,0,27.9,NA,"2017"
"1526",552301,"15/8/2015","นครศรีธรรมราช","นครศรีธรรมราช",86,0,27.4,4,"2015"
"1527",552301,"15/8/2016","นครศรีธรรมราช","นครศรีธรรมราช",88,0,27.5,12,"2016"
"1528",552301,"15/8/2017","นครศรีธรรมราช","นครศรีธรรมราช",86,0,26.6,NA,"2017"
"1529",552301,"15/9/2015","นครศรีธรรมราช","นครศรีธรรมราช",85,0,27.2,10,"2015"
"1530",552301,"15/9/2016","นครศรีธรรมราช","นครศรีธรรมราช",79,0,29.3,10,"2016"
"1531",552301,"15/9/2017","นครศรีธรรมราช","นครศรีธรรมราช",85,0,27.4,NA,"2017"
"1532",552301,"16/1/2015","นครศรีธรรมราช","นครศรีธรรมราช",86,0,26.4,8,"2015"
"1533",552301,"16/1/2016","นครศรีธรรมราช","นครศรีธรรมราช",91,0,26.7,4,"2016"
"1534",552301,"16/1/2017","นครศรีธรรมราช","นครศรีธรรมราช",91,0,26.6,10,"2017"
"1535",552301,"16/1/2018","นครศรีธรรมราช","นครศรีธรรมราช",86,2.8,26.4,12,"2018"
"1536",552301,"16/10/2015","นครศรีธรรมราช","นครศรีธรรมราช",88,0,27.8,10,"2015"
"1537",552301,"16/10/2016","นครศรีธรรมราช","นครศรีธรรมราช",93,0,27.1,6,"2016"
"1538",552301,"16/10/2017","นครศรีธรรมราช","นครศรีธรรมราช",78,0,28.8,NA,"2017"
"1539",552301,"16/11/2015","นครศรีธรรมราช","นครศรีธรรมราช",87,0,28,10,"2015"
"1540",552301,"16/11/2016","นครศรีธรรมราช","นครศรีธรรมราช",94,0,26.3,8,"2016"
"1541",552301,"16/11/2017","นครศรีธรรมราช","นครศรีธรรมราช",90,0,27.2,NA,"2017"
"1542",552301,"16/12/2015","นครศรีธรรมราช","นครศรีธรรมราช",88,0,27,6,"2015"
"1543",552301,"16/12/2016","นครศรีธรรมราช","นครศรีธรรมราช",89,0,27.3,10,"2016"
"1544",552301,"16/12/2017","นครศรีธรรมราช","นครศรีธรรมราช",87,0,27.6,NA,"2017"
"1545",552301,"16/2/2015","นครศรีธรรมราช","นครศรีธรรมราช",84,0,25.6,6,"2015"
"1546",552301,"16/2/2016","นครศรีธรรมราช","นครศรีธรรมราช",83,0,27.6,8,"2016"
"1547",552301,"16/2/2017","นครศรีธรรมราช","นครศรีธรรมราช",92,0,24.6,6,"2017"
"1548",552301,"16/2/2018","นครศรีธรรมราช","นครศรีธรรมราช",79,0,26.9,10,"2018"
"1549",552301,"16/3/2015","นครศรีธรรมราช","นครศรีธรรมราช",83,0,26.8,4,"2015"
"1550",552301,"16/3/2016","นครศรีธรรมราช","นครศรีธรรมราช",81,0,28.2,12,"2016"
"1551",552301,"16/3/2017","นครศรีธรรมราช","นครศรีธรรมราช",85,0,28.6,10,"2017"
"1552",552301,"16/3/2018","นครศรีธรรมราช","นครศรีธรรมราช",83,0,27.5,12,"2018"
"1553",552301,"16/4/2015","นครศรีธรรมราช","นครศรีธรรมราช",84,0,28.1,6,"2015"
"1554",552301,"16/4/2016","นครศรีธรรมราช","นครศรีธรรมราช",80,0,30.6,10,"2016"
"1555",552301,"16/4/2017","นครศรีธรรมราช","นครศรีธรรมราช",82,0,28.6,8,"2017"
"1556",552301,"16/4/2018","นครศรีธรรมราช","นครศรีธรรมราช",82,0,28.7,11,"2018"
"1557",552301,"16/5/2015","นครศรีธรรมราช","นครศรีธรรมราช",83,0,29,4,"2015"
"1558",552301,"16/5/2016","นครศรีธรรมราช","นครศรีธรรมราช",81,0,30.1,4,"2016"
"1559",552301,"16/5/2017","นครศรีธรรมราช","นครศรีธรรมราช",85,0,29.1,0,"2017"
"1560",552301,"16/6/2015","นครศรีธรรมราช","นครศรีธรรมราช",93,0,25.5,10,"2015"
"1561",552301,"16/6/2016","นครศรีธรรมราช","นครศรีธรรมราช",85,0,28.1,10,"2016"
"1562",552301,"16/6/2017","นครศรีธรรมราช","นครศรีธรรมราช",78,0,29.2,NA,"2017"
"1563",552301,"16/7/2015","นครศรีธรรมราช","นครศรีธรรมราช",79,0,29.1,10,"2015"
"1564",552301,"16/7/2016","นครศรีธรรมราช","นครศรีธรรมราช",84,0,28.8,6,"2016"
"1565",552301,"16/7/2017","นครศรีธรรมราช","นครศรีธรรมราช",80,0,28.7,NA,"2017"
"1566",552301,"16/8/2015","นครศรีธรรมราช","นครศรีธรรมราช",85,0,27.5,8,"2015"
"1567",552301,"16/8/2016","นครศรีธรรมราช","นครศรีธรรมราช",88,0,27.2,12,"2016"
"1568",552301,"16/8/2017","นครศรีธรรมราช","นครศรีธรรมราช",80,0,28,NA,"2017"
"1569",552301,"16/9/2015","นครศรีธรรมราช","นครศรีธรรมราช",89,0,26.3,14,"2015"
"1570",552301,"16/9/2016","นครศรีธรรมราช","นครศรีธรรมราช",79,0,28.7,10,"2016"
"1571",552301,"16/9/2017","นครศรีธรรมราช","นครศรีธรรมราช",85,0,26.7,NA,"2017"
"1572",552301,"17/1/2015","นครศรีธรรมราช","นครศรีธรรมราช",91,0.4,25.2,8,"2015"
"1573",552301,"17/1/2016","นครศรีธรรมราช","นครศรีธรรมราช",89,0,27.6,10,"2016"
"1574",552301,"17/1/2017","นครศรีธรรมราช","นครศรีธรรมราช",98,80,24.9,8,"2017"
"1575",552301,"17/1/2018","นครศรีธรรมราช","นครศรีธรรมราช",93,15.5,25.6,4,"2018"
"1576",552301,"17/10/2015","นครศรีธรรมราช","นครศรีธรรมราช",85,4.4,27.8,4,"2015"
"1577",552301,"17/10/2016","นครศรีธรรมราช","นครศรีธรรมราช",88,0,27.2,8,"2016"
"1578",552301,"17/10/2017","นครศรีธรรมราช","นครศรีธรรมราช",79,0,29.1,NA,"2017"
"1579",552301,"17/11/2015","นครศรีธรรมราช","นครศรีธรรมราช",88,1,27.5,6,"2015"
"1580",552301,"17/11/2016","นครศรีธรรมราช","นครศรีธรรมราช",88,0,27.7,10,"2016"
"1581",552301,"17/11/2017","นครศรีธรรมราช","นครศรีธรรมราช",88,0.2,27.9,NA,"2017"
"1582",552301,"17/12/2015","นครศรีธรรมราช","นครศรีธรรมราช",88,0,27.1,10,"2015"
"1583",552301,"17/12/2016","นครศรีธรรมราช","นครศรีธรรมราช",91,36.3,26.3,12,"2016"
"1584",552301,"17/12/2017","นครศรีธรรมราช","นครศรีธรรมราช",96,33.7,24.9,NA,"2017"
"1585",552301,"17/2/2015","นครศรีธรรมราช","นครศรีธรรมราช",87,0,26.6,6,"2015"
"1586",552301,"17/2/2016","นครศรีธรรมราช","นครศรีธรรมราช",81,0,27.4,8,"2016"
"1587",552301,"17/2/2017","นครศรีธรรมราช","นครศรีธรรมราช",83,0,26.1,6,"2017"
"1588",552301,"17/2/2018","นครศรีธรรมราช","นครศรีธรรมราช",83,0,26.7,6,"2018"
"1589",552301,"17/3/2015","นครศรีธรรมราช","นครศรีธรรมราช",82,0,27.2,6,"2015"
"1590",552301,"17/3/2016","นครศรีธรรมราช","นครศรีธรรมราช",81,0,28.6,10,"2016"
"1591",552301,"17/3/2017","นครศรีธรรมราช","นครศรีธรรมราช",84,0,28.2,8,"2017"
"1592",552301,"17/3/2018","นครศรีธรรมราช","นครศรีธรรมราช",83,0,27.5,12,"2018"
"1593",552301,"17/4/2015","นครศรีธรรมราช","นครศรีธรรมราช",83,0,28,10,"2015"
"1594",552301,"17/4/2016","นครศรีธรรมราช","นครศรีธรรมราช",80,0,30.2,6,"2016"
"1595",552301,"17/4/2017","นครศรีธรรมราช","นครศรีธรรมราช",84,0,28.8,4,"2017"
"1596",552301,"17/4/2018","นครศรีธรรมราช","นครศรีธรรมราช",82,0,28.7,4,"2018"
"1597",552301,"17/5/2015","นครศรีธรรมราช","นครศรีธรรมราช",87,21.7,28.4,0,"2015"
"1598",552301,"17/5/2016","นครศรีธรรมราช","นครศรีธรรมราช",83,0,29.2,6,"2016"
"1599",552301,"17/5/2017","นครศรีธรรมราช","นครศรีธรรมราช",85,18.9,28.7,0,"2017"
"1600",552301,"17/6/2015","นครศรีธรรมราช","นครศรีธรรมราช",89,2,26.3,4,"2015"
"1601",552301,"17/6/2016","นครศรีธรรมราช","นครศรีธรรมราช",88,7.2,26.7,6,"2016"
"1602",552301,"17/6/2017","นครศรีธรรมราช","นครศรีธรรมราช",82,6.4,29,NA,"2017"
"1603",552301,"17/7/2015","นครศรีธรรมราช","นครศรีธรรมราช",79,0,29.2,8,"2015"
"1604",552301,"17/7/2016","นครศรีธรรมราช","นครศรีธรรมราช",83,0,28.9,4,"2016"
"1605",552301,"17/7/2017","นครศรีธรรมราช","นครศรีธรรมราช",82,0,28,NA,"2017"
"1606",552301,"17/8/2015","นครศรีธรรมราช","นครศรีธรรมราช",85,0,27.8,6,"2015"
"1607",552301,"17/8/2016","นครศรีธรรมราช","นครศรีธรรมราช",80,0,28.9,10,"2016"
"1608",552301,"17/8/2017","นครศรีธรรมราช","นครศรีธรรมราช",79,0,28.7,NA,"2017"
"1609",552301,"17/9/2015","นครศรีธรรมราช","นครศรีธรรมราช",98,32,25,8,"2015"
"1610",552301,"17/9/2016","นครศรีธรรมราช","นครศรีธรรมราช",77,0,29,12,"2016"
"1611",552301,"17/9/2017","นครศรีธรรมราช","นครศรีธรรมราช",82,0,28.3,NA,"2017"
"1612",552301,"18/1/2015","นครศรีธรรมราช","นครศรีธรรมราช",86,0,25.9,12,"2015"
"1613",552301,"18/1/2016","นครศรีธรรมราช","นครศรีธรรมราช",88,0,28.1,6,"2016"
"1614",552301,"18/1/2017","นครศรีธรรมราช","นครศรีธรรมราช",92,33.2,26.2,10,"2017"
"1615",552301,"18/1/2018","นครศรีธรรมราช","นครศรีธรรมราช",87,2.2,26.5,8,"2018"
"1616",552301,"18/10/2015","นครศรีธรรมราช","นครศรีธรรมราช",91,18,26.6,0,"2015"
"1617",552301,"18/10/2016","นครศรีธรรมราช","นครศรีธรรมราช",89,1.8,27.2,8,"2016"
"1618",552301,"18/10/2017","นครศรีธรรมราช","นครศรีธรรมราช",85,0,28.9,NA,"2017"
"1619",552301,"18/11/2015","นครศรีธรรมราช","นครศรีธรรมราช",93,55.5,26.5,14,"2015"
"1620",552301,"18/11/2016","นครศรีธรรมราช","นครศรีธรรมราช",90,12.1,27.8,6,"2016"
"1621",552301,"18/11/2017","นครศรีธรรมราช","นครศรีธรรมราช",87,0,28.4,NA,"2017"
"1622",552301,"18/12/2015","นครศรีธรรมราช","นครศรีธรรมราช",92,18.8,26,0,"2015"
"1623",552301,"18/12/2016","นครศรีธรรมราช","นครศรีธรรมราช",89,0.2,26.7,16,"2016"
"1624",552301,"18/12/2017","นครศรีธรรมราช","นครศรีธรรมราช",87,1.7,25.4,NA,"2017"
"1625",552301,"18/2/2015","นครศรีธรรมราช","นครศรีธรรมราช",85,0,26.4,8,"2015"
"1626",552301,"18/2/2016","นครศรีธรรมราช","นครศรีธรรมราช",82,0.5,27.4,7,"2016"
"1627",552301,"18/2/2017","นครศรีธรรมราช","นครศรีธรรมราช",86,4.5,26.4,6,"2017"
"1628",552301,"18/2/2018","นครศรีธรรมราช","นครศรีธรรมราช",83,0,26.9,4,"2018"
"1629",552301,"18/3/2015","นครศรีธรรมราช","นครศรีธรรมราช",84,0,27.2,8,"2015"
"1630",552301,"18/3/2016","นครศรีธรรมราช","นครศรีธรรมราช",81,0,28.4,9,"2016"
"1631",552301,"18/3/2017","นครศรีธรรมราช","นครศรีธรรมราช",84,0,27.3,8,"2017"
"1632",552301,"18/3/2018","นครศรีธรรมราช","นครศรีธรรมราช",82,0,27.7,8,"2018"
"1633",552301,"18/4/2015","นครศรีธรรมราช","นครศรีธรรมราช",85,0,27.8,6,"2015"
"1634",552301,"18/4/2016","นครศรีธรรมราช","นครศรีธรรมราช",80,0,30,5,"2016"
"1635",552301,"18/4/2017","นครศรีธรรมราช","นครศรีธรรมราช",85,2.8,28.8,4,"2017"
"1636",552301,"18/4/2018","นครศรีธรรมราช","นครศรีธรรมราช",82,0,28.6,6,"2018"
"1637",552301,"18/5/2015","นครศรีธรรมราช","นครศรีธรรมราช",88,4.9,28.4,6,"2015"
"1638",552301,"18/5/2016","นครศรีธรรมราช","นครศรีธรรมราช",83,0,29.9,10,"2016"
"1639",552301,"18/5/2017","นครศรีธรรมราช","นครศรีธรรมราช",88,0.4,28.3,0,"2017"
"1640",552301,"18/6/2015","นครศรีธรรมราช","นครศรีธรรมราช",86,7.5,26.6,12,"2015"
"1641",552301,"18/6/2016","นครศรีธรรมราช","นครศรีธรรมราช",84,0,27.8,0,"2016"
"1642",552301,"18/6/2017","นครศรีธรรมราช","นครศรีธรรมราช",77,0,29.3,NA,"2017"
"1643",552301,"18/7/2015","นครศรีธรรมราช","นครศรีธรรมราช",85,0,28.4,10,"2015"
"1644",552301,"18/7/2016","นครศรีธรรมราช","นครศรีธรรมราช",88,3,27.6,4,"2016"
"1645",552301,"18/7/2017","นครศรีธรรมราช","นครศรีธรรมราช",78,0,29.2,NA,"2017"
"1646",552301,"18/8/2015","นครศรีธรรมราช","นครศรีธรรมราช",84,11.9,27.9,16,"2015"
"1647",552301,"18/8/2016","นครศรีธรรมราช","นครศรีธรรมราช",79,0,29.2,12,"2016"
"1648",552301,"18/8/2017","นครศรีธรรมราช","นครศรีธรรมราช",85,0.4,28.3,NA,"2017"
"1649",552301,"18/9/2015","นครศรีธรรมราช","นครศรีธรรมราช",96,0.7,26.2,4,"2015"
"1650",552301,"18/9/2016","นครศรีธรรมราช","นครศรีธรรมราช",79,0,28.4,10,"2016"
"1651",552301,"18/9/2017","นครศรีธรรมราช","นครศรีธรรมราช",89,1.1,27.2,NA,"2017"
"1652",552301,"19/1/2015","นครศรีธรรมราช","นครศรีธรรมราช",88,0,25.8,6,"2015"
"1653",552301,"19/1/2016","นครศรีธรรมราช","นครศรีธรรมราช",87,0,28.3,8,"2016"
"1654",552301,"19/1/2017","นครศรีธรรมราช","นครศรีธรรมราช",89,0,26.6,6,"2017"
"1655",552301,"19/1/2018","นครศรีธรรมราช","นครศรีธรรมราช",87,1.4,26.8,6,"2018"
"1656",552301,"19/10/2015","นครศรีธรรมราช","นครศรีธรรมราช",91,0,27.1,8,"2015"
"1657",552301,"19/10/2016","นครศรีธรรมราช","นครศรีธรรมราช",89,0,27,16,"2016"
"1658",552301,"19/10/2017","นครศรีธรรมราช","นครศรีธรรมราช",85,0,29.2,NA,"2017"
"1659",552301,"19/11/2015","นครศรีธรรมราช","นครศรีธรรมราช",96,0,25.8,4,"2015"
"1660",552301,"19/11/2016","นครศรีธรรมราช","นครศรีธรรมราช",93,0,27,10,"2016"
"1661",552301,"19/11/2017","นครศรีธรรมราช","นครศรีธรรมราช",86,0,28.3,NA,"2017"
"1662",552301,"19/12/2015","นครศรีธรรมราช","นครศรีธรรมราช",86,0,26.6,12,"2015"
"1663",552301,"19/12/2016","นครศรีธรรมราช","นครศรีธรรมราช",88,0,27.1,14,"2016"
"1664",552301,"19/12/2017","นครศรีธรรมราช","นครศรีธรรมราช",76,0,25.2,NA,"2017"
"1665",552301,"19/2/2015","นครศรีธรรมราช","นครศรีธรรมราช",85,0,26.5,12,"2015"
"1666",552301,"19/2/2016","นครศรีธรรมราช","นครศรีธรรมราช",85,0,27.5,8,"2016"
"1667",552301,"19/2/2017","นครศรีธรรมราช","นครศรีธรรมราช",84,0,27,6,"2017"
"1668",552301,"19/2/2018","นครศรีธรรมราช","นครศรีธรรมราช",87,1.5,26.5,8,"2018"
"1669",552301,"19/3/2015","นครศรีธรรมราช","นครศรีธรรมราช",84,0,27.6,6,"2015"
"1670",552301,"19/3/2016","นครศรีธรรมราช","นครศรีธรรมราช",82,0,28.1,4,"2016"
"1671",552301,"19/3/2017","นครศรีธรรมราช","นครศรีธรรมราช",82,0,27.8,8,"2017"
"1672",552301,"19/3/2018","นครศรีธรรมราช","นครศรีธรรมราช",82,0,28.1,8,"2018"
"1673",552301,"19/4/2015","นครศรีธรรมราช","นครศรีธรรมราช",83,0,29.5,4,"2015"
"1674",552301,"19/4/2016","นครศรีธรรมราช","นครศรีธรรมราช",79,0,29.2,10,"2016"
"1675",552301,"19/4/2017","นครศรีธรรมราช","นครศรีธรรมราช",89,0,28,14,"2017"
"1676",552301,"19/4/2018","นครศรีธรรมราช","นครศรีธรรมราช",84,0,28.4,6,"2018"
"1677",552301,"19/5/2015","นครศรีธรรมราช","นครศรีธรรมราช",84,0,28.3,6,"2015"
"1678",552301,"19/5/2016","นครศรีธรรมราช","นครศรีธรรมราช",83,0,29.5,10,"2016"
"1679",552301,"19/5/2017","นครศรีธรรมราช","นครศรีธรรมราช",81,0,30.1,0,"2017"
"1680",552301,"19/6/2015","นครศรีธรรมราช","นครศรีธรรมราช",83,0,27.7,18,"2015"
"1681",552301,"19/6/2016","นครศรีธรรมราช","นครศรีธรรมราช",82,0,28.5,4,"2016"
"1682",552301,"19/6/2017","นครศรีธรรมราช","นครศรีธรรมราช",76,0,29.6,NA,"2017"
"1683",552301,"19/7/2015","นครศรีธรรมราช","นครศรีธรรมราช",89,0,26.8,14,"2015"
"1684",552301,"19/7/2016","นครศรีธรรมราช","นครศรีธรรมราช",89,0,27.4,0,"2016"
"1685",552301,"19/7/2017","นครศรีธรรมราช","นครศรีธรรมราช",81,0,29.1,NA,"2017"
"1686",552301,"19/8/2015","นครศรีธรรมราช","นครศรีธรรมราช",83,0,28.6,8,"2015"
"1687",552301,"19/8/2016","นครศรีธรรมราช","นครศรีธรรมราช",85,0,28.2,10,"2016"
"1688",552301,"19/8/2017","นครศรีธรรมราช","นครศรีธรรมราช",80,0,28.7,NA,"2017"
"1689",552301,"19/9/2015","นครศรีธรรมราช","นครศรีธรรมราช",90,0,28.3,4,"2015"
"1690",552301,"19/9/2016","นครศรีธรรมราช","นครศรีธรรมราช",80,0,28.4,12,"2016"
"1691",552301,"19/9/2017","นครศรีธรรมราช","นครศรีธรรมราช",85,0,28,NA,"2017"
"1692",552301,"2/1/2015","นครศรีธรรมราช","นครศรีธรรมราช",87,0,26,14,"2015"
"1693",552301,"2/1/2016","นครศรีธรรมราช","นครศรีธรรมราช",89,0,26.6,8,"2016"
"1694",552301,"2/1/2017","นครศรีธรรมราช","นครศรีธรรมราช",97,0,25.6,12,"2017"
"1695",552301,"2/1/2018","นครศรีธรรมราช","นครศรีธรรมราช",94,9.5,24.9,6,"2018"
"1696",552301,"2/10/2015","นครศรีธรรมราช","นครศรีธรรมราช",84,0,28.2,8,"2015"
"1697",552301,"2/10/2016","นครศรีธรรมราช","นครศรีธรรมราช",85,0,28.2,8,"2016"
"1698",552301,"2/10/2017","นครศรีธรรมราช","นครศรีธรรมราช",90,0,26.9,NA,"2017"
"1699",552301,"2/11/2015","นครศรีธรรมราช","นครศรีธรรมราช",95,0,26.3,8,"2015"
"1700",552301,"2/11/2016","นครศรีธรรมราช","นครศรีธรรมราช",90,0,27.6,8,"2016"
"1701",552301,"2/11/2017","นครศรีธรรมราช","นครศรีธรรมราช",95,0,25.4,NA,"2017"
"1702",552301,"2/12/2015","นครศรีธรรมราช","นครศรีธรรมราช",94,0,27.2,4,"2015"
"1703",552301,"2/12/2016","นครศรีธรรมราช","นครศรีธรรมราช",98,0,24.3,8,"2016"
"1704",552301,"2/12/2017","นครศรีธรรมราช","นครศรีธรรมราช",90,0,27.4,NA,"2017"
"1705",552301,"2/2/2015","นครศรีธรรมราช","นครศรีธรรมราช",80,0,25.4,8,"2015"
"1706",552301,"2/2/2016","นครศรีธรรมราช","นครศรีธรรมราช",89,0,27,13,"2016"
"1707",552301,"2/2/2017","นครศรีธรรมราช","นครศรีธรรมราช",87,0,26.1,10,"2017"
"1708",552301,"2/2/2018","นครศรีธรรมราช","นครศรีธรรมราช",87,7.8,27,16,"2018"
"1709",552301,"2/3/2015","นครศรีธรรมราช","นครศรีธรรมราช",82,0,27,8,"2015"
"1710",552301,"2/3/2016","นครศรีธรรมราช","นครศรีธรรมราช",86,0,26.9,6,"2016"
"1711",552301,"2/3/2017","นครศรีธรรมราช","นครศรีธรรมราช",83,0,27.6,12,"2017"
"1712",552301,"2/3/2018","นครศรีธรรมราช","นครศรีธรรมราช",83,0,27.3,8,"2018"
"1713",552301,"2/4/2015","นครศรีธรรมราช","นครศรีธรรมราช",70,0,31,10,"2015"
"1714",552301,"2/4/2016","นครศรีธรรมราช","นครศรีธรรมราช",79,0,27.9,6,"2016"
"1715",552301,"2/4/2017","นครศรีธรรมราช","นครศรีธรรมราช",90,0,26.6,12,"2017"
"1716",552301,"2/4/2018","นครศรีธรรมราช","นครศรีธรรมราช",91,5.1,26.5,4,"2018"
"1717",552301,"2/5/2015","นครศรีธรรมราช","นครศรีธรรมราช",79,0,29.3,10,"2015"
"1718",552301,"2/5/2016","นครศรีธรรมราช","นครศรีธรรมราช",79,0,29.9,12,"2016"
"1719",552301,"2/5/2017","นครศรีธรรมราช","นครศรีธรรมราช",84,0,29.8,6,"2017"
"1720",552301,"2/6/2015","นครศรีธรรมราช","นครศรีธรรมราช",85,0,28.3,6,"2015"
"1721",552301,"2/6/2016","นครศรีธรรมราช","นครศรีธรรมราช",83,0,28.2,12,"2016"
"1722",552301,"2/6/2017","นครศรีธรรมราช","นครศรีธรรมราช",81,0,29.5,NA,"2017"
"1723",552301,"2/6/2018","นครศรีธรรมราช","นครศรีธรรมราช",97,24.2,28.05,0,"2018"
"1724",552301,"2/7/2015","นครศรีธรรมราช","นครศรีธรรมราช",77,0,29.8,10,"2015"
"1725",552301,"2/7/2016","นครศรีธรรมราช","นครศรีธรรมราช",85,0,29.2,8,"2016"
"1726",552301,"2/7/2017","นครศรีธรรมราช","นครศรีธรรมราช",84,0,27.7,NA,"2017"
"1727",552301,"2/8/2015","นครศรีธรรมราช","นครศรีธรรมราช",90,0,26.7,8,"2015"
"1728",552301,"2/8/2016","นครศรีธรรมราช","นครศรีธรรมราช",80,0,28.3,16,"2016"
"1729",552301,"2/8/2017","นครศรีธรรมราช","นครศรีธรรมราช",80,0,29.2,NA,"2017"
"1730",552301,"2/9/2015","นครศรีธรรมราช","นครศรีธรรมราช",86,0,27.9,6,"2015"
"1731",552301,"2/9/2016","นครศรีธรรมราช","นครศรีธรรมราช",82,0,28.7,6,"2016"
"1732",552301,"2/9/2017","นครศรีธรรมราช","นครศรีธรรมราช",83,0,28.3,NA,"2017"
"1733",552301,"20/1/2015","นครศรีธรรมราช","นครศรีธรรมราช",85,0,26.1,8,"2015"
