,addrcode,Week,Year,DF_6,DF_5,DF_4,DF_3,DF_2,DF_1,DF_0,DF_wm1,DF_wm2,DF_wm3,DFma_6,DFma_5,DFma_4,DFma_3,DFma_2,DFma_1,DFma_0,DFma_wm1,DFma_wm2,DFma_wm3,RF_wm6,LST_wm4,bin,bowl,bucket,misc_short,jar,pottedplant,tire,misc_tall,total
631,8105,46,2015,0.40690932,0.20345466,0.0,1.017273301,0.20345466,1.017273301,1.220727961,0.0,1.424182621,0.40690932,0.20345466,0.152590995,0.40690932,0.356045655,0.559500315,0.864682306,0.61036398,0.915545971,0.762954975,0.50863665,1.5964687219999998,4.204758065,0.845,0.026000000000000002,3.7439999999999998,0.065,0.24100000000000002,2.068,0.75,0.01,7.749
632,8105,47,2015,0.0,0.40690932,0.20345466,0.0,1.017273301,0.20345466,1.017273301,1.220727961,0.0,1.424182621,0.152590995,0.20345466,0.152590995,0.40690932,0.356045655,0.559500315,0.864682306,0.61036398,0.915545971,0.762954975,1.089937356,4.232644489,0.845,0.026000000000000002,3.7439999999999998,0.065,0.24100000000000002,2.068,0.75,0.01,7.749
633,8105,48,2015,0.20345466,0.0,0.40690932,0.20345466,0.0,1.017273301,0.20345466,1.017273301,1.220727961,0.0,0.152590995,0.152590995,0.20345466,0.152590995,0.40690932,0.356045655,0.559500315,0.864682306,0.61036398,0.915545971,2.058369405,4.199835349,0.845,0.026000000000000002,3.7439999999999998,0.065,0.24100000000000002,2.068,0.75,0.01,7.749
634,8105,49,2015,0.0,0.20345466,0.0,0.40690932,0.20345466,0.0,1.017273301,0.20345466,1.017273301,1.220727961,0.20345466,0.152590995,0.152590995,0.20345466,0.152590995,0.40690932,0.356045655,0.559500315,0.864682306,0.61036398,1.022434408,4.162271505,0.845,0.026000000000000002,3.7439999999999998,0.065,0.24100000000000002,2.068,0.75,0.01,7.749
635,8105,50,2015,0.40690932,0.0,0.20345466,0.0,0.40690932,0.20345466,0.0,1.017273301,0.20345466,1.017273301,0.152590995,0.20345466,0.152590995,0.152590995,0.20345466,0.152590995,0.40690932,0.356045655,0.559500315,0.864682306,1.4360171919999998,4.147993952,0.845,0.026000000000000002,3.7439999999999998,0.065,0.24100000000000002,2.068,0.75,0.01,7.749
636,8105,51,2015,0.20345466,0.40690932,0.0,0.20345466,0.0,0.40690932,0.20345466,0.0,1.017273301,0.20345466,0.152590995,0.152590995,0.20345466,0.152590995,0.152590995,0.20345466,0.152590995,0.40690932,0.356045655,0.559500315,0.704757662,4.127936828,0.845,0.026000000000000002,3.7439999999999998,0.065,0.24100000000000002,2.068,0.75,0.01,7.749
637,8105,52,2015,0.0,0.20345466,0.40690932,0.0,0.20345466,0.0,0.40690932,0.20345466,0.0,1.017273301,0.050863665,0.152590995,0.152590995,0.20345466,0.152590995,0.152590995,0.20345466,0.152590995,0.40690932,0.356045655,0.582004079,4.059620296,0.845,0.026000000000000002,3.7439999999999998,0.065,0.24100000000000002,2.068,0.75,0.01,7.749
638,8105,53,2015,0.0,0.0,0.20345466,0.40690932,0.0,0.20345466,0.0,0.40690932,0.20345466,0.0,0.050863665,0.050863665,0.152590995,0.152590995,0.20345466,0.152590995,0.152590995,0.20345466,0.152590995,0.40690932,0.875060974,3.942331989,0.845,0.026000000000000002,3.7439999999999998,0.065,0.24100000000000002,2.068,0.75,0.01,7.749
639,8105,1,2016,0.0,0.0,0.0,0.20345466,0.40690932,0.0,0.20345466,0.0,0.40690932,0.20345466,0.050863665,0.050863665,0.050863665,0.152590995,0.152590995,0.20345466,0.152590995,0.152590995,0.20345466,0.152590995,1.424091351,3.954277554,0.845,0.026000000000000002,3.7439999999999998,0.065,0.24100000000000002,2.068,0.75,0.01,7.749
640,8105,2,2016,0.20345466,0.0,0.0,0.0,0.20345466,0.40690932,0.0,0.20345466,0.0,0.40690932,0.050863665,0.050863665,0.050863665,0.050863665,0.152590995,0.152590995,0.20345466,0.152590995,0.152590995,0.20345466,0.208596592,4.1047815860000005,0.845,0.026000000000000002,3.7439999999999998,0.065,0.24100000000000002,2.068,0.75,0.01,7.749
641,8105,3,2016,0.0,0.20345466,0.0,0.0,0.0,0.20345466,0.40690932,0.0,0.20345466,0.0,0.050863665,0.050863665,0.050863665,0.050863665,0.050863665,0.152590995,0.152590995,0.20345466,0.152590995,0.152590995,0.213128795,4.221767473,0.845,0.026000000000000002,3.7439999999999998,0.065,0.24100000000000002,2.068,0.75,0.01,7.749
642,8105,4,2016,0.0,0.0,0.20345466,0.0,0.0,0.0,0.20345466,0.40690932,0.0,0.20345466,0.0,0.050863665,0.050863665,0.050863665,0.050863665,0.050863665,0.152590995,0.152590995,0.20345466,0.152590995,0.294593235,4.24031586,0.845,0.026000000000000002,3.7439999999999998,0.065,0.24100000000000002,2.068,0.75,0.01,7.749
643,8105,5,2016,0.0,0.0,0.0,0.20345466,0.0,0.0,0.0,0.20345466,0.40690932,0.0,0.0,0.0,0.050863665,0.050863665,0.050863665,0.050863665,0.050863665,0.152590995,0.152590995,0.20345466,0.160029037,4.287076613,0.845,0.026000000000000002,3.7439999999999998,0.065,0.24100000000000002,2.068,0.75,0.01,7.749
644,8105,6,2016,0.0,0.0,0.0,0.0,0.20345466,0.0,0.0,0.0,0.20345466,0.40690932,0.050863665,0.0,0.0,0.050863665,0.050863665,0.050863665,0.050863665,0.050863665,0.152590995,0.152590995,7.68e-05,4.119274194,0.845,0.026000000000000002,3.7439999999999998,0.065,0.24100000000000002,2.068,0.75,0.01,7.749
645,8105,7,2016,0.0,0.0,0.0,0.0,0.0,0.20345466,0.0,0.0,0.0,0.20345466,0.050863665,0.050863665,0.0,0.0,0.050863665,0.050863665,0.050863665,0.050863665,0.050863665,0.152590995,2.825156803,4.074606855,0.845,0.026000000000000002,3.7439999999999998,0.065,0.24100000000000002,2.068,0.75,0.01,7.749
646,8105,8,2016,0.20345466,0.0,0.0,0.0,0.0,0.0,0.20345466,0.0,0.0,0.0,0.050863665,0.050863665,0.050863665,0.0,0.0,0.050863665,0.050863665,0.050863665,0.050863665,0.050863665,0.511428451,4.249465726,0.845,0.026000000000000002,3.7439999999999998,0.065,0.24100000000000002,2.068,0.75,0.01,7.749
647,8105,9,2016,0.0,0.20345466,0.0,0.0,0.0,0.0,0.0,0.20345466,0.0,0.0,0.050863665,0.050863665,0.050863665,0.050863665,0.0,0.0,0.050863665,0.050863665,0.050863665,0.050863665,0.854512423,4.534375,0.845,0.026000000000000002,3.7439999999999998,0.065,0.24100000000000002,2.068,0.75,0.01,7.749
648,8105,10,2016,0.0,0.0,0.20345466,0.0,0.0,0.0,0.0,0.0,0.20345466,0.0,0.0,0.050863665,0.050863665,0.050863665,0.050863665,0.0,0.0,0.050863665,0.050863665,0.050863665,0.384238686,4.573790323,0.845,0.026000000000000002,3.7439999999999998,0.065,0.24100000000000002,2.068,0.75,0.01,7.749
649,8105,11,2016,0.0,0.0,0.0,0.20345466,0.0,0.0,0.0,0.0,0.0,0.20345466,0.0,0.0,0.050863665,0.050863665,0.050863665,0.050863665,0.0,0.0,0.050863665,0.050863665,0.519167765,4.595265457,0.845,0.026000000000000002,3.7439999999999998,0.065,0.24100000000000002,2.068,0.75,0.01,7.749
